"sim","q","design","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","tpr","fpr"
1,0.9,"SRS",-1.22923106035509,-0.7216563386499,0.115973711954113,"Converged",FALSE,5,66,0,29,0.8,0.2
1,0.9,"CC",-1.58639449926571,0.445238176792328,0.116417045078883,"Converged",FALSE,5,66,0,29,0.8,0.2
1,0.9,"BCC",-1.60656134244134,0.489765252938565,0.116639475522924,"Converged",FALSE,2,48,4,46,0.8,0.2
1,0.9,"RESID",-1.78291881208014,1.0828134211026,0.117720909838233,"Converged",FALSE,28,28,17,27,0.8,0.2
1,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,1,49,2,48,0.8,0.2
1,0.9,"OPTMLE",-1.66778618002532,0.687035407063494,0.117288557840125,"Converged",FALSE,44,19,17,20,0.8,0.2
2,0.9,"SRS",-3.12741645517775,5.20060225067286,0.140182771838433,"Converged",FALSE,1,69,2,28,0.8,0.2
2,0.9,"CC",-2.09468970318064,2.04354582186526,0.128948785030162,"Converged",FALSE,1,69,2,28,0.8,0.2
2,0.9,"BCC",-1.82067048788801,1.37193931804596,0.127790986841107,"Converged",FALSE,4,46,7,43,0.8,0.2
2,0.9,"RESID",-1.97130796474963,1.76059802308643,0.12893124966523,"Converged",FALSE,25,25,25,25,0.8,0.2
2,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,10,40,0,50,0.8,0.2
2,0.9,"OPTMLE",-1.85043616921287,1.28696535739172,0.128630218322532,"Converged",FALSE,44,16,28,12,0.8,0.2
3,0.9,"SRS",-1.9562384505086,2.463888579398,0.0552945859400965,"Converged",FALSE,4,67,3,26,0.8,0.2
3,0.9,"CC",-1.58659907624371,1.25916583650014,0.0562334033447089,"Converged",FALSE,4,67,3,26,0.8,0.2
3,0.9,"BCC",-1.70318675263676,1.65704266415944,0.0555530262372686,"Converged",FALSE,1,49,2,48,0.8,0.2
3,0.9,"RESID",-1.46516760583782,0.810968971278646,0.0556928256807761,"Converged",FALSE,28,27,18,27,0.8,0.2
3,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,13,37,0,50,0.8,0.2
3,0.9,"OPTMLE",-1.2122793524169,0.0701523576767428,0.0559449029487505,"Converged",FALSE,42,20,18,20,0.8,0.2
4,0.9,"SRS",-2.40728073349494,2.72433536048626,0.10060997931411,"Converged",FALSE,5,71,4,20,0.8,0.2
4,0.9,"CC",-2.67840898424999,3.45845794732542,0.105131052316929,"Converged",FALSE,5,71,4,20,0.8,0.2
4,0.9,"BCC",-2.48947419233635,2.801688176456,0.103528221211833,"Converged",FALSE,6,44,6,44,0.8,0.2
4,0.9,"RESID",-2.53017628586414,2.99185966587576,0.102005080028958,"Converged",FALSE,25,25,25,25,0.8,0.2
4,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,17,33,0,50,0.8,0.2
4,0.9,"OPTMLE",-2.33609574139778,2.67880244918228,0.101913504660621,"Converged",FALSE,44,15,28,13,0.8,0.2
5,0.9,"SRS",-1.78941703626218,1.29018411133935,0.122822329195262,"Converged",FALSE,4,61,7,28,0.8,0.2
5,0.9,"CC",-1.82027411554535,1.42395576054546,0.121755195268402,"Converged",FALSE,4,61,7,28,0.8,0.2
5,0.9,"BCC",-2.28310772985239,2.7909261069931,0.12653099576151,"Converged",FALSE,5,45,3,47,0.8,0.2
5,0.9,"RESID",-1.85730907957572,1.54345002071336,0.123576326287066,"Converged",FALSE,26,26,23,25,0.8,0.2
5,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,6,44,1,49,0.8,0.2
5,0.9,"OPTMLE",-2.03719817567132,2.00776324374093,0.124076944278068,"Converged",FALSE,43,18,23,16,0.8,0.2
6,0.9,"SRS",-1.95866072829374,2.09790538353383,0.0976232304352759,"Converged",FALSE,7,61,4,28,0.8,0.2
6,0.9,"CC",-1.2432992456708,-0.18975849367755,0.0950716093822502,"Converged",FALSE,7,61,4,28,0.8,0.2
6,0.9,"BCC",-2.67178761749743,4.23095483006648,0.0954318930946825,"Converged",FALSE,4,46,6,44,0.8,0.2
6,0.9,"RESID",-1.69153981259028,1.28362928263416,0.0951695662820182,"Converged",FALSE,27,26,21,26,0.8,0.2
6,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,8,42,0,50,0.8,0.2
6,0.9,"OPTMLE",-2.02698209674734,2.22921186498193,0.096745942149959,"Converged",FALSE,46,17,21,16,0.8,0.2
7,0.9,"SRS",-1.02734759975916,-0.918582854183271,0.0905059791029574,"Converged",FALSE,6,65,0,29,0.8,0.2
7,0.9,"CC",-1.37819946433786,0.292188758517428,0.0895185078805955,"Converged",FALSE,6,65,0,29,0.8,0.2
7,0.9,"BCC",-1.35705761644486,0.221270271710705,0.0894354727008741,"Converged",FALSE,3,47,1,49,0.8,0.2
7,0.9,"RESID",-1.16461291525549,-0.407827230221931,0.0893894876475149,"Converged",FALSE,30,29,12,29,0.8,0.2
7,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,3,47,4,46,0.8,0.2
7,0.9,"OPTMLE",-1.8244106302132,1.68646073300344,0.0893658267930894,"Converged",FALSE,52,18,12,18,0.8,0.2
8,0.9,"SRS",-2.60396712312863,3.92624931421181,0.0915386882289458,"Converged",FALSE,5,71,5,19,0.8,0.2
8,0.9,"CC",-1.88385646799861,1.87948114392884,0.0908883889180026,"Converged",FALSE,5,71,5,19,0.8,0.2
8,0.9,"BCC",-1.95724107971439,2.05763543738187,0.0891356993769331,"Converged",FALSE,6,44,3,47,0.8,0.2
8,0.9,"RESID",-2.33968887165137,3.33702156875214,0.0878352604126484,"Converged",FALSE,27,26,21,26,0.8,0.2
8,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,13,37,1,49,0.8,0.2
8,0.9,"OPTMLE",-1.84306737049376,1.82968657659647,0.0897225007336791,"Converged",FALSE,52,13,21,14,0.8,0.2
9,0.9,"SRS",-1.57315365560569,0.330934597865564,0.0948326694009272,"Converged",FALSE,6,71,2,21,0.8,0.2
9,0.9,"CC",-1.58421819176103,0.353631383132065,0.0951892295187301,"Converged",FALSE,6,71,2,21,0.8,0.2
9,0.9,"BCC",-1.53185190292663,0.19076991566992,0.0950384300645419,"Converged",FALSE,5,45,6,44,0.8,0.2
9,0.9,"RESID",-1.70743357010692,0.738794125253278,0.0967849831058533,"Converged",FALSE,26,26,23,25,0.8,0.2
9,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,7,43,3,47,0.8,0.2
9,0.9,"OPTMLE",-1.56595121416394,0.31666017002417,0.0951804324839151,"Converged",FALSE,55,11,23,11,0.8,0.2
10,0.9,"SRS",-1.68637260314169,1.34765941697239,0.0764965241150557,"Converged",FALSE,6,73,1,20,0.8,0.2
10,0.9,"CC",-1.4495652128679,0.595710330827778,0.0763769821662401,"Converged",FALSE,6,73,1,20,0.8,0.2
10,0.9,"BCC",-1.443790276178,0.626558484634453,0.0752051841384606,"Converged",FALSE,2,48,1,49,0.8,0.2
10,0.9,"RESID",-1.12766225885151,-0.440708076634415,0.07732935762818,"Converged",FALSE,28,28,17,27,0.8,0.2
10,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,2,48,2,48,0.8,0.2
10,0.9,"OPTMLE",-1.67754857993235,1.26399092633547,0.0754169171171478,"Converged",FALSE,58,13,17,12,0.8,0.2
11,0.9,"SRS",-2.01704539515305,1.28135684360508,0.152356278112769,"Converged",FALSE,8,64,2,26,0.8,0.2
11,0.9,"CC",-1.8115570717037,0.600059287820834,0.152332404152275,"Converged",FALSE,8,64,2,26,0.8,0.2
11,0.9,"BCC",-2.18052007242299,1.65708266091674,0.154423507309598,"Converged",FALSE,3,47,6,44,0.8,0.2
11,0.9,"RESID",-2.55970558069389,2.86193514501274,0.156992402719493,"Converged",FALSE,25,25,25,25,0.8,0.2
11,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,11,39,1,49,0.8,0.2
11,0.9,"OPTMLE",-3.06028024669384,3.86187836455745,0.161617238609448,"Converged",FALSE,52,10,28,10,0.8,0.2
12,0.9,"SRS",-1.41377768524408,0.101423497028924,0.11299386854181,"Converged",FALSE,9,64,0,27,0.8,0.2
12,0.9,"CC",-1.1783332890034,-0.608871794843291,0.112248844455389,"Converged",FALSE,9,64,0,27,0.8,0.2
12,0.9,"BCC",-1.57706562675663,0.634496300264188,0.113829777573642,"Converged",FALSE,2,48,2,48,0.8,0.2
12,0.9,"RESID",-1.46329925321967,0.256506422654479,0.113442530378245,"Converged",FALSE,28,28,17,27,0.8,0.2
12,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,1,49,5,45,0.8,0.2
12,0.9,"OPTMLE",-1.46966421094078,0.262837855984902,0.113260922490163,"Converged",FALSE,53,15,17,15,0.8,0.2
13,0.9,"SRS",-2.51329139753031,2.99643990104022,0.116842472016013,"Converged",FALSE,2,74,1,23,0.8,0.2
13,0.9,"CC",-2.01670449913138,1.64390488916032,0.112261110948552,"Converged",FALSE,2,74,1,23,0.8,0.2
