"sim","q","design","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","tpr","fpr"
1,0.9,"SRS",-2.18776401851268,2.82954020621014,0.0992612327419641,"Converged",FALSE,4,68,1,27,0.95,0.05
1,0.9,"CC",-2.08014060382546,2.33432621388137,0.100884103936823,"Converged",FALSE,4,68,1,27,0.95,0.05
1,0.9,"BCC",-2.30238497280572,2.97960073386374,0.101959204110261,"Converged",FALSE,1,49,2,48,0.95,0.05
1,0.9,"RESID",-2.0036825692162,2.30163044945254,0.0992051799692942,"Converged",FALSE,25,25,25,25,0.95,0.05
1,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,20,30,0,50,0.95,0.05
1,0.9,"OPTMLE",-2.09442906439512,2.60124801913274,0.100990020445306,"Converged",FALSE,41,14,29,16,0.95,0.05
2,0.9,"SRS",-1.76310709264766,1.53140307454666,0.0818628686147397,"Converged",FALSE,8,57,4,31,0.95,0.05
2,0.9,"CC",-1.64841806315099,1.19625703562239,0.0835653925781849,"Converged",FALSE,8,57,4,31,0.95,0.05
2,0.9,"BCC",-1.53308077852018,0.779928666723811,0.0815972600442814,"Converged",FALSE,3,47,3,47,0.95,0.05
2,0.9,"RESID",-1.65033084342929,1.16739921496579,0.0802723877955182,"Converged",FALSE,25,25,25,25,0.95,0.05
2,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,3,47,0,50,0.95,0.05
2,0.9,"OPTMLE",-1.57464120833078,0.94688607157438,0.0819558834984182,"Converged",FALSE,47,14,25,14,0.95,0.05
3,0.9,"SRS",-2.04401468693002,2.09625561070916,0.108227253509114,"Converged",FALSE,5,64,1,30,0.95,0.05
3,0.9,"CC",-2.00884198006512,1.94937318366996,0.107571439285742,"Converged",FALSE,5,64,1,30,0.95,0.05
3,0.9,"BCC",-1.97210119467676,1.86786732707833,0.107097147850076,"Converged",FALSE,3,47,4,46,0.95,0.05
3,0.9,"RESID",-1.70433010855244,1.00376065543378,0.104367570180987,"Converged",FALSE,25,25,25,25,0.95,0.05
3,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,14,36,1,49,0.95,0.05
3,0.9,"OPTMLE",NA,NA,NA,"MAX_ITER reached",FALSE,51,11,25,13,0.95,0.05
4,0.9,"SRS",-1.69479075018275,0.58984595186971,0.12566063562001,"Converged",FALSE,4,68,1,27,0.95,0.05
4,0.9,"CC",-1.51453285254868,0.00335783113632001,0.125330405147772,"Converged",FALSE,4,68,1,27,0.95,0.05
4,0.9,"BCC",-1.74015137929192,0.694405869670201,0.126062196432239,"Converged",FALSE,3,47,3,47,0.95,0.05
4,0.9,"RESID",-1.8065710052499,0.946321207382537,0.126356711106957,"Converged",FALSE,27,26,21,26,0.95,0.05
4,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,4,46,2,48,0.95,0.05
4,0.9,"OPTMLE",-1.64453977413223,0.384572299861255,0.125508987473746,"Converged",FALSE,52,14,21,13,0.95,0.05
5,0.9,"SRS",-2.0987782872561,2.26637535590851,0.102420248218288,"Converged",FALSE,7,68,1,24,0.95,0.05
5,0.9,"CC",-2.15610253844675,2.48243103806593,0.103086442867898,"Converged",FALSE,7,68,1,24,0.95,0.05
5,0.9,"BCC",-2.3322022907616,2.8814600133848,0.104178730119526,"Converged",FALSE,3,47,6,44,0.95,0.05
5,0.9,"RESID",-2.20918877212643,2.60586528949547,0.103947341409107,"Converged",FALSE,27,26,21,26,0.95,0.05
5,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,15,35,0,50,0.95,0.05
5,0.9,"OPTMLE",-2.15362367882244,2.42885805805041,0.102735940108661,"Converged",FALSE,35,24,21,20,0.95,0.05
6,0.9,"SRS",-1.6655853619076,1.12307836148168,0.119743635020823,"Converged",FALSE,6,61,2,31,0.95,0.05
6,0.9,"CC",-1.7052623270314,1.18972504134465,0.120596445994836,"Converged",FALSE,6,61,2,31,0.95,0.05
6,0.9,"BCC",-1.89518374200893,1.86064191037225,0.120879548097751,"Converged",FALSE,5,45,5,45,0.95,0.05
6,0.9,"RESID",-1.81535882236356,1.55758934600945,0.120898435054773,"Converged",FALSE,25,25,25,25,0.95,0.05
6,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,8,42,0,50,0.95,0.05
6,0.9,"OPTMLE",-1.92311363670866,1.84454363269081,0.119677495319353,"Converged",FALSE,36,20,27,17,0.95,0.05
7,0.9,"SRS",-1.55783836259926,0.843642348351741,0.08808421139802,"Converged",FALSE,7,72,3,18,0.95,0.05
7,0.9,"CC",-1.88710511495517,1.86390141694433,0.0862662420335472,"Converged",FALSE,7,72,3,18,0.95,0.05
7,0.9,"BCC",-1.59615371482279,0.914600567999788,0.0872186448897876,"Converged",FALSE,2,48,5,45,0.95,0.05
7,0.9,"RESID",-1.8672550537562,1.79299053158161,0.088890318701712,"Converged",FALSE,25,25,25,25,0.95,0.05
7,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,12,38,0,50,0.95,0.05
7,0.9,"OPTMLE",-1.54335082293217,0.82116797545667,0.0866706140835553,"Converged",FALSE,49,13,25,13,0.95,0.05
8,0.9,"SRS",-2.04869111672978,2.33179892190634,0.104808566972797,"Converged",FALSE,2,71,4,23,0.95,0.05
8,0.9,"CC",-1.88582248723448,1.74173251693111,0.105838340797861,"Converged",FALSE,2,71,4,23,0.95,0.05
8,0.9,"BCC",-1.97253315228484,2.02370160293403,0.105016552426047,"Converged",FALSE,4,46,1,49,0.95,0.05
8,0.9,"RESID",-2.19647634903446,2.62899401818463,0.105306161168324,"Converged",FALSE,25,25,25,25,0.95,0.05
8,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,15,35,0,50,0.95,0.05
8,0.9,"OPTMLE",-1.80452814050737,1.55588585319356,0.103846760090883,"Converged",FALSE,43,13,31,13,0.95,0.05
9,0.9,"SRS",-1.82983078450014,1.49209327326273,0.128706313466555,"Converged",FALSE,3,63,3,31,0.95,0.05
