"sim","q","design","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","tpr","fpr"
1,0.9,"SRS",-2.74424346526248,3.9788721277775,0.134667427378843,"Converged",FALSE,4,66,3,27,0.8,0.2
1,0.9,"CC",-2.21592277831649,2.4254872705967,0.133404728003573,"Converged",FALSE,4,66,3,27,0.8,0.2
1,0.9,"BCC",-3.10674645055792,5.12259942140216,0.137999539898547,"Converged",FALSE,4,46,4,46,0.8,0.2
1,0.9,"RESID",-2.84489006319465,4.62490099419571,0.136059208087806,"Converged",FALSE,25,25,25,25,0.8,0.2
1,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,10,40,0,50,0.8,0.2
1,0.9,"OPTMLE",-2.57103144956717,3.40813134795295,0.140810058918019,"Converged",FALSE,44,15,29,12,0.8,0.2
2,0.9,"SRS",-1.68867608624833,1.40678681964252,0.0912646212059607,"Converged",FALSE,5,65,3,27,0.8,0.2
2,0.9,"CC",-1.7491050622507,1.44720902416133,0.0934689194378838,"Converged",FALSE,5,65,3,27,0.8,0.2
2,0.9,"BCC",-1.3400960145616,0.244165406911422,0.0925092329015436,"Converged",FALSE,5,45,4,46,0.8,0.2
2,0.9,"RESID",-1.74535752361781,1.53162173854307,0.0922224860216032,"Converged",FALSE,25,25,25,25,0.8,0.2
2,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,9,41,1,49,0.8,0.2
2,0.9,"OPTMLE",-1.76659019933216,1.63093423408672,0.0926306526238574,"Converged",FALSE,51,14,25,10,0.8,0.2
3,0.9,"SRS",-2.37217048067608,2.71303894892693,0.132183258038502,"Converged",FALSE,9,59,3,29,0.8,0.2
3,0.9,"CC",-2.08441869623877,1.74989898022963,0.129390314705418,"Converged",FALSE,9,59,3,29,0.8,0.2
3,0.9,"BCC",-2.3943850082055,2.56042191668717,0.128981416293083,"Converged",FALSE,3,47,6,44,0.8,0.2
3,0.9,"RESID",-2.35705397216435,2.56753722579185,0.130546107723991,"Converged",FALSE,25,25,25,25,0.8,0.2
3,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,3,47,3,47,0.8,0.2
3,0.9,"OPTMLE",-2.4335495429894,2.7812333015104,0.130660285929628,"Converged",FALSE,43,14,27,16,0.8,0.2
4,0.9,"SRS",-2.36492526139085,2.7236716859862,0.0959253143331901,"Converged",FALSE,7,63,3,27,0.8,0.2
4,0.9,"CC",-1.78549282122225,1.1056472900015,0.0903087866590766,"Converged",FALSE,7,63,3,27,0.8,0.2
4,0.9,"BCC",-1.58877656487026,0.388327390342441,0.0902858989291011,"Converged",FALSE,7,43,6,44,0.8,0.2
4,0.9,"RESID",-2.21704462859005,2.30981700381158,0.0908218888159148,"Converged",FALSE,25,25,25,25,0.8,0.2
4,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,10,40,1,49,0.8,0.2
4,0.9,"OPTMLE",-1.88942442890848,1.31806979618771,0.0888416071443961,"Converged",FALSE,53,10,27,10,0.8,0.2
5,0.9,"SRS",-2.06387419609738,2.35523651146677,0.103025067642014,"Converged",FALSE,1,62,0,37,0.8,0.2
5,0.9,"CC",-1.62978437048144,0.990483599636446,0.100729978360795,"Converged",FALSE,1,62,0,37,0.8,0.2
5,0.9,"BCC",-1.83656706639864,1.60397707982963,0.100734336181032,"Converged",FALSE,4,46,3,47,0.8,0.2
5,0.9,"RESID",-2.3676395107969,3.47228909249239,0.106003266471114,"Converged",FALSE,27,27,20,26,0.8,0.2
5,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,5,45,0,50,0.8,0.2
5,0.9,"OPTMLE",NA,NA,NA,"B-spline error",FALSE,46,20,20,14,0.8,0.2
6,0.9,"SRS",-1.39632715215621,0.209971847891152,0.102778800614706,"Converged",FALSE,3,71,1,25,0.8,0.2
6,0.9,"CC",-1.18084174011662,-0.487343781869023,0.103770965148196,"Converged",FALSE,3,71,1,25,0.8,0.2
6,0.9,"BCC",-1.97486993206838,2.03329488740615,0.102842654011007,"Converged",FALSE,1,49,5,45,0.8,0.2
6,0.9,"RESID",-1.82804152954529,1.67878913289862,0.101819429029704,"Converged",FALSE,25,25,25,25,0.8,0.2
6,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,5,45,0,50,0.8,0.2
6,0.9,"OPTMLE",-1.71421487297274,1.23515248090091,0.10079282938186,"Converged",FALSE,48,13,27,12,0.8,0.2
7,0.9,"SRS",-3.23575562407359,5.7422748853928,0.111159337353323,"Converged",FALSE,8,58,2,32,0.8,0.2
7,0.9,"CC",-2.53969968914528,3.77501843252016,0.104945974432685,"Converged",FALSE,8,58,2,32,0.8,0.2
7,0.9,"BCC",-1.95759006467525,2.04811848997804,0.104363139488681,"Converged",FALSE,6,44,1,49,0.8,0.2
7,0.9,"RESID",-2.58864770470972,3.92228229824231,0.107219318967783,"Converged",FALSE,28,27,18,27,0.8,0.2
7,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,19,31,0,50,0.8,0.2
7,0.9,"OPTMLE",-2.72209068667722,4.1986170233009,0.109278097675343,"Converged",FALSE,43,22,18,17,0.8,0.2
8,0.9,"SRS",-1.686127271587,1.50012662319272,0.0961451056048183,"Converged",FALSE,4,61,1,34,0.8,0.2
8,0.9,"CC",-1.66340363766497,1.39702366489729,0.096255010204659,"Converged",FALSE,4,61,1,34,0.8,0.2
8,0.9,"BCC",-1.37451805615297,0.482709120437418,0.0961823278955811,"Converged",FALSE,2,48,5,45,0.8,0.2
8,0.9,"RESID",-1.69825961323581,1.51442706320128,0.0956230624808219,"Converged",FALSE,25,25,25,25,0.8,0.2
8,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,9,41,1,49,0.8,0.2
8,0.9,"OPTMLE",NA,NA,NA,"B-spline error",FALSE,45,12,30,13,0.8,0.2
9,0.9,"SRS",-3.28641217752119,6.33802643320451,0.0835262613178763,"Converged",FALSE,3,68,2,27,0.8,0.2
9,0.9,"CC",-1.98477525338214,2.34075151954742,0.075119140416728,"Converged",FALSE,3,68,2,27,0.8,0.2
9,0.9,"BCC",-2.77201827676202,4.30507499939341,0.0767469637915414,"Converged",FALSE,2,48,2,48,0.8,0.2
9,0.9,"RESID",-2.07243579729789,2.622169555695,0.0736693906121068,"Converged",FALSE,27,27,20,26,0.8,0.2
9,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,18,32,0,50,0.8,0.2
9,0.9,"OPTMLE",-2.24521304214134,2.92141596913251,0.0755352523925046,"Converged",FALSE,40,20,20,20,0.8,0.2
10,0.9,"SRS",-1.76721930311867,1.71064039949873,0.0815984362175137,"Converged",FALSE,1,73,3,23,0.8,0.2
10,0.9,"CC",-1.60988386669551,1.18564772869203,0.0815613782909765,"Converged",FALSE,1,73,3,23,0.8,0.2
10,0.9,"BCC",-1.67830368533691,1.43316018838575,0.0821306739709209,"Converged",FALSE,4,46,5,45,0.8,0.2
10,0.9,"RESID",-1.74463483187354,1.62947153222653,0.0831146502210725,"Converged",FALSE,25,25,25,25,0.8,0.2
10,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,14,36,0,50,0.8,0.2
10,0.9,"OPTMLE",NA,NA,NA,"B-spline error",FALSE,45,18,25,12,0.8,0.2
11,0.9,"SRS",-2.4315697648151,2.99050634968275,0.115145119584339,"Converged",FALSE,3,67,2,28,0.8,0.2
11,0.9,"CC",-3.11608918239366,5.04284074180459,0.111595465154919,"Converged",FALSE,3,67,2,28,0.8,0.2
11,0.9,"BCC",-2.4016606555798,2.75702271515332,0.116889678552082,"Converged",FALSE,4,46,5,45,0.8,0.2
11,0.9,"RESID",-2.32428460848695,2.57892239201563,0.114441989187752,"Converged",FALSE,26,26,23,25,0.8,0.2
11,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,10,40,1,49,0.8,0.2
11,0.9,"OPTMLE",-2.03481437102457,1.74918027236307,0.112755409000217,"Converged",FALSE,56,11,23,10,0.8,0.2
12,0.9,"SRS",-1.76499398256606,1.05647611069444,0.138519033626766,"Converged",FALSE,2,60,2,36,0.8,0.2
12,0.9,"CC",-1.71141244237734,0.85142626181869,0.139024117667273,"Converged",FALSE,2,60,2,36,0.8,0.2
12,0.9,"BCC",-2.27777379852342,2.61925746448133,0.140217077606615,"Converged",FALSE,1,49,4,46,0.8,0.2
12,0.9,"RESID",-1.72177054466531,0.875573926120339,0.139848236173483,"Converged",FALSE,26,26,22,26,0.8,0.2
12,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,1,49,5,45,0.8,0.2
12,0.9,"OPTMLE",-1.68993478457758,0.838160896077694,0.139028306640344,"Converged",FALSE,46,19,22,13,0.8,0.2
13,0.9,"SRS",-1.80589356793673,1.42893099154922,0.0861289321593127,"Converged",FALSE,4,68,3,25,0.8,0.2
13,0.9,"CC",-1.77094298863589,1.30464296011942,0.0865790787889873,"Converged",FALSE,4,68,3,25,0.8,0.2
13,0.9,"BCC",-1.39745340047476,0.187535897952783,0.0855421443952488,"Converged",FALSE,9,41,4,46,0.8,0.2
