"sim","q","design","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","tpr","fpr"
1,0.9,"SRS",-2.62801038342462,3.89141024122395,0.102409002282632,"Converged",FALSE,6,65,0,29,0.5,0.5
1,0.9,"CC",-1.11206476083796,-0.889911391954918,0.101032452061252,"Converged",FALSE,6,65,0,29,0.5,0.5
1,0.9,"BCC",-2.14123122889332,2.31587486703679,0.102146835676872,"Converged",FALSE,5,45,0,50,0.5,0.5
1,0.9,"RESID",-2.5765874831817,3.89730651049719,0.103993064377308,"Converged",FALSE,28,27,18,27,0.5,0.5
1,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,0,50,2,48,0.5,0.5
2,0.9,"SRS",-1.65377540320572,1.72047337029961,0.059434712518605,"Converged",FALSE,1,77,2,20,0.5,0.5
2,0.9,"CC",-2.06733577162855,3.02919357528984,0.0630690871394313,"Converged",FALSE,1,77,2,20,0.5,0.5
2,0.9,"BCC",NA,NA,NA,"MAX_ITER reached",FALSE,6,44,4,46,0.5,0.5
2,0.9,"RESID",-2.10763824054857,3.40587699536692,0.063267040682643,"Converged",FALSE,27,27,20,26,0.5,0.5
2,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,0,50,10,40,0.5,0.5
3,0.9,"SRS",-2.90273812562163,4.85672681527771,0.0920255874420301,"Converged",FALSE,3,69,2,26,0.5,0.5
3,0.9,"CC",-2.25156517113426,2.94261052782565,0.088407089600174,"Converged",FALSE,3,69,2,26,0.5,0.5
3,0.9,"BCC",-2.55253129937039,3.80308676379622,0.087299287270859,"Converged",FALSE,2,48,7,43,0.5,0.5
3,0.9,"RESID",-3.09447745132069,5.61160787260896,0.0942721614532155,"Converged",FALSE,27,26,21,26,0.5,0.5
3,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,17,33,0,50,0.5,0.5
4,0.9,"SRS",-1.55774862561325,0.690460076415196,0.106319852934106,"Converged",FALSE,3,60,0,37,0.5,0.5
4,0.9,"CC",-1.53361122908508,0.620176663658462,0.106049232304879,"Converged",FALSE,3,60,0,37,0.5,0.5
4,0.9,"BCC",-2.43527146759158,3.29434538310691,0.106842595834891,"Converged",FALSE,1,49,4,46,0.5,0.5
4,0.9,"RESID",-1.66342113721021,0.990600321434363,0.105646306278448,"Converged",FALSE,26,26,23,25,0.5,0.5
4,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,2,48,6,44,0.5,0.5
5,0.9,"SRS",-2.62115837857388,3.66135556553946,0.0976912830196356,"Converged",FALSE,6,71,1,22,0.5,0.5
5,0.9,"CC",-2.622762881223,3.88235651688229,0.093442538835499,"Converged",FALSE,6,71,1,22,0.5,0.5
5,0.9,"BCC",-0.0369550603428796,-3.97994500751816,0.0978028856423656,"Converged",FALSE,5,45,3,47,0.5,0.5
5,0.9,"RESID",-2.57202169783594,3.60943599647203,0.0953773436985814,"Converged",FALSE,25,25,25,25,0.5,0.5
5,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,4,46,6,44,0.5,0.5
6,0.9,"SRS",-1.80040703348048,1.57931371861892,0.0925721960950908,"Converged",FALSE,10,60,2,28,0.5,0.5
6,0.9,"CC",-1.04360773800714,-0.78261380368513,0.0904987828388878,"Converged",FALSE,10,60,2,28,0.5,0.5
6,0.9,"BCC",-0.674668190055611,-2.0366439855922,0.0921944506508542,"Converged",FALSE,1,49,4,46,0.5,0.5
6,0.9,"RESID",-2.32692242132789,3.22607551960263,0.0906922930726229,"Converged",FALSE,26,25,24,25,0.5,0.5
6,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,4,46,3,47,0.5,0.5
7,0.9,"SRS",-1.33543966358349,0.726789624076033,0.0438399291983735,"Converged",FALSE,5,59,4,32,0.5,0.5
7,0.9,"CC",-1.48776076580754,1.20998125016199,0.0455905781832531,"Converged",FALSE,5,59,4,32,0.5,0.5
7,0.9,"BCC",-0.904087821159487,-0.674728262067148,0.0432418418906262,"Converged",FALSE,5,45,4,46,0.5,0.5
7,0.9,"RESID",-2.38856172907803,3.96585020307616,0.0500866307645154,"Converged",FALSE,25,25,25,25,0.5,0.5
7,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,3,47,8,42,0.5,0.5
8,0.9,"SRS",-0.850912331000905,-0.815410682134192,0.0488781046091209,"Converged",FALSE,9,57,1,33,0.5,0.5
8,0.9,"CC",-0.803502841571744,-1.01430838118848,0.0489415715329407,"Converged",FALSE,9,57,1,33,0.5,0.5
8,0.9,"BCC",-1.95385293213605,2.95985726917493,0.0431949512743273,"Converged",FALSE,4,46,6,44,0.5,0.5
8,0.9,"RESID",-0.469028320426929,-2.1387384101366,0.0472355212935402,"Converged",FALSE,26,26,22,26,0.5,0.5
8,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,15,35,0,50,0.5,0.5
9,0.9,"SRS",-2.75292728812325,4.04712836533967,0.120333633157209,"Converged",FALSE,6,71,1,22,0.5,0.5
9,0.9,"CC",-1.62293001696552,0.5399453543913,0.117743083898654,"Converged",FALSE,6,71,1,22,0.5,0.5
9,0.9,"BCC",-2.27316512103597,2.56069829639115,0.120770500573425,"Converged",FALSE,1,49,5,45,0.5,0.5
9,0.9,"RESID",-1.63968381170788,0.574758896274647,0.117576123584052,"Converged",FALSE,27,27,19,27,0.5,0.5
9,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,4,46,2,48,0.5,0.5
10,0.9,"SRS",-1.69189316076194,0.738665278745962,0.111667527963831,"Converged",FALSE,4,73,2,21,0.5,0.5
10,0.9,"CC",-1.49006972341481,0.0620917139222069,0.111083833426986,"Converged",FALSE,4,73,2,21,0.5,0.5
10,0.9,"BCC",-2.4174420534342,2.90321276291591,0.113087815581302,"Converged",FALSE,5,45,5,45,0.5,0.5
10,0.9,"RESID",-2.42717381554064,3.00359097001777,0.113681765651478,"Converged",FALSE,28,28,17,27,0.5,0.5
10,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,1,49,4,46,0.5,0.5
11,0.9,"SRS",-2.41052419575122,3.91783641151764,0.0646522525984889,"Converged",FALSE,8,68,1,23,0.5,0.5
11,0.9,"CC",-2.16989163727227,3.24198760765992,0.0645884808455399,"Converged",FALSE,8,68,1,23,0.5,0.5
11,0.9,"BCC",-2.07717826851017,2.99220181249683,0.0671974473639801,"Converged",FALSE,0,50,6,44,0.5,0.5
11,0.9,"RESID",-0.73759455894865,-1.47817026795294,0.0640447349202854,"Converged",FALSE,26,25,24,25,0.5,0.5
11,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,2,48,8,42,0.5,0.5
12,0.9,"SRS",-1.51772486579334,1.10364044336263,0.0784541483892351,"Converged",FALSE,9,70,1,20,0.5,0.5
12,0.9,"CC",-1.75241577637485,1.74423652310107,0.0791022196898812,"Converged",FALSE,9,70,1,20,0.5,0.5
12,0.9,"BCC",-0.843263266253286,-1.09529638096399,0.0793255428558498,"Converged",FALSE,1,49,6,44,0.5,0.5
12,0.9,"RESID",-1.70544076042628,1.63775363625037,0.0798266075107638,"Converged",FALSE,27,26,21,26,0.5,0.5
12,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,2,48,5,45,0.5,0.5
13,0.9,"SRS",-1.74935471953753,2.21457910792789,0.0337916363832804,"Converged",FALSE,8,63,1,28,0.5,0.5
13,0.9,"CC",-1.7603710102501,2.07037226086532,0.0343454828086024,"Converged",FALSE,8,63,1,28,0.5,0.5
13,0.9,"BCC",-1.88117436426503,2.80600155696381,0.0322588897453564,"Converged",FALSE,2,48,2,48,0.5,0.5
13,0.9,"RESID",0.0777284322047242,-3.26432681213596,0.0357931126638478,"Converged",FALSE,26,26,22,26,0.5,0.5
13,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,25,25,0,50,0.5,0.5
14,0.9,"SRS",-1.19714001498628,-0.781241643152584,0.12708055937899,"Converged",FALSE,10,59,2,29,0.5,0.5
14,0.9,"CC",-2.01635791968775,1.85037970629326,0.127507006980493,"Converged",FALSE,10,59,2,29,0.5,0.5
14,0.9,"BCC",-1.22948849192573,-0.686215222504174,0.12591887072676,"Converged",FALSE,9,41,2,48,0.5,0.5
14,0.9,"RESID",-1.26499804312004,-0.534631864211439,0.125546286044169,"Converged",FALSE,27,26,21,26,0.5,0.5
14,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,1,49,7,43,0.5,0.5
15,0.9,"SRS",-3.10331228844962,5.7452257121253,0.0491324290595979,"Converged",FALSE,3,59,2,36,0.5,0.5
15,0.9,"CC",-2.38830975637417,4.34138748544943,0.0430973634390449,"Converged",FALSE,3,59,2,36,0.5,0.5
15,0.9,"BCC",-3.17347074964728,6.30317592812593,0.0536253490107733,"Converged",FALSE,2,48,5,45,0.5,0.5
15,0.9,"RESID",-2.37746761941234,4.13470942368564,0.0420590695137645,"Converged",FALSE,25,25,25,25,0.5,0.5
15,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,10,40,0,50,0.5,0.5
16,0.9,"SRS",-1.0102203779987,-0.575080007074329,0.0622793261885388,"Converged",FALSE,4,62,6,28,0.5,0.5
16,0.9,"CC",-2.07056983490791,2.7657324622938,0.0652426762873589,"Converged",FALSE,4,62,6,28,0.5,0.5
16,0.9,"BCC",-1.61750191619787,1.37347354144081,0.0612536657163179,"Converged",FALSE,3,47,3,47,0.5,0.5
16,0.9,"RESID",-1.94170762889102,2.41202138227375,0.0614764700218587,"Converged",FALSE,25,25,25,25,0.5,0.5
16,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,9,41,4,46,0.5,0.5
17,0.9,"SRS",-2.58934423289237,4.5556315225139,0.0625712599704908,"Converged",FALSE,6,64,1,29,0.5,0.5
17,0.9,"CC",-1.82497263627281,2.18263943127596,0.0578026614458584,"Converged",FALSE,6,64,1,29,0.5,0.5
17,0.9,"BCC",-0.930818057405716,-0.728918485028719,0.0556615942406841,"Converged",FALSE,3,47,2,48,0.5,0.5
17,0.9,"RESID",-3.19087302629321,6.33762897994008,0.065350741336619,"Converged",FALSE,28,28,16,28,0.5,0.5
17,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,0,50,9,41,0.5,0.5
18,0.9,"SRS",-1.22234752982655,-0.0603368677298261,0.0876058444853953,"Converged",FALSE,1,60,1,38,0.5,0.5
18,0.9,"CC",-1.77387728390443,1.64126367683493,0.087861274231046,"Converged",FALSE,1,60,1,38,0.5,0.5
18,0.9,"BCC",-1.75492634540825,1.65989095894848,0.0890891505265925,"Converged",FALSE,3,47,4,46,0.5,0.5
18,0.9,"RESID",-1.64340344771707,1.24081648315023,0.0880726025407886,"Converged",FALSE,27,26,21,26,0.5,0.5
18,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,3,47,0,50,0.5,0.5
19,0.9,"SRS",-2.41768374796385,3.46308493038057,0.106092049496494,"Converged",FALSE,7,60,1,32,0.5,0.5
19,0.9,"CC",-2.13087215146523,2.72260074117958,0.101983442506018,"Converged",FALSE,7,60,1,32,0.5,0.5
19,0.9,"BCC",-1.62245644042936,1.01423727621814,0.10043644288013,"Converged",FALSE,7,43,6,44,0.5,0.5
19,0.9,"RESID",-2.22094057829839,2.87540606756866,0.103946311009598,"Converged",FALSE,26,26,23,25,0.5,0.5
19,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,5,45,2,48,0.5,0.5
20,0.9,"SRS",-2.60793685769606,3.63801100319402,0.109095095969138,"Converged",FALSE,7,62,2,29,0.5,0.5
20,0.9,"CC",-2.62345879461366,3.91584535213085,0.113479378334146,"Converged",FALSE,7,62,2,29,0.5,0.5
20,0.9,"BCC",-1.62407432117774,0.882710368332797,0.102971422017604,"Converged",FALSE,4,46,3,47,0.5,0.5
20,0.9,"RESID",-2.15369840821893,2.56663495406808,0.107465315801526,"Converged",FALSE,25,25,25,25,0.5,0.5
20,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,2,48,4,46,0.5,0.5
21,0.9,"SRS",-1.8767987371257,2.4598467410034,0.0835745538371696,"Converged",FALSE,1,59,3,37,0.5,0.5
21,0.9,"CC",-1.14872522554373,0.118186849537591,0.0809073920923431,"Converged",FALSE,1,59,3,37,0.5,0.5
21,0.9,"BCC",-2.95725917570664,6.14843457204679,0.085174713646345,"Converged",FALSE,4,46,5,45,0.5,0.5
21,0.9,"RESID",-1.09562080138042,-0.0465893034708929,0.0807474658121715,"Converged",FALSE,25,25,25,25,0.5,0.5
21,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,6,44,2,48,0.5,0.5
22,0.9,"SRS",-2.17528037181312,3.1742835621953,0.0532688054745916,"Converged",FALSE,9,69,2,20,0.5,0.5
22,0.9,"CC",-2.5396131747192,4.30072794685509,0.0561187652623495,"Converged",FALSE,9,69,2,20,0.5,0.5
22,0.9,"BCC",-2.08056829016455,2.85526534054892,0.0532133520461502,"Converged",FALSE,2,48,0,50,0.5,0.5
22,0.9,"RESID",-1.61758306506651,1.43159373865972,0.0498866283504363,"Converged",FALSE,29,29,13,29,0.5,0.5
22,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,8,42,3,47,0.5,0.5
23,0.9,"SRS",-1.79858212728361,2.09805367754554,0.0640952685394164,"Converged",FALSE,7,66,4,23,0.5,0.5
23,0.9,"CC",-2.45097303574449,4.4506316486629,0.0654876538428273,"Converged",FALSE,7,66,4,23,0.5,0.5
23,0.9,"BCC",-1.70124778204415,1.74229294588376,0.066722707667212,"Converged",FALSE,5,45,3,47,0.5,0.5
23,0.9,"RESID",-2.08517817254802,2.86478385011054,0.0640670329702527,"Converged",FALSE,25,25,25,25,0.5,0.5
23,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,12,38,0,50,0.5,0.5
24,0.9,"SRS",-0.445206834492572,-2.9109179921439,0.0941528568026805,"Converged",FALSE,2,69,1,28,0.5,0.5
24,0.9,"CC",-1.93650128334866,2.16583160298763,0.0947280425331217,"Converged",FALSE,2,69,1,28,0.5,0.5
24,0.9,"BCC",-2.18460345270793,2.83512870808025,0.0959519560114397,"Converged",FALSE,6,44,2,48,0.5,0.5
24,0.9,"RESID",-2.92610475267057,5.05039591126166,0.101136377848512,"Converged",FALSE,28,27,18,27,0.5,0.5
24,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,0,50,4,46,0.5,0.5
25,0.9,"SRS",-1.79832791951824,1.52970958518761,0.101309604765467,"Converged",FALSE,7,66,5,22,0.5,0.5
25,0.9,"CC",-1.00055051021354,-1.09577246857778,0.100619374839468,"Converged",FALSE,7,66,5,22,0.5,0.5
25,0.9,"BCC",-1.69266686904131,1.27877419533974,0.10042178637345,"Converged",FALSE,1,49,6,44,0.5,0.5
25,0.9,"RESID",-3.1280837719412,5.98713212119286,0.102558025610239,"Converged",FALSE,26,26,22,26,0.5,0.5
25,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,14,36,0,50,0.5,0.5
26,0.9,"SRS",-0.73635992384001,-2.11837040522557,0.0962101497382484,"Converged",FALSE,4,70,3,23,0.5,0.5
26,0.9,"CC",-0.812137707080607,-1.53436544636052,0.0939452483462864,"Converged",FALSE,4,70,3,23,0.5,0.5
26,0.9,"BCC",-2.39292747124642,3.58680579633309,0.0965211656778334,"Converged",FALSE,4,46,2,48,0.5,0.5
26,0.9,"RESID",-2.47074362116314,3.82612779493381,0.0998167704286851,"Converged",FALSE,28,28,16,28,0.5,0.5
