"sim","q","design","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","tpr","fpr"
1,0.9,"SRS",-2.7044566177038,4.53082024876902,0.0885276205877479,"Converged",FALSE,5,63,2,30,0.5,0.5
1,0.9,"CC",-2.07803442378626,2.95471259656419,0.0829439000494204,"Converged",FALSE,5,63,2,30,0.5,0.5
1,0.9,"BCC",-0.543671193519656,-1.7604120864924,0.0822785737681844,"Converged",FALSE,5,45,8,42,0.5,0.5
1,0.9,"RESID",-2.91684550849821,5.57414568308398,0.0914382977903589,"Converged",FALSE,26,26,23,25,0.5,0.5
1,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,0,50,13,37,0.5,0.5
2,0.9,"SRS",-1.68680320617565,2.15001102805302,0.0559427920456085,"Converged",FALSE,7,58,2,33,0.5,0.5
2,0.9,"CC",-1.50887945526598,1.50260284545742,0.057859284511331,"Converged",FALSE,7,58,2,33,0.5,0.5
2,0.9,"BCC",-1.74491894889294,2.58178132005237,0.0562819442195966,"Converged",FALSE,5,45,4,46,0.5,0.5
2,0.9,"RESID",-1.45882563131081,1.30244806692663,0.0549369821298382,"Converged",FALSE,25,25,25,25,0.5,0.5
2,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,10,40,1,49,0.5,0.5
3,0.9,"SRS",-1.2463763558198,-0.0959969049325615,0.0985547881524619,"Converged",FALSE,4,69,4,23,0.5,0.5
3,0.9,"CC",-1.29933271642091,0.0847246561901264,0.0984824131094639,"Converged",FALSE,4,69,4,23,0.5,0.5
3,0.9,"BCC",-2.37753433065892,3.64961257592757,0.102170468864023,"Converged",FALSE,3,47,4,46,0.5,0.5
3,0.9,"RESID",-1.98939534559417,2.32967521038583,0.0960293983044775,"Converged",FALSE,25,25,25,25,0.5,0.5
3,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,9,41,4,46,0.5,0.5
4,0.9,"SRS",-1.38364379911998,0.870979887757373,0.0766574510983063,"Converged",FALSE,7,67,3,23,0.5,0.5
4,0.9,"CC",-1.19619582072418,0.248388311187209,0.0766983030890332,"Converged",FALSE,7,67,3,23,0.5,0.5
4,0.9,"BCC",-1.65196483619475,1.7027278797314,0.0794271743369636,"Converged",FALSE,4,46,3,47,0.5,0.5
4,0.9,"RESID",-2.16017562597802,3.02435408806512,0.0773438790423564,"Converged",FALSE,26,26,23,25,0.5,0.5
4,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,0,50,13,37,0.5,0.5
5,0.9,"SRS",-0.920118268710904,-1.72776264700928,0.116669711763355,"Converged",FALSE,3,68,3,26,0.5,0.5
5,0.9,"CC",-2.26530783921037,2.53337942356184,0.118627586033238,"Converged",FALSE,3,68,3,26,0.5,0.5
5,0.9,"BCC",-1.94934864981486,1.58860603800533,0.118488271759773,"Converged",FALSE,7,43,5,45,0.5,0.5
5,0.9,"RESID",-1.43328140111782,-0.0906149681961597,0.115252468061972,"Converged",FALSE,25,25,25,25,0.5,0.5
5,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,0,50,4,46,0.5,0.5
6,0.9,"SRS",-3.13715922928593,5.83976660081771,0.0917106224810986,"Converged",FALSE,5,61,1,33,0.5,0.5
6,0.9,"CC",-2.32076014621609,3.50441248841629,0.0900620490908511,"Converged",FALSE,5,61,1,33,0.5,0.5
6,0.9,"BCC",-1.56232501838748,0.838865209952638,0.0884565323481118,"Converged",FALSE,5,45,1,49,0.5,0.5
