"sim","q","design","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","tpr","fpr"
1,0.9,"SRS",-1.77090119818301,1.64913864904112,0.0834054846731324,"Converged",FALSE,6,71,4,19,0.95,0.05
1,0.9,"CC",-1.82062886075913,1.82134816855465,0.0834345839028994,"Converged",FALSE,6,71,4,19,0.95,0.05
1,0.9,"BCC",-1.5982506478209,1.09541188761856,0.0823557931577999,"Converged",FALSE,5,45,2,48,0.95,0.05
1,0.9,"RESID",-1.85985432269416,1.77251033212227,0.083254016775646,"Converged",FALSE,25,25,25,25,0.95,0.05
1,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,17,33,0,50,0.95,0.05
1,0.9,"OPTMLE",-1.66940308141685,1.44758514561443,0.0824048503537776,"Converged",FALSE,52,10,27,11,0.95,0.05
2,0.9,"SRS",-1.9874368970914,1.84012481175736,0.0970048021138928,"Converged",FALSE,4,72,1,23,0.95,0.05
2,0.9,"CC",-1.89974166434047,1.71005788283971,0.0960413834081237,"Converged",FALSE,4,72,1,23,0.95,0.05
2,0.9,"BCC",-1.95004482919383,1.6579443199744,0.0963692937942089,"Converged",FALSE,4,46,6,44,0.95,0.05
2,0.9,"RESID",-1.94795536795979,1.6871964808807,0.0967638099907158,"Converged",FALSE,25,25,25,25,0.95,0.05
2,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,16,34,1,49,0.95,0.05
2,0.9,"OPTMLE",-1.82831489907243,1.45501340076333,0.0965688141308923,"Converged",FALSE,52,10,28,10,0.95,0.05
3,0.9,"SRS",-2.20020443355744,2.05917355763794,0.146362385844482,"Converged",FALSE,6,64,3,27,0.95,0.05
3,0.9,"CC",-2.14917959007881,1.93919915165646,0.146357527681208,"Converged",FALSE,6,64,3,27,0.95,0.05
3,0.9,"BCC",-2.14491632076343,1.79007499352229,0.144973289967658,"Converged",FALSE,4,46,7,43,0.95,0.05
3,0.9,"RESID",-2.32784810372025,2.42504543438073,0.147824633620917,"Converged",FALSE,25,25,25,25,0.95,0.05
3,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,11,39,2,48,0.95,0.05
3,0.9,"OPTMLE",-2.07380603233328,1.67470514324826,0.144583353471305,"Converged",FALSE,48,10,32,10,0.95,0.05
4,0.9,"SRS",-1.52152890724647,1.01527855072662,0.0777365069922386,"Converged",FALSE,2,69,3,26,0.95,0.05
4,0.9,"CC",-1.44506640137964,0.77498832923599,0.0780377491523182,"Converged",FALSE,2,69,3,26,0.95,0.05
4,0.9,"BCC",-1.76905396263406,1.76088664505449,0.077677873792164,"Converged",FALSE,6,44,5,45,0.95,0.05
4,0.9,"RESID",-1.3132277548856,0.380304281163315,0.0774646199875823,"Converged",FALSE,25,25,25,25,0.95,0.05
4,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,17,33,0,50,0.95,0.05
4,0.9,"OPTMLE",-1.62705303854245,1.35622616485946,0.0783641038090599,"Converged",FALSE,50,10,30,10,0.95,0.05
5,0.9,"SRS",-1.55451301171516,1.28766029227902,0.094286069471437,"Converged",FALSE,5,58,3,34,0.95,0.05
5,0.9,"CC",-1.50543390032855,1.04009343223173,0.0947901816211913,"Converged",FALSE,5,58,3,34,0.95,0.05
5,0.9,"BCC",-1.40387832035157,0.70722610008054,0.094679940456769,"Converged",FALSE,5,45,3,47,0.95,0.05
5,0.9,"RESID",-1.7219510563644,1.75824004732265,0.0959664448071144,"Converged",FALSE,25,25,25,25,0.95,0.05
5,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,11,39,0,50,0.95,0.05
5,0.9,"OPTMLE",-1.56647154968436,1.14585324009318,0.0948067105605679,"Converged",FALSE,52,10,27,11,0.95,0.05
6,0.9,"SRS",-1.54182900187526,1.43928466301559,0.0586838433538883,"Converged",FALSE,3,72,1,24,0.95,0.05
6,0.9,"CC",-1.59461362891268,1.72033276601034,0.0598606612526901,"Converged",FALSE,3,72,1,24,0.95,0.05
6,0.9,"BCC",-1.57572258618412,1.60613442585558,0.0589076996502954,"Converged",FALSE,3,47,3,47,0.95,0.05
6,0.9,"RESID",-1.3849154154923,0.974310601053443,0.0591451919740589,"Converged",FALSE,25,25,25,25,0.95,0.05
6,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,15,35,0,50,0.95,0.05
6,0.9,"OPTMLE",-1.7607704889929,1.94978991132691,0.0590201385531343,"Converged",FALSE,44,15,27,14,0.95,0.05
