"sim","q","design","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","tpr","fpr"
1,0.9,"SRS",-2.54390673677002,3.5128547702774,0.129499582546327,"Converged",FALSE,3,67,3,27,0.5,0.5
1,0.9,"CC",-1.59703976328603,0.562581680617114,0.128102465338312,"Converged",FALSE,3,67,3,27,0.5,0.5
1,0.9,"BCC",-2.4465987877464,3.24184606773879,0.13261370665265,"Converged",FALSE,3,47,2,48,0.5,0.5
1,0.9,"RESID",-3.0844647919542,5.20161605937365,0.138491024514355,"Converged",FALSE,28,28,17,27,0.5,0.5
1,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,1,49,3,47,0.5,0.5
2,0.9,"SRS",-3.464188452207,6.19824694440012,0.119598556377437,"Converged",FALSE,5,67,1,27,0.5,0.5
2,0.9,"CC",-0.546734308796074,-2.48326415126137,0.107363570334716,"Converged",FALSE,5,67,1,27,0.5,0.5
2,0.9,"BCC",-2.39558183200254,3.54350992794937,0.109350126539709,"Converged",FALSE,7,43,5,45,0.5,0.5
2,0.9,"RESID",-1.35287805713185,0.098295564632006,0.105450407446489,"Converged",FALSE,25,25,25,25,0.5,0.5
2,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,3,47,7,43,0.5,0.5
3,0.9,"SRS",-2.11051527914156,2.04342481177412,0.119530347077702,"Converged",FALSE,4,69,3,24,0.5,0.5
3,0.9,"CC",-1.32379619797231,-0.460580638515682,0.116387261381768,"Converged",FALSE,4,69,3,24,0.5,0.5
3,0.9,"BCC",-1.03605437897888,-1.28358767973994,0.117462629346938,"Converged",FALSE,4,46,7,43,0.5,0.5
3,0.9,"RESID",-1.9176341941133,1.48471379245066,0.11573082023504,"Converged",FALSE,25,25,25,25,0.5,0.5
3,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,1,49,10,40,0.5,0.5
4,0.9,"SRS",-3.06835865096615,4.51493110165225,0.13424012505974,"Converged",FALSE,4,64,1,31,0.5,0.5
4,0.9,"CC",-2.7985326819086,3.82403355922355,0.131159611410161,"Converged",FALSE,4,64,1,31,0.5,0.5
4,0.9,"BCC",-2.91952803353103,4.24491683922778,0.132782274712378,"Converged",FALSE,2,48,2,48,0.5,0.5
4,0.9,"RESID",-2.9573705907104,4.39989252399152,0.124719767653067,"Converged",FALSE,28,28,16,28,0.5,0.5
4,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,16,34,2,48,0.5,0.5
5,0.9,"SRS",-1.43896647171843,0.172800718604589,0.114533193581122,"Converged",FALSE,5,67,0,28,0.5,0.5
5,0.9,"CC",-2.23628788964359,2.53976850404643,0.116540532676368,"Converged",FALSE,5,67,0,28,0.5,0.5
5,0.9,"BCC",-2.24461405674059,2.99728658617411,0.116607294565592,"Converged",FALSE,6,44,2,48,0.5,0.5
5,0.9,"RESID",-2.27598914453923,2.81984014729925,0.117200043256774,"Converged",FALSE,27,27,20,26,0.5,0.5
5,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,7,43,5,45,0.5,0.5
6,0.9,"SRS",-1.80624641448835,0.852659954679923,0.13124466514705,"Converged",FALSE,5,65,3,27,0.5,0.5
6,0.9,"CC",-1.7026555977968,0.577022646165281,0.130310086199574,"Converged",FALSE,5,65,3,27,0.5,0.5
6,0.9,"BCC",-2.69767826028616,3.50433585295942,0.138175011061878,"Converged",FALSE,6,44,3,47,0.5,0.5
6,0.9,"RESID",-2.20741887401796,2.03633515109483,0.131403491375302,"Converged",FALSE,28,27,18,27,0.5,0.5
6,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,1,49,2,48,0.5,0.5
7,0.9,"SRS",-2.06313287523026,2.11963191329736,0.123631434905709,"Converged",FALSE,8,60,1,31,0.5,0.5
7,0.9,"CC",-2.32069843655902,2.89511844835461,0.125252739380535,"Converged",FALSE,8,60,1,31,0.5,0.5
7,0.9,"BCC",-2.32970365817856,3.02467370882404,0.124973498541056,"Converged",FALSE,3,47,2,48,0.5,0.5
7,0.9,"RESID",-2.95330026591385,5.00925390157325,0.129164467515523,"Converged",FALSE,26,26,23,25,0.5,0.5
7,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,1,49,4,46,0.5,0.5
8,0.9,"SRS",-2.11562321348193,2.59289628641645,0.102557363083559,"Converged",FALSE,4,61,2,33,0.5,0.5
8,0.9,"CC",-2.02380396570396,2.061137668227,0.104100474986015,"Converged",FALSE,4,61,2,33,0.5,0.5
8,0.9,"BCC",-2.18831213977287,3.05494236432442,0.104070040518736,"Converged",FALSE,6,44,2,48,0.5,0.5
8,0.9,"RESID",-1.78978161862868,1.53712208253126,0.101691881146104,"Converged",FALSE,26,25,24,25,0.5,0.5
8,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,4,46,4,46,0.5,0.5
9,0.9,"SRS",-1.90346619421904,1.87591962449743,0.0833550312702373,"Converged",FALSE,4,59,3,34,0.5,0.5
9,0.9,"CC",-2.23806889478047,2.90092717532689,0.0813426470543348,"Converged",FALSE,4,59,3,34,0.5,0.5
9,0.9,"BCC",-2.51275780538071,4.04779287983991,0.0819808142647673,"Converged",FALSE,2,48,3,47,0.5,0.5
9,0.9,"RESID",-2.48096260986381,3.98603151859334,0.0819115137556914,"Converged",FALSE,25,25,25,25,0.5,0.5
9,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,3,47,9,41,0.5,0.5
10,0.9,"SRS",-3.33459479118378,5.83629018964103,0.139392640471562,"Converged",FALSE,4,64,5,27,0.5,0.5
10,0.9,"CC",-1.53153532545046,0.302727088280625,0.124984680087818,"Converged",FALSE,4,64,5,27,0.5,0.5
10,0.9,"BCC",-0.786522833572764,-2.14134083504573,0.128556805058005,"Converged",FALSE,1,49,5,45,0.5,0.5
10,0.9,"RESID",-2.69489699477706,4.01331985871892,0.127709560494925,"Converged",FALSE,25,25,25,25,0.5,0.5
10,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,5,45,1,49,0.5,0.5
11,0.9,"SRS",-1.98753637914939,2.42231221471255,0.0838697179785693,"Converged",FALSE,5,64,2,29,0.5,0.5
11,0.9,"CC",-1.98001618235173,2.15065427875396,0.0845146786745042,"Converged",FALSE,5,64,2,29,0.5,0.5
11,0.9,"BCC",-2.56030376408041,3.95619208975715,0.0869849397360755,"Converged",FALSE,7,43,7,43,0.5,0.5
