"sim","q","design","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","tpr","fpr"
1,0.9,"SRS",-1.83136805410717,1.92332782158185,0.0729015706502352,"Converged",FALSE,4,65,1,30,0.99,0.01
1,0.9,"CC",-2.01959322872857,2.38120466691438,0.0736209017574143,"Converged",FALSE,4,65,1,30,0.99,0.01
1,0.9,"BCC",-1.73914920816055,1.52495505743372,0.0727653260040646,"Converged",FALSE,3,47,6,44,0.99,0.01
1,0.9,"RESID",-1.86936251987516,2.09304698784719,0.0747581097749836,"Converged",FALSE,25,25,25,25,0.99,0.01
1,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,13,37,0,50,0.99,0.01
1,0.9,"OPTMLE",-1.78264482050876,1.66002655439728,0.0734404720774669,"Converged",FALSE,42,13,30,15,0.99,0.01
2,0.9,"SRS",-2.0324711632688,1.60987896065855,0.124933725251752,"Converged",FALSE,7,64,5,24,0.99,0.01
2,0.9,"CC",-1.94225399899501,1.3182521370661,0.125098920355253,"Converged",FALSE,7,64,5,24,0.99,0.01
2,0.9,"BCC",-2.03471459079762,1.61090541620593,0.12507659518712,"Converged",FALSE,4,46,4,46,0.99,0.01
2,0.9,"RESID",-1.96552218980464,1.36723751024432,0.124052935663993,"Converged",FALSE,25,25,25,25,0.99,0.01
2,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,18,32,0,50,0.99,0.01
2,0.9,"OPTMLE",-1.98082909674119,1.4061672490195,0.124073409375673,"Converged",FALSE,53,10,27,10,0.99,0.01
3,0.9,"SRS",-2.08897716952627,2.35609385956817,0.107745813768792,"Converged",FALSE,7,66,1,26,0.99,0.01
3,0.9,"CC",-1.92707423550017,1.9998422094785,0.107393809812877,"Converged",FALSE,7,66,1,26,0.99,0.01
3,0.9,"BCC",-1.83282346489161,1.67872653368661,0.105511937804606,"Converged",FALSE,6,44,10,40,0.99,0.01
3,0.9,"RESID",-1.9455358780022,1.94128417068154,0.105949163671827,"Converged",FALSE,25,25,25,25,0.99,0.01
3,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,26,24,0,50,0.99,0.01
3,0.9,"OPTMLE",-2.11638294536206,2.22275298525849,0.108426994246792,"Converged",FALSE,51,10,29,10,0.99,0.01
4,0.9,"SRS",-1.66353428200972,0.929425296994482,0.118341459298039,"Converged",FALSE,9,59,3,29,0.99,0.01
4,0.9,"CC",-1.88034338691114,1.6133659649517,0.118221430601803,"Converged",FALSE,9,59,3,29,0.99,0.01
4,0.9,"BCC",-1.61989504421141,0.824498444022221,0.117909850491376,"Converged",FALSE,3,47,4,46,0.99,0.01
4,0.9,"RESID",-1.55416328505623,0.642240035491508,0.117229258342998,"Converged",FALSE,27,27,20,26,0.99,0.01
4,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,6,44,1,49,0.99,0.01
4,0.9,"OPTMLE",-1.69613676290596,1.02667312238241,0.118140087763414,"Converged",FALSE,44,17,20,19,0.99,0.01
5,0.9,"SRS",NA,NA,NA,"MAX_ITER reached",FALSE,4,66,3,27,0.99,0.01
5,0.9,"CC",-1.83570181576353,1.40179219286985,0.116903654439868,"Converged",FALSE,4,66,3,27,0.99,0.01
5,0.9,"BCC",-1.71530593524476,0.991276553285378,0.11589092306848,"Converged",FALSE,5,45,7,43,0.99,0.01
5,0.9,"RESID",-1.8920243684431,1.57722465472917,0.116252543391348,"Converged",FALSE,26,25,24,25,0.99,0.01
5,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,10,40,2,48,0.99,0.01
5,0.9,"OPTMLE",-1.70338733227667,0.979816350275068,0.115731551185648,"Converged",FALSE,50,13,24,13,0.99,0.01
6,0.9,"SRS",-1.72746377274118,1.67421021658759,0.0775608897587233,"Converged",FALSE,6,63,4,27,0.99,0.01
6,0.9,"CC",-1.64938583085863,1.31610448312611,0.0767226451030866,"Converged",FALSE,6,63,4,27,0.99,0.01
6,0.9,"BCC",-1.47058546717308,0.824392028807985,0.0763712558037669,"Converged",FALSE,5,45,7,43,0.99,0.01
6,0.9,"RESID",-1.66816457219841,1.43878754738265,0.0769579350065956,"Converged",FALSE,25,25,25,25,0.99,0.01
6,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,20,30,0,50,0.99,0.01
6,0.9,"OPTMLE",NA,NA,NA,"B-spline error",FALSE,46,10,34,10,0.99,0.01
7,0.9,"SRS",-1.8268424329499,1.45710449588705,0.0882523440625223,"Converged",FALSE,2,63,3,32,0.99,0.01
7,0.9,"CC",-1.94607781157036,1.95346024769153,0.0896049172655194,"Converged",FALSE,2,63,3,32,0.99,0.01
7,0.9,"BCC",-1.95535261527455,1.84330344995369,0.0885757398879505,"Converged",FALSE,2,48,7,43,0.99,0.01
7,0.9,"RESID",-1.7988992421663,1.44911611415532,0.087636442042363,"Converged",FALSE,25,25,25,25,0.99,0.01
7,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,16,34,0,50,0.99,0.01
7,0.9,"OPTMLE",-1.78407878039443,1.30492572222409,0.088153551872349,"Converged",FALSE,44,13,26,17,0.99,0.01
8,0.9,"SRS",-2.50505998889993,2.64450480109945,0.143764444976979,"Converged",FALSE,3,72,1,24,0.99,0.01
8,0.9,"CC",-2.53673191269924,2.89265952600649,0.145227364301871,"Converged",FALSE,3,72,1,24,0.99,0.01
8,0.9,"BCC",-2.22508193787116,2.00387618253128,0.142322957707239,"Converged",FALSE,3,47,6,44,0.99,0.01
8,0.9,"RESID",-2.32640355956749,2.22024903159929,0.14392991142687,"Converged",FALSE,26,26,23,25,0.99,0.01
8,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,14,36,0,50,0.99,0.01
8,0.9,"OPTMLE",-2.19328113996584,1.75744245400781,0.14510025031865,"Converged",FALSE,42,15,23,20,0.99,0.01
9,0.9,"SRS",-2.08243203266886,3.00615461141288,0.0583008114484981,"Converged",FALSE,6,63,6,25,0.99,0.01
9,0.9,"CC",-2.13517015031949,3.08099347580829,0.0628028896595415,"Converged",FALSE,6,63,6,25,0.99,0.01
9,0.9,"BCC",-1.89108290803224,2.28652098760005,0.0604428228400894,"Converged",FALSE,6,44,8,42,0.99,0.01
9,0.9,"RESID",-2.00420941402067,2.55840325998349,0.0612872991660592,"Converged",FALSE,25,25,25,25,0.99,0.01
9,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,37,13,0,50,0.99,0.01
9,0.9,"OPTMLE",-1.9564432124282,2.50045879740253,0.0595847416120395,"Converged",FALSE,45,10,35,10,0.99,0.01
10,0.9,"SRS",-1.56003427835291,1.13331255142855,0.0553832730576956,"Converged",FALSE,4,73,1,22,0.99,0.01
10,0.9,"CC",-1.67268927232049,1.36257808721703,0.0565242231878552,"Converged",FALSE,4,73,1,22,0.99,0.01
10,0.9,"BCC",-1.67060176698456,1.44809516929578,0.0566088901667539,"Converged",FALSE,4,46,4,46,0.99,0.01
10,0.9,"RESID",-1.58187474094519,1.16361348740658,0.0557096614126005,"Converged",FALSE,27,27,19,27,0.99,0.01
10,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,16,34,0,50,0.99,0.01
10,0.9,"OPTMLE",-1.63762507491279,1.29091614349761,0.0555616267873308,"Converged",FALSE,61,10,19,10,0.99,0.01
11,0.9,"SRS",-2.07031971842587,2.56127895667884,0.0757632086022764,"Converged",FALSE,6,71,3,20,0.99,0.01
11,0.9,"CC",-2.15215182882296,2.84187837837388,0.0745547344465754,"Converged",FALSE,6,71,3,20,0.99,0.01
11,0.9,"BCC",-2.07176687668982,2.60416244728425,0.0763771738839947,"Converged",FALSE,3,47,2,48,0.99,0.01
11,0.9,"RESID",-2.21122398562177,2.97933606649858,0.0749386632541578,"Converged",FALSE,26,26,23,25,0.99,0.01
11,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,23,27,0,50,0.99,0.01
11,0.9,"OPTMLE",NA,NA,NA,"B-spline error",FALSE,40,18,23,19,0.99,0.01
12,0.9,"SRS",-2.03933638318845,2.24344498767511,0.107723820462679,"Converged",FALSE,6,62,2,30,0.99,0.01
12,0.9,"CC",-2.21162805576514,2.74544312370013,0.109121003741797,"Converged",FALSE,6,62,2,30,0.99,0.01
12,0.9,"BCC",NA,NA,NA,"B-spline error",FALSE,2,48,4,46,0.99,0.01
12,0.9,"RESID",-2.15124159504106,2.46543618895339,0.112007763188577,"Converged",FALSE,25,25,25,25,0.99,0.01
12,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,21,29,0,50,0.99,0.01
12,0.9,"OPTMLE",-2.0124738367018,2.04717060738506,0.108208321173877,"Converged",FALSE,49,10,31,10,0.99,0.01
13,0.9,"SRS",-2.17348728942656,2.34031294139551,0.133064928572205,"Converged",FALSE,7,70,5,18,0.99,0.01
13,0.9,"CC",-2.26801344878431,2.49936704291688,0.132067117679886,"Converged",FALSE,7,70,5,18,0.99,0.01
13,0.9,"BCC",-2.53194384138737,3.44323538077749,0.135797477769273,"Converged",FALSE,1,49,4,46,0.99,0.01
13,0.9,"RESID",-2.18433549366464,2.24687470544935,0.131902119293783,"Converged",FALSE,25,25,25,25,0.99,0.01
13,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,12,38,0,50,0.99,0.01
13,0.9,"OPTMLE",-2.35139185399213,2.66581498958695,0.130608997788065,"Converged",FALSE,42,10,38,10,0.99,0.01
14,0.9,"SRS",-1.71097167365394,1.54759025906287,0.0526384358805569,"Converged",FALSE,7,63,1,29,0.99,0.01
14,0.9,"CC",-1.62538713100896,1.31076436176068,0.0522656176397835,"Converged",FALSE,7,63,1,29,0.99,0.01
14,0.9,"BCC",-1.70152052569879,1.41893047437541,0.0515591700880463,"Converged",FALSE,8,42,6,44,0.99,0.01
14,0.9,"RESID",-1.67113430447982,1.38181163013708,0.0523602864193786,"Converged",FALSE,25,25,25,25,0.99,0.01
14,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,31,19,0,50,0.99,0.01
14,0.9,"OPTMLE",-1.63947353591031,1.32976928926063,0.0514913806597703,"Converged",FALSE,53,10,27,10,0.99,0.01
15,0.9,"SRS",-2.27511223704668,3.22007559448685,0.0821765583718277,"Converged",FALSE,2,63,6,29,0.99,0.01
15,0.9,"CC",-1.96133856255212,2.27150053776409,0.0818395420190428,"Converged",FALSE,2,63,6,29,0.99,0.01
15,0.9,"BCC",-2.09989879827109,2.7099058972443,0.0805520143320871,"Converged",FALSE,3,47,5,45,0.99,0.01
15,0.9,"RESID",-2.06810333367365,2.62282679332231,0.0818611935574647,"Converged",FALSE,25,25,25,25,0.99,0.01
15,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,24,26,0,50,0.99,0.01
15,0.9,"OPTMLE",NA,NA,NA,"B-spline error",FALSE,44,10,36,10,0.99,0.01
16,0.9,"SRS",-2.72773390580552,4.34480398682679,0.0925442310149162,"Converged",FALSE,4,66,2,28,0.99,0.01
16,0.9,"CC",-2.64125687643247,3.94426080031139,0.0881888522655825,"Converged",FALSE,4,66,2,28,0.99,0.01
16,0.9,"BCC",-2.17393681113479,2.60569327394831,0.0881161370411679,"Converged",FALSE,2,48,7,43,0.99,0.01
16,0.9,"RESID",-2.24640979264609,2.89271747402716,0.0901579098899065,"Converged",FALSE,25,25,25,25,0.99,0.01
16,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,32,18,0,50,0.99,0.01
16,0.9,"OPTMLE",NA,NA,NA,"B-spline error",FALSE,51,10,29,10,0.99,0.01
17,0.9,"SRS",-2.07216660834638,2.99609261120778,0.0960949681921661,"Converged",FALSE,6,62,5,27,0.99,0.01
