"sim","q","design","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","tpr","fpr"
1,0.9,"SRS",-2.00640162942847,1.22343201081899,0.130432245519605,"Converged",FALSE,5,74,1,20,0.8,0.2
1,0.9,"CC",-2.43548839580607,2.58852193909541,0.130612778304994,"Converged",FALSE,5,74,1,20,0.8,0.2
1,0.9,"BCC",-2.04583883364995,1.40877089312035,0.129492891932243,"Converged",FALSE,3,47,2,48,0.8,0.2
1,0.9,"RESID",-2.2555014561332,1.89758598300872,0.129438631080899,"Converged",FALSE,26,26,22,26,0.8,0.2
1,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,10,40,0,50,0.8,0.2
1,0.9,"OPTMLE",-2.38458854680662,2.11473710107454,0.130990412131492,"Converged",FALSE,50,14,22,14,0.8,0.2
2,0.9,"SRS",-1.7281559793963,1.04900569325623,0.122607672155423,"Converged",FALSE,4,65,1,30,0.8,0.2
2,0.9,"CC",-1.90000760656569,1.61190885520276,0.12333672962977,"Converged",FALSE,4,65,1,30,0.8,0.2
2,0.9,"BCC",-2.1261941468743,2.14386279433664,0.126653774729416,"Converged",FALSE,5,45,5,45,0.8,0.2
2,0.9,"RESID",-1.893610217888,1.67687762546332,0.122012812948299,"Converged",FALSE,27,27,20,26,0.8,0.2
2,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,5,45,0,50,0.8,0.2
2,0.9,"OPTMLE",-2.23533049894635,2.43109421603575,0.127408132747528,"Converged",FALSE,50,15,20,15,0.8,0.2
3,0.9,"SRS",-2.90654648794071,4.92679286550992,0.104474204323532,"Converged",FALSE,5,65,2,28,0.8,0.2
3,0.9,"CC",-2.10119079102868,2.65455100034144,0.101288684296263,"Converged",FALSE,5,65,2,28,0.8,0.2
3,0.9,"BCC",-1.6290130877845,1.11268238166443,0.100186385901531,"Converged",FALSE,2,48,2,48,0.8,0.2
3,0.9,"RESID",-2.39793584742796,3.36386379100706,0.101600456200783,"Converged",FALSE,25,25,25,25,0.8,0.2
3,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,14,36,0,50,0.8,0.2
3,0.9,"OPTMLE",-1.6269564993463,1.13724407167074,0.0988268853803456,"Converged",FALSE,52,10,28,10,0.8,0.2
4,0.9,"SRS",-1.63179083005826,1.65137034633965,0.0503718951336629,"Converged",FALSE,3,65,1,31,0.8,0.2
4,0.9,"CC",-2.76670637288407,5.08085426452178,0.0512601640870298,"Converged",FALSE,3,65,1,31,0.8,0.2
4,0.9,"BCC",-1.72726664382295,1.982980826581,0.0499293057249569,"Converged",FALSE,4,46,3,47,0.8,0.2
4,0.9,"RESID",-1.64740025823472,1.87977697005826,0.0486383795095305,"Converged",FALSE,25,25,25,25,0.8,0.2
4,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,24,26,0,50,0.8,0.2
4,0.9,"OPTMLE",-1.81207101107334,2.00267474385376,0.0510506255972881,"Converged",FALSE,53,10,27,10,0.8,0.2
5,0.9,"SRS",-2.48779581046014,3.40481150110336,0.108754600969374,"Converged",FALSE,9,61,3,27,0.8,0.2
5,0.9,"CC",-2.42973570982566,3.20009822706646,0.10537633750842,"Converged",FALSE,9,61,3,27,0.8,0.2
5,0.9,"BCC",-1.53845422076672,0.518531781028408,0.105203827658443,"Converged",FALSE,1,49,3,47,0.8,0.2
5,0.9,"RESID",-1.65440409331542,0.897451066136189,0.106012065739607,"Converged",FALSE,28,28,16,28,0.8,0.2
5,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,6,44,1,49,0.8,0.2
5,0.9,"OPTMLE",-1.44306338897096,0.221000946474881,0.105771617160907,"Converged",FALSE,45,20,16,19,0.8,0.2
6,0.9,"SRS",-2.86299184700124,4.41933653335751,0.145758389146884,"Converged",FALSE,3,63,2,32,0.8,0.2
6,0.9,"CC",-1.81153136102633,1.24724481883462,0.138058849022471,"Converged",FALSE,3,63,2,32,0.8,0.2
6,0.9,"BCC",-1.82767628401265,1.20047756450117,0.13893727171287,"Converged",FALSE,10,40,4,46,0.8,0.2
6,0.9,"RESID",-2.16735755119821,2.46678669735803,0.140821795562042,"Converged",FALSE,26,26,22,26,0.8,0.2
6,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,7,43,3,47,0.8,0.2
6,0.9,"OPTMLE",-1.95240070023537,1.70431660010976,0.137141785859568,"Converged",FALSE,44,17,22,17,0.8,0.2
7,0.9,"SRS",-2.51671080629092,3.01200786616497,0.152972489475849,"Converged",FALSE,4,65,1,30,0.8,0.2
7,0.9,"CC",-2.31829625357123,2.54557437353979,0.14827495937854,"Converged",FALSE,4,65,1,30,0.8,0.2
7,0.9,"BCC",-1.88545833163514,1.09240827311223,0.147263066822188,"Converged",FALSE,5,45,2,48,0.8,0.2
7,0.9,"RESID",-2.26721625728047,2.26138508843681,0.150280771792829,"Converged",FALSE,28,28,17,27,0.8,0.2
7,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,10,40,1,49,0.8,0.2
7,0.9,"OPTMLE",NA,NA,NA,"B-spline error",FALSE,51,16,17,16,0.8,0.2
8,0.9,"SRS",-2.01190463395035,3.10815581554915,0.0389119026291304,"Converged",FALSE,1,62,4,33,0.8,0.2
8,0.9,"CC",-2.24446511242,3.75737276239133,0.0379005115616611,"Converged",FALSE,1,62,4,33,0.8,0.2
8,0.9,"BCC",-1.72064590298295,2.42342102518682,0.0340005617825657,"Converged",FALSE,2,48,9,41,0.8,0.2
8,0.9,"RESID",NA,NA,NA,"B-spline error",FALSE,25,25,25,25,0.8,0.2
8,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,37,13,0,50,0.8,0.2
8,0.9,"OPTMLE",-1.73081205501541,2.2907634591633,0.034922002465284,"Converged",FALSE,45,13,31,11,0.8,0.2
9,0.9,"SRS",-1.65005960151197,1.61733644096011,0.0877671039923197,"Converged",FALSE,3,65,1,31,0.8,0.2
9,0.9,"CC",-1.51952876148372,1.19987830898528,0.0859427372270415,"Converged",FALSE,3,65,1,31,0.8,0.2
9,0.9,"BCC",-1.17742991027774,0.0922477572802492,0.0865755790526796,"Converged",FALSE,3,47,2,48,0.8,0.2
9,0.9,"RESID",-1.34220957468487,0.650369198604612,0.0864644570015214,"Converged",FALSE,28,27,18,27,0.8,0.2
9,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,3,47,1,49,0.8,0.2
9,0.9,"OPTMLE",-1.69681526598465,1.75456156089318,0.0872228420918685,"Converged",FALSE,45,19,18,18,0.8,0.2
10,0.9,"SRS",-1.37806340075783,0.831845445762608,0.0818040044688302,"Converged",FALSE,5,64,0,31,0.8,0.2
10,0.9,"CC",-1.58362737811907,1.45600428979171,0.0832166284505333,"Converged",FALSE,5,64,0,31,0.8,0.2
10,0.9,"BCC",-2.05545587434341,2.85033105756275,0.0842330747080313,"Converged",FALSE,5,45,4,46,0.8,0.2
10,0.9,"RESID",-1.69736167008906,1.94739270917117,0.0834344654976225,"Converged",FALSE,25,25,25,25,0.8,0.2
10,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,11,39,1,49,0.8,0.2
10,0.9,"OPTMLE",-1.21992327542653,0.277015791903124,0.0824599386006252,"Converged",FALSE,52,10,26,12,0.8,0.2
11,0.9,"SRS",-1.92797760773719,1.40429540848319,0.117819274563728,"Converged",FALSE,5,70,5,20,0.8,0.2
11,0.9,"CC",-2.86206803746523,4.20891405013746,0.123510273181732,"Converged",FALSE,5,70,5,20,0.8,0.2
11,0.9,"BCC",-2.84180674114303,3.98477404160305,0.123131834722078,"Converged",FALSE,1,49,4,46,0.8,0.2
11,0.9,"RESID",-1.75343170136861,0.901966664673442,0.11484884428491,"Converged",FALSE,28,27,18,27,0.8,0.2
11,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,14,36,0,50,0.8,0.2
11,0.9,"OPTMLE",-2.39269875223724,2.68273774390057,0.122409164956844,"Converged",FALSE,47,20,18,15,0.8,0.2
12,0.9,"SRS",-2.00240158076284,1.96459278042384,0.115840276867868,"Converged",FALSE,3,67,3,27,0.8,0.2
12,0.9,"CC",-2.19488951637129,2.34155062421228,0.120519047103719,"Converged",FALSE,3,67,3,27,0.8,0.2
12,0.9,"BCC",-2.07863785300759,2.19065438230606,0.119005232435195,"Converged",FALSE,7,43,2,48,0.8,0.2
12,0.9,"RESID",-2.56830438308501,3.56328214493166,0.127704075325088,"Converged",FALSE,27,26,21,26,0.8,0.2
12,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,7,43,2,48,0.8,0.2
12,0.9,"OPTMLE",-1.79877690837442,1.26840660049497,0.11502388250906,"Converged",FALSE,48,16,21,15,0.8,0.2
13,0.9,"SRS",-3.13468618221607,5.68989905689316,0.0919894936466021,"Converged",FALSE,5,67,1,27,0.8,0.2
13,0.9,"CC",-2.48690764884375,3.44011397661518,0.0874604984086057,"Converged",FALSE,5,67,1,27,0.8,0.2
13,0.9,"BCC",-1.45893583443026,0.270718474824977,0.0798059802470363,"Converged",FALSE,5,45,4,46,0.8,0.2
13,0.9,"RESID",-2.51410320107097,3.57094580416662,0.0861300771513879,"Converged",FALSE,27,27,20,26,0.8,0.2
13,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,13,37,0,50,0.8,0.2
13,0.9,"OPTMLE",-2.06472774454418,2.22385586549451,0.0801377126446032,"Converged",FALSE,34,28,20,18,0.8,0.2
14,0.9,"SRS",-2.09832901587461,2.56262231565322,0.110158008142096,"Converged",FALSE,8,59,1,32,0.8,0.2
14,0.9,"CC",-2.03456848416094,2.37918600926108,0.111877883605807,"Converged",FALSE,8,59,1,32,0.8,0.2
14,0.9,"BCC",-1.97297816759531,2.19089845773516,0.11157833181061,"Converged",FALSE,1,49,3,47,0.8,0.2
14,0.9,"RESID",-1.80829861821086,1.74415555847664,0.109199185285072,"Converged",FALSE,27,27,20,26,0.8,0.2
14,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,9,41,0,50,0.8,0.2
14,0.9,"OPTMLE",-2.043404998903,2.3449339672057,0.109671872615937,"Converged",FALSE,43,21,20,16,0.8,0.2
15,0.9,"SRS",-1.27028837145702,0.241613028181001,0.113122324679804,"Converged",FALSE,5,64,4,27,0.8,0.2
15,0.9,"CC",-1.59048556139704,1.30959146580291,0.112685943990776,"Converged",FALSE,5,64,4,27,0.8,0.2
15,0.9,"BCC",-1.51246154767563,1.05771376505112,0.11295712805338,"Converged",FALSE,7,43,6,44,0.8,0.2
15,0.9,"RESID",-1.94083380409325,2.33999904444965,0.114657541236416,"Converged",FALSE,25,25,25,25,0.8,0.2
15,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,4,46,0,50,0.8,0.2
15,0.9,"OPTMLE",-1.51053153107921,0.977809301114951,0.112840614823506,"Converged",FALSE,40,15,30,15,0.8,0.2
16,0.9,"SRS",-1.88630447303206,1.58109098503251,0.0833083907443305,"Converged",FALSE,5,70,3,22,0.8,0.2
16,0.9,"CC",-1.9451823650436,1.75746381083867,0.0835849626306709,"Converged",FALSE,5,70,3,22,0.8,0.2
16,0.9,"BCC",-2.06117368059684,2.05949812955027,0.0854490432649262,"Converged",FALSE,4,46,4,46,0.8,0.2
16,0.9,"RESID",-1.0910908642457,-0.927753124946734,0.0852302598624169,"Converged",FALSE,27,26,21,26,0.8,0.2
16,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,7,43,0,50,0.8,0.2
16,0.9,"OPTMLE",-1.68340532697781,1.02287649746872,0.0843994659816623,"Converged",FALSE,46,17,21,16,0.8,0.2
17,0.9,"SRS",-2.04120960129077,2.25742517745383,0.102966111653502,"Converged",FALSE,6,58,1,35,0.8,0.2
17,0.9,"CC",-1.67374715492242,1.15676903330378,0.103556532658595,"Converged",FALSE,6,58,1,35,0.8,0.2
17,0.9,"BCC",-1.65902768364242,1.07296109582368,0.104472965111548,"Converged",FALSE,4,46,3,47,0.8,0.2
17,0.9,"RESID",-1.23582213018518,-0.180821564018772,0.102912260424459,"Converged",FALSE,29,28,15,28,0.8,0.2
17,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,2,48,2,48,0.8,0.2
17,0.9,"OPTMLE",NA,NA,NA,"B-spline error",FALSE,53,18,15,14,0.8,0.2
18,0.9,"SRS",-2.26600625860925,2.93227087496074,0.103618729422793,"Converged",FALSE,3,71,3,23,0.8,0.2
18,0.9,"CC",-2.12934105947292,2.34936604256974,0.103140541524431,"Converged",FALSE,3,71,3,23,0.8,0.2
18,0.9,"BCC",-2.71010406972351,4.00482147787918,0.10433063431589,"Converged",FALSE,6,44,4,46,0.8,0.2
18,0.9,"RESID",-2.24424834261451,2.77712227100695,0.104018303662154,"Converged",FALSE,25,25,25,25,0.8,0.2
18,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,12,38,0,50,0.8,0.2
18,0.9,"OPTMLE",NA,NA,NA,"B-spline error",FALSE,49,10,31,10,0.8,0.2
19,0.9,"SRS",-1.86429460233361,2.13028152262732,0.0766210908216539,"Converged",FALSE,4,59,4,33,0.8,0.2
19,0.9,"CC",-0.84467590828178,-0.959151057901686,0.0740811742791194,"Converged",FALSE,4,59,4,33,0.8,0.2
19,0.9,"BCC",-2.05989772971877,2.68886727833219,0.0766315398260632,"Converged",FALSE,1,49,4,46,0.8,0.2
19,0.9,"RESID",-1.12779548549463,-0.075502087502785,0.0737519669884127,"Converged",FALSE,28,28,17,27,0.8,0.2
19,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,5,45,3,47,0.8,0.2
19,0.9,"OPTMLE",-2.16886968038607,3.02521495245101,0.0754734221749232,"Converged",FALSE,30,24,17,29,0.8,0.2
20,0.9,"SRS",-2.45471168507871,4.04497721259885,0.0805606144578129,"Converged",FALSE,6,60,2,32,0.8,0.2
20,0.9,"CC",-1.81658077484108,1.79110749374622,0.086862777465856,"Converged",FALSE,6,60,2,32,0.8,0.2
20,0.9,"BCC",-2.28080509419954,3.16061830666924,0.088702656007598,"Converged",FALSE,6,44,4,46,0.8,0.2
20,0.9,"RESID",-2.18051539298366,3.38587498213328,0.0837618835752275,"Converged",FALSE,28,27,18,27,0.8,0.2
20,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,18,32,0,50,0.8,0.2
20,0.9,"OPTMLE",-1.960577413792,2.38295612214031,0.0879984832911505,"Converged",FALSE,42,21,18,19,0.8,0.2
21,0.9,"SRS",-1.46902772801246,0.666570705870349,0.0673698298460256,"Converged",FALSE,4,70,1,25,0.8,0.2
21,0.9,"CC",-3.29042925532625,6.13571580053136,0.0719863254527872,"Converged",FALSE,4,70,1,25,0.8,0.2
