"sim","q","design","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","tpr","fpr"
1,0.9,"SRS",-1.3533216698362,0.612587189363928,0.0832269786351258,"Converged",FALSE,2,66,2,30,0.8,0.2
1,0.9,"CC",-1.52213814388031,1.16609964756125,0.0825257751467687,"Converged",FALSE,2,66,2,30,0.8,0.2
1,0.9,"BCC",-0.867979728842344,-0.893824846677584,0.0806961636294104,"Converged",FALSE,2,48,4,46,0.8,0.2
1,0.9,"RESID",-1.38874110126438,0.766615729444711,0.0832349047598265,"Converged",FALSE,26,26,22,26,0.8,0.2
1,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,1,49,5,45,0.8,0.2
1,0.9,"OPTMLE",-0.913850405588728,-0.709506307265595,0.0810559439040349,"Converged",FALSE,43,18,22,17,0.8,0.2
2,0.9,"SRS",-1.88006555843959,2.25699395289432,0.0943713429543758,"Converged",FALSE,3,61,2,34,0.8,0.2
2,0.9,"CC",-2.11240586952531,2.99186467754938,0.0903916529085048,"Converged",FALSE,3,61,2,34,0.8,0.2
2,0.9,"BCC",-1.9921234646617,2.64803176451649,0.0935437704481566,"Converged",FALSE,1,49,1,49,0.8,0.2
2,0.9,"RESID",-1.88914765355824,2.26644421908236,0.0932078378341073,"Converged",FALSE,25,25,25,25,0.8,0.2
2,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,16,34,0,50,0.8,0.2
2,0.9,"OPTMLE",-1.92113621327108,2.5199323011156,0.0935231349318684,"Converged",FALSE,37,17,32,14,0.8,0.2
3,0.9,"SRS",-1.08021447828042,-0.376686717765073,0.0794738105942856,"Converged",FALSE,8,63,0,29,0.8,0.2
3,0.9,"CC",-1.15305089100789,-0.151979417496436,0.0795759052909199,"Converged",FALSE,8,63,0,29,0.8,0.2
3,0.9,"BCC",-0.777310919649264,-1.38674818482501,0.0796818195590935,"Converged",FALSE,5,45,3,47,0.8,0.2
3,0.9,"RESID",-0.434173503039077,-2.34030604691563,0.0795490158389944,"Converged",FALSE,30,29,12,29,0.8,0.2
3,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,0,50,6,44,0.8,0.2
3,0.9,"OPTMLE",-0.509321314103922,-2.26720163799851,0.0801377163697304,"Converged",FALSE,54,19,12,15,0.8,0.2
4,0.9,"SRS",-1.57958700849918,0.889911202605589,0.0982060360838825,"Converged",FALSE,3,62,6,29,0.8,0.2
