"sim","q","design","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","tpr","fpr"
1,0.9,"SRS",-2.46096532803031,2.57381784949024,0.132458872838215,"Converged",FALSE,4,75,1,20,0.99,0.01
1,0.9,"CC",-2.56141783421168,3.01131898952876,0.130891812051941,"Converged",FALSE,4,75,1,20,0.99,0.01
1,0.9,"BCC",-2.81425153069461,3.49777305660114,0.134542815271976,"Converged",FALSE,4,46,8,42,0.99,0.01
1,0.9,"RESID",-2.50084004754153,2.51042352453839,0.131129313241157,"Converged",FALSE,25,25,25,25,0.99,0.01
1,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,21,29,0,50,0.99,0.01
1,0.9,"OPTMLE",-2.48427476532514,2.47611183144304,0.133640121385148,"Converged",FALSE,49,10,31,10,0.99,0.01
2,0.9,"SRS",-1.76151282221653,1.59137082492689,0.0896227079877531,"Converged",FALSE,4,64,5,27,0.99,0.01
2,0.9,"CC",-1.71387176070306,1.41004875181142,0.0901683615019929,"Converged",FALSE,4,64,5,27,0.99,0.01
2,0.9,"BCC",-1.70984239386658,1.44822910455798,0.0885653517080773,"Converged",FALSE,5,45,7,43,0.99,0.01
2,0.9,"RESID",-1.68404181963878,1.35159562795718,0.0894825630600909,"Converged",FALSE,25,25,25,25,0.99,0.01
2,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,12,38,1,49,0.99,0.01
2,0.9,"OPTMLE",NA,NA,NA,"B-spline error",FALSE,44,10,36,10,0.99,0.01
3,0.9,"SRS",-1.43151976573171,-0.0582924809369908,0.134261129522306,"Converged",FALSE,6,58,6,30,0.99,0.01
3,0.9,"CC",-1.56752829712141,0.368741933713349,0.134068132951574,"Converged",FALSE,6,58,6,30,0.99,0.01
3,0.9,"BCC",NA,NA,NA,"B-spline error",FALSE,6,44,1,49,0.99,0.01
3,0.9,"RESID",-1.74284551306919,0.909323711094008,0.134182083584861,"Converged",FALSE,25,25,25,25,0.99,0.01
3,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,6,44,7,43,0.99,0.01
3,0.9,"OPTMLE",-1.5786504992042,0.403376402684324,0.133631480645703,"Converged",FALSE,48,10,32,10,0.99,0.01
4,0.9,"SRS",-2.15857198361532,2.96432502284185,0.0631853380675841,"Converged",FALSE,7,59,5,29,0.99,0.01
4,0.9,"CC",-2.03812364013377,2.65238376055787,0.0605842168488887,"Converged",FALSE,7,59,5,29,0.99,0.01
4,0.9,"BCC",-1.98534066122947,2.4650228745219,0.0595331966129992,"Converged",FALSE,5,45,8,42,0.99,0.01
4,0.9,"RESID",-2.11930489009542,2.73337499328605,0.0603372226682885,"Converged",FALSE,25,25,25,25,0.99,0.01
4,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,35,15,0,50,0.99,0.01
4,0.9,"OPTMLE",NA,NA,NA,"B-spline error",FALSE,44,10,36,10,0.99,0.01
5,0.9,"SRS",-1.91730923874397,1.45663688573466,0.121214298975513,"Converged",FALSE,6,60,2,32,0.99,0.01
