"sim","q","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","wave1est","tpr","fpr"
1,0.1,-1.50865954966769,-0.0102109159860467,0.127482982769382,"Converged",FALSE,42,8,46,4,"MLE",0.5,0.5
1,0.25,-2.52628914834965,3.08165300941503,0.130768832818766,"Converged",FALSE,15,34,17,34,"MLE",0.5,0.5
1,0.5,NA,NA,NA,"MAX_ITER reached",FALSE,38,12,38,12,"MLE",0.5,0.5
1,0.75,-2.32528340988668,2.55850657463978,0.130612250301006,"Converged",FALSE,34,16,34,16,"MLE",0.5,0.5
1,0.9,-2.81203193591293,3.9611250773015,0.138181702577769,"Converged",FALSE,29,18,32,21,"MLE",0.5,0.5
2,0.1,-2.15556467028076,2.43203005791403,0.112575399131356,"Converged",FALSE,33,11,49,7,"MLE",0.5,0.5
2,0.25,-1.93545186715393,1.60977470972246,0.112565417816177,"Converged",FALSE,32,9,45,14,"MLE",0.5,0.5
2,0.5,-1.23479986178937,-0.550794790834057,0.110285738224009,"Converged",FALSE,32,12,44,12,"MLE",0.5,0.5
2,0.75,-0.908480567497914,-1.54206285653575,0.11228173576889,"Converged",FALSE,9,36,11,44,"MLE",0.5,0.5
2,0.9,-3.16163630295891,5.42148459039976,0.119704072450401,"Converged",FALSE,6,50,7,37,"MLE",0.5,0.5
3,0.1,-2.74021984539634,6.11042420899922,0.0774389524780142,"Converged",FALSE,21,18,54,7,"MLE",0.5,0.5
3,0.25,-0.41254015663707,-1.75438263203445,0.0707812270474813,"Converged",FALSE,15,36,27,22,"MLE",0.5,0.5
3,0.5,-0.754701477874503,-0.676067675239507,0.0698068667572855,"Converged",FALSE,31,16,41,12,"MLE",0.5,0.5
3,0.75,-0.472798837405743,-1.58596335746764,0.0707941897190172,"Converged",FALSE,36,14,33,17,"MLE",0.5,0.5
3,0.9,-0.593841889712603,-1.16715262026794,0.0703190325731045,"Converged",FALSE,11,34,4,51,"MLE",0.5,0.5
4,0.1,-1.84351600116592,1.73980498299376,0.107165362018742,"Converged",FALSE,42,5,49,4,"MLE",0.5,0.5
4,0.25,-2.47404227729194,3.68338051869671,0.112847267164574,"Converged",FALSE,37,9,47,7,"MLE",0.5,0.5
4,0.5,-1.54949424614992,0.950582835143485,0.105526054422326,"Converged",FALSE,41,12,35,12,"MLE",0.5,0.5
