"sim","q","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","wave1est","tpr","fpr"
1,0.1,-1.08499558138629,0.483858155926862,0.0665206801083371,"Converged",FALSE,21,25,22,32,"MLE",0.95,0.05
1,0.25,-1.14353093260592,0.646169361616863,0.0663598217162806,"Converged",FALSE,19,26,20,35,"MLE",0.95,0.05
1,0.5,-1.17265497388718,0.775285089791029,0.0659659340497374,"Converged",FALSE,16,26,16,42,"MLE",0.95,0.05
1,0.75,-1.1513632805269,0.677802029236504,0.0668447073351584,"Converged",FALSE,18,29,13,40,"MLE",0.95,0.05
1,0.9,-0.988293631916129,0.177120309280452,0.0663034384611394,"Converged",FALSE,14,35,12,39,"MLE",0.95,0.05
2,0.1,-1.9103337420687,1.11804060837002,0.134988668267548,"Converged",FALSE,22,20,19,39,"MLE",0.95,0.05
2,0.25,-1.88876298253382,1.03722685672653,0.134554942370539,"Converged",FALSE,24,20,19,37,"MLE",0.95,0.05
2,0.5,-2.07333951503735,1.58147134066315,0.135354047445548,"Converged",FALSE,16,28,14,42,"MLE",0.95,0.05
2,0.75,-1.91841641574831,1.09424637633847,0.134955124908392,"Converged",FALSE,47,12,26,15,"MLE",0.95,0.05
2,0.9,-1.96464611312107,1.20155754631494,0.13524922921845,"Converged",FALSE,37,17,12,34,"MLE",0.95,0.05
3,0.1,-1.02665748470533,0.830879300999704,0.0398303886464573,"Converged",FALSE,38,11,27,24,"MLE",0.95,0.05
3,0.25,-0.993660314851542,0.720420974921117,0.0397968615936583,"Converged",FALSE,20,27,20,33,"MLE",0.95,0.05
3,0.5,-0.87793081037251,0.330286321118199,0.0398604916520843,"Converged",FALSE,36,14,17,33,"MLE",0.95,0.05
3,0.75,-1.17556895461049,1.31515583323681,0.039255204069174,"Converged",FALSE,41,12,33,14,"MLE",0.95,0.05
3,0.9,-0.922854520493581,0.475800131826225,0.0397219903522068,"Converged",FALSE,37,13,29,21,"MLE",0.95,0.05
4,0.1,-1.66392911538187,0.946458237220786,0.0952395440942562,"Converged",FALSE,39,5,42,14,"MLE",0.95,0.05
4,0.25,-1.44340602846297,0.247260512586584,0.0954363542652216,"Converged",FALSE,15,32,15,38,"MLE",0.95,0.05
4,0.5,-1.95006497375388,1.8446181826605,0.0955318830773079,"Converged",FALSE,46,7,36,11,"MLE",0.95,0.05
4,0.75,-2.05165107539569,2.09641347982671,0.0966513952050371,"Converged",FALSE,38,12,21,29,"MLE",0.95,0.05
4,0.9,-1.39464108999214,0.0851249560375291,0.095666301710514,"Converged",FALSE,34,14,38,14,"MLE",0.95,0.05
5,0.1,-0.994266780834318,0.0411932575991692,0.0696222054756954,"Converged",FALSE,40,8,45,7,"MLE",0.95,0.05
5,0.25,-1.06076524025115,0.259774271023594,0.0696754994371842,"Converged",FALSE,32,15,33,20,"MLE",0.95,0.05
5,0.5,-1.10542939938613,0.392618375117232,0.0696813039890001,"Converged",FALSE,18,30,16,36,"MLE",0.95,0.05
5,0.75,-0.984249228351665,0.00639315165588762,0.0696289030664633,"Converged",FALSE,36,12,40,12,"MLE",0.95,0.05
5,0.9,-1.02809986124105,0.156585469069006,0.069609114027884,"Converged",FALSE,9,39,13,39,"MLE",0.95,0.05
6,0.1,-2.04285181029038,1.82752868035641,0.130663432565529,"Converged",FALSE,30,13,21,36,"MLE",0.95,0.05
6,0.25,-1.973607734279,1.63201924880216,0.130423030169945,"Converged",FALSE,42,6,36,16,"MLE",0.95,0.05
6,0.5,-2.04518552947523,1.78988591186759,0.130896642997339,"Converged",FALSE,16,20,16,48,"MLE",0.95,0.05
6,0.75,-2.07960592225925,1.89590091692294,0.130454447141081,"Converged",FALSE,43,12,13,32,"MLE",0.95,0.05
6,0.9,-1.86648753403196,1.18526853694072,0.130978924569608,"Converged",FALSE,43,14,18,25,"MLE",0.95,0.05
7,0.1,-1.28531382064685,0.0561708008872771,0.0969914664521046,"Converged",FALSE,20,35,20,25,"MLE",0.95,0.05
7,0.25,-1.36321471506387,0.302692600886829,0.0968989659772394,"Converged",FALSE,17,33,18,32,"MLE",0.95,0.05
7,0.5,-1.35384457975102,0.278027427668259,0.0968928375590845,"Converged",FALSE,17,33,17,33,"MLE",0.95,0.05
7,0.75,-1.40344329370511,0.435894916666393,0.0967177250216504,"Converged",FALSE,38,12,38,12,"MLE",0.95,0.05
7,0.9,NA,NA,NA,"MAX_ITER reached",FALSE,32,22,26,20,"MLE",0.95,0.05
8,0.1,-1.81349589642933,1.78615864266566,0.0893052835117869,"Converged",FALSE,44,4,29,23,"MLE",0.95,0.05
8,0.25,-1.63190029101806,1.21215389385471,0.0889687607556158,"Converged",FALSE,36,10,19,35,"MLE",0.95,0.05
8,0.5,-1.70268475709076,1.46680490152321,0.0892394727703036,"Converged",FALSE,36,11,19,34,"MLE",0.95,0.05
8,0.75,-1.54427254927387,0.925818715429716,0.0884988894468462,"Converged",FALSE,40,12,32,16,"MLE",0.95,0.05
