"sim","q","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","wave1est","tpr","fpr"
1,0.1,-1.2037362331659,-0.293754878260019,0.10190981996233,"Converged",FALSE,21,30,23,26,"MLE",0.95,0.05
1,0.25,-1.4123089103923,0.376706033794395,0.102565318344603,"Converged",FALSE,42,6,46,6,"MLE",0.95,0.05
1,0.5,-1.28217693134094,-0.0380394860860878,0.102259372396746,"Converged",FALSE,42,6,42,10,"MLE",0.95,0.05
1,0.75,-1.2547187450466,-0.122797985121145,0.102186790153626,"Converged",FALSE,36,12,40,12,"MLE",0.95,0.05
1,0.9,-1.15903238155845,-0.433183478635109,0.10172271070809,"Converged",FALSE,32,16,37,15,"MLE",0.95,0.05
2,0.1,-1.75966464004692,1.27570409318919,0.107745380602618,"Converged",FALSE,42,9,45,4,"MLE",0.95,0.05
2,0.25,-1.80525828452641,1.37619928845915,0.108130023996934,"Converged",FALSE,21,28,18,33,"MLE",0.95,0.05
2,0.5,-1.59384735591722,0.695879577316684,0.107447692257847,"Converged",FALSE,17,29,17,37,"MLE",0.95,0.05
2,0.75,-2.08360827299971,2.203971843875,0.109313266216094,"Converged",FALSE,44,12,18,26,"MLE",0.95,0.05
2,0.9,-1.85714266426648,1.51001646566103,0.108478516435392,"Converged",FALSE,35,14,36,15,"MLE",0.95,0.05
3,0.1,-1.62365825658556,1.50577033642007,0.0850013660696794,"Converged",FALSE,44,3,42,11,"MLE",0.95,0.05
3,0.25,-1.50545232875462,1.11554489650588,0.0849913440268098,"Converged",FALSE,44,8,43,5,"MLE",0.95,0.05
3,0.5,NA,NA,NA,"B-spline error",FALSE,15,34,16,35,"MLE",0.95,0.05
3,0.75,-1.59994016483212,1.42027961404483,0.0841770666876238,"Converged",FALSE,41,12,21,26,"MLE",0.95,0.05
3,0.9,-1.83694989254947,2.10013317832244,0.0847666447641735,"Converged",FALSE,40,16,19,25,"MLE",0.95,0.05
4,0.1,-2.0655988799436,0.91797731199916,0.134265046907706,"Converged",FALSE,21,31,22,26,"MLE",0.95,0.05
4,0.25,-2.07951618128044,0.929497645613118,0.134673287194519,"Converged",FALSE,20,25,21,34,"MLE",0.95,0.05
4,0.5,-2.05496257779231,0.931452514857702,0.13440733985866,"Converged",FALSE,15,27,17,41,"MLE",0.95,0.05
4,0.75,NA,NA,NA,"B-spline error",FALSE,50,12,26,12,"MLE",0.95,0.05
4,0.9,-2.01420644180971,0.781163541117575,0.133702879027133,"Converged",FALSE,33,16,28,23,"MLE",0.95,0.05
5,0.1,-1.66570472787541,1.09133325745875,0.111478601607257,"Converged",FALSE,40,7,40,13,"MLE",0.95,0.05
5,0.25,-1.56416746926365,0.769813733744644,0.111532485011981,"Converged",FALSE,36,11,24,29,"MLE",0.95,0.05
5,0.5,-2.10636142983959,2.36922933185581,0.114375935540216,"Converged",FALSE,13,27,13,47,"MLE",0.95,0.05
5,0.75,-1.6844358713568,1.16730725100158,0.111250609054469,"Converged",FALSE,40,12,29,19,"MLE",0.95,0.05
5,0.9,-1.61263073646857,0.944202773868392,0.111098078876694,"Converged",FALSE,40,15,22,23,"MLE",0.95,0.05
6,0.1,-2.10809532081627,2.22745663373925,0.113990391712329,"Converged",FALSE,23,26,22,29,"MLE",0.95,0.05
6,0.25,-2.10025895527275,2.05663651452078,0.11329608016453,"Converged",FALSE,35,8,34,23,"MLE",0.95,0.05
6,0.5,-2.03780146484232,2.02639251609296,0.112150782757036,"Converged",FALSE,19,25,18,38,"MLE",0.95,0.05
6,0.75,-1.92789991760566,1.49538770995337,0.113183357219406,"Converged",FALSE,37,12,25,26,"MLE",0.95,0.05
6,0.9,-1.99501748072473,1.80362836761096,0.112891055494948,"Converged",FALSE,35,17,33,15,"MLE",0.95,0.05
7,0.1,-2.07633017713006,1.33806749103666,0.149061383512812,"Converged",FALSE,20,29,22,29,"MLE",0.95,0.05
7,0.25,-1.97153339740579,0.935874162182749,0.149033820992097,"Converged",FALSE,23,23,16,38,"MLE",0.95,0.05
7,0.5,NA,NA,NA,"B-spline error",FALSE,38,7,26,29,"MLE",0.95,0.05
7,0.75,-2.08960892446769,1.3638021745245,0.148798239876043,"Converged",FALSE,38,12,20,30,"MLE",0.95,0.05
7,0.9,-2.44441844564583,2.42285951616723,0.149969043090588,"Converged",FALSE,35,14,10,41,"MLE",0.95,0.05
8,0.1,-1.75042923503693,1.73073529512914,0.0913537657567233,"Converged",FALSE,40,5,51,4,"MLE",0.95,0.05
8,0.25,-1.46792877890313,0.823054207231531,0.0923214212299589,"Converged",FALSE,32,19,42,7,"MLE",0.95,0.05
8,0.5,-1.60231526051121,1.24046475903131,0.0922561163826324,"Converged",FALSE,19,28,16,37,"MLE",0.95,0.05
8,0.75,-1.67468226684354,1.41699954396871,0.0928679462808309,"Converged",FALSE,44,12,21,23,"MLE",0.95,0.05
8,0.9,-1.50263026121929,0.902053236395461,0.092515654198558,"Converged",FALSE,38,15,18,29,"MLE",0.95,0.05
9,0.1,-1.37253308494627,0.922785315479512,0.0831288855713823,"Converged",FALSE,41,5,49,5,"MLE",0.95,0.05
9,0.25,-1.50994926429834,1.39826981257936,0.0843311061584644,"Converged",FALSE,21,27,22,30,"MLE",0.95,0.05
9,0.5,-1.17412348798604,0.338308986417588,0.0823993494313653,"Converged",FALSE,16,33,16,35,"MLE",0.95,0.05
9,0.75,-1.26978300676208,0.605462145762329,0.0828898308701202,"Converged",FALSE,40,12,26,22,"MLE",0.95,0.05
9,0.9,-1.31560635438872,0.808725397174422,0.0826505006412866,"Converged",FALSE,38,13,35,14,"MLE",0.95,0.05
10,0.1,-1.38741555361657,0.0119090970872832,0.107496616805575,"Converged",FALSE,20,25,23,32,"MLE",0.95,0.05
10,0.25,-1.516465602823,0.432638075071325,0.106998973689093,"Converged",FALSE,42,8,41,9,"MLE",0.95,0.05
10,0.5,-1.40036655750112,0.0540559166627892,0.107443761721366,"Converged",FALSE,16,36,16,32,"MLE",0.95,0.05
10,0.75,-1.51450709546252,0.443546486351878,0.10719684182392,"Converged",FALSE,38,12,38,12,"MLE",0.95,0.05
10,0.9,-1.413475440186,0.097675433631786,0.10738955987065,"Converged",FALSE,35,15,37,13,"MLE",0.95,0.05
11,0.1,-1.63266518174309,0.85871609055817,0.105456087140501,"Converged",FALSE,19,32,20,29,"MLE",0.95,0.05
11,0.25,-1.60113609134362,0.76004733051095,0.106053802514629,"Converged",FALSE,44,2,42,12,"MLE",0.95,0.05
11,0.5,-1.57006435311967,0.678632776496457,0.105440182047807,"Converged",FALSE,16,30,22,32,"MLE",0.95,0.05
11,0.75,-1.57896460454729,0.721047004888319,0.105888058524848,"Converged",FALSE,15,29,13,43,"MLE",0.95,0.05
11,0.9,-1.62476387976606,0.899442731636461,0.105712712053049,"Converged",FALSE,29,18,13,40,"MLE",0.95,0.05
12,0.1,-2.07451408233933,3.23604126287487,0.0978023023887829,"Converged",FALSE,40,4,54,2,"MLE",0.95,0.05
12,0.25,-1.64234939356169,1.85630374199869,0.098197241277256,"Converged",FALSE,20,23,20,37,"MLE",0.95,0.05
12,0.5,-1.65976989404751,1.89856528938197,0.0972718260251934,"Converged",FALSE,24,18,15,43,"MLE",0.95,0.05
12,0.75,-1.46050929533848,1.40543064796318,0.0970658535651687,"Converged",FALSE,49,12,26,13,"MLE",0.95,0.05
12,0.9,-1.81402690953678,2.40779572073824,0.099017529619978,"Converged",FALSE,43,16,8,33,"MLE",0.95,0.05
