"sim","q","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","wave1est","tpr","fpr"
1,0.1,-2.14190572106707,2.69268740043429,0.102584691514437,"Converged",FALSE,46,4,35,15,"MLE",0.95,0.05
1,0.25,-1.98556275213842,2.06422556150909,0.0997386852543687,"Converged",FALSE,26,22,21,31,"MLE",0.95,0.05
1,0.5,-2.1337718878842,2.69517094457681,0.099232382905487,"Converged",FALSE,37,12,13,38,"MLE",0.95,0.05
1,0.75,-2.53524530870842,3.83186489694431,0.101192341270424,"Converged",FALSE,41,23,14,22,"MLE",0.95,0.05
1,0.9,-1.90540566884532,2.02569788279506,0.0999389511090353,"Converged",FALSE,30,24,23,23,"MLE",0.95,0.05
2,0.1,-1.71192292984085,1.80339689461517,0.0552344913403231,"Converged",FALSE,22,27,22,29,"MLE",0.95,0.05
2,0.25,-1.5719394777992,1.24426728219135,0.056914893513213,"Converged",FALSE,17,30,20,33,"MLE",0.95,0.05
2,0.5,-1.89886012777689,2.42000639231486,0.0551326412685077,"Converged",FALSE,43,12,23,22,"MLE",0.95,0.05
2,0.75,-1.78006595882884,1.8498674930526,0.057396964611296,"Converged",FALSE,45,23,13,19,"MLE",0.95,0.05
2,0.9,NA,NA,NA,"Singular information",FALSE,NA,NA,NA,NA,NA,0.95,0.05
3,0.1,-1.90051130864951,1.69639615601367,0.113739534894187,"Converged",FALSE,24,19,23,34,"MLE",0.95,0.05
3,0.25,-1.89675036633261,1.62628646953113,0.114948278085751,"Converged",FALSE,22,15,20,43,"MLE",0.95,0.05
3,0.5,-1.88702615232043,1.69275649818881,0.112490551256802,"Converged",FALSE,40,12,13,35,"MLE",0.95,0.05
3,0.75,NA,NA,NA,"Singular information",FALSE,NA,NA,NA,NA,NA,0.95,0.05
3,0.9,-1.83338335628679,1.5081612784704,0.113574412867622,"Converged",FALSE,32,21,25,22,"MLE",0.95,0.05
4,0.1,-2.4621965966826,2.22227785564861,0.187142365214913,"Converged",FALSE,39,7,46,8,"MLE",0.95,0.05
4,0.25,-2.34856923673129,1.90253242246297,0.186270148510131,"Converged",FALSE,19,27,17,37,"MLE",0.95,0.05
4,0.5,-2.61061273151711,2.56452825734049,0.187153701213025,"Converged",FALSE,41,12,13,34,"MLE",0.95,0.05
4,0.75,-2.63211783690894,2.75567159371526,0.187316381054529,"Converged",FALSE,55,20,3,22,"CC",0.95,0.05
4,0.9,-2.80844103803501,3.32299642427657,0.190713596465818,"Converged",FALSE,1,55,5,39,"CC",0.95,0.05
5,0.1,-2.56620883973728,3.95616698717234,0.0963313694317267,"Converged",FALSE,37,12,20,31,"MLE",0.95,0.05
5,0.25,-3.09286975231092,5.28944918407398,0.107209337234528,"Converged",FALSE,40,7,18,35,"MLE",0.95,0.05
5,0.5,-2.71776627465223,4.2442442779141,0.0955911109633981,"Converged",FALSE,45,12,13,30,"MLE",0.95,0.05
5,0.75,-2.81555703787524,4.39149013888541,0.0955921024406243,"Converged",FALSE,41,22,16,21,"MLE",0.95,0.05
5,0.9,-2.59242417092289,3.83447786168364,0.0918611767524996,"Converged",FALSE,20,24,28,28,"MLE",0.95,0.05
6,0.1,-2.50185204997003,2.69802515117052,0.15216143769719,"Converged",FALSE,48,3,43,6,"MLE",0.95,0.05
6,0.25,-2.3440580626422,1.94513080579867,0.149511066067976,"Converged",FALSE,20,22,19,39,"MLE",0.95,0.05
6,0.5,-2.51916944044385,2.63600079165158,0.151993489071193,"Converged",FALSE,44,12,17,27,"MLE",0.95,0.05
6,0.75,-2.38050529430681,2.24142797089967,0.148579802883812,"Converged",FALSE,41,19,18,22,"MLE",0.95,0.05
6,0.9,-2.50057535993922,2.60400821940672,0.152333781352871,"Converged",FALSE,42,23,16,19,"MLE",0.95,0.05
7,0.1,-2.03333272730258,2.18878770607668,0.0842437780206959,"Converged",FALSE,70,5,24,1,"CC",0.95,0.05
7,0.25,-1.94116763222295,2.09147524975136,0.0844772779445703,"Converged",FALSE,36,10,18,36,"MLE",0.95,0.05
7,0.5,-2.01429339817901,2.15431209249241,0.0848997426191738,"Converged",FALSE,30,18,13,39,"MLE",0.95,0.05
7,0.75,-2.07620834481902,2.34269462002717,0.0852189134119946,"Converged",FALSE,36,20,21,23,"MLE",0.95,0.05
7,0.9,-2.09017841999649,2.3169585173655,0.0836333445586351,"Converged",FALSE,31,21,27,21,"MLE",0.95,0.05
8,0.1,-1.99621683993853,2.13248716983999,0.101274274122766,"Converged",FALSE,22,20,22,36,"MLE",0.95,0.05
8,0.25,-2.0353602737575,2.2987851307146,0.10163596313123,"Converged",FALSE,38,7,19,36,"MLE",0.95,0.05
8,0.5,-2.01417849044345,2.19153562909328,0.100387769381715,"Converged",FALSE,42,12,24,22,"MLE",0.95,0.05
8,0.75,-2.05438044811548,2.34945472663545,0.100319977680817,"Converged",FALSE,39,21,20,20,"MLE",0.95,0.05
8,0.9,-2.10508077061637,2.56793465098707,0.101721534037206,"Converged",FALSE,50,25,3,22,"CC",0.95,0.05
9,0.1,-2.16494077325055,1.98199885650258,0.141103854950808,"Converged",FALSE,24,21,23,32,"MLE",0.95,0.05
9,0.25,-2.04416071457481,1.66175487059425,0.140433032504244,"Converged",FALSE,25,16,22,37,"MLE",0.95,0.05
9,0.5,-2.11178967442773,1.91724410881219,0.139820331923269,"Converged",FALSE,46,12,26,16,"MLE",0.95,0.05
9,0.75,-2.19166235645143,2.1742791661391,0.139143950132853,"Converged",FALSE,34,24,22,20,"MLE",0.95,0.05
9,0.9,-2.01796857465502,1.60486561942367,0.139768806576303,"Converged",FALSE,37,24,17,22,"MLE",0.95,0.05
10,0.1,NA,NA,NA,"Singular information",FALSE,NA,NA,NA,NA,NA,0.95,0.05
10,0.25,-2.50653871133845,2.33900525425063,0.15586113274671,"Converged",FALSE,23,19,20,38,"MLE",0.95,0.05
10,0.5,-1.94222338653159,0.552549423665302,0.153682705026613,"Converged",FALSE,42,12,34,12,"MLE",0.95,0.05
10,0.75,-2.03462393728945,0.819141594915773,0.153940358785713,"Converged",FALSE,28,23,29,20,"MLE",0.95,0.05
10,0.9,-2.13805962336058,1.10344147670378,0.153836584662236,"Converged",FALSE,52,23,1,24,"CC",0.95,0.05
11,0.1,-1.90893808258165,1.81076395607654,0.101221373169297,"Converged",FALSE,32,15,22,31,"MLE",0.95,0.05
11,0.25,-1.90716384694612,1.83870561657548,0.100636848780904,"Converged",FALSE,20,23,21,36,"MLE",0.95,0.05
11,0.5,-1.78376787421819,1.58157653625881,0.0992889715285935,"Converged",FALSE,40,12,35,13,"MLE",0.95,0.05
11,0.75,-1.89643398206817,1.71693040151735,0.102492154664434,"Converged",FALSE,28,23,29,20,"MLE",0.95,0.05
11,0.9,NA,NA,NA,"Singular information",FALSE,NA,NA,NA,NA,NA,0.95,0.05
12,0.1,-2.69347277371607,4.48516101583268,0.0931878445978943,"Converged",FALSE,37,10,23,30,"MLE",0.95,0.05
12,0.25,-2.69235210143984,4.63442851814884,0.091756830355339,"Converged",FALSE,32,12,20,36,"MLE",0.95,0.05
12,0.5,-2.47216664706955,4.25719763271949,0.0875163148531286,"Converged",FALSE,63,12,13,12,"MLE",0.95,0.05
12,0.75,NA,NA,NA,"Singular information",FALSE,NA,NA,NA,NA,NA,0.95,0.05
12,0.9,-2.36677476922375,3.5987840956269,0.0945353098604467,"Converged",FALSE,41,22,17,20,"MLE",0.95,0.05
13,0.1,-1.97372698995669,1.3218025629258,0.146462212991104,"Converged",FALSE,21,22,24,33,"MLE",0.95,0.05
13,0.25,-2.12201948841981,1.81249088347457,0.146601525044826,"Converged",FALSE,27,20,18,35,"MLE",0.95,0.05
13,0.5,-2.12954741709814,1.78961770911698,0.146010763876333,"Converged",FALSE,37,12,17,34,"MLE",0.95,0.05
13,0.75,-2.13396773381642,1.87556982312812,0.146219169602444,"Converged",FALSE,6,19,57,18,"CC",0.95,0.05
13,0.9,-2.03760916772324,1.50116870407847,0.146155670565234,"Converged",FALSE,51,24,3,22,"CC",0.95,0.05
14,0.1,-2.06393585354248,1.61435072699793,0.141550350380912,"Converged",FALSE,21,22,22,35,"MLE",0.95,0.05
14,0.25,-2.1546619978268,1.86114272808711,0.140674254396533,"Converged",FALSE,18,26,18,38,"MLE",0.95,0.05
14,0.5,-2.57385144964956,3.24528852272543,0.143572183322804,"Converged",FALSE,44,12,21,23,"MLE",0.95,0.05
14,0.75,-2.12911275587847,1.81064408985756,0.141168412121101,"Converged",FALSE,32,19,26,23,"MLE",0.95,0.05
14,0.9,-2.04932168514055,1.55140610823074,0.139337708808471,"Converged",FALSE,29,24,24,23,"MLE",0.95,0.05
15,0.1,NA,NA,NA,"B-spline error",FALSE,56,4,39,1,"MLE",0.95,0.05
