"sim","q","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","wave1est","tpr","fpr"
1,0.1,NA,NA,NA,"B-spline error",FALSE,55,2,42,1,"CC",0.99,0.01
1,0.25,-2.02831949789107,2.26022087454811,0.121506697050061,"Converged",FALSE,30,12,21,37,"MLE",0.99,0.01
1,0.5,-1.98162253246045,2.17204125200504,0.120971901594787,"Converged",FALSE,45,12,13,30,"MLE",0.99,0.01
1,0.75,-2.15568938946789,2.57099220550062,0.121022301388352,"Converged",FALSE,37,20,22,21,"MLE",0.99,0.01
1,0.9,-2.02026139120909,2.20682834809526,0.123140273583877,"Converged",FALSE,33,23,23,21,"MLE",0.99,0.01
2,0.1,-0.957182564590405,-0.350535764933431,0.0389964504806774,"Converged",FALSE,21,25,21,33,"MLE",0.99,0.01
2,0.25,-1.10792504117312,0.142455273250721,0.037968933068025,"Converged",FALSE,47,7,42,4,"MLE",0.99,0.01
2,0.5,NA,NA,NA,"B-spline error",FALSE,34,16,38,12,"MLE",0.99,0.01
2,0.75,NA,NA,NA,"B-spline error",FALSE,27,21,28,24,"MLE",0.99,0.01
2,0.9,NA,NA,NA,"B-spline error",FALSE,35,24,18,23,"CC",0.99,0.01
3,0.1,-1.84906976119737,1.44028603205644,0.134396470762431,"Converged",FALSE,26,18,23,33,"MLE",0.99,0.01
3,0.25,-1.9490425351208,1.722933299535,0.134893728062677,"Converged",FALSE,18,22,21,39,"MLE",0.99,0.01
3,0.5,-1.80066628483916,1.24614127792229,0.132993099683989,"Converged",FALSE,43,12,33,12,"MLE",0.99,0.01
3,0.75,-1.89794133918388,1.59989815714028,0.134557915993553,"Converged",FALSE,10,44,6,40,"CC",0.99,0.01
3,0.9,-1.88608668600487,1.50845175939309,0.133823054646249,"Converged",FALSE,2,48,1,49,"MLE",0.99,0.01
4,0.1,-2.04779759837297,1.51348879381344,0.133546083348014,"Converged",FALSE,19,6,29,46,"CC",0.99,0.01
4,0.25,-2.08470797937538,1.56418474442374,0.134413583798701,"Converged",FALSE,16,22,23,39,"MLE",0.99,0.01
4,0.5,-2.06553240341784,1.5876397113464,0.134675637540074,"Converged",FALSE,51,12,25,12,"MLE",0.99,0.01
4,0.75,-2.05339407374688,1.47555727257689,0.135332705078006,"Converged",FALSE,28,24,25,23,"MLE",0.99,0.01
4,0.9,-2.16147667769249,1.72051692517432,0.134869266206633,"Converged",FALSE,35,24,18,23,"MLE",0.99,0.01
5,0.1,-1.84372126411701,1.57810216637319,0.11446756328813,"Converged",FALSE,45,4,35,16,"MLE",0.99,0.01
5,0.25,-1.76714930954901,1.40689782500598,0.113368355274932,"Converged",FALSE,44,8,31,17,"MLE",0.99,0.01
5,0.5,-1.93997945962503,1.85093773995377,0.115734940783251,"Converged",FALSE,33,16,13,38,"MLE",0.99,0.01
5,0.75,-1.79894316539369,1.47161903938991,0.113018085765543,"Converged",FALSE,39,18,27,16,"CC",0.99,0.01
5,0.9,-1.74538398497014,1.34540066741969,0.114092222236567,"Converged",FALSE,28,22,26,24,"MLE",0.99,0.01
6,0.1,-1.36913506486083,0.167323603316746,0.0892278558545119,"Converged",FALSE,44,1,50,5,"MLE",0.99,0.01
6,0.25,-1.39133496000871,0.240672137558168,0.0891224651658651,"Converged",FALSE,18,34,19,29,"MLE",0.99,0.01
6,0.5,-1.32824174573117,0.0260989566043985,0.0895103714020817,"Converged",FALSE,38,12,38,12,"MLE",0.99,0.01
6,0.75,NA,NA,NA,"MAX_ITER reached",FALSE,30,23,24,23,"MLE",0.99,0.01
6,0.9,-1.39030116996271,0.236511712690462,0.0892032727735153,"Converged",FALSE,1,74,3,22,"CC",0.99,0.01
7,0.1,-2.02123042692414,2.11662306728053,0.0997991575093465,"Converged",FALSE,46,5,43,6,"MLE",0.99,0.01
7,0.25,-2.01357760802954,2.07605843390948,0.0991525832080079,"Converged",FALSE,24,21,21,34,"MLE",0.99,0.01
7,0.5,-1.96147530999504,1.95649184509148,0.0982376355348063,"Converged",FALSE,42,12,13,33,"MLE",0.99,0.01
7,0.75,-1.93441297254845,1.8532989996588,0.0974319087146116,"Converged",FALSE,34,20,27,19,"MLE",0.99,0.01
7,0.9,-2.02869846368327,2.23527055068968,0.0975906816579215,"Converged",FALSE,45,19,13,23,"MLE",0.99,0.01
8,0.1,-1.94082101384746,1.94310706469866,0.0902606787139182,"Converged",FALSE,24,23,21,32,"MLE",0.99,0.01
8,0.25,-1.85601892992802,1.73621996909006,0.0878895346827169,"Converged",FALSE,21,27,21,31,"MLE",0.99,0.01
8,0.5,-1.76780714366084,1.3601657475366,0.0898876208172413,"Converged",FALSE,42,12,23,23,"MLE",0.99,0.01
8,0.75,-1.69249498177973,1.1313752407201,0.0897062332831336,"Converged",FALSE,36,20,25,19,"MLE",0.99,0.01
8,0.9,NA,NA,NA,"Singular information",FALSE,NA,NA,NA,NA,NA,0.99,0.01
9,0.1,-2.48849646566544,2.35659000897695,0.179650370575125,"Converged",FALSE,48,2,40,10,"MLE",0.99,0.01
9,0.25,-2.47154819324038,2.21521178820158,0.17915018906891,"Converged",FALSE,19,24,21,36,"MLE",0.99,0.01
9,0.5,-2.67822962283943,2.7512767453892,0.182675346854559,"Converged",FALSE,33,12,13,42,"MLE",0.99,0.01
9,0.75,-2.57306118263397,2.45209968521995,0.181161844089753,"Converged",FALSE,33,22,24,21,"MLE",0.99,0.01
9,0.9,NA,NA,NA,"Singular information",FALSE,NA,NA,NA,NA,NA,0.99,0.01
10,0.1,-1.94685888836975,1.55098899255305,0.130852122807278,"Converged",FALSE,44,5,39,12,"MLE",0.99,0.01
10,0.25,-1.97547095295132,1.71516751752284,0.131164706428352,"Converged",FALSE,22,21,22,35,"MLE",0.99,0.01
