"sim","q","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","wave1est","tpr","fpr"
1,0.1,-3.33828865183624,7.13958138225333,0.129947109510063,"Converged",FALSE,47,1,45,7,"MLE",0.5,0.5
1,0.25,-3.37694755391518,6.48520369123869,0.132692820670942,"Converged",FALSE,45,5,43,7,"MLE",0.5,0.5
1,0.5,-2.48561886754004,3.92420690124244,0.115880191095607,"Converged",FALSE,46,12,13,29,"MLE",0.5,0.5
1,0.75,NA,NA,NA,"MAX_ITER reached",FALSE,45,20,12,23,"MLE",0.5,0.5
1,0.9,-2.17696238329547,2.9676299131016,0.120042137430354,"Converged",FALSE,7,58,12,23,"CC",0.5,0.5
2,0.1,-2.19792671684352,3.12069840482917,0.0784623063199483,"Converged",FALSE,23,28,23,26,"MLE",0.5,0.5
2,0.25,-1.19180167787219,-0.0904403247533045,0.0768819635109972,"Converged",FALSE,42,7,44,7,"MLE",0.5,0.5
2,0.5,-2.54724018219692,4.40875058845498,0.082402767606757,"Converged",FALSE,13,34,13,40,"MLE",0.5,0.5
2,0.75,-1.06732251756283,-0.490753065659838,0.076624434139894,"Converged",FALSE,4,40,4,52,"MLE",0.5,0.5
2,0.9,-1.93006299140865,2.25853105617355,0.0775775933487336,"Converged",FALSE,5,20,5,70,"MLE",0.5,0.5
3,0.1,-1.45639064600816,0.110420187056205,0.135065736571916,"Converged",FALSE,22,25,25,28,"MLE",0.5,0.5
3,0.25,-1.9887250987307,1.85895764273985,0.134357028886359,"Converged",FALSE,26,23,17,34,"MLE",0.5,0.5
3,0.5,-1.5818080164449,0.516985038098463,0.13464207098229,"Converged",FALSE,34,13,41,12,"MLE",0.5,0.5
3,0.75,-1.39991714424802,-0.0686518998544085,0.13521404965861,"Converged",FALSE,24,18,35,23,"MLE",0.5,0.5
3,0.9,-1.08476060535577,-1.15026625375554,0.135003257644598,"Converged",FALSE,33,23,22,22,"MLE",0.5,0.5
4,0.1,-2.98151867325297,4.36259964898455,0.129231780114986,"Converged",FALSE,43,3,51,3,"MLE",0.5,0.5
4,0.25,-1.33001911904809,-0.457550943059437,0.118217460706618,"Converged",FALSE,17,33,17,33,"MLE",0.5,0.5
4,0.5,-2.20463874401102,2.17781007796382,0.121768530479295,"Converged",FALSE,16,33,13,38,"MLE",0.5,0.5
4,0.75,-1.6411323749526,0.495582270269262,0.118809437181192,"Converged",FALSE,6,43,5,46,"MLE",0.5,0.5
4,0.9,-3.57083409443118,6.37128236370642,0.128218303560664,"Converged",FALSE,52,23,1,24,"CC",0.5,0.5
