"sim","q","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","wave1est","tpr","fpr"
1,0.1,-2.59901146484659,3.892537063134,0.122503937230782,"Converged",FALSE,38,12,24,26,"MLE",0.8,0.2
1,0.25,-2.38716288459581,2.85623303001221,0.125740958156232,"Converged",FALSE,21,16,19,44,"MLE",0.8,0.2
1,0.5,-2.19651043757558,2.32106729588732,0.122258446346103,"Converged",FALSE,38,12,27,23,"MLE",0.8,0.2
1,0.75,-2.82217309521969,4.29536804609103,0.126626576361226,"Converged",FALSE,33,20,29,18,"MLE",0.8,0.2
1,0.9,-3.06208188234667,4.83104879631906,0.129860131081787,"Converged",FALSE,1,74,2,23,"CC",0.8,0.2
2,0.1,-0.927812761369291,-1.20692609376515,0.087721053728188,"Converged",FALSE,45,3,44,8,"MLE",0.8,0.2
2,0.25,-1.88549986196267,1.81016983671533,0.0886475377620899,"Converged",FALSE,16,31,18,35,"MLE",0.8,0.2
2,0.5,-2.30644769883252,3.24644988719826,0.0911193073948298,"Converged",FALSE,41,12,30,17,"MLE",0.8,0.2
2,0.75,-1.86114012291756,1.82781599270681,0.0884351485925917,"Converged",FALSE,43,22,16,19,"MLE",0.8,0.2
2,0.9,NA,NA,NA,"Singular information",FALSE,NA,NA,NA,NA,NA,0.8,0.2
3,0.1,-2.20903217392305,2.31503651515132,0.126368805923028,"Converged",FALSE,23,25,21,31,"MLE",0.8,0.2
3,0.25,-2.05809367036321,1.80403046410929,0.128259987553793,"Converged",FALSE,19,24,22,35,"MLE",0.8,0.2
3,0.5,-1.74421341187187,0.857003079090541,0.125418835390657,"Converged",FALSE,41,12,35,12,"MLE",0.8,0.2
3,0.75,-2.37872252765231,2.83518458915561,0.129816029841212,"Converged",FALSE,40,19,17,24,"MLE",0.8,0.2
3,0.9,-2.6909811588354,3.60404848971401,0.127544411590612,"Converged",FALSE,2,72,2,24,"CC",0.8,0.2
4,0.1,-1.93311561253486,1.82069780261208,0.114114810602038,"Converged",FALSE,22,23,22,33,"MLE",0.8,0.2
4,0.25,-2.13582497030921,2.49675478340919,0.113562688352887,"Converged",FALSE,20,22,18,40,"MLE",0.8,0.2
4,0.5,-2.11499818848979,2.26369720709433,0.116103263009729,"Converged",FALSE,38,12,22,28,"MLE",0.8,0.2
4,0.75,-2.28805706685016,2.84081335169013,0.11456776527264,"Converged",FALSE,41,21,15,23,"MLE",0.8,0.2
4,0.9,-2.23399071534011,2.77495224628221,0.115517718235457,"Converged",FALSE,0,57,1,42,"CC",0.8,0.2
5,0.1,-1.01208372272267,-1.08083415762314,0.0896011116549626,"Converged",FALSE,23,21,23,33,"MLE",0.8,0.2
5,0.25,-1.18516859744797,-0.539074390579758,0.0901245237453775,"Converged",FALSE,20,32,18,30,"MLE",0.8,0.2
5,0.5,-1.80413803595939,1.38080474646694,0.0934485417193529,"Converged",FALSE,39,12,37,12,"MLE",0.8,0.2
