"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr","design"
1,-1.38488770953016,2.94165111645131,-0.0254718691413261,"Converged",FALSE,-0.982656572461454,1.71268080472847,-0.0260303937880839,"Converged",FALSE,-1.26040085149651,2.53442965242129,-0.0262487557778274,"Converged",FALSE,-1.01549020810742,1.77160334214943,-0.025965086564087,"Converged",FALSE,-0.441715287199337,-0.0138139760529312,-0.0257079603999335,"Converged",FALSE,0.5,0.5,"optMLE"
2,-2.4178222911086,5.4323905567652,-0.0180563113495122,"Converged",FALSE,-1.06330757666166,0.589121885531524,-0.0156262436599623,"Converged",FALSE,0.0444401172143711,-3.06306226123901,-0.0153556155759597,"Converged",FALSE,-2.36091543708497,5.21283624593073,-0.0185141444107951,"Converged",FALSE,-0.517864110077797,-1.16300822034171,-0.0156624962722167,"Converged",FALSE,0.5,0.5,"optMLE"
3,-2.99147535556926,1.29727144434831,0.0179026283450653,"Converged",FALSE,-2.37129941340655,-0.556907198482233,0.017278342874079,"Converged",FALSE,-2.89042369884653,1.04377941863284,0.0176039764363488,"Converged",FALSE,-2.95978372176935,1.25748517728853,0.0176306888354499,"Converged",FALSE,-2.26598677804869,-0.920008160239129,0.0176316585200485,"Converged",FALSE,0.5,0.5,"optMLE"
4,-1.3898115346781,-2.4447922768701,0.00954544128605074,"Converged",FALSE,-1.59620809852935,-1.46230229183866,0.00768026200983119,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.66996254842422,-1.03746830661176,0.0076998734367076,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5,"optMLE"
5,-4.56759949380328,3.61215446593057,0.0325307659999503,"Converged",FALSE,-3.40740329782863,0.0693618632725596,0.033180174536463,"Converged",FALSE,-4.62860639327926,4.09588523407814,0.0330331988695141,"Converged",FALSE,-4.08114177532862,2.23173938768723,0.0324383292528055,"Converged",FALSE,-3.77877200136045,1.47264960645234,0.0325869167176145,"Converged",FALSE,0.5,0.5,"optMLE"
6,0.589924137499893,-1.96620326268313,-0.0388598501508241,"Converged",FALSE,-0.647614530487449,1.9302919808638,-0.0393717634333983,"Converged",FALSE,0.417180072804846,-1.587034555361,-0.0392637176848131,"Converged",FALSE,-0.897034939153547,3.20180333719743,-0.041272320468301,"Converged",FALSE,-0.158293154579706,0.319687252856537,-0.0387975334836335,"Converged",FALSE,0.5,0.5,"optMLE"
7,-0.747433320535195,0.813259696244281,-0.0287273521732847,"Converged",FALSE,-1.25936787462359,2.28063633063582,-0.0288902009108314,"Converged",FALSE,-1.49607496470152,3.34941479649779,-0.0303654534923365,"Converged",FALSE,-0.755002159313061,0.833782039050509,-0.0284837852285644,"Converged",FALSE,-0.881575821456274,1.33035000811595,-0.0292157333348563,"Converged",FALSE,0.5,0.5,"optMLE"
8,-3.08110242711718,3.47578861353106,0.000619763765413892,"Converged",FALSE,-3.16547422891572,3.81034402825623,0.0012783314312141,"Converged",FALSE,-2.55715519169008,2.0099095400197,5.34228876231995e-05,"Converged",FALSE,-2.66025084272229,2.28133629673686,0.000119909446613742,"Converged",FALSE,-2.31877764521695,1.2047749903604,-0.000243576286298501,"Converged",FALSE,0.5,0.5,"optMLE"
9,-1.98553482149102,1.57667002994426,-0.00316013631962722,"Converged",FALSE,-2.44343099409877,2.91242545709106,-0.00279201430394396,"Converged",FALSE,-1.60710682954157,0.304109890859406,-0.00270520320393454,"Converged",FALSE,-1.51998281060955,0.00378415583270085,-0.00272882068253574,"Converged",FALSE,-2.08409299893586,1.81351937197871,-0.00254813945781141,"Converged",FALSE,0.5,0.5,"optMLE"
10,-2.26122456568096,0.322178937724486,0.00994068614865593,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.94372948858922,2.51871969836155,0.0104318094513192,"Converged",FALSE,-2.40889885670634,0.771102194264877,0.0100057165213719,"Converged",FALSE,-2.82291143264547,2.12201821729892,0.010044288264263,"Converged",FALSE,0.5,0.5,"optMLE"
11,-1.86043450504149,1.33301052024485,-0.000950086202055555,"Converged",FALSE,-2.14204603198136,2.06964988067354,-0.000377312144493414,"Converged",FALSE,-2.11750847493045,1.99674205178585,-0.000159441473549588,"Converged",FALSE,-1.73627254158814,1.03989442625159,-0.00143219296673066,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5,"optMLE"
12,-0.674918671191548,-0.180328090611694,-0.0208047670206862,"Converged",FALSE,-1.13325290320215,1.34505793575084,-0.0209244842260677,"Converged",FALSE,-1.07135447297999,1.06779443897357,-0.0207005198420921,"Converged",FALSE,-1.28643847383097,1.83320713943114,-0.020914585187352,"Converged",FALSE,-1.15188920998766,1.23853976471677,-0.02081581292557,"Converged",FALSE,0.5,0.5,"optMLE"
13,-1.47948943526835,1.97854183318427,-0.0168608284953034,"Converged",FALSE,-0.449410158449991,-1.44482613704774,-0.0164510677082829,"Converged",FALSE,-0.884314496222506,-0.0208600195234137,-0.016711326235361,"Converged",FALSE,-0.739838964260038,-0.50620970740834,-0.0166580029503695,"Converged",FALSE,-0.898903443918833,0.0242456421316238,-0.0167065164214489,"Converged",FALSE,0.5,0.5,"optMLE"
14,-1.86243426580929,1.47829452990581,-0.0059636978723144,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.87146248570226,1.55780073634055,-0.00628946186628416,"Converged",FALSE,-1.68460272752027,0.794207633787507,-0.00630005019780791,"Converged",FALSE,-1.22564213296734,-0.652269810918781,-0.00599086901717227,"Converged",FALSE,0.5,0.5,"optMLE"
