"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr","design"
1,-2.05142221114343,3.33875232775236,-0.0169357433679449,"Converged",FALSE,-1.90888543301485,3.07575703612379,-0.0161530418732268,"Converged",FALSE,-1.6956797689672,2.10953672457997,-0.0166757817313655,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.5432439887533,1.65562065837292,-0.0159669810114897,"Converged",FALSE,0.95,0.05,"optMLE"
2,-1.35151161293996,1.78932155131456,-0.0180951059202347,"Converged",FALSE,-1.01742666002722,0.699331855095725,-0.0184300806619944,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.960351951364444,0.527700981330642,-0.018713588997842,"Converged",FALSE,-1.11184652016121,0.9438459479635,-0.0181318839819363,"Converged",FALSE,0.95,0.05,"optMLE"
3,-1.02381066461732,-1.57293024779493,-0.00253177262818959,"Converged",FALSE,-1.23289350445825,-1.01597178039704,-0.00201310355801198,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.95,0.05,"optMLE"
4,-2.01086988481667,2.77519475524052,-0.00794025590882304,"Converged",FALSE,-1.89249016476873,2.29989738798369,-0.00777136002372494,"Converged",FALSE,-1.96948411611305,2.58733737101975,-0.00797206555330403,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.12757320071256,3.06553288694686,-0.00811864111361946,"Converged",FALSE,0.95,0.05,"optMLE"
5,-1.61200435292811,-0.257176540431703,0.000283020632094826,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.66129392512015,-0.101943381573923,0.000280638637650253,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05,"optMLE"
6,-1.70727436167274,1.64340950153488,-0.00892684966650778,"Converged",FALSE,-2.00820029427824,2.94154857481115,-0.00996036705256631,"Converged",FALSE,-1.80785996911283,2.08498096966637,-0.00901412360143336,"Converged",FALSE,-1.59740249969337,1.26365994044395,-0.00868792349487945,"Converged",FALSE,-1.50695025370632,0.935401030572669,-0.00824372495606522,"Converged",FALSE,0.95,0.05,"optMLE"
7,-0.412157708253857,-0.591523728405057,-0.0245925403358109,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.347803899035624,-0.877216368621231,-0.024608621226223,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.300514326601577,-0.970380085533279,-0.0245181407352428,"Converged",FALSE,0.95,0.05,"optMLE"
8,NA,NA,NA,"B-spline error",FALSE,-0.470329652061809,1.16924079063339,-0.0328652490877343,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.753657122293704,1.93015670966678,-0.032882106219964,"Converged",FALSE,0.95,0.05,"optMLE"
9,-2.04519331209411,0.869626755764072,0.00460913034238049,"Converged",FALSE,-1.94159914068506,0.596722015330756,0.00437893103765545,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05,"optMLE"
10,-1.92211267606784,0.691596566208114,0.000355129805707468,"Converged",FALSE,-2.04002625027675,1.09437711065324,0.000424397472758135,"Converged",FALSE,-1.59481652350293,-0.253452576145313,-8.83140337795202e-05,"Converged",FALSE,-1.78430941527679,0.32580445860227,4.42459106669076e-05,"Converged",FALSE,-1.57970449089945,-0.286920820733832,-0.000254638633595789,"Converged",FALSE,0.95,0.05,"optMLE"
