"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr","design"
1,-0.820126037583089,0.89639892297929,-0.0269387565970732,"Converged",FALSE,-1.08095577000354,1.67176583784489,-0.0269552589190423,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.818759995535037,0.865545191535128,-0.0269609184001051,"Converged",FALSE,0.99,0.01,"optMLE"
2,-0.920049398496561,1.29625529241452,-0.028781732216385,"Converged",FALSE,-0.981156952209839,1.43454546982847,-0.0288336937021768,"Converged",FALSE,-0.990131229984288,1.51157690376116,-0.0288309011125844,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01,"optMLE"
3,-0.75733487650235,0.530989064746045,-0.0255414728039037,"Converged",FALSE,-0.707824044194973,0.42476953638178,-0.0257213942007796,"Converged",FALSE,-0.826032789338645,0.786262810800977,-0.0255201173347257,"Converged",FALSE,-0.851764851836549,0.855165328210247,-0.0254676378541967,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01,"optMLE"
4,-2.14535184936765,1.48557118638011,-0.00461878696041263,"Converged",FALSE,-2.20934437085708,1.74994091876001,-0.00521493144222563,"Converged",FALSE,-2.0840056673983,1.30473262952769,-0.00443229091286315,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01,"optMLE"
5,-0.584179993222727,0.25375647115888,-0.0244557947229772,"Converged",FALSE,-0.296828101658991,-0.609509649453937,-0.0248012933242653,"Converged",FALSE,-0.884650568310828,1.13484665177434,-0.0242799354622924,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01,"optMLE"
6,-1.2864519416074,1.05802885380091,-0.0190986076235824,"Converged",FALSE,-1.32833188536345,1.21599375734177,-0.0190487878125555,"Converged",FALSE,-1.14120630377793,0.628905933084936,-0.0193908209780092,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01,"optMLE"
7,-1.25371378129499,0.465464352647252,-0.0183481544016712,"Converged",FALSE,-1.06499283342173,-0.145977985636594,-0.0182575914558667,"Converged",FALSE,-0.909026718239804,-0.672907654961183,-0.0182525581679082,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01,"optMLE"
8,-1.69711557864689,0.119285093700852,0.0019161945659795,"Converged",FALSE,-1.71762827584839,0.194208894085934,0.00189888592176685,"Converged",FALSE,-1.78336808516525,0.40821125679837,0.00174326730393908,"Converged",FALSE,-1.85045459045611,0.627513059451987,0.00161822088817212,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01,"optMLE"
9,-1.69736190249455,2.21509003456847,-0.0124354847870098,"Converged",FALSE,-1.97769791430524,3.32366863770687,-0.0125142256182272,"Converged",FALSE,-1.94750738689278,2.87961311150572,-0.0115784294127378,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01,"optMLE"
10,-1.02394251612834,-1.05742138918415,-0.0130650725091586,"Converged",FALSE,-0.960260174244976,-1.43575638204575,-0.0125496500945553,"Converged",FALSE,-1.21042993023391,-0.479771643202617,-0.0129143914301629,"Converged",FALSE,-1.15174861354822,-0.670345070177734,-0.0128282326814017,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01,"optMLE"
