"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr","design"
1,-1.65017100860345,3.04560453800028,-0.0211381285293666,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.53725495541208,2.41237891159474,-0.0201705835931919,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01,"optMLE"
2,-0.91434550091595,1.51763669327329,-0.0278413506723976,"Converged",FALSE,-0.808356845180486,1.236204697435,-0.0282668391465715,"Converged",FALSE,-1.06280682668314,2.06823691031996,-0.0281729621095294,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01,"optMLE"
3,-1.67309267591868,1.11049367030385,-0.00664033695158414,"Converged",FALSE,-1.50556277622727,0.592269274915965,-0.00669291816291321,"Converged",FALSE,-1.50057128015003,0.494875340171055,-0.0066042474487093,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.52492679456743,0.635203756730555,-0.00692774505566662,"Converged",FALSE,0.99,0.01,"optMLE"
4,-2.40337726019636,2.49829592726092,-0.000750187845158122,"Converged",FALSE,-2.15813381190472,1.72106879508162,-0.000407391473293562,"Converged",FALSE,-2.08699031394988,1.51584056828553,-9.15183473367868e-05,"Converged",FALSE,-2.16436216751264,1.60851884586431,-0.000230815149870309,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01,"optMLE"
5,-0.953947026953774,0.605833426013743,-0.0196119378638435,"Converged",FALSE,-0.921458695204311,0.492974969404711,-0.0196067203605535,"Converged",FALSE,-1.15739255835518,1.31504002767522,-0.0199031101307808,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.05066195829403,0.96887941751641,-0.019821092963672,"Converged",FALSE,0.99,0.01,"optMLE"
6,-1.23349055725356,2.33275224499137,-0.0256527627292782,"Converged",FALSE,-1.33289654918855,2.93706112810006,-0.0263543920882031,"Converged",FALSE,-1.30151156207453,2.34084022159443,-0.0248632047578233,"Converged",FALSE,-1.14153721389181,1.99730351664043,-0.0253957632866589,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01,"optMLE"
7,-2.01902398705575,0.881995375818725,0.000409253641663781,"Converged",FALSE,-2.18901476799306,1.36315286254673,0.000572322517788269,"Converged",FALSE,-1.95864878957696,0.734029050331521,0.000133891150156461,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01,"optMLE"
8,-2.09306114243958,1.60856865839056,-0.000926568194766905,"Converged",FALSE,-1.98755211923339,1.32652252707319,-0.000744994933181221,"Converged",FALSE,-1.87249475403298,0.933896219808079,-0.00114606706192592,"Converged",FALSE,NA,NA,NA,"MAX_ITER reached",FALSE,-1.90305550287099,1.08070612358522,-0.000584685308320382,"Converged",FALSE,0.99,0.01,"optMLE"
9,-1.70942838370872,-0.0957597219343254,-0.00282191719854671,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.73292182440826,-0.013682513523539,-0.00284077918973307,"Converged",FALSE,-1.80676133139684,0.239901102705492,-0.00286476515233889,"Converged",FALSE,-1.73562934605447,-0.00454005469631705,-0.00284517824267461,"Converged",FALSE,0.99,0.01,"optMLE"
10,-1.73614018893968,1.09050772518441,-0.0066501103524436,"Converged",FALSE,-1.81217929944151,1.31265176858663,-0.0061192183418772,"Converged",FALSE,-1.8664171027275,1.48681629312008,-0.00637513309039037,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01,"optMLE"
11,-2.32883293641462,0.779061434141783,0.00744764416090366,"Converged",FALSE,-2.35789848359484,0.877931399896454,0.00766891626157667,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01,"optMLE"
12,-0.47099047426638,0.318589216341968,-0.0306360683808819,"Converged",FALSE,-0.384159640938244,0.0496545434012681,-0.0306061543725043,"Converged",FALSE,-0.392973734744734,0.0812126369798444,-0.030617549716836,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.40251627175195,0.106625760641619,-0.0306671646494273,"Converged",FALSE,0.99,0.01,"optMLE"
13,-1.62181952240829,1.47512115065571,-0.0117831188738519,"Converged",FALSE,-1.46383353878287,1.10790843054936,-0.0119058973643697,"Converged",FALSE,-1.45765654954969,1.07699546070382,-0.0118050112489002,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01,"optMLE"
14,-1.2574956187724,0.665703725406698,-0.0155865447662546,"Converged",FALSE,-1.06609168660412,-0.0581184962105531,-0.0149850780626293,"Converged",FALSE,-1.06217579284426,-0.0759636456120417,-0.0149641015952085,"Converged",FALSE,-1.27628528769896,0.7363826130793,-0.0158025930944049,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01,"optMLE"
15,-0.966192026010281,0.815521712732218,-0.0235856714731891,"Converged",FALSE,-0.899056851720106,0.566803113622321,-0.0235747453386021,"Converged",FALSE,-0.89143358806951,0.594828695384685,-0.0236228420964881,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.648922465688454,-0.20973825497694,-0.023549400730289,"Converged",FALSE,0.99,0.01,"optMLE"
16,-1.60255949843736,1.47213599923043,-0.010185888493071,"Converged",FALSE,-1.53828544959465,1.3380807581804,-0.0101557835985741,"Converged",FALSE,-1.66561230379809,1.60103867847112,-0.0101436779676112,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01,"optMLE"
17,-2.09936476728191,1.87439212068293,-0.0040606419963269,"Converged",FALSE,-2.01220228753113,1.49421280471632,-0.0041030021595702,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.75406718695705,0.779004386920364,-0.0040469563836576,"Converged",FALSE,0.99,0.01,"optMLE"
18,-2.06934256539338,0.194061673931861,0.00633228083421866,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.29510164724901,0.926070202345784,0.00609361386193218,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.98902627723437,-0.0798042298896943,0.00647099146799769,"Converged",FALSE,0.99,0.01,"optMLE"
19,-2.80438936941478,2.36702648967814,0.00329952264789151,"Converged",FALSE,-3.08995742072266,3.45357913554094,0.00279285312529911,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.82013263734156,2.74136803868105,0.00233634348106373,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01,"optMLE"
20,-0.417690121477059,-0.0934523384380048,-0.0287771657389879,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.560137333948477,0.352454554337349,-0.0285419471077745,"Converged",FALSE,-0.553076255334377,0.342688132199202,-0.0285943212217003,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01,"optMLE"
