"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr","design"
1,-1.9667850207191,2.97589374456491,-0.0163721098221182,"Converged",FALSE,-1.48107936051107,1.49626974483689,-0.0166743666856885,"Converged",FALSE,-1.716155737464,2.17264699138833,-0.0159875159607811,"Converged",FALSE,-1.37303267256517,1.11247939385825,-0.0159957109261173,"Converged",FALSE,-1.57181284769359,1.71262346778611,-0.0158059096262005,"Converged",FALSE,0.8,0.2,"optMLE"
2,-1.89705104203754,1.62888969112491,-0.00711875116535618,"Converged",FALSE,-1.69044359079431,0.895173780417459,-0.00721607945612293,"Converged",FALSE,-1.57431606496581,0.613703991046282,-0.0071969740300781,"Converged",FALSE,-1.64108545902819,0.795024635572037,-0.00713995073947519,"Converged",FALSE,-1.5182926955658,0.441306449641085,-0.00714487116143082,"Converged",FALSE,0.8,0.2,"optMLE"
3,-2.1161809380109,1.50480101942212,0.000588672220249032,"Converged",FALSE,-2.65834106307734,3.35226087345093,0.00103338782441687,"Converged",FALSE,-2.29812586996617,2.30982713132551,-0.000379516261034125,"Converged",FALSE,-1.7337547992887,0.511978055951085,0.000129246569986271,"Converged",FALSE,NA,NA,NA,"MAX_ITER reached",FALSE,0.8,0.2,"optMLE"
4,-2.46246357005167,2.1050713505374,0.00662330271198364,"Converged",FALSE,-1.85507163358415,0.297668531059417,0.00624642944118009,"Converged",FALSE,-1.66445023530795,-0.294490447031778,0.00612035111278288,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.8,0.2,"optMLE"
5,-2.50422301176544,0.0085903679616576,0.0203075660063053,"Converged",FALSE,-2.09065607912985,-1.41870885627365,0.0204571427369957,"Converged",FALSE,-2.62567212470433,0.428256616161403,0.0200251626085732,"Converged",FALSE,-2.86181584737998,1.21898203797718,0.0201844766220765,"Converged",FALSE,-2.98062337111246,1.43516109153735,0.0205535571698805,"Converged",FALSE,0.8,0.2,"optMLE"
6,-1.28321302297391,-0.793931926829313,-0.00128334022721862,"Converged",FALSE,-2.10820108045545,1.93503866171626,-0.00122865719115154,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.57476925751733,0.124736239624303,-0.00103921908047916,"Converged",FALSE,-1.80962930313896,0.827009419622674,-0.000767670473035291,"Converged",FALSE,0.8,0.2,"optMLE"
7,-1.97233213634196,1.11327892398467,-0.00304711427201835,"Converged",FALSE,-2.18079216780611,1.93418632583076,-0.00314398643993871,"Converged",FALSE,-1.42238560489513,-0.603177831870089,-0.00337140116649473,"Converged",FALSE,-1.55694569223271,-0.170471258699834,-0.00326307922781567,"Converged",FALSE,-1.69930677985338,0.273620610138724,-0.00314456630286136,"Converged",FALSE,0.8,0.2,"optMLE"
8,0.0484814904952042,0.363486884648316,-0.0396863089179601,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.00916596312205216,0.580711614793514,-0.0400934839285756,"Converged",FALSE,-0.619848053706775,2.37672357736519,-0.0407989703580069,"Converged",FALSE,-0.327566477002934,1.82705692506441,-0.0407864879853822,"Converged",FALSE,0.8,0.2,"optMLE"
9,-0.622985453733956,1.28338932458457,-0.0283703618807494,"Converged",FALSE,-0.45862454764255,0.8369927240376,-0.0288599032734581,"Converged",FALSE,-0.547498039520563,1.08803279475649,-0.0287528820513785,"Converged",FALSE,-0.1201110491419,-0.294669102046421,-0.0286240244893382,"Converged",FALSE,-0.343671760014322,0.449776659991133,-0.0288131506933396,"Converged",FALSE,0.8,0.2,"optMLE"
10,-1.43804056356534,0.0850869871411909,-0.00870498111130996,"Converged",FALSE,-1.41850495165568,0.0284696519093313,-0.00871412998419276,"Converged",FALSE,-1.2447080830008,-0.508700322002701,-0.00868969883344413,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.76923226137937,1.18924219129259,-0.00852015816961445,"Converged",FALSE,0.8,0.2,"optMLE"
11,-1.65614951719339,0.72921206339526,-0.00425910495743405,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.51907409220256,0.190331723331305,-0.00418296815277054,"Converged",FALSE,-0.970380719909713,-1.73701093902615,-0.00361626367897822,"Converged",FALSE,-1.38930124076931,-0.235091495762551,-0.00409218584576688,"Converged",FALSE,0.8,0.2,"optMLE"
12,-1.31737583353203,2.32298882989404,-0.0231592010478775,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.967890830273691,1.1622555497485,-0.023358787966983,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.30411957037888,2.08528128760596,-0.0233859353744037,"Converged",FALSE,0.8,0.2,"optMLE"
13,-2.43530581749651,1.88381452219582,0.00244010372722619,"Converged",FALSE,-2.07516130349431,0.846475910067503,0.00264029415856557,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.66148928424673,-0.359192879091802,0.00200875863752744,"Converged",FALSE,-1.90784496848129,0.386046315251835,0.00225662352589565,"Converged",FALSE,0.8,0.2,"optMLE"
14,-1.74854992818016,0.593917377273184,-0.00146197290557606,"Converged",FALSE,-1.73575158467412,0.497322096056588,-0.00130601487879633,"Converged",FALSE,-2.02557005229859,1.64152888629965,-0.00183559450450599,"Converged",FALSE,-1.88569513866606,1.07425806905884,-0.0013490178384667,"Converged",FALSE,-2.00632373810912,1.41332334106566,-0.000956583746549872,"Converged",FALSE,0.8,0.2,"optMLE"
15,-1.39209530262364,1.35405853971075,-0.0137771490617726,"Converged",FALSE,-1.58650583642378,2.40190117682291,-0.0148602938184146,"Converged",FALSE,-1.25581324733783,0.927974889576227,-0.0139347029645699,"Converged",FALSE,-0.985259806730275,0.0461196365072979,-0.0137460527449693,"Converged",FALSE,-1.25023682804327,0.955970376172186,-0.0140821809056573,"Converged",FALSE,0.8,0.2,"optMLE"
16,-0.812857018118733,0.179995653038473,-0.0228591354618951,"Converged",FALSE,-0.751285868667773,-0.01329791606617,-0.0228582222688584,"Converged",FALSE,-0.710858799612703,-0.126009436929927,-0.0228778206378165,"Converged",FALSE,-0.871576954809996,0.390246978986024,-0.0227889243184679,"Converged",FALSE,-1.49854043457736,2.27345450826262,-0.0234767579040382,"Converged",FALSE,0.8,0.2,"optMLE"
17,-0.972917557195356,-0.0975318662499814,-0.0149665975134812,"Converged",FALSE,-1.11272192887918,0.335719701081989,-0.0149182276900249,"Converged",FALSE,-1.0452371067918,0.119182074422267,-0.0149073018172958,"Converged",FALSE,-1.57482053251967,1.67762192357809,-0.0150084233138387,"Converged",FALSE,-1.05180689918046,0.128214764128349,-0.0149070117059733,"Converged",FALSE,0.8,0.2,"optMLE"
18,-1.14680740088986,0.26561494989726,-0.0141330624424918,"Converged",FALSE,-1.87037059564575,2.63667466746058,-0.0140816879580448,"Converged",FALSE,-2.19764780009957,3.47103142555781,-0.0133259997913001,"Converged",FALSE,-1.21723380657424,0.544494406964944,-0.014230309131854,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2,"optMLE"
19,-1.37303939510568,0.0198293025578547,-0.00722595827317816,"Converged",FALSE,-1.25649510319583,-0.387975981330016,-0.00708984937248216,"Converged",FALSE,-1.5720587260868,0.667932892575104,-0.00733963978643228,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2,"optMLE"
