"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr","design"
1,-2.52498988706891,1.71213312842531,0.00259021508425175,"Converged",FALSE,-3.26968739408123,4.18991387840592,0.00210665493122103,"Converged",FALSE,-2.58722906109455,1.85741768818803,0.00230119700646711,"Converged",FALSE,-2.84053983092379,2.9307311484387,0.00097655828903246,"Converged",FALSE,-2.5546055968256,1.79031166333167,0.00244977029674101,"Converged",FALSE,0.8,0.2,"optMLE"
2,-2.29435597860548,2.8636368343185,-0.00559505310784681,"Converged",FALSE,-2.19073526383927,2.58068757692694,-0.00698957088821499,"Converged",FALSE,-1.90528534903933,1.87157524182372,-0.00616549138618158,"Converged",FALSE,-1.98385468486204,1.94875717485846,-0.00573242165022798,"Converged",FALSE,-1.91706089888182,1.52227715225556,-0.00530720697663277,"Converged",FALSE,0.8,0.2,"optMLE"
3,-1.79997434741926,1.65530597630122,-0.00927456612424128,"Converged",FALSE,-1.69903469592947,1.35968491959419,-0.0096954582735851,"Converged",FALSE,-1.25553600443256,-0.0116394639752866,-0.00963120170643498,"Converged",FALSE,-1.84932061840197,1.96896318469322,-0.0101209398044844,"Converged",FALSE,-2.46321391640575,3.73894542197834,-0.00870374383692397,"Converged",FALSE,0.8,0.2,"optMLE"
4,-1.17966421259127,-1.09944800882491,-0.00491204444749617,"Converged",FALSE,-1.69829787958957,0.614626770401808,-0.00534698815309487,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2,"optMLE"
5,-0.971018627891645,0.720798080947098,-0.0227434115490562,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MAX_ITER reached",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.7894242065165,0.184015787293121,-0.0228220496980162,"Converged",FALSE,0.8,0.2,"optMLE"
6,-1.02954130323815,0.580178328859658,-0.0181317904369191,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.29299605972745,-1.70953636716839,-0.0195739166210443,"Converged",FALSE,NA,NA,NA,"MAX_ITER reached",FALSE,-0.294475253031222,-1.59753440442624,-0.0197144136498553,"Converged",FALSE,0.8,0.2,"optMLE"
7,-1.19839909608144,1.79254563892237,-0.0221147211997795,"Converged",FALSE,-1.32063497831951,2.40211022626465,-0.0226781839490179,"Converged",FALSE,-1.15216557819192,1.63862934533912,-0.0219063288693985,"Converged",FALSE,-0.961020717204813,1.01424533274419,-0.0220424289646917,"Converged",FALSE,-1.0724206399392,1.29472926400055,-0.0220307003695382,"Converged",FALSE,0.8,0.2,"optMLE"
8,-1.21582572033637,-1.1199388555726,-0.00617461778908433,"Converged",FALSE,-1.24360621370816,-1.10212026148901,-0.00616089866241689,"Converged",FALSE,-1.57400910364464,0.0940884410640338,-0.00673092622651615,"Converged",FALSE,-1.89419496640838,1.18809266362031,-0.00695801563480846,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2,"optMLE"
9,-2.10206518356097,2.98534786305945,-0.00972649779947264,"Converged",FALSE,-0.731515576892533,-1.97328676264312,-0.00876651523004139,"Converged",FALSE,-1.97698390296689,2.6297283355273,-0.0105880964282631,"Converged",FALSE,-1.65762980940984,1.45774230095035,-0.00979812449819037,"Converged",FALSE,-1.93378586820975,2.16532443630895,-0.00982425318131802,"Converged",FALSE,0.8,0.2,"optMLE"
10,-1.18858585794616,2.34270681950589,-0.0269460266576988,"Converged",FALSE,-1.32623893261069,3.1600144149978,-0.0272036729912744,"Converged",FALSE,-1.80228487353012,4.01253924315318,-0.0270237597386096,"Converged",FALSE,-0.190762238818458,-0.783003867822998,-0.0268863404443625,"Converged",FALSE,-0.773857505236927,1.00707846974927,-0.0268600735427258,"Converged",FALSE,0.8,0.2,"optMLE"
