"sim","q","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","wave1est","tpr","fpr"
1,0.1,-1.34027470056986,0.618948986882616,0.0830010941852447,"Converged",FALSE,42,8,48,2,"MLE",0.8,0.2
1,0.25,-1.17611891507791,0.0828953917773406,0.0820463329604041,"Converged",FALSE,18,34,16,32,"MLE",0.8,0.2
1,0.5,-1.28618263293136,0.437145697667921,0.0821419011948951,"Converged",FALSE,32,15,41,12,"MLE",0.8,0.2
1,0.75,-1.09108349466755,-0.173741193040771,0.0817147730422115,"Converged",FALSE,10,53,6,31,"MLE",0.8,0.2
1,0.9,NA,NA,NA,"Singular information",FALSE,NA,NA,NA,NA,NA,0.8,0.2
2,0.1,-2.72369013504386,5.22892780322746,0.0764594995607353,"Converged",FALSE,27,18,25,30,"MLE",0.8,0.2
2,0.25,-2.57782886123835,4.50101167909875,0.0790872932698596,"Converged",FALSE,18,28,19,35,"MLE",0.8,0.2
2,0.5,-2.19139402457477,3.11806887344362,0.0756924046847391,"Converged",FALSE,41,12,32,15,"MLE",0.8,0.2
2,0.75,-1.90724978650087,2.37680105511316,0.074350925985403,"Converged",FALSE,44,17,22,17,"MLE",0.8,0.2
2,0.9,-1.94031648894059,2.48048302923064,0.07377873737029,"Converged",FALSE,11,36,11,42,"CC",0.8,0.2
3,0.1,-1.71770867181515,1.06496369212763,0.115782385081967,"Converged",FALSE,51,1,45,3,"MLE",0.8,0.2
3,0.25,-2.28935678527791,2.87256732925591,0.118290957792214,"Converged",FALSE,41,7,29,23,"MLE",0.8,0.2
3,0.5,-1.74423798937625,1.04784061313049,0.116162925968977,"Converged",FALSE,42,12,15,31,"MLE",0.8,0.2
3,0.75,-1.88789656888736,1.68768235383338,0.115794225628496,"Converged",FALSE,40,18,20,22,"MLE",0.8,0.2
3,0.9,NA,NA,NA,"Singular information",FALSE,NA,NA,NA,NA,NA,0.8,0.2
4,0.1,-2.67226788283879,4.24193618265385,0.095363929309282,"Converged",FALSE,23,21,22,34,"MLE",0.8,0.2
4,0.25,-2.10810013900313,2.32887189861782,0.0907086158065343,"Converged",FALSE,20,23,21,36,"MLE",0.8,0.2
4,0.5,-2.03763674006189,2.01540947346071,0.0942419836058564,"Converged",FALSE,37,12,15,36,"MLE",0.8,0.2
4,0.75,NA,NA,NA,"B-spline error",FALSE,54,21,4,21,"CC",0.8,0.2
4,0.9,NA,NA,NA,"Singular information",FALSE,NA,NA,NA,NA,NA,0.8,0.2
5,0.1,-1.96569207038102,2.54698712132033,0.0662687563921087,"Converged",FALSE,23,27,24,26,"MLE",0.8,0.2
