"sim","q","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","wave1est","tpr","fpr"
1,0.1,-1.61612863860556,1.57821713996355,0.0824565029048505,"Converged",FALSE,24,24,18,34,"MLE",0.99,0.01
1,0.25,-1.5318920206,1.23600927994832,0.0822494053756327,"Converged",FALSE,29,16,19,36,"MLE",0.99,0.01
1,0.5,-1.50187499673221,1.0877519335152,0.0824992618724685,"Converged",FALSE,37,12,22,29,"MLE",0.99,0.01
1,0.75,-1.50287526509872,1.08808666833046,0.0814862508535157,"Converged",FALSE,20,22,40,18,"MLE",0.99,0.01
1,0.9,-1.56154236712713,1.34180434332028,0.0822862954880459,"Converged",FALSE,1,58,1,40,"CC",0.99,0.01
2,0.1,-1.49624652060426,1.79342598962529,0.0481209095874719,"Converged",FALSE,20,23,22,35,"MLE",0.99,0.01
2,0.25,-1.55107474752858,1.88838114498163,0.0478360047965323,"Converged",FALSE,22,21,20,37,"MLE",0.99,0.01
2,0.5,-1.60675409776982,1.95935502664563,0.050845144780915,"Converged",FALSE,43,12,19,26,"MLE",0.99,0.01
2,0.75,-1.60256655449983,1.99891207510292,0.05023572618526,"Converged",FALSE,37,22,21,20,"MLE",0.99,0.01
2,0.9,-1.58192967399441,1.92465292099121,0.0502621687727668,"Converged",FALSE,35,40,6,19,"CC",0.99,0.01
3,0.1,-2.18396689209996,2.5149217953512,0.106076474290091,"Converged",FALSE,46,2,33,19,"MLE",0.99,0.01
3,0.25,-2.08814605021083,2.2348288115602,0.103915883514115,"Converged",FALSE,22,20,20,38,"MLE",0.99,0.01
3,0.5,-2.34316270184847,3.2244507529844,0.104373795015882,"Converged",FALSE,47,12,23,18,"MLE",0.99,0.01
3,0.75,-2.3536733834336,3.00636638117668,0.108792849543209,"Converged",FALSE,45,19,17,19,"MLE",0.99,0.01
3,0.9,-2.13179673612509,2.39631890218266,0.104800049858841,"Converged",FALSE,2,23,3,72,"CC",0.99,0.01
4,0.1,-2.50816914272724,3.42202183211434,0.104948344161692,"Converged",FALSE,25,22,20,33,"MLE",0.99,0.01
4,0.25,-2.24917917659486,2.512803961164,0.105047268509611,"Converged",FALSE,46,4,22,28,"MLE",0.99,0.01
4,0.5,-2.30977100597347,2.6635012920946,0.104180310658523,"Converged",FALSE,45,12,20,23,"MLE",0.99,0.01
4,0.75,-2.31770972571693,2.68700897036238,0.103018660191284,"Converged",FALSE,36,20,20,24,"MLE",0.99,0.01
4,0.9,-2.18121215273765,2.39962213034242,0.103752402448166,"Converged",FALSE,26,24,22,28,"MLE",0.99,0.01
5,0.1,-2.84471348702786,3.77868839416207,0.149836992990644,"Converged",FALSE,41,6,36,17,"MLE",0.99,0.01
5,0.25,-2.69614628869983,3.39626281288865,0.1519991022895,"Converged",FALSE,30,14,18,38,"MLE",0.99,0.01
5,0.5,-2.55052914079344,2.87899079866585,0.14854070717512,"Converged",FALSE,43,12,20,25,"MLE",0.99,0.01
5,0.75,-2.74571973596933,3.37403698958855,0.152841563217945,"Converged",FALSE,43,22,14,21,"MLE",0.99,0.01
5,0.9,NA,NA,NA,"B-spline error",FALSE,41,23,15,21,"MLE",0.99,0.01
6,0.1,-1.56212915789515,1.35627185589072,0.0698959625281383,"Converged",FALSE,45,6,46,3,"MLE",0.99,0.01
6,0.25,-1.54954299331869,1.35479329977407,0.0693173653118635,"Converged",FALSE,45,8,37,10,"MLE",0.99,0.01
6,0.5,-1.64842870496651,1.65362452300383,0.069295806616977,"Converged",FALSE,46,12,24,18,"MLE",0.99,0.01
6,0.75,-1.52029354851617,1.24878360346412,0.069732047126165,"Converged",FALSE,39,16,28,17,"MLE",0.99,0.01
6,0.9,-1.70611389029663,1.68167050131254,0.0689016944039435,"Converged",FALSE,38,22,19,21,"MLE",0.99,0.01
7,0.1,-1.85723562011774,2.22816658688746,0.0514676101385736,"Converged",FALSE,45,5,33,17,"MLE",0.99,0.01
7,0.25,-1.70606283677506,1.60092024196192,0.0512422871554171,"Converged",FALSE,19,21,19,41,"MLE",0.99,0.01
7,0.5,-1.89652888559754,2.21337682923594,0.0513116793536193,"Converged",FALSE,44,12,26,18,"MLE",0.99,0.01
7,0.75,-1.85645737162902,1.9354596224498,0.0510122938580798,"Converged",FALSE,36,23,21,20,"MLE",0.99,0.01
7,0.9,-1.58326984807917,1.25745095514836,0.0498763085188079,"Converged",FALSE,41,22,18,19,"MLE",0.99,0.01
8,0.1,-1.56334230787461,0.872095624070838,0.0956913703145317,"Converged",FALSE,18,32,24,26,"MLE",0.99,0.01
8,0.25,-1.73369818082193,1.3621923570538,0.0962356988066273,"Converged",FALSE,43,7,32,18,"MLE",0.99,0.01
8,0.5,-1.49323288101791,0.659152955341057,0.0964078085207077,"Converged",FALSE,38,12,38,12,"MLE",0.99,0.01
8,0.75,-1.61874871322123,0.981565049234693,0.0959769815849627,"Converged",FALSE,1,50,4,45,"CC",0.99,0.01
8,0.9,-1.56131308659465,0.840471264856797,0.0953914483634408,"Converged",FALSE,3,44,9,44,"MLE",0.99,0.01
9,0.1,-1.81849151322808,1.33289477912977,0.120539309362062,"Converged",FALSE,37,11,26,26,"MLE",0.99,0.01
9,0.25,-2.10208328117418,2.11715674002425,0.120685500916903,"Converged",FALSE,22,17,14,47,"MLE",0.99,0.01
9,0.5,-2.12406689513091,2.24023869601875,0.121114907790714,"Converged",FALSE,40,12,36,12,"MLE",0.99,0.01
9,0.75,-2.21516368117613,2.48807163200944,0.120870803843771,"Converged",FALSE,34,23,8,35,"MLE",0.99,0.01
9,0.9,NA,NA,NA,"B-spline error",FALSE,36,22,21,21,"MLE",0.99,0.01
10,0.1,-1.61722978013945,0.870438702003059,0.105530430243511,"Converged",FALSE,22,25,21,32,"MLE",0.99,0.01
10,0.25,-1.65041979166587,1.02249920240489,0.105664109064987,"Converged",FALSE,19,28,19,34,"MLE",0.99,0.01
10,0.5,-1.98500545170658,2.05350708782487,0.104938012255785,"Converged",FALSE,43,12,33,12,"MLE",0.99,0.01
10,0.75,-1.73757173962526,1.18637350930141,0.106119027692023,"Converged",FALSE,32,22,25,21,"MLE",0.99,0.01
10,0.9,-1.96055677050174,1.83445450075093,0.106323197311279,"Converged",FALSE,26,24,27,23,"MLE",0.99,0.01
11,0.1,-2.31325570313317,3.17564152329418,0.0837911720158567,"Converged",FALSE,26,18,21,35,"MLE",0.99,0.01
11,0.25,-2.08409271117892,2.302923885316,0.084113265554762,"Converged",FALSE,41,7,21,31,"MLE",0.99,0.01
11,0.5,-2.22328058272726,2.78881210733747,0.0861859173414744,"Converged",FALSE,46,12,13,29,"MLE",0.99,0.01
11,0.75,-2.21367412032763,2.83309169203543,0.083968673826362,"Converged",FALSE,45,20,16,19,"MLE",0.99,0.01
11,0.9,-2.23913515854692,2.73176879427851,0.0825434088225165,"Converged",FALSE,45,30,3,22,"CC",0.99,0.01
12,0.1,-2.11819186132472,2.17854107434159,0.123802495228811,"Converged",FALSE,42,5,31,22,"MLE",0.99,0.01
12,0.25,-2.37400771925826,2.92980472733012,0.12374366094612,"Converged",FALSE,45,4,30,21,"MLE",0.99,0.01
12,0.5,NA,NA,NA,"B-spline error",FALSE,49,12,22,17,"MLE",0.99,0.01
12,0.75,NA,NA,NA,"B-spline error",FALSE,37,22,19,22,"MLE",0.99,0.01
12,0.9,NA,NA,NA,"Singular information",FALSE,NA,NA,NA,NA,NA,0.99,0.01
13,0.1,-2.01731759173393,1.65257408339599,0.133436535229929,"Converged",FALSE,47,4,34,15,"MLE",0.99,0.01
13,0.25,-1.9037696690976,1.28897900907263,0.132163785710557,"Converged",FALSE,18,28,19,35,"MLE",0.99,0.01
13,0.5,-1.84426292186151,1.05583449499763,0.131535774738662,"Converged",FALSE,13,33,13,41,"MLE",0.99,0.01
13,0.75,-1.95086664451324,1.38348191152566,0.132147271929308,"Converged",FALSE,30,24,23,23,"MLE",0.99,0.01
13,0.9,-1.92708638066641,1.30375483781882,0.131305255420102,"Converged",FALSE,31,21,25,23,"CC",0.99,0.01
14,0.1,-2.17304905401475,3.26596208060671,0.0583922321092464,"Converged",FALSE,32,15,22,31,"MLE",0.99,0.01
14,0.25,-2.12162752325857,3.13878779950531,0.0562848626352397,"Converged",FALSE,18,23,20,39,"MLE",0.99,0.01
14,0.5,-1.99030002070147,2.83090464807509,0.05627798946178,"Converged",FALSE,47,12,14,27,"MLE",0.99,0.01
14,0.75,-1.90162068255889,2.52868795128477,0.0562931828944157,"Converged",FALSE,44,19,14,23,"MLE",0.99,0.01
14,0.9,-2.10415160952496,3.12199901181206,0.054890701446145,"Converged",FALSE,0,31,36,33,"CC",0.99,0.01
15,0.1,-1.95534480681267,1.40995436885513,0.106225215395021,"Converged",FALSE,19,27,19,35,"MLE",0.99,0.01
