"sim","q","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","wave1est","tpr","fpr"
1,0.1,-1.39871098827713,0.506493063438866,0.0708162264767317,"Converged",FALSE,60,1,31,8,"MLE",0.8,0.2
1,0.25,-1.34578330462775,0.340492843506823,0.0709365434328617,"Converged",FALSE,20,33,19,28,"MLE",0.8,0.2
1,0.5,-2.21165549888517,3.09880487077788,0.0757583393792908,"Converged",FALSE,21,27,13,39,"MLE",0.8,0.2
1,0.75,-2.5589135585787,3.87278903836714,0.0773762827021332,"Converged",FALSE,35,19,25,21,"MLE",0.8,0.2
1,0.9,-1.73277195228779,1.47422801704573,0.072646188134794,"Converged",FALSE,43,32,4,21,"MLE",0.8,0.2
2,0.1,-2.24423359492013,2.13655262290443,0.144867994627803,"Converged",FALSE,41,5,51,3,"MLE",0.8,0.2
2,0.25,-2.51682253017833,3.04839946233519,0.145625098178507,"Converged",FALSE,21,24,17,38,"MLE",0.8,0.2
2,0.5,-2.24544794486652,2.33809504203293,0.14367794290271,"Converged",FALSE,43,12,25,20,"MLE",0.8,0.2
2,0.75,-2.27023153199839,2.24464087024907,0.145028534267566,"Converged",FALSE,45,18,21,16,"MLE",0.8,0.2
2,0.9,-2.61088251046243,3.24728940675201,0.147508499242076,"Converged",FALSE,3,72,1,24,"CC",0.8,0.2
3,0.1,-1.87641963246699,1.57713953241522,0.097690235216068,"Converged",FALSE,24,27,22,27,"MLE",0.8,0.2
3,0.25,-3.03651813656891,5.0698978818206,0.100957985106759,"Converged",FALSE,33,6,52,9,"MLE",0.8,0.2
3,0.5,-1.66660246400016,0.849672492731063,0.0956674224220311,"Converged",FALSE,39,12,33,16,"MLE",0.8,0.2
3,0.75,-1.64328215125297,0.78872290665057,0.0950991103284877,"Converged",FALSE,42,17,20,21,"MLE",0.8,0.2
3,0.9,-2.04001286988688,2.1078670381225,0.0956208553573056,"Converged",FALSE,27,23,25,25,"MLE",0.8,0.2
4,0.1,-2.09856612263257,2.17416506149006,0.115328607361618,"Converged",FALSE,46,4,43,7,"MLE",0.8,0.2
4,0.25,-2.06628514005151,2.07198268225975,0.110612643141987,"Converged",FALSE,17,44,18,21,"MLE",0.8,0.2
4,0.5,-2.7911493933269,4.26894876313941,0.114945665763013,"Converged",FALSE,20,26,13,41,"MLE",0.8,0.2
4,0.75,-2.0355840950394,2.2670163665345,0.109904089285128,"Converged",FALSE,44,19,20,17,"MLE",0.8,0.2
4,0.9,-2.06009721433321,2.07438034593976,0.11340085767406,"Converged",FALSE,37,22,16,25,"MLE",0.8,0.2
5,0.1,-1.9565027013086,1.67395264221015,0.108852990321923,"Converged",FALSE,44,4,44,8,"MLE",0.8,0.2
5,0.25,-2.44496904302696,3.24572169226891,0.109083106468304,"Converged",FALSE,21,14,30,35,"MLE",0.8,0.2
5,0.5,-1.90765959000988,1.4808450076932,0.109850507442381,"Converged",FALSE,39,12,26,23,"MLE",0.8,0.2
5,0.75,-2.16122145946142,2.22220884119633,0.111831368764517,"Converged",FALSE,36,30,14,20,"MLE",0.8,0.2
5,0.9,NA,NA,NA,"B-spline error",FALSE,33,25,22,20,"MLE",0.8,0.2
6,0.1,-1.19410268782383,-0.212201995663515,0.082451653005902,"Converged",FALSE,47,4,46,3,"MLE",0.8,0.2
6,0.25,-1.13893402170977,-0.376504867074831,0.0826694865701791,"Converged",FALSE,18,30,19,33,"MLE",0.8,0.2
