"sim","q","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","wave1est","tpr","fpr"
1,0.1,NA,NA,NA,"MAX_ITER reached",FALSE,51,2,44,3,"CC",0.8,0.2
1,0.25,-2.14271076692584,0.114596903949167,0.125214167507185,"Converged",FALSE,21,26,19,34,"MLE",0.8,0.2
1,0.5,-2.02229245352227,0.0704131099344112,0.124692214401206,"Converged",FALSE,13,36,14,37,"MLE",0.8,0.2
1,0.75,NA,NA,NA,"B-spline error",FALSE,30,17,34,19,"MLE",0.8,0.2
1,0.9,-2.12057973688657,0.118118863262533,0.125305037304275,"Converged",FALSE,51,23,3,23,"CC",0.8,0.2
2,0.1,-1.97809534201286,0.104704775791675,0.061786060356855,"Converged",FALSE,29,26,25,20,"MLE",0.8,0.2
2,0.25,-2.48247285324947,0.272505845205073,0.0627670068634465,"Converged",FALSE,24,20,18,38,"MLE",0.8,0.2
2,0.5,-1.72245345431744,0.0239611149376518,0.0606969700323668,"Converged",FALSE,33,14,41,12,"MLE",0.8,0.2
2,0.75,-2.55687094225492,0.266479240156216,0.0614269697478395,"Converged",FALSE,34,19,31,16,"MLE",0.8,0.2
2,0.9,-2.21963732424952,0.182465244657705,0.0633844691672353,"Converged",FALSE,10,65,5,20,"CC",0.8,0.2
3,0.1,-1.39228990808835,-0.185706357845787,0.135747949347167,"Converged",FALSE,20,33,24,23,"MLE",0.8,0.2
3,0.25,-2.73944766648614,0.251198392601353,0.135172673510515,"Converged",FALSE,19,31,22,28,"MLE",0.8,0.2
3,0.5,NA,NA,NA,"B-spline error",FALSE,38,12,38,12,"MLE",0.8,0.2
3,0.75,-1.61127062159178,-0.12463687017453,0.134253827053037,"Converged",FALSE,6,68,9,17,"CC",0.8,0.2
3,0.9,NA,NA,NA,"Singular information",FALSE,NA,NA,NA,NA,NA,0.8,0.2
4,0.1,-2.59298451264354,0.203498534955324,0.0790898630010932,"Converged",FALSE,23,32,26,19,"MLE",0.8,0.2
4,0.25,-2.93190407191379,0.318732440177003,0.0794481155294142,"Converged",FALSE,32,16,20,32,"MLE",0.8,0.2
4,0.5,-2.76571542608537,0.271242582083106,0.0820175381201216,"Converged",FALSE,42,12,32,14,"MLE",0.8,0.2
4,0.75,-3.02319794334577,0.3554509681162,0.0804596251537805,"Converged",FALSE,45,18,17,20,"MLE",0.8,0.2
4,0.9,NA,NA,NA,"Singular information",FALSE,NA,NA,NA,NA,NA,0.8,0.2
5,0.1,-1.52708062126899,-0.121735371708829,0.0857286135826808,"Converged",FALSE,23,30,20,27,"MLE",0.8,0.2
5,0.25,-0.80708946832732,-0.366068223885311,0.0891439351493139,"Converged",FALSE,18,32,20,30,"MLE",0.8,0.2
5,0.5,-1.4525194581175,-0.128459650152849,0.0847524262761748,"Converged",FALSE,36,12,40,12,"MLE",0.8,0.2
5,0.75,-1.8242397023849,-0.0145566513921287,0.0853508049441224,"Converged",FALSE,54,21,4,21,"CC",0.8,0.2
5,0.9,-1.86761052192811,0.000288534739026398,0.0853485436768283,"Converged",FALSE,21,32,7,40,"MLE",0.8,0.2
6,0.1,-1.30580749479308,-0.103688057819012,0.0429362501397331,"Converged",FALSE,22,27,23,28,"MLE",0.8,0.2
6,0.25,-0.66615861027955,-0.312444633217966,0.0463725223503231,"Converged",FALSE,21,31,27,21,"MLE",0.8,0.2
6,0.5,-1.6047878784693,-0.00762615274389509,0.0421429661849151,"Converged",FALSE,37,12,39,12,"MLE",0.8,0.2
6,0.75,-2.08646594782553,0.142564177529041,0.0417821274102309,"Converged",FALSE,33,18,26,23,"MLE",0.8,0.2
6,0.9,-1.42809594526757,-0.0650764892685925,0.0427979027217693,"Converged",FALSE,41,23,12,24,"MLE",0.8,0.2
7,0.1,-1.3722488041966,-0.247985275448616,0.132281910560977,"Converged",FALSE,25,28,22,25,"MLE",0.8,0.2
7,0.25,-1.68105865465077,-0.140169265161761,0.131580119364696,"Converged",FALSE,22,32,32,14,"MLE",0.8,0.2
7,0.5,-1.34203883187704,-0.261690430032538,0.131108006603176,"Converged",FALSE,23,16,49,12,"MLE",0.8,0.2
7,0.75,-1.68064803513555,-0.144561378526583,0.129675320719708,"Converged",FALSE,26,18,32,24,"MLE",0.8,0.2
7,0.9,-1.72407825072674,-0.136450114870493,0.131242005513958,"Converged",FALSE,4,38,15,43,"CC",0.8,0.2
8,0.1,-2.12619445498021,0.0670812576122195,0.0892219246284274,"Converged",FALSE,21,33,22,24,"MLE",0.8,0.2
8,0.25,-2.2708501983478,0.106842645270464,0.0900926999011126,"Converged",FALSE,21,25,20,34,"MLE",0.8,0.2
8,0.5,-1.75751798012232,-0.0478493965160055,0.0897215286725335,"Converged",FALSE,37,12,39,12,"MLE",0.8,0.2
8,0.75,-2.07148971498362,0.0526953950294763,0.0893820373530248,"Converged",FALSE,26,21,36,17,"MLE",0.8,0.2
8,0.9,-2.3871448658847,0.15120616454563,0.0923733543761005,"Converged",FALSE,1,25,2,72,"CC",0.8,0.2
9,0.1,-2.11705517134402,0.0645508051429854,0.0934089495288366,"Converged",FALSE,22,35,21,22,"MLE",0.8,0.2
9,0.25,-1.78637284590535,-0.0385932515026403,0.0926116607703419,"Converged",FALSE,19,29,18,34,"MLE",0.8,0.2
9,0.5,-1.88952884098771,-0.004197000079246,0.0926410109587856,"Converged",FALSE,38,12,38,12,"MLE",0.8,0.2
9,0.75,-1.83434136199477,-0.0238586242626089,0.0926004879509862,"Converged",FALSE,39,18,24,19,"MLE",0.8,0.2
9,0.9,NA,NA,NA,"Singular information",FALSE,NA,NA,NA,NA,NA,0.8,0.2
10,0.1,-1.98458356197447,0.00413763086512857,0.128084194598588,"Converged",FALSE,44,5,45,6,"MLE",0.8,0.2
10,0.25,-2.42407978749671,0.145089687445205,0.128494958827718,"Converged",FALSE,21,26,17,36,"MLE",0.8,0.2
10,0.5,NA,NA,NA,"B-spline error",FALSE,41,12,35,12,"MLE",0.8,0.2
10,0.75,-2.33729318158295,0.114759328283451,0.129788631557201,"Converged",FALSE,36,19,24,21,"MLE",0.8,0.2
10,0.9,-2.34538205604157,0.11947103853151,0.129475336883594,"Converged",FALSE,3,72,4,21,"CC",0.8,0.2
11,0.1,-1.87901232175844,-0.0159812829604627,0.0883755842503639,"Converged",FALSE,24,29,24,23,"MLE",0.8,0.2
11,0.25,-1.81965989234665,-0.0353240269213886,0.0882503186882191,"Converged",FALSE,20,26,21,33,"MLE",0.8,0.2
11,0.5,-0.812111603980144,-0.362950068409598,0.0863601041563147,"Converged",FALSE,33,15,40,12,"MLE",0.8,0.2
11,0.75,-1.55749442094715,-0.117194808470873,0.0869041691447651,"Converged",FALSE,30,21,29,20,"MLE",0.8,0.2
11,0.9,-1.66396901964613,-0.0831119369283682,0.0876896183293889,"Converged",FALSE,3,22,2,73,"CC",0.8,0.2
12,0.1,-2.25144137013509,0.15170713814654,0.0837385391801865,"Converged",FALSE,20,34,22,24,"MLE",0.8,0.2
12,0.25,-2.62520074525445,0.276897496275361,0.0811318481445812,"Converged",FALSE,16,30,17,37,"MLE",0.8,0.2
12,0.5,-2.52918615759188,0.232340169568019,0.0838683283591955,"Converged",FALSE,39,12,32,17,"MLE",0.8,0.2
12,0.75,-2.13475899972114,0.126958561177749,0.0826998390817909,"Converged",FALSE,41,17,22,20,"MLE",0.8,0.2
12,0.9,NA,NA,NA,"Singular information",FALSE,NA,NA,NA,NA,NA,0.8,0.2
13,0.1,-2.43812680171802,0.164877784202492,0.110783278309215,"Converged",FALSE,39,4,54,3,"MLE",0.8,0.2
13,0.25,-1.83451199464306,-0.0322878671063588,0.109724530822895,"Converged",FALSE,17,35,25,23,"MLE",0.8,0.2
13,0.5,-3.48846414355296,0.480805074706233,0.119866956386261,"Converged",FALSE,36,12,40,12,"MLE",0.8,0.2
13,0.75,NA,NA,NA,"B-spline error",FALSE,32,20,29,19,"MLE",0.8,0.2
13,0.9,-2.22213614159188,0.0972213017750571,0.112116205982715,"Converged",FALSE,52,23,2,23,"CC",0.8,0.2
14,0.1,-2.11356525048155,0.159909074573666,0.0598306128288196,"Converged",FALSE,22,29,25,24,"MLE",0.8,0.2
14,0.25,-1.46485321813092,-0.0379223217480235,0.0586147078920386,"Converged",FALSE,22,28,23,27,"MLE",0.8,0.2
14,0.5,-2.03403799454797,0.144129422372896,0.0602907649588877,"Converged",FALSE,45,12,28,15,"MLE",0.8,0.2
14,0.75,-0.930481585629648,-0.194301603695391,0.0564735153771728,"Converged",FALSE,25,19,38,18,"MLE",0.8,0.2
14,0.9,-1.74640048041342,0.0496837481431629,0.0594853645466539,"Converged",FALSE,3,22,3,72,"CC",0.8,0.2
15,0.1,-2.23558163815338,0.0118668204926643,0.153727971163487,"Converged",FALSE,28,30,24,18,"MLE",0.8,0.2
15,0.25,-2.37357571009301,0.0599802156032403,0.153979860025316,"Converged",FALSE,21,28,25,26,"MLE",0.8,0.2
15,0.5,-1.99674959624374,-0.0670429915904209,0.154387681278089,"Converged",FALSE,34,12,42,12,"MLE",0.8,0.2
15,0.75,-2.42721575021572,0.0700485214198133,0.154187285641365,"Converged",FALSE,34,19,28,19,"MLE",0.8,0.2
15,0.9,-5.16415115752559,0.829017129256083,0.177256895569844,"Converged",FALSE,3,72,5,20,"CC",0.8,0.2
16,0.1,-2.16420484292993,0.207429435662459,0.0140869991388776,"Converged",FALSE,19,35,21,25,"MLE",0.8,0.2
16,0.25,-2.2730076570759,0.256424213688588,0.0161729491296579,"Converged",FALSE,19,27,19,35,"MLE",0.8,0.2
16,0.5,-1.97000663376983,0.160226852017472,0.0165802191716575,"Converged",FALSE,42,12,33,13,"MLE",0.8,0.2
16,0.75,NA,NA,NA,"Singular information",FALSE,NA,NA,NA,NA,NA,0.8,0.2
16,0.9,-1.73296499131043,0.0747442084714639,0.0172929510621793,"Converged",FALSE,2,73,3,22,"CC",0.8,0.2
17,0.1,-1.87452439221498,0.0565338062670846,0.0695114155831325,"Converged",FALSE,23,29,21,27,"MLE",0.8,0.2
17,0.25,-1.87216530323405,0.0541433407101473,0.069994292145158,"Converged",FALSE,32,18,20,30,"MLE",0.8,0.2
17,0.5,-1.74438716236264,0.0127849668048862,0.0701184610837883,"Converged",FALSE,30,17,41,12,"MLE",0.8,0.2
17,0.75,-1.8117606888629,0.034422133436003,0.0695473973363203,"Converged",FALSE,31,19,29,21,"MLE",0.8,0.2
17,0.9,-1.5038208503177,-0.0626813021813991,0.0697121858116091,"Converged",FALSE,2,24,2,72,"CC",0.8,0.2
18,0.1,-2.65136036680093,0.231144181570852,0.102812360258105,"Converged",FALSE,22,27,24,27,"MLE",0.8,0.2
18,0.25,-2.93747841983787,0.337221098983251,0.101279265321097,"Converged",FALSE,22,24,19,35,"MLE",0.8,0.2
18,0.5,-2.63898304596417,0.237433511442907,0.101449262262458,"Converged",FALSE,46,12,22,20,"MLE",0.8,0.2
18,0.75,-2.7538079580755,0.251249845352303,0.102416027883346,"Converged",FALSE,32,23,25,20,"MLE",0.8,0.2
18,0.9,NA,NA,NA,"MAX_ITER reached",FALSE,39,21,16,24,"MLE",0.8,0.2
19,0.1,-1.28721316422981,-0.181658408531676,0.0901041202284256,"Converged",FALSE,48,4,44,4,"MLE",0.8,0.2
19,0.25,-1.78539319326566,-0.032461974205593,0.0913962348853494,"Converged",FALSE,17,29,21,33,"MLE",0.8,0.2
19,0.5,-1.72398975293307,-0.0554161406697815,0.0909473977508701,"Converged",FALSE,38,12,38,12,"MLE",0.8,0.2
19,0.75,-1.92086788967131,0.00866522033055531,0.0915072704502965,"Converged",FALSE,28,20,32,20,"MLE",0.8,0.2
19,0.9,-2.09246118760784,0.065338135925725,0.0918446965549914,"Converged",FALSE,15,32,9,44,"MLE",0.8,0.2
20,0.1,-2.35987274723596,0.179036006735854,0.0882817277874214,"Converged",FALSE,29,23,25,23,"MLE",0.8,0.2
20,0.25,-2.38879044627439,0.177738007270297,0.0886813405652697,"Converged",FALSE,17,36,19,28,"MLE",0.8,0.2
