"sim","q","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","wave1est","tpr","fpr"
1,0.1,-3.00651016131326,4.97461504752929,0.143627740277527,"Converged",FALSE,23,22,23,32,"MLE",0.8,0.2
1,0.25,-2.75226964379999,3.98251604905616,0.138627312304448,"Converged",FALSE,15,25,17,43,"MLE",0.8,0.2
1,0.5,-2.51498806983241,3.28904830787043,0.134859774619533,"Converged",FALSE,39,12,33,16,"MLE",0.8,0.2
1,0.75,-2.30672697054772,2.49252990903609,0.135763873001345,"Converged",FALSE,46,14,20,20,"MLE",0.8,0.2
1,0.9,-2.3591756245735,3.04697615321977,0.132949646687184,"Converged",FALSE,27,23,26,24,"MLE",0.8,0.2
2,0.1,-1.87454396842623,1.85492764793934,0.076760014857362,"Converged",FALSE,22,25,23,30,"MLE",0.8,0.2
2,0.25,-2.16475359073586,2.89244108149751,0.0763066911564307,"Converged",FALSE,31,16,19,34,"MLE",0.8,0.2
2,0.5,-1.99086983192432,2.35008861776086,0.0747856282869165,"Converged",FALSE,48,12,28,12,"MLE",0.8,0.2
2,0.75,-1.86783292793729,2.03493118224106,0.0746732527297006,"Converged",FALSE,45,19,18,18,"MLE",0.8,0.2
2,0.9,-1.82749213964042,1.7293040419259,0.0763848639720852,"Converged",FALSE,4,21,20,55,"CC",0.8,0.2
3,0.1,-2.5239251025399,3.07672827017713,0.15164262553075,"Converged",FALSE,46,2,41,11,"MLE",0.8,0.2
3,0.25,-1.99116987918632,1.48762117765275,0.147993915604003,"Converged",FALSE,21,26,18,35,"MLE",0.8,0.2
3,0.5,-2.33830689425572,2.5998303743043,0.148396413117255,"Converged",FALSE,40,12,36,12,"MLE",0.8,0.2
3,0.75,-2.66462387606813,3.51749200997081,0.152124467299416,"Converged",FALSE,41,20,20,19,"MLE",0.8,0.2
3,0.9,-2.59037227371642,2.93616921835664,0.143303961189456,"Converged",FALSE,40,23,16,21,"MLE",0.8,0.2
4,0.1,-2.52020061797566,3.39278150301692,0.106203967721376,"Converged",FALSE,23,19,23,35,"MLE",0.8,0.2
4,0.25,-1.87745180969716,1.22901902984641,0.107594058858337,"Converged",FALSE,18,32,19,31,"MLE",0.8,0.2
4,0.5,-1.73538775989662,0.83688655638719,0.106236610486501,"Converged",FALSE,41,12,29,18,"MLE",0.8,0.2
4,0.75,-2.25050799347831,2.33003114620783,0.106579304175897,"Converged",FALSE,38,21,18,23,"MLE",0.8,0.2
4,0.9,-2.10910925815403,1.93493523008476,0.106450908602564,"Converged",FALSE,1,44,3,52,"MLE",0.8,0.2
