"sim","q","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","wave1est","tpr","fpr"
1,0.1,-1.7955378457828,0.0213779264992975,0.0736702486003856,"Converged",FALSE,45,3,47,5,"MLE",0.95,0.05
1,0.25,-1.99165359720569,0.0859107823111917,0.0729831877715584,"Converged",FALSE,21,28,19,32,"MLE",0.95,0.05
1,0.5,-1.77608706977699,0.0155860706958197,0.0735897294901477,"Converged",FALSE,33,12,43,12,"MLE",0.95,0.05
1,0.75,-1.40107870858031,-0.0996777275244462,0.0741370014728901,"Converged",FALSE,32,21,27,20,"MLE",0.95,0.05
1,0.9,-1.71490828397509,-0.00375637286726796,0.0737684641488831,"Converged",FALSE,26,27,17,30,"MLE",0.95,0.05
2,0.1,-2.52856498882718,0.14470738218412,0.128328615023686,"Converged",FALSE,43,5,48,4,"MLE",0.95,0.05
2,0.25,-2.30308902681677,0.0809954988226524,0.127734074954758,"Converged",FALSE,43,6,40,11,"MLE",0.95,0.05
2,0.5,-2.17282183698187,0.0374144554247137,0.128754660525154,"Converged",FALSE,39,12,37,12,"MLE",0.95,0.05
2,0.75,-2.31710678137682,0.076299942937457,0.12989438848868,"Converged",FALSE,35,19,23,23,"MLE",0.95,0.05
2,0.9,-2.27177403965588,0.0686128727627965,0.127738013674692,"Converged",FALSE,51,24,3,22,"CC",0.95,0.05
3,0.1,-1.58940667794331,-0.1357308392093,0.115571534514984,"Converged",FALSE,43,5,48,4,"MLE",0.95,0.05
3,0.25,-1.90726127399058,-0.0280042777383179,0.114678115364724,"Converged",FALSE,42,7,39,12,"MLE",0.95,0.05
3,0.5,-2.28131247202032,0.0934038065792572,0.11314583196446,"Converged",FALSE,39,12,36,13,"MLE",0.95,0.05
3,0.75,-1.93171630850405,-0.0214293372205906,0.114589737334082,"Converged",FALSE,37,19,23,21,"MLE",0.95,0.05
3,0.9,-1.76602783973494,-0.0750164237156225,0.114841870626488,"Converged",FALSE,40,23,12,25,"MLE",0.95,0.05
4,0.1,-2.32591755795114,0.149865679892428,0.121888568496891,"Converged",FALSE,45,4,47,4,"MLE",0.95,0.05
4,0.25,-2.6875696514185,0.250990253547289,0.12835789377467,"Converged",FALSE,18,25,21,36,"MLE",0.95,0.05
4,0.5,NA,NA,NA,"B-spline error",FALSE,37,12,38,13,"MLE",0.95,0.05
4,0.75,-2.42949443980067,0.168232815634822,0.125064187930172,"Converged",FALSE,34,19,28,19,"MLE",0.95,0.05
4,0.9,-2.56018019149927,0.200950305567425,0.124289265919741,"Converged",FALSE,33,23,21,23,"MLE",0.95,0.05
5,0.1,-1.70096570322925,0.0971625294397734,0.0342359861796644,"Converged",FALSE,20,27,22,31,"MLE",0.95,0.05
5,0.25,-1.68918191181702,0.0909583433026978,0.0341757748938778,"Converged",FALSE,17,24,16,43,"MLE",0.95,0.05
5,0.5,-1.2302639125568,-0.0608058007515858,0.0353217799792966,"Converged",FALSE,38,12,38,12,"MLE",0.95,0.05
5,0.75,-1.3126611003694,-0.0386113614419728,0.0347374101653615,"Converged",FALSE,40,21,19,20,"CC",0.95,0.05
5,0.9,-1.49760376895973,0.0256777467447463,0.0345114154316713,"Converged",FALSE,2,24,2,72,"CC",0.95,0.05
6,0.1,-1.79271895565433,-0.000918763047631751,0.0948160796098088,"Converged",FALSE,22,29,23,26,"MLE",0.95,0.05
6,0.25,-2.28007936813023,0.151292417859428,0.0941099967195813,"Converged",FALSE,42,6,28,24,"MLE",0.95,0.05
6,0.5,-1.43084902249459,-0.119852752853785,0.0966626084492349,"Converged",FALSE,35,12,41,12,"MLE",0.95,0.05
6,0.75,-1.5619569188486,-0.072984833832167,0.0957761582519275,"Converged",FALSE,21,21,35,23,"MLE",0.95,0.05
6,0.9,-1.95000348693543,0.0526792427652706,0.0943870071059539,"Converged",FALSE,5,20,1,74,"CC",0.95,0.05
7,0.1,-2.61894738723454,0.222872076618917,0.108712454193847,"Converged",FALSE,68,3,28,1,"CC",0.95,0.05
7,0.25,-2.29928088322078,0.130258756627321,0.107907265415327,"Converged",FALSE,40,8,37,15,"MLE",0.95,0.05
7,0.5,-2.65393008321494,0.24188037797724,0.107084936233342,"Converged",FALSE,37,12,23,28,"MLE",0.95,0.05
7,0.75,NA,NA,NA,"B-spline error",FALSE,28,21,29,22,"MLE",0.95,0.05
7,0.9,-2.38034325027416,0.14812163760008,0.106047279038303,"Converged",FALSE,43,19,15,23,"CC",0.95,0.05
8,0.1,-2.44013187927394,0.20672041817292,0.0768142326681645,"Converged",FALSE,24,21,23,32,"MLE",0.95,0.05
8,0.25,-2.44407748518769,0.214142017620336,0.0794167819131249,"Converged",FALSE,21,25,20,34,"MLE",0.95,0.05
8,0.5,-2.36799094303394,0.18316913368572,0.0797413153218659,"Converged",FALSE,40,12,25,23,"MLE",0.95,0.05
8,0.75,-2.0046212666167,0.0729670500925362,0.0779622665576653,"Converged",FALSE,5,35,8,52,"MLE",0.95,0.05
8,0.9,-2.26375752139475,0.161360766025949,0.0780307908967037,"Converged",FALSE,40,22,16,22,"MLE",0.95,0.05
9,0.1,-1.90909107338732,0.0513326462832299,0.0805468947292607,"Converged",FALSE,61,2,35,2,"CC",0.95,0.05
9,0.25,-1.86684510005766,0.0371408767973831,0.0814077435973032,"Converged",FALSE,40,8,43,9,"MLE",0.95,0.05
9,0.5,-1.86733472464346,0.0367356158694212,0.0813723329736406,"Converged",FALSE,39,12,37,12,"MLE",0.95,0.05
9,0.75,-1.82509792195395,0.0242802646108681,0.0809813371770362,"Converged",FALSE,39,21,22,18,"MLE",0.95,0.05
9,0.9,-1.97899347945043,0.0733392088172471,0.0814300335739471,"Converged",FALSE,2,48,1,49,"MLE",0.95,0.05
10,0.1,-2.08235784616536,0.0306905357127518,0.128001470894631,"Converged",FALSE,42,6,48,4,"MLE",0.95,0.05
10,0.25,-2.28595944311786,0.0917157665038634,0.128452080752157,"Converged",FALSE,17,32,19,32,"MLE",0.95,0.05
10,0.5,-1.93426015902367,-0.0173169969244159,0.127995736524874,"Converged",FALSE,35,12,41,12,"MLE",0.95,0.05
10,0.75,-1.9777196786548,-0.00334455541661141,0.128014583628574,"Converged",FALSE,36,22,22,20,"MLE",0.95,0.05
10,0.9,-2.06672882589629,0.0260275474941653,0.12797084215393,"Converged",FALSE,36,22,19,23,"MLE",0.95,0.05
11,0.1,-2.97221938849461,0.278857806680832,0.120622289925608,"Converged",FALSE,23,26,22,29,"MLE",0.95,0.05
11,0.25,-2.833308677538,0.243804027847829,0.117742690438125,"Converged",FALSE,42,5,43,10,"MLE",0.95,0.05
11,0.5,-2.74694570228764,0.214528117944656,0.118895659502494,"Converged",FALSE,47,12,29,12,"MLE",0.95,0.05
11,0.75,-2.49619724141623,0.124845832364821,0.116954991330781,"Converged",FALSE,35,23,22,20,"MLE",0.95,0.05
11,0.9,-2.60998036502353,0.161161838445552,0.118177400300955,"Converged",FALSE,32,25,20,23,"MLE",0.95,0.05
12,0.1,-2.5987940291642,0.111484633405053,0.16471786649734,"Converged",FALSE,42,3,45,10,"MLE",0.95,0.05
12,0.25,-2.66524051486154,0.138587178951795,0.164681972285324,"Converged",FALSE,52,3,42,3,"MLE",0.95,0.05
12,0.5,-2.65715816961207,0.128652971526298,0.164742486982823,"Converged",FALSE,39,12,33,16,"MLE",0.95,0.05
12,0.75,-2.68732166900714,0.135622485682761,0.164888224496657,"Converged",FALSE,27,22,32,19,"MLE",0.95,0.05
12,0.9,-2.39634872497332,0.0502198473190858,0.164391216225599,"Converged",FALSE,5,24,14,57,"CC",0.95,0.05
13,0.1,-1.85149508117913,-0.0175504833947605,0.121129054509807,"Converged",FALSE,21,28,21,30,"MLE",0.95,0.05
13,0.25,-1.74011298133804,-0.0544916371558579,0.121070087475203,"Converged",FALSE,18,35,16,31,"MLE",0.95,0.05
13,0.5,-1.76770062494025,-0.0452059257803294,0.12116148574809,"Converged",FALSE,41,12,35,12,"MLE",0.95,0.05
