"sim","q","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","wave1est","tpr","fpr"
1,0.1,-1.34155701020253,-0.15032498033403,0.104853842169346,"Converged",FALSE,21,29,22,28,"MLE",0.8,0.2
1,0.25,-1.38148251324627,-0.130466605560816,0.10393455794359,"Converged",FALSE,16,24,18,42,"MLE",0.8,0.2
1,0.5,-2.03010776245474,0.0723440896259179,0.107464733836708,"Converged",FALSE,35,12,41,12,"MLE",0.8,0.2
1,0.75,-1.93784759942365,0.0444159629818671,0.106264665265707,"Converged",FALSE,36,19,27,18,"MLE",0.8,0.2
1,0.9,-1.54360161986802,-0.0828644838854236,0.105617327281586,"Converged",FALSE,3,49,1,47,"MLE",0.8,0.2
2,0.1,-1.57877869927358,-0.0152080837004553,0.0679019012003605,"Converged",FALSE,22,29,22,27,"MLE",0.8,0.2
2,0.25,-1.84450102722331,0.0671534422188592,0.0682480029258594,"Converged",FALSE,20,29,23,28,"MLE",0.8,0.2
2,0.5,-1.72258497207104,0.0305034235079157,0.0676687796580071,"Converged",FALSE,16,34,13,37,"MLE",0.8,0.2
2,0.75,-1.63465161723752,0.00334892456173638,0.0678260715639731,"Converged",FALSE,33,19,29,19,"MLE",0.8,0.2
2,0.9,-2.16867243966274,0.178601798034576,0.0664781821578387,"Converged",FALSE,7,60,1,32,"CC",0.8,0.2
3,0.1,-2.30161805921676,0.153051246006229,0.0801578059897624,"Converged",FALSE,37,9,35,19,"MLE",0.8,0.2
3,0.25,-1.9838862627476,0.0675729751876493,0.0769859320881727,"Converged",FALSE,18,30,19,33,"MLE",0.8,0.2
3,0.5,-2.07083677248751,0.0897349726401818,0.0776413549097108,"Converged",FALSE,30,13,45,12,"MLE",0.8,0.2
3,0.75,-2.25338479946028,0.156567882626097,0.0787896144125849,"Converged",FALSE,34,16,33,17,"MLE",0.8,0.2
3,0.9,-2.82835924551892,0.312275527800968,0.0812547811434921,"Converged",FALSE,51,24,5,20,"CC",0.8,0.2
4,0.1,-2.25262375439126,0.0731759776726723,0.13665365900676,"Converged",FALSE,27,13,38,22,"MLE",0.8,0.2
4,0.25,-1.87889616661197,-0.050024916423527,0.137898651412518,"Converged",FALSE,21,23,20,36,"MLE",0.8,0.2
4,0.5,-1.42945933313422,-0.193893135547162,0.139486083772756,"Converged",FALSE,33,15,40,12,"MLE",0.8,0.2
4,0.75,-1.85656008073561,-0.0611561472881386,0.138023601120137,"Converged",FALSE,1,55,6,38,"MLE",0.8,0.2
4,0.9,-1.78645825808754,-0.0833632532345657,0.137710068509642,"Converged",FALSE,40,24,12,24,"MLE",0.8,0.2
5,0.1,-1.60651633235919,-0.114887582099303,0.0957641164121558,"Converged",FALSE,27,25,27,21,"MLE",0.8,0.2
5,0.25,-1.99350796124331,0.00890508208912044,0.0948920423610246,"Converged",FALSE,19,33,20,28,"MLE",0.8,0.2
5,0.5,-1.78575137664026,-0.0571737344034963,0.0945074635003993,"Converged",FALSE,37,12,39,12,"MLE",0.8,0.2
5,0.75,-2.04841249796976,0.0272533152232657,0.0948129461062067,"Converged",FALSE,31,23,28,18,"MLE",0.8,0.2
5,0.9,-1.7024203373793,-0.0904739317979552,0.094123111332509,"Converged",FALSE,40,23,14,23,"MLE",0.8,0.2
6,0.1,-2.44111013781311,0.059329372284656,0.170584168255037,"Converged",FALSE,44,4,48,4,"MLE",0.8,0.2
6,0.25,-2.19789705987469,-0.019006556915913,0.169734662330693,"Converged",FALSE,19,29,22,30,"MLE",0.8,0.2
6,0.5,-1.68831991333506,-0.189890918995549,0.170953797997909,"Converged",FALSE,13,34,16,37,"MLE",0.8,0.2
6,0.75,-1.54280458267473,-0.234469393159572,0.170762391249374,"Converged",FALSE,7,38,9,46,"MLE",0.8,0.2
6,0.9,-2.95659317246372,0.219612551560151,0.171729259527981,"Converged",FALSE,41,21,16,22,"MLE",0.8,0.2
7,0.1,-0.619145444528085,-0.405420031421836,0.0957779693797729,"Converged",FALSE,41,6,49,4,"MLE",0.8,0.2
7,0.25,-1.21568486711368,-0.220509920632521,0.0926792766250899,"Converged",FALSE,15,36,21,28,"MLE",0.8,0.2
7,0.5,-1.52471916296373,-0.125911890805738,0.0925457414616286,"Converged",FALSE,25,22,41,12,"MLE",0.8,0.2
