"sim","q","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","wave1est","tpr","fpr"
1,0.1,-1.51798294485579,-0.0517057933649005,0.0447830910011359,"Converged",FALSE,47,5,43,5,"MLE",0.5,0.5
1,0.25,NA,NA,NA,"MAX_ITER reached",FALSE,43,9,42,6,"MLE",0.5,0.5
1,0.5,-2.42370115347231,0.251425960052747,0.0461551715444225,"Converged",FALSE,13,39,13,35,"MLE",0.5,0.5
1,0.75,-1.98512470965924,0.0996714704351715,0.0454349218046975,"Converged",FALSE,50,20,5,25,"CC",0.5,0.5
1,0.9,-2.54267550782983,0.268447024117381,0.0463910170001764,"Converged",FALSE,41,22,12,25,"MLE",0.5,0.5
2,0.1,-3.38870258418464,0.532345675224298,0.0742349570683907,"Converged",FALSE,39,5,53,3,"MLE",0.5,0.5
2,0.25,-2.40075596086991,0.206144829081345,0.0711384484892718,"Converged",FALSE,18,34,18,30,"MLE",0.5,0.5
2,0.5,-1.24364228397255,-0.163527370645096,0.0682996300235359,"Converged",FALSE,18,30,13,39,"MLE",0.5,0.5
2,0.75,-2.87717817978396,0.347940607915487,0.0737352822648036,"Converged",FALSE,4,50,7,39,"MLE",0.5,0.5
2,0.9,-1.56692940304931,-0.0561060944058731,0.0668584051167296,"Converged",FALSE,1,74,2,23,"CC",0.5,0.5
3,0.1,-1.75425777866747,-0.0252634224393941,0.0930413402240203,"Converged",FALSE,46,3,49,2,"MLE",0.5,0.5
3,0.25,-1.21460500440612,-0.193494746507671,0.0928179173891565,"Converged",FALSE,24,25,19,32,"MLE",0.5,0.5
3,0.5,-1.63148118120157,-0.070866615778701,0.0931599264053078,"Converged",FALSE,36,12,39,13,"MLE",0.5,0.5
3,0.75,-1.63216062152696,-0.0660441910262005,0.0931260556524751,"Converged",FALSE,26,17,39,18,"MLE",0.5,0.5
3,0.9,-1.75100451729877,-0.0256083369131723,0.0930985323390438,"Converged",FALSE,2,23,5,70,"CC",0.5,0.5
4,0.1,-2.19329542600091,0.0895402682833665,0.0983949416792434,"Converged",FALSE,22,41,23,14,"CC",0.5,0.5
4,0.25,-2.68686166248641,0.250736366306837,0.100710840997984,"Converged",FALSE,43,6,45,6,"MLE",0.5,0.5
4,0.5,-0.97271309751391,-0.301651980468686,0.102261399474029,"Converged",FALSE,13,36,13,38,"MLE",0.5,0.5
4,0.75,-1.93670644488298,0.0152658408403574,0.0973855927072927,"Converged",FALSE,31,18,35,16,"MLE",0.5,0.5
4,0.9,-1.61569409250542,-0.0832631131658326,0.0981742594780187,"Converged",FALSE,37,24,16,23,"MLE",0.5,0.5
5,0.1,-1.42446422721835,-0.196258157692028,0.140202111414469,"Converged",FALSE,46,2,48,4,"MLE",0.5,0.5
5,0.25,NA,NA,NA,"B-spline error",FALSE,49,6,39,6,"MLE",0.5,0.5
5,0.5,-2.05679289511925,0.00784253388130413,0.137705766673883,"Converged",FALSE,38,12,38,12,"MLE",0.5,0.5
5,0.75,-2.39132151707398,0.119634884658682,0.138627008427172,"Converged",FALSE,6,43,5,46,"MLE",0.5,0.5
5,0.9,-1.33491209915165,-0.21774154232819,0.13968210654444,"Converged",FALSE,2,23,1,74,"CC",0.5,0.5
6,0.1,-1.84419297682658,0.0747801056032465,0.0636991682751702,"Converged",FALSE,42,2,54,2,"MLE",0.5,0.5
6,0.25,-1.26411557719073,-0.111682692303865,0.06350399381677,"Converged",FALSE,18,33,23,26,"MLE",0.5,0.5
6,0.5,-2.72484661736238,0.337213474061721,0.0633723773717097,"Converged",FALSE,30,17,41,12,"MLE",0.5,0.5
6,0.75,-1.02898715484864,-0.192511994616503,0.0622569853279861,"Converged",FALSE,7,45,6,42,"MLE",0.5,0.5
6,0.9,NA,NA,NA,"Tie for minimum",FALSE,NA,NA,NA,NA,NA,0.5,0.5
7,0.1,NA,NA,NA,"B-spline error",FALSE,44,2,53,1,"MLE",0.5,0.5
7,0.25,-3.10827688059886,0.378749320571869,0.116518155716967,"Converged",FALSE,33,8,52,7,"MLE",0.5,0.5
7,0.5,-1.87967456152036,-0.00440376045264338,0.109912105863244,"Converged",FALSE,32,14,42,12,"MLE",0.5,0.5
7,0.75,-2.96085776049798,0.330500458872295,0.118294602189801,"Converged",FALSE,5,56,6,33,"MLE",0.5,0.5
7,0.9,-3.42562413951299,0.454395925249646,0.110737836722,"Converged",FALSE,1,73,2,24,"CC",0.5,0.5
8,0.1,-1.72483385710369,0.0979418771444061,0.0305293278645689,"Converged",FALSE,49,3,45,3,"MLE",0.5,0.5
8,0.25,-1.27396919603837,-0.0531936374808389,0.0307071017657161,"Converged",FALSE,47,4,41,8,"MLE",0.5,0.5
8,0.5,-0.482890610554284,-0.317098750218763,0.0321801161351078,"Converged",FALSE,18,29,13,40,"MLE",0.5,0.5
8,0.75,-2.49133013537693,0.364105606344311,0.0295681592945396,"Converged",FALSE,6,69,6,19,"CC",0.5,0.5
8,0.9,-0.709617824507007,-0.249463352741434,0.0321498143869746,"Converged",FALSE,34,22,23,21,"MLE",0.5,0.5
9,0.1,-1.9880296572493,0.0756349695966563,0.0724212632112639,"Converged",FALSE,39,4,56,1,"MLE",0.5,0.5
9,0.25,-2.87333678941386,0.338418861869533,0.075624150125493,"Converged",FALSE,19,30,21,30,"MLE",0.5,0.5
9,0.5,-3.34046762071546,0.49924682750995,0.075002796923915,"Converged",FALSE,35,13,40,12,"MLE",0.5,0.5
9,0.75,-2.01024162722955,0.0839567164814209,0.072294952786566,"Converged",FALSE,33,18,30,19,"MLE",0.5,0.5
9,0.9,-1.41752156170279,-0.106324562520254,0.0715809318921611,"Converged",FALSE,1,74,3,22,"CC",0.5,0.5
10,0.1,-2.52651501376582,0.17070653326668,0.138580713168707,"Converged",FALSE,42,4,49,5,"MLE",0.5,0.5
10,0.25,-2.32974196399743,0.106640305538942,0.137322449385923,"Converged",FALSE,19,28,19,34,"MLE",0.5,0.5
