"sim","q","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","wave1est","tpr","fpr"
1,0.1,-2.65630970873586,4.31568042455728,0.0884636360730234,"Converged",FALSE,22,17,32,29,"MLE",0.5,0.5
1,0.25,-1.1096386779113,-0.436960820962662,0.0826245602486766,"Converged",FALSE,44,3,49,4,"MLE",0.5,0.5
1,0.5,-1.26396570758528,0.0494931337431563,0.0828956485351225,"Converged",FALSE,37,12,39,12,"MLE",0.5,0.5
1,0.75,-1.70181619544993,1.34969281882553,0.083986294623014,"Converged",FALSE,6,46,5,43,"MLE",0.5,0.5
1,0.9,-1.85844787969325,1.80216173669369,0.0845585822788622,"Converged",FALSE,10,20,3,67,"CC",0.5,0.5
2,0.1,-3.48458042198969,6.02035461143169,0.149853696943746,"Converged",FALSE,32,5,60,3,"MLE",0.5,0.5
2,0.25,-2.50502733532287,2.74947034963224,0.142899123904531,"Converged",FALSE,40,6,45,9,"MLE",0.5,0.5
2,0.5,-0.937969657061449,-2.29674463741754,0.143354966473787,"Converged",FALSE,21,21,46,12,"MLE",0.5,0.5
2,0.75,-3.38464158168206,5.27390163698068,0.154488184391027,"Converged",FALSE,4,52,9,35,"MLE",0.5,0.5
2,0.9,-1.07941677710891,-1.85567103547073,0.142487677189802,"Converged",FALSE,1,74,4,21,"CC",0.5,0.5
3,0.1,-0.930565518246457,-1.3471426622559,0.0920711173303332,"Converged",FALSE,23,27,24,26,"MLE",0.5,0.5
3,0.25,-1.44655541080844,0.296988437318049,0.093209002782674,"Converged",FALSE,35,14,47,4,"MLE",0.5,0.5
3,0.5,NA,NA,NA,"B-spline error",FALSE,39,15,34,12,"MLE",0.5,0.5
3,0.75,-2.02814666230143,2.03564388109546,0.092370026856402,"Converged",FALSE,28,21,31,20,"MLE",0.5,0.5
3,0.9,-2.2632167646244,2.79305948815453,0.09414976721044,"Converged",FALSE,30,23,24,23,"MLE",0.5,0.5
4,0.1,-0.733448927408223,-2.10367679892834,0.132211310303594,"Converged",FALSE,50,0,46,4,"MLE",0.5,0.5
4,0.25,-1.2448498672796,-0.52274615845456,0.130268248583566,"Converged",FALSE,22,29,22,27,"MLE",0.5,0.5
4,0.5,-1.85807742519258,1.41570227780829,0.130389354644106,"Converged",FALSE,13,37,13,37,"MLE",0.5,0.5
4,0.75,-1.56761977247343,0.517834302600318,0.130217142141063,"Converged",FALSE,5,63,6,26,"CC",0.5,0.5
4,0.9,-2.22562905872183,2.49150995095959,0.131494640604452,"Converged",FALSE,5,69,2,24,"CC",0.5,0.5
5,0.1,-2.50302592847008,4.3624717851287,0.0763598314464318,"Converged",FALSE,38,3,56,3,"MLE",0.5,0.5
5,0.25,-1.33401718635957,0.688383931595846,0.0713705435290247,"Converged",FALSE,20,35,19,26,"MLE",0.5,0.5
5,0.5,-2.10425605394499,3.14459806946422,0.0715647890222258,"Converged",FALSE,35,14,39,12,"MLE",0.5,0.5
5,0.75,-2.56296309989704,4.45093708899822,0.0766733803548877,"Converged",FALSE,10,52,8,30,"MLE",0.5,0.5
5,0.9,NA,NA,NA,"B-spline error",FALSE,1,64,2,33,"MLE",0.5,0.5
6,0.1,-2.75096861313687,4.64476126839436,0.0941113048880634,"Converged",FALSE,28,19,27,26,"MLE",0.5,0.5
6,0.25,-2.85922300650223,4.94901312067541,0.0982965592963243,"Converged",FALSE,21,21,20,38,"MLE",0.5,0.5
6,0.5,-3.11508634579368,5.90118072032109,0.0966378976504829,"Converged",FALSE,36,17,17,30,"MLE",0.5,0.5
6,0.75,-2.76100175621313,4.90713461376654,0.0923714979940706,"Converged",FALSE,53,20,9,18,"MLE",0.5,0.5
6,0.9,-0.979110838192683,-0.695539692237775,0.0852514181160201,"Converged",FALSE,52,23,5,20,"MLE",0.5,0.5
7,0.1,-3.32506081537046,6.65334734643737,0.0898038305101346,"Converged",FALSE,45,2,43,10,"MLE",0.5,0.5
7,0.25,-1.90047309938323,2.10419040669158,0.0699402563960276,"Converged",FALSE,25,22,21,32,"MLE",0.5,0.5
7,0.5,-1.33807725635808,0.507671675373624,0.0706739054026387,"Converged",FALSE,37,12,39,12,"MLE",0.5,0.5
7,0.75,-1.70292846495525,1.63185850035531,0.0704759654656169,"Converged",FALSE,4,40,8,48,"MLE",0.5,0.5
7,0.9,-2.58166490689278,3.96549328858674,0.0760697059738771,"Converged",FALSE,2,72,4,22,"CC",0.5,0.5
8,0.1,-1.11537611756375,0.0389839461641709,0.0603457599629368,"Converged",FALSE,37,8,52,3,"MLE",0.5,0.5
8,0.25,-1.9687676929266,2.76023027629805,0.0586055454910392,"Converged",FALSE,36,11,46,7,"MLE",0.5,0.5
8,0.5,-2.16012383713514,3.38190860015299,0.0585277277317086,"Converged",FALSE,13,41,20,26,"MLE",0.5,0.5
8,0.75,-1.48444222822944,1.26278877248607,0.0601353775211865,"Converged",FALSE,57,18,5,20,"CC",0.5,0.5
8,0.9,-1.51961936639849,1.30237097033755,0.0618075547165285,"Converged",FALSE,1,28,4,67,"CC",0.5,0.5
9,0.1,-1.87015105115893,1.25064131490075,0.125620012967105,"Converged",FALSE,50,1,46,3,"MLE",0.5,0.5
9,0.25,-3.21068741637117,5.11988562508519,0.139838402671788,"Converged",FALSE,26,16,19,39,"MLE",0.5,0.5
9,0.5,-2.19717270208335,2.15350066503416,0.12749064256495,"Converged",FALSE,13,34,13,40,"MLE",0.5,0.5
9,0.75,-2.83512363825351,4.03418861282179,0.133788877911378,"Converged",FALSE,33,19,28,20,"MLE",0.5,0.5
9,0.9,-2.86067401444022,4.23878707093935,0.133123916399906,"Converged",FALSE,29,23,25,23,"MLE",0.5,0.5
10,0.1,NA,NA,NA,"Singular information",FALSE,NA,NA,NA,NA,NA,0.5,0.5
10,0.25,-1.96017340102328,1.30386287945464,0.123074607958896,"Converged",FALSE,19,33,20,28,"MLE",0.5,0.5
10,0.5,-2.11791741350077,1.90172212209324,0.123443974942757,"Converged",FALSE,40,12,29,19,"MLE",0.5,0.5
10,0.75,-2.13544835793935,1.88435372248937,0.123374165484166,"Converged",FALSE,43,17,19,21,"MLE",0.5,0.5
10,0.9,-1.50741024003996,-0.0444268477835919,0.1222630997414,"Converged",FALSE,38,23,18,21,"MLE",0.5,0.5
11,0.1,-2.99881710583754,5.44898006573725,0.0849119437232358,"Converged",FALSE,40,4,53,3,"MLE",0.5,0.5
11,0.25,-3.52780468275847,7.28572844218874,0.0805263869812125,"Converged",FALSE,37,7,52,4,"MLE",0.5,0.5
11,0.5,-1.80158052912835,1.42888629722904,0.0802744204914698,"Converged",FALSE,13,40,21,26,"MLE",0.5,0.5
11,0.75,-2.25621202525081,2.72472183459905,0.0844990279306211,"Converged",FALSE,10,43,13,34,"MLE",0.5,0.5
11,0.9,-2.00488069960391,1.99941061485749,0.0857303022468522,"Converged",FALSE,1,74,2,23,"CC",0.5,0.5
12,0.1,-1.15567057338101,-0.727372335861729,0.117273833905734,"Converged",FALSE,46,2,50,2,"MLE",0.5,0.5
12,0.25,-2.57243607867851,3.78282809310459,0.11928710687257,"Converged",FALSE,21,29,23,27,"MLE",0.5,0.5
12,0.5,-1.36186222302614,-0.0836381915801165,0.117539181339808,"Converged",FALSE,43,12,32,13,"MLE",0.5,0.5
12,0.75,-0.976876425726748,-1.25115437523387,0.117818407769907,"Converged",FALSE,5,52,5,38,"MLE",0.5,0.5
12,0.9,-3.03721747162313,4.93554206653964,0.123027725185433,"Converged",FALSE,2,71,0,27,"MLE",0.5,0.5
13,0.1,-3.1525862850433,5.72584159124219,0.126992701360133,"Converged",FALSE,22,22,26,30,"MLE",0.5,0.5
13,0.25,-4.26651871121936,9.64616491326717,0.13608983213542,"Converged",FALSE,19,20,21,40,"MLE",0.5,0.5
13,0.5,-2.86574826380169,4.61370023262784,0.119912910270304,"Converged",FALSE,37,12,39,12,"MLE",0.5,0.5
13,0.75,-2.81221262097393,4.5716913309136,0.125471786341128,"Converged",FALSE,38,20,23,19,"MLE",0.5,0.5
13,0.9,NA,NA,NA,"Singular information",FALSE,NA,NA,NA,NA,NA,0.5,0.5
14,0.1,-2.1878436806735,2.13638005868329,0.127032981092385,"Converged",FALSE,45,3,49,3,"MLE",0.5,0.5
14,0.25,-1.62817049179812,0.20640028616087,0.128673095389138,"Converged",FALSE,42,6,44,8,"MLE",0.5,0.5
14,0.5,-1.25335682819283,-1.06313430916394,0.129407207284149,"Converged",FALSE,37,12,39,12,"MLE",0.5,0.5
14,0.75,-1.65360143670644,0.307024549274028,0.128338891757065,"Converged",FALSE,33,20,25,22,"MLE",0.5,0.5
14,0.9,-1.55028633812265,-0.0415230095381552,0.128692615877852,"Converged",FALSE,3,72,2,23,"CC",0.5,0.5
15,0.1,-2.05610493632204,1.82139373894585,0.140764027331208,"Converged",FALSE,44,5,50,1,"MLE",0.5,0.5
15,0.25,-2.67772429002925,3.92056746239333,0.145205649180569,"Converged",FALSE,20,31,20,29,"MLE",0.5,0.5
15,0.5,-3.12130311021942,5.0985606200856,0.161086756448963,"Converged",FALSE,37,12,34,17,"MLE",0.5,0.5
15,0.75,-2.94357840036474,4.36872506264672,0.148491605541783,"Converged",FALSE,32,23,22,23,"MLE",0.5,0.5
15,0.9,-0.671557301602398,-2.46133101247601,0.140597336336762,"Converged",FALSE,2,25,3,70,"CC",0.5,0.5
16,0.1,-2.44482692807559,3.13843824222466,0.121966704464971,"Converged",FALSE,42,4,51,3,"MLE",0.5,0.5
16,0.25,-2.25010612467854,2.53903764010246,0.117848481561262,"Converged",FALSE,20,34,25,21,"MLE",0.5,0.5
16,0.5,-1.69806473321774,0.916909195860179,0.115288972418717,"Converged",FALSE,13,39,13,35,"MLE",0.5,0.5
16,0.75,-0.524449731178675,-2.86307018246022,0.116676072028572,"Converged",FALSE,25,21,36,18,"MLE",0.5,0.5
16,0.9,-0.314238136893905,-3.94155580958937,0.125371012876681,"Converged",FALSE,31,23,22,24,"MLE",0.5,0.5
17,0.1,-0.581709239224352,-3.05326441186793,0.145558089320455,"Converged",FALSE,21,25,23,31,"MLE",0.5,0.5
17,0.25,-1.72414324211195,0.497662345618086,0.139772722391495,"Converged",FALSE,38,6,45,11,"MLE",0.5,0.5
