"sim","q","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","wave1est","tpr","fpr"
1,0.1,-1.72381751977981,0.0131642839641737,0.0675275452693966,"Converged",FALSE,44,5,48,3,"MLE",0.8,0.2
1,0.25,-1.81361750627591,0.0409992013943406,0.0679106609575136,"Converged",FALSE,18,34,22,26,"MLE",0.8,0.2
1,0.5,-1.70858301188955,0.00815087081663183,0.0674117340940337,"Converged",FALSE,37,12,37,14,"MLE",0.8,0.2
1,0.75,NA,NA,NA,"MAX_ITER reached",FALSE,30,16,36,18,"MLE",0.8,0.2
1,0.9,-1.98153603363249,0.0944780874638602,0.0680797298966784,"Converged",FALSE,0,67,10,23,"CC",0.8,0.2
2,0.1,-1.96061357969814,0.10679884183113,0.0815582404942837,"Converged",FALSE,65,2,32,1,"CC",0.8,0.2
2,0.25,-1.69696083516852,0.0219200567769242,0.0808648392263241,"Converged",FALSE,17,37,17,29,"MLE",0.8,0.2
2,0.5,-1.951675880662,0.105173888257468,0.0820192573370323,"Converged",FALSE,13,37,15,35,"MLE",0.8,0.2
2,0.75,-1.64176512000253,0.00630197522866014,0.0807494095066166,"Converged",FALSE,9,36,11,44,"MLE",0.8,0.2
2,0.9,-2.15041185677154,0.156276408360994,0.0823072380979265,"Converged",FALSE,32,23,19,26,"MLE",0.8,0.2
3,0.1,-1.92576613394416,0.0420494577434434,0.0806273551244645,"Converged",FALSE,43,5,49,3,"MLE",0.8,0.2
3,0.25,-1.81529036139004,0.00669023983149555,0.0809995827291736,"Converged",FALSE,18,29,16,37,"MLE",0.8,0.2
3,0.5,-2.07466021514424,0.0875699374175894,0.0818549808469971,"Converged",FALSE,13,37,16,34,"MLE",0.8,0.2
3,0.75,-1.83602296071694,0.0114232028181368,0.0812255893111217,"Converged",FALSE,34,19,30,17,"MLE",0.8,0.2
3,0.9,-2.23059030247793,0.140271897945084,0.0818557358262966,"Converged",FALSE,36,24,15,25,"MLE",0.8,0.2
4,0.1,-1.5309579521534,-0.102462872122462,0.109604311875452,"Converged",FALSE,22,28,22,28,"MLE",0.8,0.2
4,0.25,-1.14569305846357,-0.258065242636487,0.112250747057575,"Converged",FALSE,21,34,19,26,"MLE",0.8,0.2
4,0.5,-1.85400167604447,-0.0120839487918475,0.108573466438522,"Converged",FALSE,38,12,30,20,"MLE",0.8,0.2
4,0.75,-1.78520514152713,-0.032552582959587,0.108687512462344,"Converged",FALSE,32,24,22,22,"MLE",0.8,0.2
4,0.9,-1.64460000993733,-0.077976438352377,0.109701112318947,"Converged",FALSE,9,27,10,54,"MLE",0.8,0.2
5,0.1,-1.8122927832149,0.0418449968220627,0.0472456782984216,"Converged",FALSE,67,2,29,2,"CC",0.8,0.2
5,0.25,-1.63799679086113,-0.0161319787431326,0.0475765969081314,"Converged",FALSE,16,35,20,29,"MLE",0.8,0.2
5,0.5,-2.21184046861194,0.164654246558395,0.0477034709377171,"Converged",FALSE,36,12,40,12,"MLE",0.8,0.2
5,0.75,-1.82257354201375,0.043814980235626,0.0472925070246364,"Converged",FALSE,30,19,31,20,"MLE",0.8,0.2
5,0.9,-1.63289997486935,-0.016844668185548,0.0473349635212816,"Converged",FALSE,0,49,2,49,"MLE",0.8,0.2
6,0.1,-1.07347677610412,-0.202161371140023,0.0559091783044931,"Converged",FALSE,24,27,23,26,"MLE",0.8,0.2
6,0.25,-1.53727219941845,-0.0345903948045034,0.055927012886316,"Converged",FALSE,20,29,20,31,"MLE",0.8,0.2
6,0.5,-1.81462189042061,0.0567409150495334,0.0550878560115305,"Converged",FALSE,13,37,16,34,"MLE",0.8,0.2
6,0.75,-1.53614263951014,-0.0362397233371956,0.0557691495657405,"Converged",FALSE,51,17,12,20,"CC",0.8,0.2
6,0.9,-1.86248606881538,0.0790170224806135,0.0539404145712314,"Converged",FALSE,40,26,12,22,"MLE",0.8,0.2
7,0.1,-1.67727841349373,-0.0631246981514059,0.125563463727149,"Converged",FALSE,42,7,48,3,"MLE",0.8,0.2
7,0.25,-2.17903483262674,0.105503950836302,0.125415660609899,"Converged",FALSE,41,6,47,6,"MLE",0.8,0.2
7,0.5,-1.75753234501409,-0.0374371389082566,0.125364613825642,"Converged",FALSE,32,15,41,12,"MLE",0.8,0.2
7,0.75,-1.79636297679441,-0.024967888970236,0.125135648429066,"Converged",FALSE,22,20,38,20,"MLE",0.8,0.2
7,0.9,NA,NA,NA,"Singular information",FALSE,NA,NA,NA,NA,NA,0.8,0.2
8,0.1,-1.24504857565566,-0.219818981925108,0.150798486239756,"Converged",FALSE,25,29,26,20,"MLE",0.8,0.2
