"sim","q","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","wave1est","tpr","fpr"
1,0.1,-1.54451127065184,1.38298829447413,0.0792411641175575,"Converged",FALSE,45,4,39,12,"MLE",0.99,0.01
1,0.25,-1.59868613425795,1.59291738640289,0.080253522939739,"Converged",FALSE,45,4,21,30,"MLE",0.99,0.01
1,0.5,-1.65323637097685,1.76701747119725,0.0796948854220586,"Converged",FALSE,25,15,18,42,"MLE",0.99,0.01
1,0.75,-1.77138931179457,2.09047517772529,0.0799892853560558,"Converged",FALSE,43,12,13,32,"MLE",0.99,0.01
1,0.9,-1.61768514635513,1.7012131766602,0.0798509461958217,"Converged",FALSE,43,12,27,18,"MLE",0.99,0.01
2,0.1,-1.96927653662468,1.55512151284781,0.129726750577596,"Converged",FALSE,31,15,22,32,"MLE",0.99,0.01
2,0.25,-1.93701353015964,1.40803818816332,0.131226613072941,"Converged",FALSE,24,17,24,35,"MLE",0.99,0.01
2,0.5,-2.01462705573155,1.70332095348248,0.129953137292791,"Converged",FALSE,13,21,20,46,"MLE",0.99,0.01
2,0.75,-2.0852134420486,1.84345256829713,0.130000295372887,"Converged",FALSE,33,14,13,40,"MLE",0.99,0.01
2,0.9,-1.94076504131031,1.47216507094301,0.130251523767588,"Converged",FALSE,29,17,13,41,"MLE",0.99,0.01
3,0.1,-1.29074670296003,0.580281207597614,0.0779335376329958,"Converged",FALSE,47,5,28,20,"MLE",0.99,0.01
3,0.25,-1.34523041819257,0.770953748895776,0.0778790317405846,"Converged",FALSE,51,6,37,6,"CC",0.99,0.01
3,0.5,-1.15761412941549,0.116530992469165,0.0785283689681445,"Converged",FALSE,17,28,16,39,"MLE",0.99,0.01
3,0.75,-1.22658941567198,0.360961027446419,0.0781746657526833,"Converged",FALSE,37,12,39,12,"MLE",0.99,0.01
3,0.9,-1.17219960954887,0.156722830621028,0.0785611888521305,"Converged",FALSE,11,39,14,36,"MLE",0.99,0.01
