"sim","q","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","wave1est","tpr","fpr"
1,0.1,-0.817813721460275,-0.784342747038323,0.0772864307743812,"Converged",FALSE,21,28,33,18,"MLE",0.5,0.5
1,0.25,-0.832241308377447,-0.686286827470917,0.0775695128284436,"Converged",FALSE,19,32,24,25,"MLE",0.5,0.5
1,0.5,-0.893261003802986,-0.536076768914089,0.0777308535851614,"Converged",FALSE,39,12,37,12,"MLE",0.5,0.5
1,0.75,-0.436886249344109,-2.17758020007892,0.0794548136610726,"Converged",FALSE,30,18,34,18,"MLE",0.5,0.5
1,0.9,-1.42185770674248,1.09701582498264,0.0782304671391036,"Converged",FALSE,4,45,7,44,"MLE",0.5,0.5
2,0.1,-1.13742830740032,0.926305273297693,0.0671559505614384,"Converged",FALSE,43,8,34,15,"MLE",0.5,0.5
2,0.25,-0.64072169216587,-0.666639634417025,0.0669978340193143,"Converged",FALSE,44,8,38,10,"MLE",0.5,0.5
2,0.5,-1.48416795840419,1.9255533818806,0.0677599126861754,"Converged",FALSE,14,43,13,30,"MLE",0.5,0.5
2,0.75,-1.52216979620475,2.23434655493063,0.0674589528822568,"Converged",FALSE,35,18,29,18,"MLE",0.5,0.5
2,0.9,-1.80984659053667,2.90121652136799,0.0697102928695796,"Converged",FALSE,8,39,12,41,"MLE",0.5,0.5
3,0.1,-1.48704907452325,1.83276392917276,0.0584607078277389,"Converged",FALSE,20,26,22,32,"MLE",0.5,0.5
3,0.25,-0.558002347403655,-1.01236330882318,0.0591892734005402,"Converged",FALSE,17,29,17,37,"MLE",0.5,0.5
3,0.5,-1.54828266678745,1.99781492280544,0.0591652928617542,"Converged",FALSE,33,12,42,13,"MLE",0.5,0.5
3,0.75,-2.63222309951073,5.49015600079638,0.0649560399851656,"Converged",FALSE,12,39,11,38,"MLE",0.5,0.5
3,0.9,-0.158805830616353,-2.56721968347151,0.0602741763988624,"Converged",FALSE,31,21,30,18,"MLE",0.5,0.5
4,0.1,-1.26773149781694,-0.434123663188207,0.112250782025677,"Converged",FALSE,18,35,19,28,"MLE",0.5,0.5
4,0.25,-1.96426282509913,1.70262841041348,0.113407047744961,"Converged",FALSE,13,42,16,29,"MLE",0.5,0.5
4,0.5,-1.93118795483368,1.63459260056959,0.112589045229697,"Converged",FALSE,13,34,13,40,"MLE",0.5,0.5
4,0.75,-1.40488239162797,-0.00714090184543716,0.112006829411556,"Converged",FALSE,30,20,34,16,"MLE",0.5,0.5
4,0.9,-1.74085487104076,1.09052833555925,0.11204491195912,"Converged",FALSE,29,18,34,19,"MLE",0.5,0.5
5,0.1,NA,NA,NA,"B-spline error",FALSE,45,6,42,7,"MLE",0.5,0.5
5,0.25,-1.29117138735012,-0.178074604698464,0.100623623914293,"Converged",FALSE,41,10,41,8,"MLE",0.5,0.5
5,0.5,-0.0676057619494635,-4.15518786817516,0.103458217231977,"Converged",FALSE,23,31,13,33,"MLE",0.5,0.5
5,0.75,-0.772390085651661,-1.90787883884822,0.101114178955129,"Converged",FALSE,15,35,8,42,"MLE",0.5,0.5
5,0.9,-0.419200492760363,-3.06121352692167,0.103493515668359,"Converged",FALSE,10,40,4,46,"MLE",0.5,0.5
6,0.1,-1.46995468283487,1.20263378604364,0.0860515814596815,"Converged",FALSE,46,6,45,3,"MLE",0.5,0.5
6,0.25,-1.96235448011958,2.81369973955605,0.0887666247476466,"Converged",FALSE,37,9,43,11,"MLE",0.5,0.5
6,0.5,-2.46421711768644,4.26516640022098,0.0908328232272135,"Converged",FALSE,17,28,13,42,"MLE",0.5,0.5
6,0.75,-1.83871898165819,2.38248593256439,0.087164201126488,"Converged",FALSE,8,40,8,44,"MLE",0.5,0.5
6,0.9,-1.65106753946602,1.7994815930757,0.0873726522462572,"Converged",FALSE,5,46,5,44,"MLE",0.5,0.5
7,0.1,-1.90716421072119,3.05824738697554,0.0698327775968325,"Converged",FALSE,20,32,22,26,"MLE",0.5,0.5
7,0.25,-2.73801332433137,5.46533491965896,0.0753696938596929,"Converged",FALSE,19,30,17,34,"MLE",0.5,0.5
7,0.5,-1.96936845931774,3.25498637566131,0.0706026372346117,"Converged",FALSE,14,36,13,37,"MLE",0.5,0.5
7,0.75,-2.53449879697785,4.95651374965103,0.0746696986462025,"Converged",FALSE,34,16,12,38,"MLE",0.5,0.5
7,0.9,-3.06763576513,6.1079472285235,0.0849490038384089,"Converged",FALSE,18,34,4,44,"MLE",0.5,0.5
8,0.1,-0.945241192404481,-0.989640189943921,0.106634810400523,"Converged",FALSE,43,10,38,9,"MLE",0.5,0.5
8,0.25,-3.3289183705695,6.17887022618662,0.122464772497666,"Converged",FALSE,16,26,17,41,"MLE",0.5,0.5
8,0.5,-0.938216786093107,-0.928161373906673,0.10579299701399,"Converged",FALSE,40,12,36,12,"MLE",0.5,0.5
8,0.75,-1.14965669527628,-0.346296487380873,0.107063461582411,"Converged",FALSE,9,35,14,42,"MLE",0.5,0.5
8,0.9,0.326713849209047,-5.19163498722062,0.111966666856382,"Converged",FALSE,22,30,28,20,"MLE",0.5,0.5
