"sim","q","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","wave1est","tpr","fpr"
1,0.1,-2.04649145996671,2.51259767743276,0.0936221743228427,"Converged",FALSE,27,22,24,27,"MLE",0.8,0.2
1,0.25,-2.12004859869341,2.757790949574,0.0910795248407305,"Converged",FALSE,30,11,13,46,"MLE",0.8,0.2
1,0.5,-1.67186321436203,1.37327186385906,0.0927070149191628,"Converged",FALSE,22,25,16,37,"MLE",0.8,0.2
1,0.75,-2.45270533315235,3.71806938183718,0.09620034920011,"Converged",FALSE,22,27,12,39,"MLE",0.8,0.2
1,0.9,-1.95031975152151,2.34652669885442,0.0926267727396032,"Converged",FALSE,36,19,21,24,"MLE",0.8,0.2
2,0.1,-1.6489959082024,0.249418654595711,0.129519026890664,"Converged",FALSE,42,4,49,5,"MLE",0.8,0.2
2,0.25,-1.98316973708456,1.27970982351711,0.12996815413203,"Converged",FALSE,14,26,18,42,"MLE",0.8,0.2
2,0.5,-1.79532586119703,0.712487323475245,0.130042229813639,"Converged",FALSE,15,30,14,41,"MLE",0.8,0.2
2,0.75,-2.25812587541833,2.10065155166694,0.131928780708214,"Converged",FALSE,21,25,13,41,"MLE",0.8,0.2
2,0.9,-1.70347914978013,0.405317777970678,0.129712136316374,"Converged",FALSE,16,27,7,50,"MLE",0.8,0.2
3,0.1,-1.26713896950498,0.216056239692848,0.0975633157619526,"Converged",FALSE,43,3,50,4,"MLE",0.8,0.2
3,0.25,-1.48030889654747,0.863246205368909,0.0981201749905871,"Converged",FALSE,21,25,20,34,"MLE",0.8,0.2
3,0.5,-1.35056875594971,0.442553404873516,0.098149347537134,"Converged",FALSE,13,41,18,28,"MLE",0.8,0.2
3,0.75,-1.39478436839241,0.575088185904692,0.0979050064198208,"Converged",FALSE,36,12,35,17,"MLE",0.8,0.2
3,0.9,-1.41292020815708,0.665464782626444,0.0972741303801816,"Converged",FALSE,24,24,35,17,"MLE",0.8,0.2
4,0.1,-1.72259097927416,1.5257529855917,0.0918738658949038,"Converged",FALSE,33,16,21,30,"MLE",0.8,0.2
4,0.25,NA,NA,NA,"B-spline error",FALSE,19,25,14,42,"MLE",0.8,0.2
4,0.5,-2.13232041213679,2.79757936383031,0.0949777080329745,"Converged",FALSE,24,21,14,41,"MLE",0.8,0.2
4,0.75,-1.52844680772121,1.05573207645457,0.089635320543735,"Converged",FALSE,19,28,13,40,"MLE",0.8,0.2
4,0.9,-2.04940437996696,2.56881325588973,0.0936191060829868,"Converged",FALSE,9,38,7,46,"MLE",0.8,0.2
5,0.1,-1.9356304173393,3.04394641989255,0.0693316399194604,"Converged",FALSE,21,24,23,32,"MLE",0.8,0.2
5,0.25,-1.68785885406725,2.39486641047908,0.0678653801578281,"Converged",FALSE,20,27,17,36,"MLE",0.8,0.2
5,0.5,-0.989662088765481,0.134417728184992,0.0682914315047605,"Converged",FALSE,16,28,16,40,"MLE",0.8,0.2
5,0.75,-1.16542842364089,0.665249243972421,0.0682492170448225,"Converged",FALSE,13,37,13,37,"MLE",0.8,0.2
5,0.9,-1.38638852962587,1.44935148479486,0.0673103441300327,"Converged",FALSE,36,20,16,28,"MLE",0.8,0.2
6,0.1,-1.62896220783283,1.14181646423738,0.116587376136665,"Converged",FALSE,42,6,46,6,"MLE",0.8,0.2
6,0.25,-1.3434027982965,0.18954449035724,0.117778620685947,"Converged",FALSE,17,31,14,38,"MLE",0.8,0.2
6,0.5,-1.09632867083867,-0.655837929001721,0.119041091552569,"Converged",FALSE,16,36,16,32,"MLE",0.8,0.2
6,0.75,-1.27268131981872,-0.0556020126160029,0.118169342815183,"Converged",FALSE,42,13,23,22,"MLE",0.8,0.2
6,0.9,-1.26735518772342,-0.0755503869608702,0.11819864592546,"Converged",FALSE,8,42,9,41,"MLE",0.8,0.2
7,0.1,-1.47027274181091,-0.351829052629589,0.130006641874891,"Converged",FALSE,21,33,20,26,"MLE",0.8,0.2
7,0.25,-1.61918736088468,0.121344727452301,0.130349944605806,"Converged",FALSE,14,35,14,37,"MLE",0.8,0.2
7,0.5,-1.43738913761463,-0.423103494750668,0.130003432601404,"Converged",FALSE,18,29,16,37,"MLE",0.8,0.2
7,0.75,-1.57873209264715,-0.00677404301164614,0.130282285753935,"Converged",FALSE,35,13,37,15,"MLE",0.8,0.2
7,0.9,-1.30308041641609,-0.903569139502818,0.130747046952583,"Converged",FALSE,23,21,40,16,"MLE",0.8,0.2
8,0.1,-2.23629747307194,3.42131477223717,0.0918483612821005,"Converged",FALSE,25,20,20,35,"MLE",0.8,0.2
8,0.25,-1.8667732859563,2.24417890074023,0.0886059706819861,"Converged",FALSE,27,21,18,34,"MLE",0.8,0.2
8,0.5,-1.79505430536421,1.97104816722539,0.0884794862728034,"Converged",FALSE,17,20,15,48,"MLE",0.8,0.2
8,0.75,-1.74931942247401,1.93901626261162,0.0892059713126251,"Converged",FALSE,44,12,13,31,"MLE",0.8,0.2
8,0.9,-2.16715457251219,2.94672185433173,0.0926210757156912,"Converged",FALSE,24,26,7,43,"MLE",0.8,0.2
9,0.1,NA,NA,NA,"Singular information",FALSE,NA,NA,NA,NA,NA,0.8,0.2
9,0.25,-1.23134256422547,-0.836272415677369,0.125113819368056,"Converged",FALSE,34,10,49,7,"MLE",0.8,0.2
9,0.5,-0.987976612436955,-1.56023321542799,0.12555240122529,"Converged",FALSE,16,32,33,19,"MLE",0.8,0.2
9,0.75,-1.58063122220546,0.364399126079847,0.12404916289485,"Converged",FALSE,39,14,32,15,"MLE",0.8,0.2
9,0.9,-2.02623478919512,1.73933327967858,0.123981944578885,"Converged",FALSE,24,23,10,43,"MLE",0.8,0.2
10,0.1,-1.80874792040174,2.03391420222715,0.103412103820279,"Converged",FALSE,22,27,22,29,"MLE",0.8,0.2
10,0.25,-1.7457137555814,1.71988163468029,0.102485511449865,"Converged",FALSE,18,28,17,37,"MLE",0.8,0.2
10,0.5,-1.72669994000316,1.69408280802007,0.102974580915466,"Converged",FALSE,21,27,15,37,"MLE",0.8,0.2
10,0.75,-1.75680588457406,1.82179826604469,0.103111058131902,"Converged",FALSE,47,12,29,12,"MLE",0.8,0.2
10,0.9,-1.85555897412909,2.09965162305263,0.102802493351176,"Converged",FALSE,33,16,20,31,"MLE",0.8,0.2
