"sim","gs_beta0","gs_beta1","gs_beta2","naive_beta0","naive_beta1","naive_beta2","cc_beta0","cc_beta1","cc_beta2","smle_beta0","smle_beta1","smle_beta2","smle_conv_msg","resampled_V","prop_recovered"
20,-0.765514643984575,0.326537446619076,-0.0230917867795328,-0.71542695857453,0.13797890874374,-0.02306315101852,-2.09191482079681,-0.55290790604776,0.0135637106841372,-0.850846618634404,0.52057717884183,-0.0228368815892591,"Converged",FALSE,0.5
21,-2.22056847570193,1.34408438469407,-0.00175556698527938,-2.05788841766842,0.637013666708276,-0.00112236161856158,-2.49101733969026,-0.355553110038677,0.0209301584004857,-2.27877286008973,1.31628606755339,-0.00100233483252542,"Converged",FALSE,0.5
22,-0.893762980061692,1.45060259710022,-0.0274889698970992,-0.538031604942972,0.316780594143772,-0.0277925480001164,0.617670459270664,1.96610920593499,-0.0748910377660983,-0.68988423841598,0.803320443691527,-0.0278027624287664,"Converged",FALSE,0.5
23,-0.169620724535341,-0.255538247317646,-0.0333341873580937,-0.184154765603839,-0.166546896667127,-0.033370546746123,-2.25586630455199,-0.204489574900769,0.0092314731171447,-0.157407601202657,-0.274285771875091,-0.0333900003358176,"Converged",FALSE,0.5
24,-2.03638585135223,0.925025114861513,-0.00159291893374747,-1.76509940070654,0.189651162119113,-0.00281046778206669,-1.71595294061438,1.53213857556375,-0.0181577177151813,-1.9752003973005,0.771497248556403,-0.00244725032704967,"Converged",FALSE,0.5
25,-2.60384115717601,2.57328948717973,-0.000865728665767078,-2.16975744259278,0.925975026779743,0.000246033456747426,-3.01048130412291,3.51764148417989,0.00498082161178357,-2.61396110939262,2.22365306658501,0.00040310636040248,"Converged",FALSE,0.5
26,-0.672160895406774,-0.0722584185667594,-0.0221807298193449,-0.655702539153871,-0.119064623155358,-0.0220785576371434,1.83203790156954,-5.85018332453154,-0.0409196318340767,-0.313656964564456,-1.14850458292202,-0.0223803310674444,"Converged",FALSE,0.5
27,-1.69871262232863,2.18380458646521,-0.0159481010535232,-1.41251199526537,1.04572363157096,-0.0156338648764697,-1.59330506811574,1.65555912845628,-0.0139491224465072,-1.49791985065072,1.42648306361463,-0.0157742213411688,"Converged",FALSE,0.5
28,-0.825916636904314,0.450071833123343,-0.0214718127328439,-0.886036190034199,0.532637474885243,-0.0214977603459693,2.18347257252147,-0.828706318310221,-0.0803739827380137,-0.966046061402155,0.873181862960285,-0.0215220804777836,"Converged",FALSE,0.5
29,-0.898590292108801,1.28755228662047,-0.0281460264544452,-0.642296138406597,0.386315464175546,-0.0280657342761363,-3.03954588917364,5.40151358388421,-0.0160645239818809,-0.726382337014837,0.706476929592638,-0.028136357749489,"Converged",FALSE,0.5
30,-1.53039910648714,0.645985429183246,-0.00911681051637892,-1.33485068444169,0.00175242997014127,-0.00899888885544978,-0.365547946704761,0.653902514791613,-0.0290834308060146,-1.31074779612277,-0.0827508901291392,-0.00893269207141062,"Converged",FALSE,0.5
31,-1.82486531779533,0.884873384259777,-0.00432862614717548,-1.4681809070695,-0.124745883609402,-0.00501046943226778,-5.02615117291739,1.07107253077226,0.063374811184221,-1.50921013762379,-0.016170616000476,-0.00499785724910813,"Converged",FALSE,0.5
32,-1.82152119310868,0.15019742391389,0.002227237407497,-1.72026817305128,-0.135427462768318,0.002097348777576,-3.42985896832259,1.83356216876551,0.0189744349064297,-1.67048925318202,-0.30340420229559,0.00204978181857467,"Converged",FALSE,0.5
33,-2.0938761480639,2.12016135848548,-0.00664578143954483,-1.71689730071214,0.673226850553194,-0.0055334611591455,0.18926706563895,-2.16264286814897,-0.0261103772195857,-1.80270649393713,1.07447563025884,-0.00567254206570664,"Converged",FALSE,0.5
34,-0.945260033635021,-0.327930435056358,-0.0132624898662308,-1.09518632991054,0.137196684498768,-0.0133473178534259,-3.16805769625842,1.33151291645869,0.0197506469196301,-1.16428342716544,0.34936293466087,-0.0133239990637524,"Converged",TRUE,0.5
35,-1.9894080768572,1.14835644149638,-0.00383253190703174,-1.72917872317758,0.137308315722397,-0.00280397508268998,-4.90877248721845,1.13823401955042,0.0478207868170693,-1.80243168713973,0.377879687336674,-0.00283527900789548,"Converged",FALSE,0.5
36,-2.38149517584807,0.848024411926123,0.00621014207129487,-2.22841199278657,0.238894825319776,0.00668332049382964,-4.30654305848186,4.24532817858868,0.0199490515429693,-2.36721095918953,0.699220647210238,0.00683639700868893,"Converged",FALSE,0.5
37,-1.55397380181262,2.16702056756357,-0.0182930819617445,-1.38904533247743,1.46536446444438,-0.0189113596194726,-3.0146528021753,7.69298604231178,-0.0352301885885614,-2.08298900461268,3.45525037995598,-0.0180002048652655,"Converged",FALSE,0.5
38,-1.58468173070554,1.00034032441681,-0.0126635047688032,-1.36202056439259,0.107984034881316,-0.011493877780121,-2.00562430385031,-0.194506614810579,0.00166955088643486,-1.42639199067904,0.313560564523736,-0.0114916676023032,"Converged",FALSE,0.5
39,-1.0970834112331,0.110750930428369,-0.0128310826799397,-0.950329681857661,-0.284423321412581,-0.0130120146098175,-2.82183959253195,-0.345601912934237,0.0294419942208562,-0.875089074181332,-0.544190284381764,-0.0129558787526478,"Converged",FALSE,0.5
40,-1.32011384430175,1.9376376335769,-0.0233327238336782,-1.1839631733571,1.20388696756919,-0.0227410903477721,-5.96942295950717,1.56884082915821,0.0768960780690186,-1.43528262146652,2.12425723659514,-0.0227600847100914,"Converged",FALSE,0.5
41,-2.46666276931373,0.976725441313901,0.0104082825897138,-2.47767224865411,0.813684497939351,0.0105032330090757,-4.38173860410241,-0.324868761622305,0.0643718667922107,-2.56105158956669,1.15386014557694,0.0104638651587055,"Converged",FALSE,0.5
42,-0.815109461396442,0.873827675310927,-0.0265313616823375,-0.768192693480606,0.61196943749879,-0.0265648076746469,-2.08057059363219,-0.376070392026685,0.0137068132893411,-0.826223224485847,0.878491595619404,-0.0266246650765244,"Converged",FALSE,0.5
43,-1.88337405120042,1.70213400961963,-0.00917604277264807,-1.47625449115609,0.253192575672186,-0.00843898121175147,1.88671682749307,1.97030619743996,-0.093312413469616,-1.87847816771659,1.35625268055442,-0.0079893340542329,"Converged",FALSE,0.5
44,-1.82621337115477,1.63923982584552,-0.00645478174443814,-1.66797600760655,0.893049849086478,-0.0059585358019142,-1.80892151909671,1.49006930676557,-0.00664738566430237,-1.95559373305847,1.8201939803666,-0.0064071831175467,"Converged",FALSE,0.5
45,-2.1208550276283,1.60920489983187,-0.00306944724815247,-2.11215017305735,1.24312146371989,-0.00253310846551239,-2.80051686149414,3.02917210943888,-0.000680864556603253,-2.44025811673598,2.37227131214673,-0.00266314738190538,"Converged",FALSE,0.5
46,-0.899325106606778,0.999698513745499,-0.022837552465656,-0.759288415651163,0.509544967837013,-0.0232278174180565,-1.95431047897761,-1.07094305491686,0.0043073028867172,-0.740888907439545,0.505457826978719,-0.0231522753793906,"Converged",FALSE,0.5
47,-0.459126455857292,0.841245464760866,-0.0326163864346334,-0.363183814067778,0.365291873701281,-0.0318964382464946,2.45626412550114,0.0507984085379383,-0.092079966600525,-0.442069007858155,0.632563118869147,-0.0319086066941392,"Converged",FALSE,0.5
48,-2.09521901172562,1.20046018357281,-0.00377285861422673,-1.7904700161961,0.272195566418242,-0.00425840471051941,0.394648846951185,-0.358520363442234,-0.0444566161582473,-2.02043154912914,0.898004533473653,-0.00404530452665763,"Converged",FALSE,0.5
49,-1.02065256036679,-0.193735699346712,-0.0113342296483685,-0.915932054092979,-0.442011116443095,-0.0113537340727824,1.33642471582229,0.557812521151956,-0.0683624782601516,-1.09979086390726,0.0286235910660592,-0.0111428019389831,"Converged",FALSE,0.5
50,-0.753278770966763,-0.530349212536181,-0.0178342486783069,-0.868397797036554,-0.0886090494332729,-0.0181349558407811,0.325325420297861,1.64309691413646,-0.0565486755402133,-1.05958879894634,0.506558406434916,-0.0182293551614287,"Converged",FALSE,0.5
51,-1.47766777518023,0.844407541061747,-0.012084221553334,-1.461626254631,0.642340526089325,-0.0119724064813425,-0.167078458273278,0.981216227578451,-0.0360067411341224,-1.72310756995439,1.50508226963765,-0.0116880468510631,"Converged",FALSE,0.5
52,-2.42631919458373,1.31738075338193,0.00778862619222973,-2.18732446722285,0.555549350689685,0.00715707053941899,-9.6948681873991,5.02536678623525,0.121435163291989,-2.29768682146527,0.895316991387395,0.00743165914596896,"Converged",FALSE,0.5
53,-0.612345726494613,-0.319701883026333,-0.0232896120696656,-0.6464839716555,-0.189051316351234,-0.0232105937785499,-1.64293385420908,1.87277600479953,-0.0219206920340266,-0.689823731806956,-0.073283442938873,-0.0232415643329586,"Converged",FALSE,0.5
54,-1.14457833058318,1.44613460519657,-0.0248313590419156,-0.876769995853033,0.556194163526133,-0.0249621457672179,-3.48120235107562,4.84376945858396,-0.00819326674044307,-1.18173912906896,1.44487911789848,-0.0255111908194578,"Converged",FALSE,0.5
55,-2.18882332514196,0.980419707925375,0.0043760338481768,-2.05371036957518,0.462502968419934,0.00433676821220107,-3.05179737742198,-0.394767653292894,0.0389766401662177,-1.80602568065872,-0.160730965580031,0.00386266741032193,"Converged",FALSE,0.5
56,-2.12335149580385,0.432461797762577,-0.000968974420852983,-1.87968304020775,-0.281154468377759,-0.00106424427180182,0.0298710289085657,2.35298651663273,-0.0501762257094404,-2.11836389910324,0.37246250172919,-0.000860381716547457,"Converged",FALSE,0.5
57,-2.01224537367886,1.21333186088117,-0.00221742326072657,-1.84043252009636,0.538272321463398,-0.0021312462315675,-2.58866265628835,-1.56459999893051,0.0287978520999548,-1.89188856201257,0.771890320604979,-0.00202025944071584,"Converged",FALSE,0.5
58,-1.29428214360702,1.00960583673725,-0.0160236881633637,-1.16423574324404,0.533006526383429,-0.0162309187685576,-3.20849691989984,-0.852562352254955,0.0424107608718715,-1.15566668328525,0.538969878609721,-0.0159201719555851,"Converged",FALSE,0.5
59,-1.40711346915812,0.534977054678813,-0.00943292714322531,-1.12480416840612,-0.24837854064954,-0.00985575133920429,-0.0343900551018313,0.497942742857764,-0.0322661439581991,-1.11176145451659,-0.308519348125211,-0.00984284068437855,"Converged",FALSE,0.5
60,-1.55915699686467,1.42592578653863,-0.0156350057981516,-1.29667266880113,0.663589186279213,-0.0169756525591272,-1.88442279802345,-0.105817756148717,0.00725227057465143,-1.32138093508253,0.85192918815295,-0.0168944974992513,"Converged",FALSE,0.5
61,-1.97861660890085,0.913206246054015,-0.00142834000303309,-1.84374710790205,0.370032095674509,-0.00118706319593172,-2.36887895376989,0.845356280294991,0.00210865717496983,-1.9842351121501,0.795624362915259,-0.000979552967711603,"Converged",FALSE,0.5
62,-1.81011968684663,0.888871097477319,-0.00563053826677015,-1.90822323821619,1.03358200665112,-0.00605333567242024,-4.77025237458571,2.22090264486478,0.0447123085495656,-2.0669911065724,1.74419045366829,-0.00654595411106773,"Converged",FALSE,0.5
63,-2.18379473583836,0.985461029112267,0.00134849278662422,-1.80438972677052,-0.252085300313728,0.00193696445775777,-3.44883365052573,1.78279475456195,0.0179263750076383,-2.00781536046013,0.397148707859803,0.00141430246822314,"Converged",FALSE,0.5
64,-0.861154210575072,0.723209176346069,-0.0253246373537375,-0.703528620379588,0.208363079311381,-0.025530270347912,-0.0560874679445899,2.29649699767729,-0.0567206087054703,-0.876938223599533,0.803134811717021,-0.0255482405438734,"Converged",FALSE,0.5
65,-1.12419552888689,1.43526771540334,-0.0215979916718125,-0.88692650616225,0.670593809260035,-0.0223573140718897,-3.67746371530618,4.3156489973118,0.00691666431134728,-1.15081013893991,1.62429771192052,-0.0227353635846528,"Converged",FALSE,0.5
66,-3.31549634388143,1.90686088237287,0.0170388781798312,-2.80449664919321,0.240237924390987,0.0172798242666155,-4.59743987921892,2.38100838467812,0.0355954018797226,-3.03136008589139,0.89144995304771,0.017316639784092,"Converged",FALSE,0.5
67,-2.50132528831265,1.43469471507119,0.00476580204505646,-2.41133517544388,0.933180258051745,0.00499404275086483,-1.85091548436681,-0.909413887394713,0.00725628184720603,-2.57754187804913,1.56365045644816,0.00493637093147228,"Converged",FALSE,0.5
68,-1.50696864744353,1.87692056015788,-0.0188015194835738,-1.13986069848904,0.657297462881831,-0.0193112879147719,-2.94804328171696,0.785466455252097,0.0185823235306893,-1.15500475800268,0.790947754271762,-0.0192942054232341,"Converged",FALSE,0.5
69,-1.44906421087302,0.930828625870886,-0.0111458199286692,-1.39095127660541,0.621936789634325,-0.0111131190442095,-0.336333224494313,1.07313238008962,-0.0412343987191465,-1.49751026120023,0.976190574993042,-0.0111852658109619,"Converged",FALSE,0.5
70,-2.19269093396218,2.09591409428663,-0.00662925354359873,-1.98994711572594,0.950556203741756,-0.00413475005821871,-1.94552381700647,2.49927247676772,-0.00706475836773854,-2.35965766460637,2.10151529786695,-0.00363613716606772,"Converged",FALSE,0.5
71,-2.20067526555187,0.532115919433238,0.005764432925294,-2.17098913033324,0.380990572546032,0.00565946313329475,-0.52955864134565,-2.7887865692534,0.0021853793722055,-1.96370732757479,-0.196725753982045,0.00572498594203937,"Converged",FALSE,0.5
72,-1.56479798636271,0.614870188822702,-0.00727047846185067,-1.50429897087829,0.369281482726664,-0.00746727237694489,-1.76461071329653,0.0408114009532228,0.00035401176479508,-1.6144764606183,0.755957893035424,-0.0075588069794389,"Converged",FALSE,0.5
73,-0.170542530421273,1.27296197908853,-0.0442805271975866,0.278759055320946,-0.163646651970387,-0.0440823021750778,-0.0319991591029542,-0.285189534546134,-0.0448335198021775,0.151991166295902,0.212920457048875,-0.0441244249714252,"Converged",FALSE,0.5
74,-2.08869103792989,0.480158503166903,0.00297154800084602,-2.17942345472071,0.618021924194568,0.00309311183837612,-4.20625317329687,-0.236697849320735,0.0547711873821175,-2.40505296047527,1.35922177443155,0.00287701881325824,"Converged",FALSE,0.5
75,-2.94511854113286,1.48163220147349,0.0143266908569055,-2.6736474188951,0.545460642901537,0.0140680640731255,-2.63500712621086,0.209746601318269,0.0125312886315084,-2.66013168198771,0.609072402019756,0.0139719952803712,"Converged",FALSE,0.5
76,-1.28029178068182,1.05857229496196,-0.0143731407508761,-0.837895791210699,-0.158067023608058,-0.0155785604733548,-1.44553135761349,-0.918513073340456,-0.00343996773106585,-0.639551439630955,-0.745295498319797,-0.015783179230505,"Converged",FALSE,0.5
77,-1.4187069540071,0.0754046417861538,-0.00665138060977101,-1.22364184392528,-0.494915137211127,-0.00640009167927264,-0.167428980189203,-3.39508301270674,-0.0173005663643306,-1.04346232889918,-1.07282365693586,-0.00668703949883547,"Converged",FALSE,0.5
78,-1.76514394607508,0.929968508096143,-0.00330136710250526,-1.49998639970535,0.0511980877406894,-0.00310762413445503,-2.48676605234353,-3.07298824878661,0.0463965447857666,-1.48304327087131,0.00831185930603155,-0.00311834465121315,"Converged",FALSE,0.5
79,-1.30033241483552,0.866772871392881,-0.0170910656481911,-0.811153278995121,-0.521264528035821,-0.0176256887779953,-2.00201077650743,-0.847685349072794,0.00574723195978961,-0.806383778479827,-0.695042969995845,-0.0173226024373056,"Converged",FALSE,0.5
80,-1.81573579738415,-0.143736227921808,0.00737874066279556,-1.81705640662555,-0.144049896170876,0.00760416229880074,-5.3991335546452,4.5685594239328,0.0490723134791198,-2.00924279010772,0.464352166970799,0.0073327335519263,"Converged",FALSE,0.5
81,-1.62055096577062,1.90870939838556,-0.0164469633071327,-1.22410125439573,0.610220674735397,-0.0165136836597856,-1.2600724589913,1.87757514346144,-0.0204623365613942,-1.39324709658832,1.17383593101579,-0.0166805109731538,"Converged",FALSE,0.5
82,-2.3922556562697,0.84153544777043,0.0105430629787738,-2.54479418565665,1.37603102041444,0.0083193077449239,-2.21578547677737,1.39833114574767,0.00172588698608536,-2.9657007473135,2.65719946630838,0.0085259368004816,"Converged",FALSE,0.5
83,-1.27781472849113,1.2072846550793,-0.0147682531063547,-1.15990958934741,0.555942478728063,-0.0134828093407835,-0.57077308059292,0.574559864202426,-0.0204332692444198,-1.36572652239158,1.29547326285189,-0.0135937483820307,"Converged",FALSE,0.5
84,-1.519463036584,1.80345982617609,-0.0176242520553999,-1.36081377110827,1.15887481207963,-0.0180444446195179,-4.37740461386651,2.25530573972842,0.0404291920208176,-1.53090434442974,1.80805850476472,-0.0178670886280737,"Converged",FALSE,0.5
85,-1.34069765253894,0.94062275675542,-0.0140658966136367,-1.16659884945697,0.304217161714368,-0.0138520275924232,0.357558672257465,-1.61443884700709,-0.034297584012472,-1.18102708919275,0.370680030977845,-0.0138555640779663,"Converged",FALSE,0.5
86,-1.42187466351536,0.73604760492114,-0.0113332086078091,-1.2487782366589,0.15980502982213,-0.0114367570282392,-1.41995933294565,2.11214566690238,-0.0272596057978004,-1.38538098382505,0.595323236015482,-0.0115179852983673,"Converged",FALSE,0.5
87,-2.08738836521003,1.0988943727186,0.000661808488209372,-1.8112743329566,0.283310294671521,-0.00011488518953557,-2.57338699308202,1.89235240825614,0.00699597913604509,-1.87013760877724,0.515312083974337,-0.000102580081817259,"Converged",FALSE,0.5
88,-0.454600759925887,-1.17945768524889,-0.0229991661421518,-0.710006075883686,-0.273027955711012,-0.0231356884118541,3.2885246022319,-6.29601131336617,-0.0755395510130299,-0.675095978080483,-0.411313126265161,-0.0230829861425988,"Converged",FALSE,0.5
89,-1.36277502221088,1.40348488116692,-0.0165131322432979,-1.14158312103269,0.628700332858972,-0.0167426963446966,-1.9213636769328,2.56181115437482,-0.0156449917890576,-1.32524272515437,1.19610121340814,-0.016211538593548,"Converged",FALSE,0.5
90,-1.7548944884871,0.967520560444749,-0.00578918011068331,-1.85347517884282,1.21536780715308,-0.00709528504178915,-6.54929517430098,2.56679618709631,0.0743451855663435,-2.0956502805346,1.95408683814896,-0.00624348110462074,"Converged",FALSE,0.5
91,-1.12869786097866,-0.271903447847816,-0.0143604960303097,-1.02220287299411,-0.491631375479601,-0.0145996879095267,-1.97187236794153,1.16573512582213,-0.000245598354736928,-1.15835886042142,-0.168994108119966,-0.0143728139382328,"Converged",FALSE,0.5
92,-2.94906747033378,1.85719226341297,0.0111526467064071,-2.73944396506763,1.14063763934147,0.00988987111480336,-3.01664048685455,1.0004079527803,0.00991631077472574,-2.99243905574557,1.89816272806942,0.00987971588758325,"Converged",FALSE,0.5
93,-1.56758031784074,2.03617281719562,-0.0194206820298737,-1.32397335833281,1.19897840605157,-0.0203682358903555,-1.50951026912386,-1.23475041065949,0.0133283208824352,-1.52536470580799,1.90068134423489,-0.0209553426422368,"Converged",FALSE,0.5
94,-0.916431421817663,1.41634897159338,-0.024727294817244,-0.818650905109193,0.84824322235032,-0.0240223850722429,-0.849770939193304,0.942823117791583,-0.0121838079620925,-0.972047206532713,1.48422257955074,-0.0241728385154662,"Converged",FALSE,0.5
95,-1.16379111494536,1.09403741368792,-0.0171559063350022,-1.04067831923181,0.506922736853759,-0.0165655240345324,-1.34106768445963,3.07656434349965,-0.0135778340317714,-1.31088652616441,1.51624144478175,-0.0167604634786264,"Converged",FALSE,0.5
96,-2.54645042285649,0.908913524646138,0.0114427137310651,-2.46740613415928,0.522679076130491,0.0117293119994312,-3.98488656034715,-0.389653133473789,0.0382733340844656,-2.75547180767469,1.42655509296772,0.0112546306320694,"Converged",FALSE,0.5
97,-0.597426388092132,1.19111348872482,-0.0309248429586152,-0.503847107772507,0.854056511111578,-0.0316849350488259,-0.702278158102327,1.32859253768368,-0.0314191322125614,-0.622592994177694,1.30734065519763,-0.0315690068890294,"Converged",FALSE,0.5
98,-1.34473545623253,1.1090396603961,-0.0167367350034823,-1.37172562424115,0.911791408150975,-0.0159755643117233,0.794472706596238,-0.79301411956496,-0.0514220342779069,-1.51555321307299,1.48301194320346,-0.0164552283479275,"Converged",FALSE,0.5
99,-1.87723589149591,1.61236046740209,-0.00878932529808111,-1.56951726880185,0.543418924015609,-0.008605302903763,0.947795420863686,1.84206999527177,-0.0727713197308155,-1.63005719434564,0.809117331973295,-0.00865567541860444,"Converged",FALSE,0.5
100,-2.07763669829923,0.183632277222637,0.00556492369030908,-2.00859915474654,-0.0134910814211883,0.00540323720610492,-0.676749849391391,-0.28273859884856,-0.0258499973885969,-1.887321381061,-0.40465232517851,0.00550106669670974,"Converged",FALSE,0.5
101,-1.37070616639425,0.598969823196027,-0.0134316177442599,-1.26313735127737,0.163724130708085,-0.0130453899981752,-0.24627209887922,-2.87002537607986,-0.0158047748857861,-1.28661872131915,0.249963024135666,-0.0129711506904663,"Converged",FALSE,0.5
102,-1.86334223590022,0.236553801680538,0.00155921045655332,-1.81731961751689,0.0740074818729681,0.00156475224087949,-3.73639885224678,-1.10194496141848,0.044853764796737,-1.79038704957302,0.0115959746863786,0.00148738063341793,"Converged",FALSE,0.5
103,-1.54088103115028,0.853128005933709,-0.0115677564880353,-1.5792028174919,0.90801875289073,-0.0124811241636114,-0.912710041198959,-2.76615084865199,-0.00101244069175624,-1.72722779660803,1.38114830451689,-0.0124546145128385,"Converged",FALSE,0.5
104,-1.98684369648665,2.93169919440133,-0.0169161636717724,-1.51567932046016,1.58878672712143,-0.0198608239338492,2.06731711070689,1.66230759796704,-0.0961398898931998,-2.1223789874659,3.74833452978537,-0.0205039315804881,"Converged",FALSE,0.5
105,-1.02583937741449,-0.52197888919159,-0.00893799266828267,-1.02130028955328,-0.424284700832039,-0.00910979167194036,-1.10875752482499,0.969404569028963,-0.0194372336763203,-1.10301251439885,-0.253662474796448,-0.00894906054504822,"Converged",FALSE,0.5
106,-1.28460804944046,1.35232234544683,-0.0171742601903298,-1.01548110514445,0.448790958639661,-0.0173201505789282,-2.22230946574704,-1.81730549786947,0.0290286203895636,-1.0545043121065,0.648055852484542,-0.0172905050933065,"Converged",FALSE,0.5
107,-1.49807168678141,1.69947281060986,-0.0172385162667125,-1.28583358145142,0.882426273836944,-0.0171860738858366,0.233527426364247,2.4043602768212,-0.0600749877365716,-1.38616679949692,1.18926039997342,-0.0167599512020662,"Converged",FALSE,0.5
108,-2.13672144364409,0.391768041443919,0.00494816028191565,-2.23756732891317,0.574762204416066,0.00505828941938653,-6.4962801566898,4.04941396880059,0.0675435715277216,-2.55729707266155,1.55639883230593,0.0054496198774381,"Converged",FALSE,0.5
109,-1.77854162491273,2.25683739467789,-0.0161989173421192,-1.24776325703109,0.568633681871186,-0.0169260963849722,-1.24519210850847,0.477065885131585,-0.0177667209794502,-1.26859148947028,0.637989370832283,-0.0165834667719735,"Converged",FALSE,0.5
110,-1.25849517432553,0.1696921224039,-0.010787313953285,-1.32001857082641,0.307962918548776,-0.0108116287914447,2.17493911677454,0.185153241031453,-0.0833533998711477,-1.37814811972651,0.545012953054662,-0.0109293679528938,"Converged",FALSE,0.5
111,-1.69189582819252,0.130674471664833,-0.00234972572883445,-1.74397896204565,0.208713759176294,-0.00204840498065781,-0.891516469370509,0.108610789321606,-0.0227423931184495,-1.74832863925662,0.260209338628956,-0.00210607447011875,"Converged",FALSE,0.5
