"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr","design"
1,-1.871213735985,0.429487766876812,0.000971011689013091,"Converged",FALSE,-1.74641854820321,0.0203893300476691,0.000971355850718556,"Converged",FALSE,-2.03634789289284,0.97177513420855,0.00098363939741232,"Converged",FALSE,-1.94350626121607,0.642135634663117,0.000924371558985192,"Converged",FALSE,-1.99846767527924,0.846613130671341,0.00109772071018474,"Converged",FALSE,0.99,0.01,"optMLE"
2,-1.62836221090002,1.07531573265046,-0.00963464844846249,"Converged",FALSE,-1.68007135896075,1.30044307004786,-0.00970665565495782,"Converged",FALSE,-1.41895230628184,0.383644143095533,-0.00940329842924214,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01,"optMLE"
3,-2.51956038183387,-0.647170468730296,0.0213352924343356,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.80402816137948,0.225529027262932,0.0215664184180172,"Converged",FALSE,-2.79596062580808,0.188027375557647,0.0216239879941729,"Converged",FALSE,0.99,0.01,"optMLE"
4,-1.22793102073324,0.240614053658578,-0.0123363370961112,"Converged",FALSE,-1.12924111633133,-0.0642851946993707,-0.0124569493523255,"Converged",FALSE,-1.34021345776147,0.583195712388126,-0.0118958638674071,"Converged",FALSE,-1.18905881420865,0.114987359380867,-0.0123452690438517,"Converged",FALSE,-1.10322584307276,-0.148743988813089,-0.0124797098080754,"Converged",FALSE,0.99,0.01,"optMLE"
5,-1.45536848971569,0.448406760698336,-0.0114664043777027,"Converged",FALSE,-1.27236300560779,-0.158898955351233,-0.0114913936195483,"Converged",FALSE,-1.47346576684965,0.482072353855891,-0.0115271623130725,"Converged",FALSE,-1.37806678639017,0.188533547017354,-0.0114744269526595,"Converged",FALSE,-1.42028035707476,0.316452321487599,-0.0114976798547208,"Converged",FALSE,0.99,0.01,"optMLE"
6,-1.68379940674839,-0.130213089021546,-0.00198271936516187,"Converged",FALSE,-1.74486386716636,0.0529972519978335,-0.00192058102491595,"Converged",FALSE,-1.77834818186962,0.163272443284888,-0.00191658766345793,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01,"optMLE"
7,-1.59092669361994,0.416793233205529,-0.00639724970621995,"Converged",FALSE,-1.30516443473198,-0.41101946787984,-0.00653176139041388,"Converged",FALSE,-1.6203595818751,0.503249069767699,-0.00634824144122944,"Converged",FALSE,-1.48729415502676,0.0996444838795311,-0.00635384410288909,"Converged",FALSE,-1.51541999999642,0.186847594624122,-0.00642940065122699,"Converged",FALSE,0.99,0.01,"optMLE"
8,-1.42615854221417,2.38477989513819,-0.0218379575562661,"Converged",FALSE,-1.11405187167821,1.44032990397218,-0.0221253307439759,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.58472433115133,2.60060926345459,-0.0219287637798535,"Converged",FALSE,0.99,0.01,"optMLE"
9,-0.77707442291075,-2.57378369437837,-0.000967766269779864,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.01620864980565,-1.60859706961594,-0.00113550242726,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.22489389754069,-0.898802817155147,-0.00114605181050539,"Converged",FALSE,0.99,0.01,"optMLE"
10,-1.94988292487079,0.834836332311964,-0.00105975353598989,"Converged",FALSE,-1.65758514670268,-0.0575546151631967,-0.00128549886144398,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01,"optMLE"
11,-1.44168244130479,1.21501256975851,-0.0131285126212579,"Converged",FALSE,-1.32009313022355,0.749543084441803,-0.0128014916241723,"Converged",FALSE,-1.18757219121323,0.363338730873526,-0.0128633547312158,"Converged",FALSE,-1.39361516036014,0.966663378308672,-0.0128206495900568,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01,"optMLE"
12,-2.46108605649203,0.0891936307982671,0.0122999774358777,"Converged",FALSE,-2.44637604385978,0.0371530213180746,0.0123314982338296,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01,"optMLE"
13,-1.60213829830723,-0.184149466013828,-0.00161568090760097,"Converged",FALSE,-1.67394786415685,0.0523105321881459,-0.00167700155228868,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01,"optMLE"
14,-2.43457748867454,1.49422114444559,0.00567768171503731,"Converged",FALSE,-2.65039835757566,2.0718262579759,0.00608275981972554,"Converged",FALSE,-2.23507100718252,0.77222459222017,0.00573396649646953,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.24389189527324,0.840088203764,0.00585697414940483,"Converged",FALSE,0.99,0.01,"optMLE"
15,-1.98801273926195,0.761592191284978,-0.00243921201841952,"Converged",FALSE,-2.05575884376656,1.00542101947851,-0.00234880799535996,"Converged",FALSE,-2.23336572740806,1.51278811670032,-0.00202740757522915,"Converged",FALSE,-2.00304977843607,0.797082012251852,-0.00237287605883294,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01,"optMLE"
16,-1.80946449016355,1.47353495109814,-0.00505664338373276,"Converged",FALSE,-1.93434865550281,1.67870879770468,-0.00422238190884153,"Converged",FALSE,-1.66668868545951,1.0476187678236,-0.00512266474164219,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.62502815280689,0.895039350808024,-0.0052459308644225,"Converged",FALSE,0.99,0.01,"optMLE"
17,-1.47314820388044,0.618467212640968,-0.0071342521195617,"Converged",FALSE,-1.20499360597031,-0.233685885631891,-0.00739348244476778,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.34315132296937,0.176448949910662,-0.00725883509354524,"Converged",FALSE,0.99,0.01,"optMLE"
