"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr","design"
1,-0.808601239931344,-0.888099060320104,-0.0157885137052997,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.666540497460545,-1.35888556286075,-0.015701794042803,"Converged",FALSE,-1.54869320587683,1.45383394179623,-0.0156865251187587,"Converged",FALSE,-1.93902232646682,2.59755968033253,-0.0153781773065495,"Converged",FALSE,0.5,0.5,"optMLE"
2,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,-1.73757105349519,1.35472691371612,-0.00808360126345794,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.710579407278911,-1.96668897868439,-0.00863473597512715,"Converged",FALSE,-1.63071320616459,0.963802851771211,-0.0076035164668311,"Converged",FALSE,0.5,0.5,"optMLE"
3,-1.07154490809048,-1.71339896808506,0.00158630072457654,"Converged",FALSE,-1.82661769525013,0.664455887479209,0.00140400304213021,"Converged",FALSE,-2.58755246338947,3.20977163629737,0.00059917012181127,"Converged",FALSE,-1.16743868351567,-1.39627200128501,0.00117822689042869,"Converged",FALSE,-2.38985886562984,2.40073873480398,0.0015164828398013,"Converged",FALSE,0.5,0.5,"optMLE"
4,-1.10131264815878,-0.604998645228354,-0.00822413714797325,"Converged",FALSE,-1.44798801384566,0.548267494950635,-0.00846012814313853,"Converged",FALSE,-1.21323881691306,-0.189882594893861,-0.00847136902894154,"Converged",FALSE,-0.27125214025031,-3.34701425292088,-0.00830906293612092,"Converged",FALSE,-2.10480393612124,2.63763307877725,-0.00853675972587231,"Converged",FALSE,0.5,0.5,"optMLE"
5,-1.03630853447162,-0.533059354606926,-0.0133563442379018,"Converged",FALSE,-2.03748522994389,2.60293105105648,-0.0131826171857069,"Converged",FALSE,-0.925633889173004,-0.930937094482285,-0.0132638094927121,"Converged",FALSE,-1.77993719752676,1.85177375693493,-0.0129993873842718,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5,"optMLE"
6,-1.21693881927895,1.18302689871824,-0.0184532036844074,"Converged",FALSE,-1.11033447199723,0.832727385594581,-0.018506463370847,"Converged",FALSE,-0.672529620008709,-0.582313911426864,-0.0186758722383689,"Converged",FALSE,-0.723382170968867,-0.350630097311876,-0.0187169391106547,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.5,0.5,"optMLE"
7,-2.71069389200156,3.49702569997181,-0.00130923079321305,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.747655178329676,-2.93152271395777,-0.00122041798779558,"Converged",FALSE,-2.0688421560935,1.3525044967903,-0.000326973025889748,"Converged",FALSE,-1.61656785035015,-0.071344605182444,-0.000577928807232296,"Converged",FALSE,0.5,0.5,"optMLE"
8,-2.62039247562664,1.59834827903036,0.0111039541553736,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-3.78647111709508,5.0682364901504,0.0130923877364288,"Converged",FALSE,-2.46090266555971,1.17353949975421,0.0105968651498696,"Converged",FALSE,-2.37420444545172,0.916428062769972,0.0104816640314884,"Converged",FALSE,0.5,0.5,"optMLE"
9,-1.73037837628198,-0.934199699453866,0.00483075679525489,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.92899533125942,-0.345247318240528,0.0049540022120869,"Converged",FALSE,-3.01559466071287,2.81788971934299,0.00535051926659279,"Converged",FALSE,-3.24356375595752,4.01126874195111,0.00374153962085017,"Converged",FALSE,0.5,0.5,"optMLE"
10,-1.78261683020304,1.70066721076071,-0.0105474640196517,"Converged",FALSE,-1.38156177225787,0.56911431782303,-0.0107921709274811,"Converged",FALSE,-1.32358590373397,0.389111774985066,-0.0108111060951812,"Converged",FALSE,-0.469834331184147,-2.34526180756657,-0.011268865905796,"Converged",FALSE,-1.0773900189192,-0.350573215825217,-0.0110317321561566,"Converged",FALSE,0.5,0.5,"optMLE"
