"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr","design"
1,-2.01802264463082,1.62243210764938,-0.00779135869126875,"Converged",FALSE,-1.89476886642871,1.31820101182385,-0.00811232064186143,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01,"optMLE"
2,-2.04754838267868,1.39034094880144,-0.00390509626994014,"Converged",FALSE,-2.10935304777443,1.55161003645229,-0.00366860575301252,"Converged",FALSE,-1.88626805425398,0.922069257897479,-0.00417011392019867,"Converged",FALSE,-2.33004912970304,2.0487113426055,-0.00308197704421638,"Converged",FALSE,-1.99591755515847,1.22917345343228,-0.00329081935958393,"Converged",FALSE,0.99,0.01,"optMLE"
3,-1.36424125401639,1.38565793160059,-0.0178072370728685,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.47059524198256,1.67765681509363,-0.01690468752149,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01,"optMLE"
4,-1.71725208950287,-0.247830286534637,-0.00100121174228149,"Converged",FALSE,-1.72872889001073,-0.217949654523466,-0.000929897778830075,"Converged",FALSE,-2.17227815369175,1.07549398723091,-0.000316774555887988,"Converged",FALSE,-1.79870431440926,-0.00760579474027595,-0.000867577270917525,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01,"optMLE"
5,-1.80779449562498,0.667392655994864,-0.00403148207402565,"Converged",FALSE,-1.68993598122062,0.30332930412328,-0.00418407600979549,"Converged",FALSE,-1.57596745740515,-0.041613656835582,-0.00425042170571321,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01,"optMLE"
6,-1.25326488711535,0.937738812827182,-0.0199363251992789,"Converged",FALSE,-1.37305788971879,1.3501293364078,-0.0200170184239583,"Converged",FALSE,-1.15205137485641,0.638685303356722,-0.0199087862036587,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01,"optMLE"
7,-0.629438318260177,0.978387809864753,-0.030150356909946,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.615394243687689,0.908844373317839,-0.0300428047206322,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.409029234517368,0.256751108488777,-0.0301445096245385,"Converged",FALSE,0.99,0.01,"optMLE"
8,-1.55818415159835,1.7583227385101,-0.0139615555985372,"Converged",FALSE,-1.40705713461581,1.17676871902905,-0.0132423839162421,"Converged",FALSE,-1.61200365238442,1.79826053672892,-0.013362491252395,"Converged",FALSE,-1.39450191019611,1.26090376038553,-0.0138262297033159,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01,"optMLE"
9,-1.59848313957017,0.655855136873876,-0.00679434650485553,"Converged",FALSE,-1.65032213367541,0.832978336711472,-0.00658261325205893,"Converged",FALSE,-1.49673725788818,0.316583930972748,-0.00657329044069267,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.57113433204906,0.542253197631647,-0.00662957656077333,"Converged",FALSE,0.99,0.01,"optMLE"
10,-0.634162622682325,1.06169564663005,-0.0282725234219227,"Converged",FALSE,-0.483514164130801,0.660293247235469,-0.0285498257852748,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MAX_ITER reached",FALSE,-0.390542432635305,0.276882163311162,-0.0286695591881344,"Converged",FALSE,0.99,0.01,"optMLE"
11,-0.535953810531256,1.54278938759036,-0.0389903045499989,"Converged",FALSE,-0.553299022431091,1.52921374540688,-0.0390980671217369,"Converged",FALSE,-0.509945819238709,1.54654046698404,-0.0393415283656508,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01,"optMLE"
12,-2.65330302780855,0.660695265715456,0.0151341796770736,"Converged",FALSE,-2.62412982711111,0.548748107458684,0.0151896817301801,"Converged",FALSE,-2.85370339416752,1.33203466133439,0.0147269697927466,"Converged",FALSE,-2.84886082902565,1.20635584173345,0.014817161672598,"Converged",FALSE,NA,NA,NA,"MAX_ITER reached",FALSE,0.99,0.01,"optMLE"
13,-1.24999938880915,1.65170454063835,-0.0203912854933939,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.1025341040723,1.03936183855575,-0.019579200842358,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01,"optMLE"
14,-1.72462334534054,0.306537149115762,0.000264180887836383,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.75671498972384,0.388968207593476,0.000193046881654057,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01,"optMLE"
15,-1.48708575363745,0.690745696042116,-0.0117341256820412,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.54123923042619,0.828306604459998,-0.0117946484042053,"Converged",FALSE,0.99,0.01,"optMLE"
16,-1.86736208886993,0.844955314649987,-0.00449688841972108,"Converged",FALSE,-1.73511539726661,0.543370772927915,-0.00478513032983848,"Converged",FALSE,-1.75677872635965,0.570991339065307,-0.00471956172406771,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.56937312426015,0.0613644020925583,-0.00529941345447877,"Converged",FALSE,0.99,0.01,"optMLE"
17,-1.30730037382049,-0.592962308440859,-0.0075521409123458,"Converged",FALSE,-1.56406880894734,0.185585675928364,-0.00723595809808401,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.6807734896491,0.548592047928184,-0.00714932265965597,"Converged",FALSE,0.99,0.01,"optMLE"
18,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.847761670760241,0.945929782332136,-0.0235655547721794,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.644042453268762,0.314114080321853,-0.0234900888389994,"Converged",FALSE,0.99,0.01,"optMLE"
19,0.00188484852888214,0.133707552052435,-0.0372340001293125,"Converged",FALSE,0.20147756893181,-0.548659344412606,-0.0368750598875951,"Converged",FALSE,0.141952699525613,-0.355766479018343,-0.036996445342314,"Converged",FALSE,0.122218850942112,-0.31909429601044,-0.0368525937097702,"Converged",FALSE,0.101720097123913,-0.218949630400092,-0.0369984359784394,"Converged",FALSE,0.99,0.01,"optMLE"
20,-3.43469896306805,0.889094242245742,0.0319324824137145,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-3.58245268795599,1.2779650648398,0.0322940105047905,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01,"optMLE"
21,-1.42723653252896,-0.75768879108862,-0.00478822883196218,"Converged",FALSE,-1.29413323414397,-1.1764686997485,-0.00492077077382794,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.39952077318098,-0.78300821558286,-0.00495525411793912,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01,"optMLE"
22,-1.68721916097331,1.25058742021732,-0.00989943432571572,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.65251093232328,1.20688894212996,-0.00971624169331811,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01,"optMLE"
23,-0.747475252232579,0.938843472316082,-0.0282322531690454,"Converged",FALSE,-0.68161725595803,0.72458126032037,-0.0284546510680267,"Converged",FALSE,-0.696884402152448,0.82787259728209,-0.0283567250987502,"Converged",FALSE,-0.73545754328695,0.933215586093989,-0.0285767806985498,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01,"optMLE"
24,-1.68527341211715,1.94201985199052,-0.014197674990888,"Converged",FALSE,-1.85358500607856,2.40803625943529,-0.0138697245847097,"Converged",FALSE,-1.81088127285384,2.41763750999393,-0.0135268641063541,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01,"optMLE"
25,-1.86291400954973,2.11897495429327,-0.0131822210914535,"Converged",FALSE,-1.83930405374335,1.86105232098085,-0.0128852806569385,"Converged",FALSE,-2.02592494853176,2.82776750671895,-0.0136475843505939,"Converged",FALSE,-2.16497146513111,2.75367245235046,-0.0129703740965293,"Converged",FALSE,-1.90509147311364,2.36417881245525,-0.0134807406656003,"Converged",FALSE,0.99,0.01,"optMLE"
26,-1.28909529871859,-0.255836562282666,-0.00997446261860384,"Converged",FALSE,-1.3506911196923,-0.0636445528078134,-0.00992555453976983,"Converged",FALSE,-1.25931160577632,-0.338257158781467,-0.0100073937676174,"Converged",FALSE,-1.22953721735712,-0.476095180409846,-0.00996928179313873,"Converged",FALSE,-1.30867281232155,-0.188764023168866,-0.0100324049313664,"Converged",FALSE,0.99,0.01,"optMLE"
