"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr","design"
1,-1.99437388118532,2.65195708962299,-0.0143494604604157,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.72458626382161,1.85796282595724,-0.0153436503932625,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.0722712376171,2.93562816892271,-0.0147934771563419,"Converged",FALSE,0.8,0.2,"optMLE"
2,-1.25590944576294,-0.075319876662167,-0.0071498992127369,"Converged",FALSE,-1.21504323841057,-0.20532104321642,-0.00715193025289702,"Converged",FALSE,-1.2246346941428,-0.17545952349106,-0.00718428080092932,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.39195236434204,0.401781852366358,-0.00729137510329285,"Converged",FALSE,0.8,0.2,"optMLE"
3,-2.24346154808724,0.311454658832898,0.0144801117426681,"Converged",FALSE,-2.36721352203232,0.716398749732791,0.0142380711966285,"Converged",FALSE,-3.39675931157696,3.96102355700735,0.0142794195617969,"Converged",FALSE,-2.13873753975944,0.00367211145463323,0.0144776272519622,"Converged",FALSE,NA,NA,NA,"MAX_ITER reached",FALSE,0.8,0.2,"optMLE"
4,-1.31766675367773,0.848604837186453,-0.0128221130893183,"Converged",FALSE,-1.7682307615117,2.33413660424079,-0.0133348723302578,"Converged",FALSE,-1.54329146396609,1.60924383631857,-0.012718710760145,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.8,0.2,"optMLE"
5,-2.9493875110692,4.99947671143904,-0.0100625474083373,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.17536399213787,2.85242851885398,-0.00965141564869644,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.80175989375489,4.9240975048241,-0.0122020010081272,"Converged",FALSE,0.8,0.2,"optMLE"
6,-1.48451417232911,-0.704829372354085,-0.00155321750948357,"Converged",FALSE,-2.00181706043933,0.967458492826136,-0.00134930658583347,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.2056142108018,1.6817337320597,-0.00181857107655704,"Converged",FALSE,-2.005070374438,1.02827906787431,-0.00159157966508401,"Converged",FALSE,0.8,0.2,"optMLE"
7,-1.82265941260435,3.24024262192914,-0.0187207889642459,"Converged",FALSE,-1.84171463113976,3.24925817338227,-0.0188274805851103,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.704543459980566,-0.244607479007544,-0.0192390371335326,"Converged",FALSE,0.8,0.2,"optMLE"
8,-3.09123438645216,3.67932163339045,0.0052889150831388,"Converged",FALSE,-2.81499022146214,3.0115231525669,0.00692288425031242,"Converged",FALSE,-2.25579652924688,0.86637638568515,0.00674770521047,"Converged",FALSE,-2.41671702732967,1.46323139325601,0.00615602858139574,"Converged",FALSE,-2.32063760683427,1.10544711994238,0.00625646970291436,"Converged",FALSE,0.8,0.2,"optMLE"
9,-2.98282740630244,3.3768780264971,0.000329548320132381,"Converged",FALSE,-2.77632491109242,2.64263796810516,0.000590712917892784,"Converged",FALSE,-3.26672297925357,4.01910855920587,0.00120306669640466,"Converged",FALSE,-2.55113884416869,2.06032733188624,0.00107446623136633,"Converged",FALSE,-2.60971960664668,2.18487744598401,0.000458906272740922,"Converged",FALSE,0.8,0.2,"optMLE"
10,-1.43292944251975,0.296577821447964,-0.00687684968913285,"Converged",FALSE,-1.76264700053069,1.47661551634131,-0.00752304519560159,"Converged",FALSE,-2.23175797394573,2.94277058110116,-0.00740952176432973,"Converged",FALSE,-1.84547849815191,1.82905914988059,-0.00747039941263292,"Converged",FALSE,-2.06907686676089,2.45854257105229,-0.00783815907586554,"Converged",FALSE,0.8,0.2,"optMLE"
