"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr","design"
1,-2.06306238717727,2.30261102356395,-0.0057512882572806,"Converged",FALSE,-2.1356825042292,2.60492019079279,-0.00624260915075301,"Converged",FALSE,-1.90746566389392,1.72541273148245,-0.00571882044006542,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05,"optMLE"
2,-1.40054129313481,0.798459521549884,-0.00960542832960997,"Converged",FALSE,-1.49256972510607,1.0509345879178,-0.00931587441353296,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.279655955022,0.354182448189696,-0.00955789648843802,"Converged",FALSE,0.95,0.05,"optMLE"
3,-1.49144836766569,0.572441549067305,-0.00817491205513374,"Converged",FALSE,-1.59612606555271,0.839765840704744,-0.0082442120465474,"Converged",FALSE,-1.82583313153486,1.50471995611587,-0.00793132511588803,"Converged",FALSE,-1.37658972045624,0.154701342782794,-0.00798508624128283,"Converged",FALSE,-1.62685808991826,0.817778950946187,-0.00762022041153752,"Converged",FALSE,0.95,0.05,"optMLE"
4,-2.54631619288886,2.60029626375204,0.00112022320721017,"Converged",FALSE,-2.18993086783238,1.32905368018559,0.00116913723175405,"Converged",FALSE,-2.33540427004039,1.94922426316849,0.0008858153738069,"Converged",FALSE,-2.56783865103646,2.49902674194388,0.00170203945526972,"Converged",FALSE,-2.48566409181989,2.12899973998628,0.00190893613365238,"Converged",FALSE,0.95,0.05,"optMLE"
5,-1.1122972581677,0.939126414934702,-0.0190553715953899,"Converged",FALSE,-1.06085860465425,0.784904305218714,-0.0190286818605853,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.40732361880999,1.85057530795042,-0.0193295634330643,"Converged",FALSE,0.95,0.05,"optMLE"
6,NA,NA,NA,"B-spline error",FALSE,0.121009154173022,1.33278358478881,-0.0481010441121005,"Converged",FALSE,0.0318024669696367,1.74151968473141,-0.048936936955025,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.131161164143102,1.3456106508179,-0.0481664081795467,"Converged",FALSE,0.95,0.05,"optMLE"
7,-0.800867968720049,-0.258518446518487,-0.0198303147997518,"Converged",FALSE,-1.2701148207464,1.21028980875132,-0.0198558401093731,"Converged",FALSE,-0.904768255198293,0.0762320445243152,-0.0198323626689522,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05,"optMLE"
8,-1.7392242845276,1.16579301806475,-0.00567186129988463,"Converged",FALSE,-1.63333793117324,0.79485388626169,-0.00547410464640704,"Converged",FALSE,-1.52657925323158,0.405347275131993,-0.00518848034802122,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05,"optMLE"
9,-1.22137707935164,2.46408323104814,-0.0282128739916333,"Converged",FALSE,-0.506876644094776,0.259449466129778,-0.0280965180788331,"Converged",FALSE,-0.183539827499364,-0.735086498812408,-0.0281416272152235,"Converged",FALSE,-0.243939208765391,-0.539142816042437,-0.0282320302543668,"Converged",FALSE,-0.722213537545414,0.985357206360422,-0.0282694448156866,"Converged",FALSE,0.95,0.05,"optMLE"
10,-2.0240053506595,1.59097697499099,-0.00366578340083592,"Converged",FALSE,-2.44306219572313,2.97513189016415,-0.00238205560580832,"Converged",FALSE,-2.04700688941559,1.45261252624775,-0.00264697303111494,"Converged",FALSE,-2.03911365423363,1.44890243282345,-0.00294152970915064,"Converged",FALSE,-1.95604942117016,1.16218180111526,-0.00282368087417612,"Converged",FALSE,0.95,0.05,"optMLE"
