"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr","design"
1,-2.21505344893843,1.51520152567955,0.00250483252733534,"Converged",FALSE,-1.96883745569113,0.700247856690783,0.00241435365924673,"Converged",FALSE,-0.720772363227139,-3.01398800688076,0.00167446728261421,"Converged",FALSE,-2.17119308220763,1.34226378159293,0.00260536223383707,"Converged",FALSE,-1.40034907440435,-1.14928588956321,0.00255537878760591,"Converged",FALSE,0.5,0.5,"optMLE"
2,-1.98631180701404,1.96598600758223,-0.00832356064201062,"Converged",FALSE,-1.38009324074527,-0.015601401608065,-0.00785179577621391,"Converged",FALSE,-1.03431426476561,-1.20215517063111,-0.00759086755579323,"Converged",FALSE,-1.20934273783771,-0.585580772467464,-0.00771671246023737,"Converged",FALSE,-1.76015568335908,1.25945809512966,-0.00827988290163035,"Converged",FALSE,0.5,0.5,"optMLE"
3,-2.29839437601688,3.31557713005288,-0.00792711346083879,"Converged",FALSE,-0.592368820486422,-2.66511557839893,-0.00769857561722097,"Converged",FALSE,-0.483350510312023,-2.66711021357379,-0.0086207085556307,"Converged",FALSE,-1.75429001074927,1.19905431493063,-0.00775262744173386,"Converged",FALSE,-1.4612683369974,0.339029377418841,-0.00788747606488236,"Converged",FALSE,0.5,0.5,"optMLE"
4,-1.72371868078359,2.62064262236058,-0.0161137403210907,"Converged",FALSE,-0.164879827631158,-2.49007075629331,-0.0149555543424457,"Converged",FALSE,0.0791898057267258,-3.38145844690255,-0.0154599969237299,"Converged",FALSE,-0.471317248372862,-1.39653275616032,-0.0155370929032803,"Converged",FALSE,-1.67743702237777,2.33901748777133,-0.0152987716568734,"Converged",FALSE,0.5,0.5,"optMLE"
5,-0.198466541878049,-1.52912851440777,-0.0213364024091187,"Converged",FALSE,-1.46200995809351,2.34993245861887,-0.0208940346850929,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.09216506171011,1.18212620615184,-0.0210566408116121,"Converged",FALSE,-1.50281800090819,2.54810048464779,-0.0211052011143149,"Converged",FALSE,0.5,0.5,"optMLE"
6,-1.85409686463883,4.94726171228448,-0.0311785610056971,"Converged",FALSE,-1.19003021208717,2.36205911311844,-0.0298659506781095,"Converged",FALSE,-1.31352408177271,3.40266703298149,-0.0320293738002091,"Converged",FALSE,-1.30776031911567,3.01831602248348,-0.0291042364627834,"Converged",FALSE,-0.940397783905047,1.59767102542582,-0.0289871780315387,"Converged",FALSE,0.5,0.5,"optMLE"
7,-0.760161211990099,0.758747622235572,-0.0272729186986219,"Converged",FALSE,-0.823730548133112,0.985220358424299,-0.0273438654034953,"Converged",FALSE,-1.06265002225936,1.79304659389843,-0.027455808243386,"Converged",FALSE,-0.928358447236241,1.36785619585594,-0.0276100957001663,"Converged",FALSE,-0.456780712757993,-0.086448063106208,-0.0271670555233964,"Converged",FALSE,0.5,0.5,"optMLE"
8,-0.318876807594531,0.0410344272563183,-0.0343890135211953,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.662699241720405,1.17186655645379,-0.0345397648300941,"Converged",FALSE,-0.437881834902408,0.39469164836785,-0.0342946749803872,"Converged",FALSE,-0.484542541087293,0.601772194644614,-0.0343543067935561,"Converged",FALSE,0.5,0.5,"optMLE"
9,-0.106582388288127,-1.21199834614148,-0.0220057328923987,"Converged",FALSE,-0.180278668794594,-0.954994132809197,-0.0221449372121179,"Converged",FALSE,-0.403328484393925,-0.248934212199752,-0.0221748084426937,"Converged",FALSE,-1.31507366891129,2.56083558988665,-0.0209830342069392,"Converged",FALSE,-0.625654730174935,0.453834782100854,-0.0221518645337435,"Converged",FALSE,0.5,0.5,"optMLE"
10,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.11966378757466,3.43266814958421,-0.013394672070598,"Converged",FALSE,-2.17353211181402,3.76983438613096,-0.0145757153795474,"Converged",FALSE,-2.37223233574622,4.23938213876291,-0.0131462471927738,"Converged",FALSE,0.5,0.5,"optMLE"
