"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr","design"
1,-1.68433668153852,3.46885017362131,-0.0258442786299497,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MAX_ITER reached",FALSE,NA,NA,NA,"MAX_ITER reached",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2,"optMLE"
2,-2.20738411817682,5.00544036620533,-0.0240912476103481,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.00443750019772,0.811635821135518,-0.0227928013243699,"Converged",FALSE,-1.13547853502201,1.15589015639358,-0.0227549726675742,"Converged",FALSE,-1.04059976159025,0.904287250960508,-0.0226603649646393,"Converged",FALSE,0.8,0.2,"optMLE"
3,-1.02884311371525,2.04413257992828,-0.0304151309588452,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.22615117667194,2.60744903103092,-0.0297975962088503,"Converged",FALSE,-1.28445457581349,2.7004436164533,-0.0309763858423817,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2,"optMLE"
4,-1.16279390437142,1.33417749890543,-0.022112721716685,"Converged",FALSE,-1.22305915681902,1.58923111567318,-0.0219811295855585,"Converged",FALSE,-1.63062018497713,2.9264958414469,-0.0226415778998929,"Converged",FALSE,-0.99068287356093,0.712027981263089,-0.0216626909350283,"Converged",FALSE,-0.61841988871616,-0.461140380932277,-0.0217210928746391,"Converged",FALSE,0.8,0.2,"optMLE"
5,-0.951106867775226,-0.656359308418124,-0.0101626909401366,"Converged",FALSE,-0.773425651333768,-1.58333634620877,-0.0087842651546848,"Converged",FALSE,-0.637308465722808,-1.73537646904735,-0.0103162817561211,"Converged",FALSE,-1.10540431001516,-0.0656291977774987,-0.0107076958677086,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2,"optMLE"
6,-2.08130940620961,3.89480062633438,-0.0201702199892369,"Converged",FALSE,-1.47090325245021,1.74065848137622,-0.0206601346843099,"Converged",FALSE,-0.895658049726666,-0.14322080978971,-0.0208415334862927,"Converged",FALSE,-0.506299890330624,-1.35884535229544,-0.0202818455266002,"Converged",FALSE,-0.72946724060435,-0.696208263687049,-0.0206560030208491,"Converged",FALSE,0.8,0.2,"optMLE"
7,-2.65569074115234,0.492941479269865,0.0124282044856047,"Converged",FALSE,-3.09995436271714,1.87435875786831,0.0122987301133264,"Converged",FALSE,-3.69317732104232,3.5433406826567,0.0130121775607237,"Converged",FALSE,-2.97989654260338,1.47226714868639,0.0124159735550967,"Converged",FALSE,-3.3113569493695,2.47320288305781,0.0119397254157942,"Converged",FALSE,0.8,0.2,"optMLE"
8,-1.28420766930171,-0.465155115446654,-0.00952566257751825,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.05498644708693,-1.27886780966796,-0.0097665882681098,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2,"optMLE"
9,-2.27395848299121,2.55175694724373,-0.0106812436223817,"Converged",FALSE,-1.50608200097483,0.150134230738201,-0.0114581483838284,"Converged",FALSE,-2.0856041073456,2.01747342309165,-0.0114526051551854,"Converged",FALSE,-1.88636366678228,1.21891886153348,-0.0107920283970862,"Converged",FALSE,-1.93324267562011,1.37420872017553,-0.0106056873215366,"Converged",FALSE,0.8,0.2,"optMLE"
10,-2.11689755982853,2.42374431595371,-0.0124128185001606,"Converged",FALSE,-2.09323827281077,2.40166079483838,-0.0122505683329819,"Converged",FALSE,-2.16565602418805,2.6826890496086,-0.0123397943446979,"Converged",FALSE,-2.08326438871463,2.52488755352286,-0.0133396843913015,"Converged",FALSE,-2.53072828400856,3.51175135871336,-0.012636239844282,"Converged",FALSE,0.8,0.2,"optMLE"
