"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr","design"
1,-1.69697360781846,1.9358851277865,-0.0154490956973069,"Converged",FALSE,-1.64044192052487,1.57814885623338,-0.0150400026983309,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.87669431587256,2.21886706246406,-0.0152592669098301,"Converged",FALSE,0.95,0.05,"optMLE"
2,-2.31829371477966,2.91242565162104,-0.00775099960843355,"Converged",FALSE,-1.87594185457901,1.61120070787794,-0.00840974076791263,"Converged",FALSE,-2.04769822864176,2.09310841606132,-0.00800420986917802,"Converged",FALSE,-2.00573247624667,1.93090308428199,-0.0076552485856302,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05,"optMLE"
3,-1.55348522316187,1.45429441646853,-0.014891993324821,"Converged",FALSE,-1.39509687729095,0.898819716288286,-0.0146584332307048,"Converged",FALSE,-1.49363824338711,1.20439722942423,-0.0144490704445229,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.96524822392396,2.37318827693265,-0.013909697756006,"Converged",FALSE,0.95,0.05,"optMLE"
4,-1.63961457411241,-0.412648775099221,0.00247821598346002,"Converged",FALSE,-1.6341456727218,-0.423071619210073,0.00249784343261694,"Converged",FALSE,-1.60104272107934,-0.533123506375268,0.0027118074638398,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.68304803402973,-0.296253821824016,0.00261966495867051,"Converged",FALSE,0.95,0.05,"optMLE"
5,NA,NA,NA,"B-spline error",FALSE,-2.06778723247972,1.02742394978815,0.00197728961138151,"Converged",FALSE,-2.34628343154222,1.84948897579737,0.0021257120112379,"Converged",FALSE,-1.90969410611458,0.489303828287851,0.00204035613079837,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05,"optMLE"
6,-1.98202371428595,1.78685859433161,-0.0043546987313882,"Converged",FALSE,-1.90503578455765,1.45602494072618,-0.00426023215022665,"Converged",FALSE,-1.96480946469651,1.81068427114444,-0.00486682998457311,"Converged",FALSE,-1.62600503310394,0.65738307600911,-0.00443408486617362,"Converged",FALSE,-1.71500409778654,1.00378344649299,-0.00449808913977218,"Converged",FALSE,0.95,0.05,"optMLE"
7,-0.776601019549676,1.37043103862776,-0.0282900617504848,"Converged",FALSE,-0.66459433699981,1.05774554373609,-0.0280315837573652,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05,"optMLE"
8,-1.50093305310503,2.86238359138677,-0.0253966922988334,"Converged",FALSE,-1.1107135964279,1.79592834258608,-0.0235206875429171,"Converged",FALSE,-1.50563555970775,3.32563018104883,-0.0256823420643928,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05,"optMLE"
9,-0.560867001314615,0.7331384256718,-0.0282031885794414,"Converged",FALSE,-0.659715090714965,1.0191663957852,-0.0281524164688325,"Converged",FALSE,-0.634336815530136,0.901563516350591,-0.0279152388815649,"Converged",FALSE,NA,NA,NA,"MAX_ITER reached",FALSE,-0.352209343668779,0.0950934679302819,-0.028097165949436,"Converged",FALSE,0.95,0.05,"optMLE"
10,-2.61551251524986,1.39130929363187,0.0096289113433462,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.39196180298733,0.654009876596152,0.00948511307664458,"Converged",FALSE,-2.48460342504419,0.891700727432075,0.00948797830162945,"Converged",FALSE,-2.4009019140861,0.624002605271463,0.00958897000306755,"Converged",FALSE,0.95,0.05,"optMLE"
11,-0.618458836684767,1.75267320167598,-0.0395273488439694,"Converged",FALSE,-0.80273203038135,2.48566776638718,-0.0399763800311852,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05,"optMLE"
12,-2.06710625674764,1.69743534105928,-0.00719091666577782,"Converged",FALSE,-1.67558235996346,0.372702772867437,-0.00698963034371083,"Converged",FALSE,-1.40392105470195,-0.523109438211733,-0.00669338553152049,"Converged",FALSE,-1.89150627258577,1.21111847510869,-0.00718574758906015,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05,"optMLE"
