"sim","bcc_beta0","bcc_beta1","bcc_beta2","bcc_conv_msg","bcc_data_resampled","tpr","fpr"
35,-1.04123451448113,-0.495611229441093,-0.0998750473552804,"Converged",FALSE,0.8,0.2
36,-2.36126820339131,2.89311717387477,-0.0767200513145702,"Converged",FALSE,0.8,0.2
37,-2.31339644442214,2.42710407499517,-0.0661128210282833,"Converged",FALSE,0.8,0.2
38,-1.44127118620382,1.4908797213889,-0.152691237340613,"Converged",FALSE,0.8,0.2
39,-2.84669220275838,4.99773768779726,-0.151469817155413,"Converged",FALSE,0.8,0.2
40,-2.39584360512681,3.83862044899963,-0.178009398773328,"Converged",FALSE,0.8,0.2
41,-2.3764238964817,2.51752145079262,-0.0470413426973871,"Converged",FALSE,0.8,0.2
42,-2.85878321008278,4.75396855419544,-0.124589173861611,"Converged",FALSE,0.8,0.2
43,-2.31059913328495,3.99099710182169,-0.162607148953777,"Converged",FALSE,0.8,0.2
44,-2.32780279130178,0.85452714421985,0.0291030000846909,"Converged",FALSE,0.8,0.2
45,-1.74862618778835,1.48375837032373,-0.132784273625177,"Converged",FALSE,0.8,0.2
46,-0.75867629869899,-0.584064361299208,-0.183575312260219,"Converged",FALSE,0.8,0.2
47,-1.00528608089704,-0.551665581546882,-0.153465144747082,"Converged",FALSE,0.8,0.2
48,-1.74770586739602,1.26926094248214,-0.117790567036061,"Converged",FALSE,0.8,0.2
49,-0.643484086527771,-1.47671637367217,-0.155580252433314,"Converged",FALSE,0.8,0.2
50,-2.45044746264918,2.63575054508002,-0.0409180170480988,"Converged",FALSE,0.8,0.2
51,-1.12564882127104,-0.5991193563464,-0.142644256539761,"Converged",FALSE,0.8,0.2
52,-2.16725553439381,2.75030136392028,-0.10019252508522,"Converged",FALSE,0.8,0.2
53,-2.57126020981129,2.54487383828156,-0.00192213538963101,"Converged",FALSE,0.8,0.2
54,-1.89125812135353,1.22826167188792,-0.054331719167737,"Converged",FALSE,0.8,0.2
55,-1.57484904967975,1.34521437056781,-0.122904742914957,"Converged",FALSE,0.8,0.2
56,-1.75113321889201,1.66909268460707,-0.120019793972064,"Converged",FALSE,0.8,0.2
57,-1.26268654149684,1.59195850451988,-0.229446943012414,"Converged",FALSE,0.8,0.2
58,-2.47365486465346,3.34103816470266,-0.0748128228139736,"Converged",FALSE,0.8,0.2
59,-2.39644903073515,3.36144284315244,-0.136104461063579,"Converged",FALSE,0.8,0.2
60,-1.48669263987316,-0.106445527244455,-0.0481409550763432,"Converged",FALSE,0.8,0.2
61,-1.90462262447218,1.59854067879017,-0.0746978106280297,"Converged",FALSE,0.8,0.2
62,-1.99131548726709,2.13865185076394,-0.0985572187327844,"Converged",FALSE,0.8,0.2
63,-2.34205785631794,2.57545213256354,-0.0821425815992238,"Converged",FALSE,0.8,0.2
64,-1.78735854399565,0.916492573148536,-0.0527442790084986,"Converged",FALSE,0.8,0.2
65,-2.59580362052925,3.96205034306084,-0.108902976160113,"Converged",FALSE,0.8,0.2
66,-0.988383931656543,-1.4044180259053,-0.0719786807869581,"Converged",FALSE,0.8,0.2
67,-2.87770575644051,5.60578065962294,-0.0849498929456078,"Converged",FALSE,0.8,0.2
68,-2.45483012712778,3.74174077318239,-0.110163827900539,"Converged",FALSE,0.8,0.2
69,-2.27383271706681,2.84031070904824,-0.0685104187542823,"Converged",FALSE,0.8,0.2
70,-2.10331281899689,2.76354398696468,-0.132645697726313,"Converged",FALSE,0.8,0.2
71,-1.06706382720571,0.15779077176598,-0.169641999897068,"Converged",FALSE,0.8,0.2
72,-2.78782558403834,3.25782895976341,-0.0351312639529572,"Converged",FALSE,0.8,0.2
73,-2.22314246389826,2.77210941299423,-0.0985736219142041,"Converged",FALSE,0.8,0.2
74,-1.65409520152034,1.25112228995691,-0.0996842928029332,"Converged",FALSE,0.8,0.2
75,-1.09249516660558,-0.460117565221532,-0.140774819403266,"Converged",FALSE,0.8,0.2
76,-2.0288619004976,1.82567208273445,-0.0906473185802133,"Converged",FALSE,0.8,0.2
77,-1.65592390912389,0.401650997560463,-0.0233085889775052,"Converged",FALSE,0.8,0.2
78,-2.30624186024625,2.12715595704586,-0.0501107191988744,"Converged",FALSE,0.8,0.2
79,-2.09020460458608,2.29535300575648,-0.0538493655988835,"Converged",FALSE,0.8,0.2
80,-2.30541243127547,4.27738591472178,-0.162345276939605,"Converged",FALSE,0.8,0.2
81,-1.89549244805241,1.54242695374588,-0.0720771587810091,"Converged",FALSE,0.8,0.2
82,-2.49636057987248,2.46871018080962,-0.0375409999313063,"Converged",FALSE,0.8,0.2
83,-2.79486901686493,4.04477125434586,-0.0571285227491204,"Converged",FALSE,0.8,0.2
84,-2.78809249842529,4.62038305838702,-0.0864977893488304,"Converged",FALSE,0.8,0.2
85,-2.1433047607874,1.99282028409421,-0.0746450738846613,"Converged",FALSE,0.8,0.2
86,-1.19767580810065,0.687879307894709,-0.167275947655522,"Converged",FALSE,0.8,0.2
87,-2.03926525839441,2.30231487532079,-0.14286323322432,"Converged",FALSE,0.8,0.2
88,-2.07205562319637,1.19738320897259,-0.0401383691661811,"Converged",FALSE,0.8,0.2
89,-1.36908776820863,1.26498431526919,-0.184406806344916,"Converged",FALSE,0.8,0.2
90,-3.02273799334255,5.23620307170504,-0.101747118261428,"Converged",FALSE,0.8,0.2
91,-1.93440609353124,1.68544343479852,-0.11411789970789,"Converged",FALSE,0.8,0.2
92,-1.77023078143552,0.260008644329069,-0.032103929163011,"Converged",FALSE,0.8,0.2
93,-1.99261403718282,2.34061871675154,-0.135922392595235,"Converged",FALSE,0.8,0.2
94,-2.42640267994182,3.59248264086272,-0.0874263941348056,"Converged",FALSE,0.8,0.2
95,-1.44021774757054,-0.145369011611821,-0.0536987735586831,"Converged",FALSE,0.8,0.2
96,-2.31877877917824,2.96857697428641,-0.104179155112017,"Converged",FALSE,0.8,0.2
97,-0.699172010749954,-1.59837783197157,-0.15322668110713,"Converged",FALSE,0.8,0.2
98,-1.91547136868689,1.81258281135513,-0.0980592173489624,"Converged",FALSE,0.8,0.2
99,-1.9293080639443,2.25847890567114,-0.11678838753672,"Converged",FALSE,0.8,0.2
100,-1.96162436551972,1.82643903337389,-0.0966065196236718,"Converged",FALSE,0.8,0.2
101,-1.89305369304326,3.11461098767606,-0.203015614574257,"Converged",FALSE,0.8,0.2
102,-1.63477445898915,1.84283498413387,-0.14767256960151,"Converged",FALSE,0.8,0.2
103,-2.11674068855003,3.32528098497878,-0.14107753317162,"Converged",FALSE,0.8,0.2
104,-1.35334458759461,-0.104923887005881,-0.0916539792680906,"Converged",FALSE,0.8,0.2
105,-1.88374982184424,1.70443013608296,-0.101356530054502,"Converged",FALSE,0.8,0.2
106,-1.57398170548349,1.33229482210107,-0.146415893145683,"Converged",FALSE,0.8,0.2
107,-1.94988838127525,1.37599074886305,-0.056564240009713,"Converged",FALSE,0.8,0.2
108,-1.8994772509078,1.91198096034203,-0.107683565389458,"Converged",FALSE,0.8,0.2
109,-1.75731746188414,1.6341381415984,-0.141870665390687,"Converged",FALSE,0.8,0.2
110,-1.17254694048947,-0.904209136873599,-0.0729681986660459,"Converged",FALSE,0.8,0.2
111,-1.96554897909653,2.66296949333319,-0.169698919555768,"Converged",FALSE,0.8,0.2
112,-1.40721496413247,2.09502761779941,-0.216866648548335,"Converged",FALSE,0.8,0.2
113,-2.00811733658545,1.27824210845049,-0.0527592939244428,"Converged",FALSE,0.8,0.2
114,-1.09343893447376,-0.217013031755001,-0.129785915779579,"Converged",FALSE,0.8,0.2
115,-3.22759533319051,5.02812855813882,-0.0639738627498997,"Converged",FALSE,0.8,0.2
116,-2.60050731028339,3.31179891399445,-0.0781244915062146,"Converged",FALSE,0.8,0.2
117,-2.42100088075505,2.83524774495957,-0.0700764371669964,"Converged",FALSE,0.8,0.2
118,-1.16157205140836,-0.176622026444111,-0.106005242930187,"Converged",FALSE,0.8,0.2
119,-3.31284626471703,6.10108079686682,-0.0848441484773657,"Converged",FALSE,0.8,0.2
120,-1.9766037542189,2.11240450636831,-0.116331466912887,"Converged",FALSE,0.8,0.2
121,-2.44743609641425,3.37174264684055,-0.0989844965308958,"Converged",FALSE,0.8,0.2
122,-2.6333078035471,3.35253132075959,-0.0636716430030564,"Converged",FALSE,0.8,0.2
123,-1.84336485792688,1.50324455334697,-0.0956159519240354,"Converged",FALSE,0.8,0.2
124,-1.33427276902264,-0.502933397089383,-0.0707148420060605,"Converged",FALSE,0.8,0.2
125,-1.83827904794992,1.47688651454352,-0.114238172059035,"Converged",FALSE,0.8,0.2
126,-2.62157594732546,3.59891307283206,-0.0394916372231787,"Converged",FALSE,0.8,0.2
127,-1.78542676336003,1.34928033319544,-0.107376878958055,"Converged",FALSE,0.8,0.2
128,-2.22074154891525,2.93156985984622,-0.158927011071711,"Converged",FALSE,0.8,0.2
129,-1.86886163363085,2.31220450755863,-0.1397378451932,"Converged",FALSE,0.8,0.2
130,-2.01833533313182,2.37522107006846,-0.114033194619299,"Converged",FALSE,0.8,0.2
131,-1.06247201883864,0.12041893644117,-0.168963443907988,"Converged",FALSE,0.8,0.2
132,-2.1994648540267,3.02495090504301,-0.126471250794581,"Converged",FALSE,0.8,0.2
133,-2.32457979986777,3.02021675650397,-0.0832699467038705,"Converged",FALSE,0.8,0.2
134,-1.97851403319769,2.57849287776991,-0.131202837556312,"Converged",FALSE,0.8,0.2
135,-2.21111657262116,2.56284983431503,-0.0636353440459221,"Converged",FALSE,0.8,0.2
136,-2.01560921330289,1.80118935867432,-0.0963136228476284,"Converged",FALSE,0.8,0.2
137,-2.42626602933456,2.58478888685752,-0.0483363422922846,"Converged",FALSE,0.8,0.2
138,-2.36620157992126,3.22603671190721,-0.105848914926837,"Converged",FALSE,0.8,0.2
139,-2.26480805656577,4.04883331263713,-0.166918309316902,"Converged",FALSE,0.8,0.2
140,-2.14933736177085,2.17552811158039,-0.0693569206431143,"Converged",FALSE,0.8,0.2
141,-0.899738577264268,-1.18300506221337,-0.102946923945929,"Converged",FALSE,0.8,0.2
142,-1.61596239777378,1.40646313376729,-0.115366355067293,"Converged",FALSE,0.8,0.2
143,-1.62814107132689,1.94907106523681,-0.143699049159274,"Converged",FALSE,0.8,0.2
144,-1.64672464146335,1.39212223542352,-0.123750121076851,"Converged",FALSE,0.8,0.2
145,-3.05521024604126,5.18711441201598,-0.100675876251382,"Converged",FALSE,0.8,0.2
146,-1.7286180508598,0.304139534275325,-0.0332494210756503,"Converged",FALSE,0.8,0.2
147,-1.6716322753964,1.06016321879137,-0.092098653639972,"Converged",FALSE,0.8,0.2
148,-2.33940661965392,2.52872217118034,-0.0587535245139746,"Converged",FALSE,0.8,0.2
149,-2.42246780716513,2.85681221710552,-0.0874604472368028,"Converged",FALSE,0.8,0.2
150,-2.19120452494517,1.81951049654544,-0.0532621528033361,"Converged",FALSE,0.8,0.2
151,-1.93242126159212,2.27414470073411,-0.121075608173642,"Converged",FALSE,0.8,0.2
152,-1.55889807650689,0.774885229641365,-0.113372105527033,"Converged",FALSE,0.8,0.2
153,-1.53052462893905,1.1428936056424,-0.16466296310585,"Converged",FALSE,0.8,0.2
154,-2.46746473793445,3.43382905030108,-0.118093415224653,"Converged",FALSE,0.8,0.2
155,-2.01670355105541,0.659915322087022,0.00797048817002253,"Converged",FALSE,0.8,0.2
156,-2.2245761772955,1.72056019032666,0.015478115182249,"Converged",FALSE,0.8,0.2
157,-1.95364529705006,2.33173259608615,-0.135447528163108,"Converged",FALSE,0.8,0.2
158,-1.20923523208987,0.493629443149456,-0.143762480006623,"Converged",FALSE,0.8,0.2
159,-2.18986623818216,2.42307500077679,-0.0894099414178036,"Converged",FALSE,0.8,0.2
160,-0.639300614143574,-1.71899879094135,-0.14564155610024,"Converged",FALSE,0.8,0.2
161,-2.10153785358632,2.88585939036847,-0.114315281968085,"Converged",FALSE,0.8,0.2
162,-1.58881234686694,1.34488732019336,-0.147837295907352,"Converged",FALSE,0.8,0.2
163,-2.62908515573685,3.64432285973126,-0.0680157822863317,"Converged",FALSE,0.8,0.2
164,-2.67701764656017,3.75854034177627,-0.0729935890861094,"Converged",FALSE,0.8,0.2
165,-2.54057474934549,3.33489937549197,-0.0918892653368471,"Converged",FALSE,0.8,0.2
166,-2.65095053503357,3.21503542043601,-0.056976108282069,"Converged",FALSE,0.8,0.2
167,-1.49217266298719,0.931992674582199,-0.136764399279005,"Converged",FALSE,0.8,0.2
168,-2.86713480541026,3.69853597553733,-0.0320257349109783,"Converged",FALSE,0.8,0.2
169,-1.89134648024516,1.45039845547107,-0.0640102473498336,"Converged",FALSE,0.8,0.2
170,-1.13152501472858,-0.274329954713794,-0.103115827376809,"Converged",FALSE,0.8,0.2
171,-3.62369420608347,7.11059643202827,-0.0770894101352015,"Converged",FALSE,0.8,0.2
172,-1.50840104239859,1.61857971290627,-0.170308048788413,"Converged",FALSE,0.8,0.2
173,-1.73571591412318,1.00724236800831,-0.0610817112653884,"Converged",FALSE,0.8,0.2
174,-2.18813796298289,2.8746850416637,-0.104584273302625,"Converged",FALSE,0.8,0.2
175,-0.979525960320951,0.0456084334878236,-0.169741609513319,"Converged",FALSE,0.8,0.2
176,-2.33836292085274,2.70181746354245,-0.069309486084953,"Converged",FALSE,0.8,0.2
177,-2.48784172895056,3.61643852728467,-0.0857349734003429,"Converged",FALSE,0.8,0.2
178,-1.85285820965802,0.94855061411787,-0.0567897541900927,"Converged",FALSE,0.8,0.2
179,-1.95759293481808,1.18918170098309,-0.0620032020539079,"Converged",FALSE,0.8,0.2
180,-1.22628909002114,-0.088430893435589,-0.110085961448045,"Converged",FALSE,0.8,0.2
181,-2.30315163612755,3.03269698182337,-0.119600214328092,"Converged",FALSE,0.8,0.2
182,-2.34041422425582,3.61810707117189,-0.18268285097146,"Converged",FALSE,0.8,0.2
183,-2.16856505282338,2.92265065387694,-0.106779645543137,"Converged",FALSE,0.8,0.2
184,-1.80938566800171,1.71486921246323,-0.115466456855015,"Converged",FALSE,0.8,0.2
185,-2.32530850221315,2.86300052740573,-0.090858116720623,"Converged",FALSE,0.8,0.2
186,-1.29988127612061,0.263318172295389,-0.15156987377709,"Converged",FALSE,0.8,0.2
187,-2.8297016867274,4.6529994994199,-0.10880091026401,"Converged",FALSE,0.8,0.2
188,-1.99033224150055,1.99658040020654,-0.101874191529173,"Converged",FALSE,0.8,0.2
189,-2.0806180369811,2.80901060220691,-0.138773110362004,"Converged",FALSE,0.8,0.2
190,-1.5954422196443,1.58219479585728,-0.1670040333482,"Converged",FALSE,0.8,0.2
191,-2.45117348920041,3.7565056259471,-0.125438592446124,"Converged",FALSE,0.8,0.2
192,-1.49167541724925,0.625981963331369,-0.0942542074539606,"Converged",FALSE,0.8,0.2
193,-2.8667935555854,3.74367977123753,-0.0261984610277883,"Converged",FALSE,0.8,0.2
194,-1.55654893405079,1.09065611415255,-0.133315295888048,"Converged",FALSE,0.8,0.2
195,-1.42453774506099,1.30107558339107,-0.170816596424015,"Converged",FALSE,0.8,0.2
196,-2.54124112670347,3.8020970334812,-0.143932635060034,"Converged",FALSE,0.8,0.2
197,-1.95086088625267,1.79958221205641,-0.0956721321754461,"Converged",FALSE,0.8,0.2
198,-1.90025450750873,2.36148600484159,-0.136160631549742,"Converged",FALSE,0.8,0.2
199,-2.63161922667359,3.04839140924345,-0.024148515025167,"Converged",FALSE,0.8,0.2
200,-2.77002678583412,3.38744834062978,-0.0305556958597463,"Converged",FALSE,0.8,0.2
201,-2.10372680857474,2.29872021450333,-0.0751655457738493,"Converged",FALSE,0.8,0.2
202,-2.10573062380065,2.28950606786588,-0.120701072997695,"Converged",FALSE,0.8,0.2
203,-2.00979643476157,2.25785294103784,-0.106032585163998,"Converged",FALSE,0.8,0.2
204,-2.2146675212373,2.2582858112806,-0.0726446618217288,"Converged",FALSE,0.8,0.2
205,-2.30497678727886,2.23034871406483,-0.0153515843159503,"Converged",FALSE,0.8,0.2
206,-1.00505100875968,-0.0867510909616247,-0.156319231056313,"Converged",FALSE,0.8,0.2
207,-1.30652200773435,-1.06957331821143,-0.0314358017425496,"Converged",FALSE,0.8,0.2
208,-2.69227269857999,3.90286991236626,-0.0819564462146743,"Converged",FALSE,0.8,0.2
209,-1.94489858331813,2.03136544990079,-0.0950454171072222,"Converged",FALSE,0.8,0.2
210,-2.21101784412871,2.27162075430089,-0.055776138360471,"Converged",TRUE,0.8,0.2
211,-1.89330620468043,2.34145361822859,-0.107118084514252,"Converged",FALSE,0.8,0.2
212,-2.97974253958056,3.51807693176139,-0.0213252791714537,"Converged",FALSE,0.8,0.2
213,-1.63788978578625,1.38174599064384,-0.102153572527388,"Converged",FALSE,0.8,0.2
214,-3.39718351782947,4.89288156576947,0.0140559774753923,"Converged",FALSE,0.8,0.2
215,-1.47568952335472,-0.505750224364197,-0.038948420245804,"Converged",FALSE,0.8,0.2
216,-1.93041000077684,2.29551941874294,-0.109414515096752,"Converged",FALSE,0.8,0.2
217,-2.83961212969142,5.44006231259581,-0.166029662741735,"Converged",FALSE,0.8,0.2
218,-1.32710952739031,-0.0108141008147632,-0.106018757701246,"Converged",FALSE,0.8,0.2
219,-2.59338471012867,4.355798982232,-0.162649492353227,"Converged",FALSE,0.8,0.2
220,-2.57656659706228,4.18371140034454,-0.122921068574757,"Converged",FALSE,0.8,0.2
221,-1.6263824485774,0.0537387375598848,-0.0528622929591328,"Converged",FALSE,0.8,0.2
222,-1.34333725350591,-0.0399081790700563,-0.0992416765353202,"Converged",FALSE,0.8,0.2
223,-1.43281266167858,-0.280929485179042,-0.104194270761171,"Converged",FALSE,0.8,0.2
224,-0.986290488431614,-0.268138588624272,-0.100749662023452,"Converged",FALSE,0.8,0.2
225,-2.22572750425806,1.77513540580576,-0.0466005273548668,"Converged",FALSE,0.8,0.2
226,-1.95634069096472,2.26400096901137,-0.132491113684342,"Converged",FALSE,0.8,0.2
227,-2.0277363968657,2.60335095331829,-0.103613712478739,"Converged",FALSE,0.8,0.2
228,-2.83057898243195,3.95839130711177,-0.0592967184884002,"Converged",FALSE,0.8,0.2
229,-2.26160523694749,2.75236224220809,-0.101579582626363,"Converged",FALSE,0.8,0.2
230,-2.18318380388017,2.29886199920147,-0.074835461396329,"Converged",FALSE,0.8,0.2
231,-1.80763028453261,1.32068289631325,-0.103041302015214,"Converged",FALSE,0.8,0.2
232,-1.6798090120027,2.00333108076494,-0.179088288289792,"Converged",FALSE,0.8,0.2
233,-1.91869629068136,2.81359285267369,-0.158741619715677,"Converged",FALSE,0.8,0.2
234,-1.91033476926491,1.22358461276412,-0.0373139767936438,"Converged",FALSE,0.8,0.2
235,-2.11402547764653,2.29842834102748,-0.0877032718001283,"Converged",FALSE,0.8,0.2
236,-1.72753534079563,2.21595992220093,-0.190963405557505,"Converged",FALSE,0.8,0.2
237,-3.40476229450361,5.1114239812535,-0.0243821269827468,"Converged",FALSE,0.8,0.2
238,-2.31974945630491,3.17012364343957,-0.145424156742858,"Converged",FALSE,0.8,0.2
239,-1.90033014223839,1.8450095884233,-0.132932695045126,"Converged",FALSE,0.8,0.2
240,-1.8507511257327,1.50227063427694,-0.0572319536565007,"Converged",FALSE,0.8,0.2
241,-1.50129247123134,0.917021827253451,-0.143687970903622,"Converged",FALSE,0.8,0.2
242,-3.12268122559863,5.1720136816683,-0.111062833561489,"Converged",FALSE,0.8,0.2
243,-1.38036574541751,0.626405109826482,-0.142608507479773,"Converged",FALSE,0.8,0.2
244,-2.46953182093634,3.53007661537628,-0.0966113122786322,"Converged",FALSE,0.8,0.2
245,-1.58606304474051,0.155724713810531,-0.0732659853489987,"Converged",FALSE,0.8,0.2
246,-1.89617462921778,1.55945754025879,-0.086339189394723,"Converged",FALSE,0.8,0.2
247,-1.79749481691095,3.00267033879782,-0.201328112193696,"Converged",FALSE,0.8,0.2
248,-2.03950528435771,4.08044276373127,-0.237276701847445,"Converged",FALSE,0.8,0.2
249,-1.87607234594007,1.6038474695272,-0.0963148206073166,"Converged",FALSE,0.8,0.2
250,-1.31047489419068,0.402345305389415,-0.143230461967105,"Converged",FALSE,0.8,0.2
251,-1.47992068814159,0.0136924704445748,-0.0901935735610926,"Converged",FALSE,0.8,0.2
252,-1.95704452349364,1.45623065323344,-0.0238755840864832,"Converged",FALSE,0.8,0.2
253,-2.39090678839026,2.93397816932421,-0.0880852875814147,"Converged",FALSE,0.8,0.2
254,-2.73802865026431,3.1491834619566,0.00364875059892621,"Converged",FALSE,0.8,0.2
255,-1.57363769836245,1.77610994366977,-0.172499816661365,"Converged",FALSE,0.8,0.2
256,-1.94039475171382,2.02192791611605,-0.0934012603353643,"Converged",FALSE,0.8,0.2
257,-1.57086180186705,1.61126582137762,-0.174520785359978,"Converged",FALSE,0.8,0.2
258,-1.18047898110891,-0.632036889850303,-0.112692576419116,"Converged",FALSE,0.8,0.2
259,-2.44245816787796,3.17994709771759,-0.104024198871886,"Converged",FALSE,0.8,0.2
260,-1.57414096496799,1.8862601359705,-0.147368019993775,"Converged",FALSE,0.8,0.2
261,-1.69932163561687,1.20754703854121,-0.0818239189181725,"Converged",FALSE,0.8,0.2
262,-2.18883601782308,1.98632670110147,-0.0746125128271458,"Converged",FALSE,0.8,0.2
263,-2.13514948610313,2.95195910519642,-0.116398181619233,"Converged",FALSE,0.8,0.2
264,-2.80284538305105,2.86761186031152,0.00644187793540558,"Converged",FALSE,0.8,0.2
265,-0.995500384264925,-1.99105917238402,-0.0624943528016701,"Converged",FALSE,0.8,0.2
266,-1.35716898165482,1.81527060991045,-0.226629936868089,"Converged",FALSE,0.8,0.2
267,-1.51586528206296,1.34730970035635,-0.171581768211322,"Converged",FALSE,0.8,0.2
268,-2.67413981186351,5.02163862411548,-0.191841201451662,"Converged",FALSE,0.8,0.2
269,-1.82630233315168,1.80142844262914,-0.113428086485621,"Converged",FALSE,0.8,0.2
270,-2.43551750326429,4.10112488248778,-0.154924732365783,"Converged",FALSE,0.8,0.2
271,-1.27424320270492,-0.225443085064974,-0.0812463745372393,"Converged",FALSE,0.8,0.2
272,-2.12346268568568,2.63669187324529,-0.0952069001554649,"Converged",FALSE,0.8,0.2
273,-1.31097566563455,-0.306998961258442,-0.0752673884436293,"Converged",FALSE,0.8,0.2
274,-1.48462563999612,0.113271286170778,-0.0629949846155352,"Converged",FALSE,0.8,0.2
275,-3.13882286569505,4.589296194636,0.0117567004938196,"Converged",FALSE,0.8,0.2
276,-1.93735921080897,1.13550281572741,-0.0296821836140515,"Converged",FALSE,0.8,0.2
277,-1.47444524192888,0.739889455369758,-0.132985262612011,"Converged",FALSE,0.8,0.2
278,-2.11580528029994,2.66472012454791,-0.0912883182181503,"Converged",FALSE,0.8,0.2
279,-2.01915998550238,1.82502226264242,-0.0812056674311218,"Converged",FALSE,0.8,0.2
280,-1.56103130310597,0.381476617642906,-0.0421477203174582,"Converged",FALSE,0.8,0.2
281,-2.03147756855659,2.09552730353469,-0.0767565527528133,"Converged",FALSE,0.8,0.2
282,-1.58238505254036,0.906394758230942,-0.121868947797485,"Converged",FALSE,0.8,0.2
283,-2.18115886969225,2.81380268419449,-0.089405863152893,"Converged",FALSE,0.8,0.2
284,-1.92487629247129,2.11919395007822,-0.0970209846147947,"Converged",FALSE,0.8,0.2
285,-2.24004366558069,2.12156484294587,-0.0541854646901297,"Converged",FALSE,0.8,0.2
286,-1.43166959188443,-2.13282247184201,0.0349790145822881,"Converged",FALSE,0.8,0.2
287,-2.4431815611812,2.97439771864494,-0.0646080805548136,"Converged",FALSE,0.8,0.2
288,-1.72846587608981,1.56539264626638,-0.135593566038614,"Converged",FALSE,0.8,0.2
289,-1.86393006244153,2.551500246171,-0.173768260983887,"Converged",FALSE,0.8,0.2
290,-1.8041704164705,1.84643955163944,-0.0978875509969123,"Converged",FALSE,0.8,0.2
291,-1.4495015181635,0.964458660110398,-0.153616260300684,"Converged",FALSE,0.8,0.2
292,-2.81337720830466,4.81167886215582,-0.107959523139412,"Converged",FALSE,0.8,0.2
293,-0.697863552289083,-0.257721252645915,-0.220754396409039,"Converged",FALSE,0.8,0.2
294,-1.41490707192806,-0.115301284914345,-0.0780265699959219,"Converged",FALSE,0.8,0.2
295,-3.25407205152279,5.20673376710642,-0.0592229154668247,"Converged",FALSE,0.8,0.2
296,-2.98800646513242,6.17709802680559,-0.148269246569564,"Converged",FALSE,0.8,0.2
297,-1.91061475640268,1.12680741985453,-0.0645059581123263,"Converged",FALSE,0.8,0.2
298,-2.03543517466893,1.79007145515386,-0.0839070760099643,"Converged",FALSE,0.8,0.2
