"sim","srs_beta0","srs_beta1","srs_beta2","srs_conv_msg","srs_data_resampled","tpr","fpr"
54,-2.10515024297509,1.67061644438227,-0.0248545352506873,"Converged",FALSE,0.8,0.2
55,-2.27721595235569,2.79810166347502,-0.078662184591835,"Converged",FALSE,0.8,0.2
56,-1.07362736346937,-0.23233350365139,-0.134632600200664,"Converged",FALSE,0.8,0.2
57,-1.24405115714353,0.263992486892255,-0.140751105476967,"Converged",FALSE,0.8,0.2
58,-1.86016897197853,3.48992844199769,-0.224331318904033,"Converged",FALSE,0.8,0.2
59,-1.95140826629576,1.89625424773442,-0.0969193077029501,"Converged",FALSE,0.8,0.2
60,-2.2079107906264,2.86335888736707,-0.147206106904922,"Converged",FALSE,0.8,0.2
61,-2.3922177225571,2.34741753159548,-0.0270079337599525,"Converged",FALSE,0.8,0.2
62,-3.22135482841188,5.14084484966207,-0.050803672252925,"Converged",FALSE,0.8,0.2
63,-2.00165452034061,2.60634179501098,-0.129885134105763,"Converged",FALSE,0.8,0.2
64,-2.21166413140315,2.49614319101484,-0.0883713409794885,"Converged",FALSE,0.8,0.2
65,-2.20093786498855,1.87009480017061,-0.0479232616574859,"Converged",FALSE,0.8,0.2
66,-2.82796247187441,4.6564841154796,-0.0799996508006585,"Converged",FALSE,0.8,0.2
67,-2.95987700724855,4.49856504957083,-0.0605935362052904,"Converged",FALSE,0.8,0.2
68,-1.86836577378356,2.16671115443514,-0.09943038724883,"Converged",FALSE,0.8,0.2
69,-1.5776346638753,0.826594971491549,-0.0960918366873012,"Converged",FALSE,0.8,0.2
70,-1.75410035756362,0.965457968710508,-0.0555276773797772,"Converged",FALSE,0.8,0.2
71,-1.90588511473873,0.799243782054818,-0.0403244527684683,"Converged",FALSE,0.8,0.2
72,-2.08538554542784,3.12884245258141,-0.159020373100593,"Converged",FALSE,0.8,0.2
73,-1.03795296157625,-1.09596636582766,-0.11470683301938,"Converged",FALSE,0.8,0.2
74,-1.9658709676541,2.4179883083144,-0.162050897193525,"Converged",FALSE,0.8,0.2
75,-2.07298317644481,2.92807750453623,-0.107793878907842,"Converged",FALSE,0.8,0.2
76,-2.77907911090847,4.13679830524063,-0.0833401063816104,"Converged",FALSE,0.8,0.2
77,-2.35086950387858,2.73970083065095,-0.065786501079448,"Converged",FALSE,0.8,0.2
78,-1.94514845295084,1.03691736382352,-0.0175246091284265,"Converged",FALSE,0.8,0.2
79,-2.54232518418107,3.19386475660887,-0.0761742576711833,"Converged",FALSE,0.8,0.2
80,-1.90221523073026,1.8849018841142,-0.0699658292795512,"Converged",FALSE,0.8,0.2
81,-2.81716161072684,4.95172141606971,-0.127037400648187,"Converged",FALSE,0.8,0.2
82,-1.0912161635104,-0.694642984581456,-0.0867733410045149,"Converged",FALSE,0.8,0.2
83,-2.88466528894203,2.87389478748419,0.0339245376388942,"Converged",FALSE,0.8,0.2
84,-2.09903190254258,1.71134705736521,-0.0616963679725058,"Converged",FALSE,0.8,0.2
85,-1.81031182730745,1.78539016287287,-0.070520134981205,"Converged",FALSE,0.8,0.2
86,-2.41875114623569,3.3737282328222,-0.0868653117375713,"Converged",FALSE,0.8,0.2
87,-1.53299093042835,1.41067653867473,-0.127202729483359,"Converged",FALSE,0.8,0.2
88,-1.97159202650548,1.76202876318947,-0.118798264010014,"Converged",FALSE,0.8,0.2
89,-2.34083021046236,3.40874397614638,-0.0850883075313285,"Converged",FALSE,0.8,0.2
90,-2.31839662863691,3.6074672987475,-0.165463903647981,"Converged",FALSE,0.8,0.2
91,-3.13827584744538,5.99583776115825,-0.129265308958057,"Converged",FALSE,0.8,0.2
92,-1.52791012033292,0.873527896930979,-0.112806764319405,"Converged",FALSE,0.8,0.2
93,-1.03622992068471,-0.367547524461257,-0.123698208407487,"Converged",FALSE,0.8,0.2
94,-1.53347083341082,0.952144734190687,-0.147227525739808,"Converged",FALSE,0.8,0.2
95,-1.94336242119653,1.35681823582514,-0.0454526108032496,"Converged",FALSE,0.8,0.2
96,-2.40124167749804,2.47210599661341,-0.0496957584276462,"Converged",FALSE,0.8,0.2
97,-1.60772555701668,0.884135838184984,-0.0967035005459055,"Converged",FALSE,0.8,0.2
98,-2.28774984071817,3.10035811258696,-0.106575253976988,"Converged",FALSE,0.8,0.2
99,-2.19519508256814,2.41748365544029,-0.0674204325319705,"Converged",FALSE,0.8,0.2
100,-1.05043782174888,-0.344020408902015,-0.114879750225893,"Converged",FALSE,0.8,0.2
101,-1.45769935492773,1.10577606855547,-0.124037425217552,"Converged",FALSE,0.8,0.2
102,-2.62659145400811,4.31222251040339,-0.118861127429747,"Converged",FALSE,0.8,0.2
103,-2.87680557112875,5.67685981938493,-0.146444223862758,"Converged",FALSE,0.8,0.2
104,-2.17444973926114,3.00994107878274,-0.116270806440232,"Converged",FALSE,0.8,0.2
105,-2.35306113351219,3.39190798313279,-0.130004405279708,"Converged",FALSE,0.8,0.2
106,-1.32985663328274,0.0344010802844424,-0.118767911500021,"Converged",FALSE,0.8,0.2
107,-1.30542035380506,0.653197679240199,-0.150467908871,"Converged",FALSE,0.8,0.2
108,-2.22638409335639,3.04218167125962,-0.134119107093622,"Converged",FALSE,0.8,0.2
109,-2.25356734649195,4.02732458037516,-0.174854974996896,"Converged",FALSE,0.8,0.2
110,-1.2959581584432,0.0269656277401388,-0.106481897426034,"Converged",FALSE,0.8,0.2
111,-1.24067237963989,-0.862587848536828,-0.0671206260271693,"Converged",FALSE,0.8,0.2
112,-1.91813303030077,2.58285344809357,-0.141532769818423,"Converged",FALSE,0.8,0.2
113,-2.08554317826681,3.37574803181423,-0.18919285897512,"Converged",FALSE,0.8,0.2
114,-2.33618401554713,4.23471741427061,-0.164168061919383,"Converged",FALSE,0.8,0.2
115,-2.49511676459477,3.59350327174211,-0.113678745091101,"Converged",FALSE,0.8,0.2
116,-1.7631884240924,1.46961835208075,-0.0592576964995305,"Converged",FALSE,0.8,0.2
117,-2.10329234281392,2.294179677501,-0.0964001867964152,"Converged",FALSE,0.8,0.2
118,-2.7037831778322,3.93817263989265,-0.0727915585344052,"Converged",FALSE,0.8,0.2
119,-2.1660321141958,1.6191215892678,-0.0309033858583915,"Converged",FALSE,0.8,0.2
120,-1.49297791792579,0.0678393135047765,-0.0556564681015442,"Converged",FALSE,0.8,0.2
121,-2.0053897199217,2.36153396723094,-0.132949901393275,"Converged",FALSE,0.8,0.2
122,-1.50004456256525,0.0165859454375435,-0.0889797502901667,"Converged",FALSE,0.8,0.2
123,-2.11318091218623,2.76437991709638,-0.129510253106903,"Converged",FALSE,0.8,0.2
124,-2.05671714369535,1.24912971839171,-0.0191121742957751,"Converged",FALSE,0.8,0.2
125,-2.50322657285563,3.17676739827362,-0.0737825745661116,"Converged",FALSE,0.8,0.2
126,-1.65364419201329,0.877034172522031,-0.119197362283849,"Converged",FALSE,0.8,0.2
127,-2.04605716191602,1.57209327607413,-0.0496699903181221,"Converged",FALSE,0.8,0.2
128,-1.74966631457372,0.996081053562942,-0.0879701937157095,"Converged",FALSE,0.8,0.2
129,-0.926574871844809,-0.649622159445432,-0.134347707461062,"Converged",FALSE,0.8,0.2
130,-1.91942851384068,1.16577918491914,-0.076431400489214,"Converged",FALSE,0.8,0.2
131,-1.3507108583572,0.761326876826274,-0.12035436129265,"Converged",FALSE,0.8,0.2
132,-1.32727333232966,-0.417187755959566,-0.0534860207960113,"Converged",FALSE,0.8,0.2
133,-1.51041737451539,0.985727607229864,-0.152931265188182,"Converged",FALSE,0.8,0.2
134,-2.12548038743516,2.3278096098593,-0.0903981754134889,"Converged",FALSE,0.8,0.2
135,-2.38418612566991,3.57481260187689,-0.0911816474458868,"Converged",FALSE,0.8,0.2
136,-1.70684596655088,1.24557677581219,-0.0982304146714797,"Converged",FALSE,0.8,0.2
137,-1.69263759739566,0.613815240703884,-0.0931367843220175,"Converged",FALSE,0.8,0.2
138,-2.27247500124022,2.85209430025694,-0.12510920336596,"Converged",FALSE,0.8,0.2
139,-1.67137314471927,1.70916596130849,-0.140112973490819,"Converged",FALSE,0.8,0.2
140,-1.96780869064972,2.47939984073856,-0.12475768174731,"Converged",FALSE,0.8,0.2
141,-2.05619230110497,1.58696957845618,-0.0236966835831827,"Converged",FALSE,0.8,0.2
142,-2.00372066464307,1.56930233016928,-0.0546088854472331,"Converged",FALSE,0.8,0.2
143,-1.99566164605776,2.286627809285,-0.100301677170647,"Converged",FALSE,0.8,0.2
144,-1.70044739639112,1.42385367488497,-0.104128462381314,"Converged",FALSE,0.8,0.2
145,-2.50297595505061,2.9664797572599,-0.0862064978491687,"Converged",FALSE,0.8,0.2
146,-2.36376982429595,3.84048541138223,-0.159757398980613,"Converged",FALSE,0.8,0.2
147,-1.52263755993962,0.347954828662966,-0.113387868495697,"Converged",FALSE,0.8,0.2
148,-2.44243163096066,3.7681495633413,-0.128050967326771,"Converged",FALSE,0.8,0.2
149,-2.1002138833773,2.5244870627412,-0.131503905610754,"Converged",FALSE,0.8,0.2
150,-2.53921122209967,3.61433500078864,-0.0721841825119916,"Converged",FALSE,0.8,0.2
151,-2.30729312882029,3.07671388396298,-0.0959945839366797,"Converged",FALSE,0.8,0.2
152,-3.13411782891763,7.09025485779266,-0.243625478366624,"Converged",FALSE,0.8,0.2
153,-2.50338432125612,3.63978177623597,-0.100533404216916,"Converged",FALSE,0.8,0.2
154,-2.51816168624718,3.34862167629527,-0.0604163088679225,"Converged",FALSE,0.8,0.2
155,-2.23381469237609,1.76872669819195,-0.0436594304987057,"Converged",FALSE,0.8,0.2
156,-2.07916023036117,1.94157688342,-0.0611332752086571,"Converged",FALSE,0.8,0.2
157,-1.84900642536988,2.32809319498743,-0.173018629235285,"Converged",FALSE,0.8,0.2
158,-2.53187516473708,4.27742861395487,-0.109169331258639,"Converged",FALSE,0.8,0.2
159,-2.79900726799497,3.86511689579066,-0.10405073491817,"Converged",FALSE,0.8,0.2
160,-1.73446817522214,1.83003218412873,-0.10588052125082,"Converged",FALSE,0.8,0.2
161,-1.9606950762076,2.09488502597221,-0.132716741110485,"Converged",FALSE,0.8,0.2
162,-2.52646591244642,3.21455234098072,-0.0609270274114061,"Converged",FALSE,0.8,0.2
163,-2.22165631335365,2.35204300529487,-0.0666879395140999,"Converged",FALSE,0.8,0.2
164,-1.96887602454308,1.09035047696846,-0.067846822906545,"Converged",FALSE,0.8,0.2
165,-1.56566611321438,1.18095309623877,-0.143324407509837,"Converged",FALSE,0.8,0.2
166,-2.5587239435045,4.22049407336031,-0.154419303078449,"Converged",FALSE,0.8,0.2
167,-1.95791573551452,2.32335497286097,-0.147582416481035,"Converged",FALSE,0.8,0.2
168,-2.27463329839919,2.73498772475364,-0.0950662693276959,"Converged",FALSE,0.8,0.2
169,-3.03169786607606,5.61907325664163,-0.0888832761751003,"Converged",FALSE,0.8,0.2
170,-2.12405591971566,2.50980388213471,-0.0943720289133682,"Converged",FALSE,0.8,0.2
171,-2.69530013653184,2.02165951104498,0.00598042194704942,"Converged",FALSE,0.8,0.2
172,-2.14629193350085,2.32512811569771,-0.0834095301058835,"Converged",FALSE,0.8,0.2
173,-1.68538831940971,2.1744638760102,-0.167108254633885,"Converged",FALSE,0.8,0.2
174,-3.19301747216649,5.29453677977428,-0.0806605487802293,"Converged",FALSE,0.8,0.2
175,-1.35803661877854,0.97071632596603,-0.160825902366047,"Converged",FALSE,0.8,0.2
176,-1.89624002945733,1.73985413680605,-0.0815129047061055,"Converged",FALSE,0.8,0.2
177,-2.30255578805263,2.21103794954478,-0.0604255923845171,"Converged",FALSE,0.8,0.2
178,-1.36277130521742,1.12926459842575,-0.121126585994512,"Converged",FALSE,0.8,0.2
179,-2.27931133838117,2.46898926671328,-0.0789238365555128,"Converged",FALSE,0.8,0.2
180,-1.6611311911779,-0.0758640066798264,-0.0234210770921076,"Converged",FALSE,0.8,0.2
181,-1.92717147671761,1.9607493623422,-0.0930853906849135,"Converged",FALSE,0.8,0.2
182,-1.40700216626435,0.306601582872398,-0.123210084769597,"Converged",FALSE,0.8,0.2
183,-0.468947457522159,-1.53971083534881,-0.245568421985969,"Converged",FALSE,0.8,0.2
184,-1.96960738010027,2.22861823987061,-0.133065494984785,"Converged",FALSE,0.8,0.2
185,-1.57489471125769,0.652370068416611,-0.101837997646527,"Converged",FALSE,0.8,0.2
186,-0.930016702904741,-1.83785475606843,-0.103667037715373,"Converged",FALSE,0.8,0.2
187,-1.53729595845497,1.52202869658831,-0.171805477813117,"Converged",FALSE,0.8,0.2
188,-2.27979361749451,3.63788362583704,-0.151085304316993,"Converged",FALSE,0.8,0.2
189,-0.845673763600564,-1.63313793113717,-0.136697289857192,"Converged",FALSE,0.8,0.2
190,-2.82608193675361,3.88152333905644,-0.0603018312993522,"Converged",FALSE,0.8,0.2
191,-1.47311904767333,0.477900106515659,-0.0980523042387151,"Converged",FALSE,0.8,0.2
192,-2.16218611314812,3.35723470026993,-0.149025585526523,"Converged",FALSE,0.8,0.2
193,-1.65875361833865,1.04892919018706,-0.0655718395714283,"Converged",FALSE,0.8,0.2
194,-1.60921783524687,1.37983437351406,-0.133562327368854,"Converged",FALSE,0.8,0.2
195,-2.21301075558308,3.49329597659512,-0.166830240906562,"Converged",FALSE,0.8,0.2
196,-1.88332420222569,0.701681735812991,-0.0237296691520327,"Converged",FALSE,0.8,0.2
197,-1.28949715787355,0.498312286074547,-0.168947115444844,"Converged",FALSE,0.8,0.2
198,-2.15501727415483,2.01155780655477,-0.0577313363202042,"Converged",FALSE,0.8,0.2
199,-3.98556152214397,8.7227822012679,-0.138877338843341,"Converged",FALSE,0.8,0.2
200,-2.56383160625223,2.09317827967003,-0.0134189320038351,"Converged",FALSE,0.8,0.2
201,-2.2691115339454,2.46573773221821,-0.118039286863345,"Converged",FALSE,0.8,0.2
202,-1.48271571584974,0.612427351172062,-0.0931690792662839,"Converged",FALSE,0.8,0.2
203,-2.09941378058084,2.91922636002202,-0.147285197488143,"Converged",FALSE,0.8,0.2
204,-1.86697278786085,1.28325286771672,-0.0599190445742422,"Converged",FALSE,0.8,0.2
205,-1.21801412902047,-0.0419391329254913,-0.104053079096041,"Converged",FALSE,0.8,0.2
206,-1.97027785636788,2.17942577993944,-0.0804932074747741,"Converged",FALSE,0.8,0.2
207,-1.44659384057823,0.91497189624389,-0.152598091978728,"Converged",FALSE,0.8,0.2
208,-1.7717907182439,1.5952137838406,-0.110155581255456,"Converged",FALSE,0.8,0.2
209,-2.6542414520632,3.39100025921303,-0.0365510140985558,"Converged",FALSE,0.8,0.2
210,-1.31203915841649,-0.303852513243057,-0.0698669443862558,"Converged",FALSE,0.8,0.2
211,-1.93790609987909,2.1177309982072,-0.126634199719608,"Converged",FALSE,0.8,0.2
212,-1.70041341328149,1.98639675246684,-0.139790039451662,"Converged",FALSE,0.8,0.2
213,-1.99329113588655,2.68535672768107,-0.125772315941505,"Converged",FALSE,0.8,0.2
214,-2.35367121668775,3.14586247760005,-0.105966327418312,"Converged",FALSE,0.8,0.2
215,-2.75500169775988,3.07560210507977,-0.0261085015550592,"Converged",FALSE,0.8,0.2
216,-1.00989762404113,-0.813355668124048,-0.109404917482651,"Converged",FALSE,0.8,0.2
217,-2.65498668371178,3.55058425526822,-0.0607866597800824,"Converged",FALSE,0.8,0.2
218,-1.26570894786992,0.705981137018127,-0.156607272596733,"Converged",FALSE,0.8,0.2
219,-2.30533303766013,2.21542720500512,-0.0418021590847157,"Converged",FALSE,0.8,0.2
220,-0.841096340800257,-1.21069279108542,-0.140753313150458,"Converged",FALSE,0.8,0.2
221,-2.02554148123465,2.17019800425115,-0.103559050951663,"Converged",FALSE,0.8,0.2
222,-2.29294712435073,3.01231495286077,-0.0988670358559152,"Converged",FALSE,0.8,0.2
223,-2.95687340002018,3.88354082912189,-0.0338222349110422,"Converged",FALSE,0.8,0.2
224,-2.30363658487067,2.71808051958785,-0.062975679019331,"Converged",FALSE,0.8,0.2
225,-1.83242737854958,3.20891958555729,-0.191732049716745,"Converged",FALSE,0.8,0.2
226,-1.25599412301976,-0.78528740798122,-0.0597298631777509,"Converged",FALSE,0.8,0.2
227,-1.83404978041776,1.60095524659672,-0.0994157720593956,"Converged",FALSE,0.8,0.2
228,-1.28314090003126,-0.0861687478036157,-0.120264543600755,"Converged",FALSE,0.8,0.2
229,-2.12831854220721,2.93229487205584,-0.143580267168393,"Converged",FALSE,0.8,0.2
230,-2.07124758357124,3.40077146213398,-0.179550542473446,"Converged",FALSE,0.8,0.2
231,-0.946935337459877,-0.394969405888443,-0.136886982684189,"Converged",FALSE,0.8,0.2
232,-1.434407652188,0.754326959413188,-0.157723099356715,"Converged",FALSE,0.8,0.2
233,-2.88524873861048,3.73298827453456,-0.0435520827868892,"Converged",FALSE,0.8,0.2
234,-1.68029191415799,1.55268068241379,-0.145446915311388,"Converged",FALSE,0.8,0.2
235,-2.39078573171379,2.06067132981704,-0.0331343902558532,"Converged",FALSE,0.8,0.2
236,-1.32641350256191,-0.0418221127443432,-0.101998682070002,"Converged",FALSE,0.8,0.2
237,-1.65985801128005,0.583471873227383,-0.0842809666227061,"Converged",FALSE,0.8,0.2
238,-1.10451957870256,0.700148816545618,-0.18629116159932,"Converged",FALSE,0.8,0.2
239,-1.12446850807181,0.823299317094435,-0.20839791385806,"Converged",FALSE,0.8,0.2
240,-2.35781325423957,3.57947956882095,-0.13454546227246,"Converged",FALSE,0.8,0.2
241,-3.24838460679222,5.83401470031548,-0.0778534585868755,"Converged",FALSE,0.8,0.2
242,-1.58786404173227,2.94208664411,-0.227868538890452,"Converged",FALSE,0.8,0.2
243,-1.86365225794147,2.2338381156088,-0.126522685880804,"Converged",FALSE,0.8,0.2
244,-1.57742710459007,1.19180948587256,-0.131289856014878,"Converged",FALSE,0.8,0.2
245,-1.79239172836978,1.49313604339169,-0.0976623402896044,"Converged",FALSE,0.8,0.2
246,-2.82774965992317,4.20486699466331,-0.0806356416503115,"Converged",FALSE,0.8,0.2
247,-2.34911926057944,3.73184352885676,-0.0980550545768975,"Converged",FALSE,0.8,0.2
248,-1.73209078271196,0.304326482147497,-0.0277689349153983,"Converged",FALSE,0.8,0.2
249,-2.08653533924109,1.6846468517283,-0.0452016646059101,"Converged",FALSE,0.8,0.2
250,-2.12290309322831,2.55907132780229,-0.134395918024689,"Converged",FALSE,0.8,0.2
251,-2.1794269345424,2.13319974210572,-0.0544992841693688,"Converged",FALSE,0.8,0.2
252,-1.93072257791967,2.05450570017739,-0.0749187195302466,"Converged",FALSE,0.8,0.2
253,-2.121481981281,2.77270879693728,-0.117632544932989,"Converged",FALSE,0.8,0.2
254,-1.19455732505867,-0.816220770653406,-0.0649210920935771,"Converged",FALSE,0.8,0.2
255,-1.42990052541705,1.28137446680478,-0.155971460681861,"Converged",FALSE,0.8,0.2
256,-2.19154707951712,2.64961151925475,-0.121978669556598,"Converged",FALSE,0.8,0.2
257,-2.17166562938888,2.31916368117546,-0.0772432089580937,"Converged",FALSE,0.8,0.2
258,-1.24863085446629,0.231207626132831,-0.122744393446185,"Converged",FALSE,0.8,0.2
259,-2.33183442407691,2.63142958795959,-0.11259719085189,"Converged",FALSE,0.8,0.2
260,-1.85322105254646,2.5470997884929,-0.186965215056674,"Converged",FALSE,0.8,0.2
261,-2.33104777712693,2.71527152887599,-0.0743624371147073,"Converged",FALSE,0.8,0.2
262,-1.47393594666286,0.533147300212723,-0.104955211608904,"Converged",FALSE,0.8,0.2
263,-2.03605956352798,2.62397068190896,-0.137511760388504,"Converged",FALSE,0.8,0.2
264,-1.96723381860873,2.13093772218429,-0.102435574639802,"Converged",FALSE,0.8,0.2
265,-1.12573080353248,-0.00570814835351767,-0.153649118365775,"Converged",FALSE,0.8,0.2
266,-1.86676970948567,1.81067672319246,-0.135124369942299,"Converged",FALSE,0.8,0.2
267,-1.93933350187883,3.07950205393856,-0.192797872801829,"Converged",FALSE,0.8,0.2
268,-1.63310051532772,1.35277474236599,-0.124657121207463,"Converged",FALSE,0.8,0.2
269,-2.81564779309877,4.67137046323483,-0.124984156437784,"Converged",FALSE,0.8,0.2
270,-1.13236600789173,-1.27524399668006,-0.0633650287439932,"Converged",FALSE,0.8,0.2
271,-1.5708295440583,0.382740679190497,-0.0426607971711454,"Converged",FALSE,0.8,0.2
272,-1.94914632568644,1.19851013700715,-0.0601124600390564,"Converged",FALSE,0.8,0.2
273,-1.93904037134068,2.1316719304251,-0.132145619608749,"Converged",FALSE,0.8,0.2
274,-2.82348733599418,4.54026620698501,-0.145404622984648,"Converged",FALSE,0.8,0.2
275,-1.56064944974326,0.915563629342764,-0.116086498713924,"Converged",FALSE,0.8,0.2
276,-2.20629678429452,2.54410943788735,-0.111822758204633,"Converged",FALSE,0.8,0.2
277,-0.50418150964998,-1.45995891313048,-0.179912271945137,"Converged",FALSE,0.8,0.2
278,-1.64089361064503,0.631211094239158,-0.109950129850666,"Converged",FALSE,0.8,0.2
279,-1.72308995289767,1.55874473057053,-0.103914681186743,"Converged",FALSE,0.8,0.2
280,-1.82317995619876,2.01435963149274,-0.147504505325898,"Converged",FALSE,0.8,0.2
281,-2.62160622192536,4.07831335549719,-0.0975503360023867,"Converged",FALSE,0.8,0.2
282,-2.58100107062316,4.05880741641785,-0.130533755190162,"Converged",FALSE,0.8,0.2
283,-1.84950854443775,1.08167213121055,-0.102570301362486,"Converged",FALSE,0.8,0.2
284,-1.54549367180518,0.709807651210057,-0.109007084573307,"Converged",FALSE,0.8,0.2
285,-2.21010075204078,1.95480199286918,-0.0385248990873763,"Converged",FALSE,0.8,0.2
286,-2.612610594268,3.98964636631681,-0.103306871280613,"Converged",FALSE,0.8,0.2
287,-2.45003337654246,3.05625174535526,-0.0835506732893198,"Converged",FALSE,0.8,0.2
288,-0.826357529841184,-1.39589256797524,-0.114640032123259,"Converged",FALSE,0.8,0.2
289,-2.14999532405997,3.21742519405626,-0.099414308182548,"Converged",FALSE,0.8,0.2
290,-2.4658873497289,3.18433562093447,-0.0547164858221565,"Converged",FALSE,0.8,0.2
291,-1.90653758254134,2.83903457507798,-0.161549238924925,"Converged",FALSE,0.8,0.2
292,-1.19643766717505,2.02499257393693,-0.216581550420044,"Converged",FALSE,0.8,0.2
293,-1.94636646388363,2.29904316397227,-0.110870437289707,"Converged",FALSE,0.8,0.2
294,-1.97789667404153,1.66900141944865,-0.0662567621606739,"Converged",FALSE,0.8,0.2
295,-2.05397323674744,1.93724033848334,-0.0839668321234886,"Converged",FALSE,0.8,0.2
296,-1.31067060638311,0.204292176273715,-0.122534371459752,"Converged",FALSE,0.8,0.2
297,-2.01925708352188,2.97690417251094,-0.168477987277234,"Converged",FALSE,0.8,0.2
298,-2.40987858498693,3.60831211295938,-0.114307504645302,"Converged",FALSE,0.8,0.2
