"sim","optMLE2_beta0","optMLE2_beta1","optMLE2_beta2","optMLE2_conv_msg","optMLE_wave1_est","optMLE_data_resampled","optMLE_sing_inf","tpr","fpr"
243,-2.26044606638147,3.04613593598987,-0.118770604841792,"Converged","MLE",FALSE,FALSE,0.99,0.01
244,-1.94515234999315,1.43492619025343,-0.0705839659670662,"Converged","MLE",FALSE,FALSE,0.99,0.01
245,-1.95768012281598,1.99741519152227,-0.100849537089862,"Converged","MLE",FALSE,FALSE,0.99,0.01
246,-1.74987535931199,1.87307038639534,-0.145864605978456,"Converged","MLE",FALSE,FALSE,0.99,0.01
247,-1.97365234733937,3.01777110972872,-0.159176551855108,"Converged","MLE",FALSE,FALSE,0.99,0.01
248,-1.76041867979505,2.80386430780515,-0.183896006334816,"Converged","MLE",TRUE,FALSE,0.99,0.01
249,-1.72612253622714,1.13119147158453,-0.0916993630645031,"Converged","MLE",FALSE,FALSE,0.99,0.01
250,-2.6894880860528,2.94701491831768,-0.035574491328557,"Converged","MLE",FALSE,FALSE,0.99,0.01
251,-1.81486383389804,1.49284414628352,-0.0754178074389715,"Converged","MLE",FALSE,FALSE,0.99,0.01
252,-1.75959617083246,1.84537338846429,-0.123693668067417,"Converged","MLE",FALSE,FALSE,0.99,0.01
253,-2.62539770460252,2.67337180211441,-0.00371616400822409,"Converged","MLE",FALSE,FALSE,0.99,0.01
254,-1.7808646101954,0.550661160543441,-0.0534280919005767,"Converged","MLE",FALSE,FALSE,0.99,0.01
255,-2.38556911104935,2.3849281470023,-0.0408273334967447,"Converged","MLE",FALSE,FALSE,0.99,0.01
256,-1.76767030379039,1.52470952547451,-0.126957671150533,"Converged","MLE",FALSE,FALSE,0.99,0.01
257,-1.69492898546146,0.694416106766538,-0.0861983219348457,"Converged","MLE",TRUE,FALSE,0.99,0.01
258,-1.58431533927173,1.16002700529085,-0.135606584494296,"Converged","MLE",FALSE,FALSE,0.99,0.01
259,-1.1078329566731,0.619317207516896,-0.179097395660388,"Converged","CC",FALSE,FALSE,0.99,0.01
260,-1.32617955678139,1.0775920094534,-0.180199440950791,"Converged","MLE",FALSE,FALSE,0.99,0.01
261,-1.40365943197968,0.683170766898871,-0.135943064308023,"Converged","MLE",FALSE,FALSE,0.99,0.01
262,-2.21745109825976,3.13069329606992,-0.104295954146348,"Converged","MLE",TRUE,FALSE,0.99,0.01
263,-1.80136505442214,1.1050939947259,-0.0784390117718511,"Converged","MLE",FALSE,FALSE,0.99,0.01
264,-2.12816481723959,2.07698056850508,-0.0984480135293567,"Converged","MLE",TRUE,FALSE,0.99,0.01
265,-2.33383099249357,2.94141634442704,-0.0881386226649541,"Converged","MLE",FALSE,FALSE,0.99,0.01
266,-2.10794544747757,3.15922780164727,-0.114843333715395,"Converged","MLE",FALSE,FALSE,0.99,0.01
267,-1.49528943852752,0.577557147966489,-0.121882830800155,"Converged","MLE",FALSE,FALSE,0.99,0.01
268,-1.84001170690659,1.13570850000811,-0.0707022019047524,"Converged","MLE",FALSE,FALSE,0.99,0.01
269,-1.94997165275778,2.16096205825344,-0.104293648836042,"Converged","MLE",FALSE,FALSE,0.99,0.01
270,-2.56641028098197,3.25677043943675,-0.0879609747964034,"Converged","MLE",FALSE,FALSE,0.99,0.01
271,-2.10338805915125,2.23166420838816,-0.114193219675021,"Converged","MLE",FALSE,FALSE,0.99,0.01
272,-1.90352656765749,1.66111721354468,-0.0724831489130232,"Converged","MLE",FALSE,FALSE,0.99,0.01
273,-1.7814760649338,2.07331239418407,-0.0848302632832583,"Converged","MLE",FALSE,FALSE,0.99,0.01
274,-1.70863885526999,0.731313437336492,-0.0680605277898766,"Converged","MLE",TRUE,FALSE,0.99,0.01
275,-1.88055371236664,1.99716253075167,-0.106223387532346,"Converged","MLE",FALSE,FALSE,0.99,0.01
276,-2.4498239255001,3.12596391006951,-0.0932730760721544,"Converged","MLE",FALSE,FALSE,0.99,0.01
277,-2.34026520608812,3.2471147212452,-0.0762381396285735,"Converged","MLE",FALSE,FALSE,0.99,0.01
278,-1.95399293108294,1.67566462281407,-0.114560744235502,"Converged","MLE",FALSE,FALSE,0.99,0.01
279,-1.04233676874535,-0.393785444476212,-0.136303133535329,"Converged","MLE",FALSE,FALSE,0.99,0.01
280,-2.32407695182398,2.42992165738756,-0.0413283937602126,"Converged","MLE",TRUE,FALSE,0.99,0.01
281,-1.94138506007651,2.60315040396817,-0.154325962929036,"Converged","MLE",FALSE,FALSE,0.99,0.01
282,-1.9983692242102,0.69331186731655,-0.0276174696048658,"Converged","MLE",FALSE,FALSE,0.99,0.01
283,-2.22097976478686,2.62596320427852,-0.104294151727669,"Converged","MLE",FALSE,FALSE,0.99,0.01
284,-1.97254780447054,2.18307223406667,-0.110983848898807,"Converged","MLE",FALSE,FALSE,0.99,0.01
285,-2.0459035923194,2.39425838112302,-0.124367970259978,"Converged","MLE",FALSE,FALSE,0.99,0.01
286,-1.83846241744435,1.89471130961417,-0.119036000598476,"Converged","MLE",FALSE,FALSE,0.99,0.01
287,-2.08043339098428,2.47307826513284,-0.0963223902110062,"Converged","MLE",FALSE,FALSE,0.99,0.01
288,-2.11500292534241,2.30555629224939,-0.116925974588009,"Converged","MLE",FALSE,FALSE,0.99,0.01
289,-2.08602527125259,2.53173200139299,-0.068267372306626,"Converged","MLE",TRUE,FALSE,0.99,0.01
290,-1.94092934538815,1.81905854898186,-0.0903375148644567,"Converged","MLE",FALSE,FALSE,0.99,0.01
291,-1.57897083149474,1.670289226114,-0.14318453560215,"Converged","CC",FALSE,FALSE,0.99,0.01
292,-2.06485160251581,3.03071219709007,-0.14485705943886,"Converged","MLE",TRUE,FALSE,0.99,0.01
293,-1.98343192652938,2.21849505229808,-0.13365586867787,"Converged","MLE",TRUE,FALSE,0.99,0.01
294,-1.87715062997358,1.89577107865662,-0.100168988512541,"Converged","MLE",FALSE,FALSE,0.99,0.01
295,-1.67585522884481,1.4436592845379,-0.12087817094704,"Converged","MLE",FALSE,FALSE,0.99,0.01
296,-2.12729749350197,2.97969825493349,-0.113515800315056,"Converged","MLE",FALSE,FALSE,0.99,0.01
297,-1.89881250540878,2.39477672368428,-0.13882657967412,"Converged","MLE",FALSE,FALSE,0.99,0.01
298,-2.17385560210834,2.08618233514027,-0.067835562715393,"Converged","MLE",FALSE,FALSE,0.99,0.01
299,-2.60973698033775,3.72485158529158,-0.0999122255877498,"Converged","MLE",FALSE,FALSE,0.99,0.01
300,-2.13698477517889,2.40158876744332,-0.0822149689486094,"Converged","MLE",FALSE,FALSE,0.99,0.01
301,-2.28590073915351,2.30317050401387,-0.0564815808743522,"Converged","MLE",FALSE,FALSE,0.99,0.01
302,-2.30298136520141,3.23626931673773,-0.12129071657806,"Converged","MLE",FALSE,FALSE,0.99,0.01
303,-1.19015254057043,0.385143475933573,-0.1578157324679,"Converged","MLE",FALSE,FALSE,0.99,0.01
304,-2.34107343356142,3.31497038065828,-0.139638903294188,"Converged","MLE",FALSE,FALSE,0.99,0.01
305,-2.08343652559267,2.23559169656238,-0.0992609858420787,"Converged","MLE",TRUE,FALSE,0.99,0.01
306,-1.92978328039299,2.13252497006285,-0.11503709952764,"Converged","MLE",FALSE,FALSE,0.99,0.01
307,-1.77379192772126,2.19085440863881,-0.166719500186399,"Converged","MLE",FALSE,FALSE,0.99,0.01
308,-1.70517103659472,2.12778060803562,-0.178245648272903,"Converged","MLE",FALSE,FALSE,0.99,0.01
309,-1.05957179627868,-0.237136275750576,-0.165232853117079,"Converged","MLE",FALSE,FALSE,0.99,0.01
310,-1.68343144110032,1.01036963416367,-0.121927718727383,"Converged","MLE",FALSE,FALSE,0.99,0.01
311,-2.61758404290204,3.90353634981711,-0.0738961090690631,"Converged","MLE",FALSE,FALSE,0.99,0.01
312,-1.52359161966722,0.553298997666132,-0.0960486974778936,"Converged","MLE",TRUE,FALSE,0.99,0.01
313,-2.61500682385749,4.14973738711852,-0.131293897802968,"Converged","MLE",FALSE,FALSE,0.99,0.01
314,-1.76629725945444,1.4655531303916,-0.10555256963513,"Converged","MLE",FALSE,FALSE,0.99,0.01
315,-1.77754518671973,1.39117881941535,-0.116683482563215,"Converged","MLE",FALSE,FALSE,0.99,0.01
316,-2.04129575168929,2.84473684246164,-0.144019489165978,"Converged","MLE",FALSE,FALSE,0.99,0.01
317,-2.20880534689908,3.4538297047545,-0.162857865040839,"Converged","MLE",FALSE,FALSE,0.99,0.01
318,-1.86860717288857,1.30238010051776,-0.059151144535262,"Converged","MLE",FALSE,FALSE,0.99,0.01
319,-1.38522421499466,0.469958980669815,-0.10159331404494,"Converged","MLE",FALSE,FALSE,0.99,0.01
320,-2.08863914855582,3.32089570643403,-0.116012996575745,"Converged","MLE",TRUE,FALSE,0.99,0.01
321,-1.83004045045908,1.72201603657422,-0.0718084716007441,"Converged","MLE",FALSE,FALSE,0.99,0.01
322,-2.52323592211784,2.72961948572697,-0.0609787070867459,"Converged","MLE",FALSE,FALSE,0.99,0.01
323,-2.00720527690861,1.23902843529122,-0.0437656306235576,"Converged","MLE",FALSE,FALSE,0.99,0.01
324,-1.05510605770587,1.09910251219258,-0.21141172555951,"Converged","MLE",FALSE,FALSE,0.99,0.01
325,-1.74229405912197,1.19753916130765,-0.103071659494516,"Converged","MLE",FALSE,FALSE,0.99,0.01
326,-2.00362489165092,2.33122118240209,-0.10533102758529,"Converged","MLE",FALSE,FALSE,0.99,0.01
327,-1.66748860618708,1.52548384572408,-0.113529005630405,"Converged","MLE",TRUE,FALSE,0.99,0.01
328,-1.90334541266081,2.3722600885425,-0.160997156010088,"Converged","MLE",FALSE,FALSE,0.99,0.01
329,-2.52004202381078,3.26593934973523,-0.0758071033172776,"Converged","MLE",FALSE,FALSE,0.99,0.01
330,-1.27519752554168,-0.0181301284065103,-0.101702439444255,"Converged","MLE",TRUE,FALSE,0.99,0.01
331,-2.61445788796961,3.24252706943461,-0.0598413864971206,"Converged","MLE",FALSE,FALSE,0.99,0.01
332,-1.91761876183341,1.88468954142697,-0.0932413518281782,"Converged","MLE",FALSE,FALSE,0.99,0.01
333,-1.39198049846513,0.957906143959889,-0.144725343765651,"Converged","CC",TRUE,FALSE,0.99,0.01
334,-1.41174487279425,1.45531617694979,-0.176963181874433,"Converged","MLE",FALSE,FALSE,0.99,0.01
335,-1.87004132291456,2.94469432887217,-0.158212146290995,"Converged","MLE",FALSE,FALSE,0.99,0.01
336,-2.13849411950568,2.01310553715533,-0.0665582578224072,"Converged","MLE",FALSE,FALSE,0.99,0.01
337,-2.43855960405287,2.76808652666925,-0.117896578287436,"Converged","MLE",FALSE,FALSE,0.99,0.01
338,-1.34498990137271,0.168658678579469,-0.119079476241603,"Converged","MLE",FALSE,FALSE,0.99,0.01
339,-2.73078823795374,3.78075031511098,-0.0851782153230437,"Converged","MLE",FALSE,FALSE,0.99,0.01
340,-1.54063981801894,1.0213604424702,-0.119778661749969,"Converged","MLE",TRUE,FALSE,0.99,0.01
341,-1.87893113033185,1.23405949276113,-0.0780809506609356,"Converged","MLE",FALSE,FALSE,0.99,0.01
342,-2.31820762072137,2.84224768774505,-0.0774089272015779,"Converged","CC",TRUE,FALSE,0.99,0.01
343,-1.82414115428628,1.80591115203076,-0.12748829684189,"Converged","CC",FALSE,FALSE,0.99,0.01
344,-1.76309831609005,1.36604187910373,-0.11263852143575,"Converged","MLE",TRUE,FALSE,0.99,0.01
345,-1.51335982033707,0.441928974587614,-0.0927176649149231,"Converged","MLE",FALSE,FALSE,0.99,0.01
346,-2.90484350921846,4.74489148225819,-0.126993387960211,"Converged","MLE",FALSE,FALSE,0.99,0.01
347,-2.20435455413132,2.7631544778526,-0.118219309988204,"Converged","MLE",TRUE,FALSE,0.99,0.01
348,-1.64424310941346,1.29502247966219,-0.0998924541868084,"Converged","MLE",FALSE,FALSE,0.99,0.01
349,-1.48128279980484,0.952884286689481,-0.151938668034264,"Converged","MLE",FALSE,FALSE,0.99,0.01
350,-1.90671010115028,1.67738611082035,-0.105585502025466,"Converged","MLE",FALSE,FALSE,0.99,0.01
351,-2.11453663677058,2.2615272437797,-0.105174853174118,"Converged","MLE",FALSE,FALSE,0.99,0.01
352,-1.56024301698079,1.16835624355359,-0.142068877209326,"Converged","MLE",FALSE,FALSE,0.99,0.01
353,-1.98765060268038,2.10557217821745,-0.104944854597772,"Converged","MLE",FALSE,FALSE,0.99,0.01
354,-2.23601162282479,1.52509239174372,-0.0138550062670987,"Converged","MLE",FALSE,FALSE,0.99,0.01
355,-1.91110128167982,2.44814324025906,-0.124575088909147,"Converged","MLE",FALSE,FALSE,0.99,0.01
356,-2.40329878042463,3.33209160044735,-0.0974411535724839,"Converged","MLE",FALSE,FALSE,0.99,0.01
357,-1.50373305524275,1.06750484744363,-0.125000203735496,"Converged","MLE",TRUE,FALSE,0.99,0.01
358,-2.3507173428927,4.25947038102941,-0.169067074781189,"Converged","MLE",TRUE,FALSE,0.99,0.01
359,-2.71930279719597,4.14299081399111,-0.131824361695971,"Converged","MLE",FALSE,FALSE,0.99,0.01
360,-2.08492013483604,1.43021579619474,-0.0550037659161866,"Converged","MLE",TRUE,FALSE,0.99,0.01
361,-2.52444135615135,3.65529024764521,-0.0842009669869944,"Converged","MLE",FALSE,FALSE,0.99,0.01
362,-1.65744436680077,1.46403877449895,-0.126338449926454,"Converged","MLE",FALSE,FALSE,0.99,0.01
363,-1.84349843943035,0.953800116655368,-0.0735496329934687,"Converged","MLE",FALSE,FALSE,0.99,0.01
364,-1.86550232134422,1.06984949289975,-0.0260092610613541,"Converged","MLE",FALSE,FALSE,0.99,0.01
365,-2.7101292108102,3.35403018406579,-0.0543341363896065,"Converged","MLE",FALSE,FALSE,0.99,0.01
366,-1.49895837951044,1.35579645340987,-0.16668558881701,"Converged","MLE",FALSE,FALSE,0.99,0.01
367,-2.10905286326987,2.72858236137966,-0.117391608328672,"Converged","MLE",FALSE,FALSE,0.99,0.01
368,-1.92848305696202,1.68488944291163,-0.0838381957178546,"Converged","MLE",FALSE,FALSE,0.99,0.01
369,-1.90156035482412,2.1301808838796,-0.149483063687374,"Converged","MLE",FALSE,FALSE,0.99,0.01
370,-2.87375887654066,3.06745944949721,0.000288377401643784,"Converged","MLE",FALSE,FALSE,0.99,0.01
371,-1.52487812555367,0.22927864091463,-0.0673340430123699,"Converged","MLE",FALSE,FALSE,0.99,0.01
372,-1.49962490600123,0.491934709556558,-0.0987942106160671,"Converged","MLE",FALSE,FALSE,0.99,0.01
373,-2.05726074953352,1.5344267078121,-0.052990531504845,"Converged","MLE",FALSE,FALSE,0.99,0.01
374,-1.82704847078046,2.27859012309009,-0.138047143257427,"Converged","MLE",TRUE,FALSE,0.99,0.01
375,-2.04950865011591,1.51050092130625,-0.0451126374149012,"Converged","MLE",FALSE,FALSE,0.99,0.01
376,-2.15988624286394,2.94712579771021,-0.153645803041534,"Converged","MLE",FALSE,FALSE,0.99,0.01
377,-1.74356100272931,1.7580536531688,-0.0945027916271708,"Converged","MLE",TRUE,FALSE,0.99,0.01
378,-1.71815786386,0.187670446394157,-0.0588174952602362,"Converged","MLE",FALSE,FALSE,0.99,0.01
379,-1.81389200331064,1.75982062120933,-0.140235734910779,"Converged","MLE",FALSE,FALSE,0.99,0.01
380,-1.49571913320279,0.652306563510484,-0.0913577214386894,"Converged","MLE",FALSE,FALSE,0.99,0.01
381,-1.39078820647181,0.635424817371995,-0.151228964392112,"Converged","MLE",FALSE,FALSE,0.99,0.01
382,-1.98208931872077,2.88080525648821,-0.163657629565489,"Converged","MLE",FALSE,FALSE,0.99,0.01
383,-1.11529095573563,0.369344695794998,-0.181118691323171,"Converged","CC",TRUE,FALSE,0.99,0.01
384,-1.07715374410653,0.452198539693263,-0.163742728997725,"Converged","MLE",FALSE,FALSE,0.99,0.01
385,-2.25131022373066,2.75724281897583,-0.0918572633494612,"Converged","MLE",FALSE,FALSE,0.99,0.01
386,-1.82383733808994,1.71335977901625,-0.0843358218052548,"Converged","MLE",FALSE,FALSE,0.99,0.01
387,-1.77752696161581,1.352620217539,-0.0937148347968625,"Converged","MLE",TRUE,FALSE,0.99,0.01
388,-0.606508395206555,-1.66610317076609,-0.135418449936241,"Converged","MLE",FALSE,FALSE,0.99,0.01
389,-1.79145634157527,1.99823227724871,-0.160610446366496,"Converged","MLE",FALSE,FALSE,0.99,0.01
390,-1.9094753391841,2.12307452135523,-0.0784848611999816,"Converged","MLE",FALSE,FALSE,0.99,0.01
391,-1.62748386828784,0.120144512617574,-0.0657034666966353,"Converged","MLE",FALSE,FALSE,0.99,0.01
392,-1.46016227968095,0.982180083916257,-0.154512682132248,"Converged","MLE",FALSE,FALSE,0.99,0.01
393,-2.31328213243522,3.06527538871649,-0.0988223938873438,"Converged","MLE",TRUE,FALSE,0.99,0.01
394,-1.89441541028628,1.34684217775618,-0.0967892802933736,"Converged","MLE",FALSE,FALSE,0.99,0.01
395,-1.77490191187986,1.11566798878909,-0.0732994901226242,"Converged","MLE",FALSE,FALSE,0.99,0.01
396,-1.80949973365547,2.03104017954028,-0.173204302423456,"Converged","MLE",FALSE,FALSE,0.99,0.01
397,-2.14724264229705,2.58201676131038,-0.112041441475898,"Converged","MLE",FALSE,FALSE,0.99,0.01
398,-2.28014518559502,3.24696969966889,-0.0911890932981315,"Converged","MLE",FALSE,FALSE,0.99,0.01
399,-2.28661566436417,3.1222115840278,-0.110776114977291,"Converged","MLE",FALSE,FALSE,0.99,0.01
400,-2.39460525505506,2.61197669645577,-0.0447662274544318,"Converged","MLE",FALSE,FALSE,0.99,0.01
401,-1.76306305880576,1.07967092213611,-0.0813739233110097,"Converged","MLE",TRUE,FALSE,0.99,0.01
402,-1.95717195204675,2.35042935488508,-0.106929020906303,"Converged","MLE",FALSE,FALSE,0.99,0.01
403,-1.98504233153769,2.85218633243353,-0.154459882194181,"Converged","MLE",FALSE,FALSE,0.99,0.01
404,-1.39362608110756,0.513735555237355,-0.136693164423035,"Converged","MLE",FALSE,FALSE,0.99,0.01
405,-2.31456307807994,2.97636410024983,-0.0812980495981902,"Converged","MLE",FALSE,FALSE,0.99,0.01
406,-1.63558989674144,0.499259130527888,-0.0936774487508728,"Converged","MLE",FALSE,FALSE,0.99,0.01
407,-1.98968491625624,1.42284284454511,-0.0495405210233922,"Converged","MLE",TRUE,FALSE,0.99,0.01
408,-2.53264719670008,3.19958224260288,-0.0603556337214345,"Converged","MLE",FALSE,FALSE,0.99,0.01
409,-1.42532403663362,-0.305077141394547,-0.0521620689071678,"Converged","MLE",FALSE,FALSE,0.99,0.01
410,-2.05386408967721,2.63711573391081,-0.117012690063216,"Converged","MLE",FALSE,FALSE,0.99,0.01
411,-2.59344796041568,3.2664749171171,-0.0631800898762857,"Converged","MLE",FALSE,FALSE,0.99,0.01
412,-2.25057638121714,3.03810514420762,-0.125128926935766,"Converged","MLE",FALSE,FALSE,0.99,0.01
413,-1.79343663218086,1.14119317016643,-0.0858146808249668,"Converged","MLE",FALSE,FALSE,0.99,0.01
414,-1.74529009805899,0.604025437452478,-0.0665156367380249,"Converged","CC",FALSE,FALSE,0.99,0.01
415,-1.27726851763453,0.349953156492635,-0.192615142947542,"Converged","MLE",TRUE,FALSE,0.99,0.01
416,-1.61651896071591,0.620392376456988,-0.0676503474633734,"Converged","MLE",FALSE,FALSE,0.99,0.01
417,-2.36979747215347,1.80389773369142,-0.044086380785937,"Converged","MLE",FALSE,FALSE,0.99,0.01
418,-1.29313342825669,0.354198414908066,-0.100659774177105,"Converged","MLE",FALSE,FALSE,0.99,0.01
419,-2.58720473500581,4.21975015744812,-0.141568842712878,"Converged","MLE",FALSE,FALSE,0.99,0.01
420,-2.12336128535949,1.66361080339836,-0.0715549643629642,"Converged","MLE",FALSE,FALSE,0.99,0.01
421,-2.0221091240957,2.83892986857512,-0.129971518158982,"Converged","MLE",FALSE,FALSE,0.99,0.01
422,-1.66021743586437,1.60202918469737,-0.131392041082402,"Converged","MLE",FALSE,FALSE,0.99,0.01
423,-1.68585339065199,1.24064992342768,-0.108897729586922,"Converged","MLE",TRUE,FALSE,0.99,0.01
424,-1.613006865578,1.30619329324413,-0.146391074697825,"Converged","MLE",FALSE,FALSE,0.99,0.01
425,-2.02119249891447,3.01514416154991,-0.134080954044493,"Converged","MLE",FALSE,FALSE,0.99,0.01
426,-2.05003249403778,2.52823077294965,-0.119169959409954,"Converged","MLE",FALSE,FALSE,0.99,0.01
427,-1.64085997146258,0.856675431094702,-0.100286477796836,"Converged","MLE",TRUE,FALSE,0.99,0.01
428,-2.70517218292168,3.7872658510658,-0.0674525674361021,"Converged","MLE",TRUE,FALSE,0.99,0.01
429,-2.05604429140527,2.52377941494523,-0.100736918477013,"Converged","MLE",FALSE,FALSE,0.99,0.01
430,-2.45342603074661,3.11389131158719,-0.0521842538508905,"Converged","MLE",FALSE,FALSE,0.99,0.01
431,-2.62810617489206,4.00765359998377,-0.104000467932732,"Converged","MLE",FALSE,FALSE,0.99,0.01
432,-1.41597879994095,0.481115933301691,-0.0763801585043374,"Converged","MLE",FALSE,FALSE,0.99,0.01
433,-2.82314736722961,3.33377314601933,-0.042078208415302,"Converged","MLE",FALSE,FALSE,0.99,0.01
434,-2.0168179644609,1.66152764176834,-0.103224406122621,"Converged","MLE",FALSE,FALSE,0.99,0.01
435,-1.60677036139281,0.368307349759175,-0.0319050916766549,"Converged","MLE",TRUE,FALSE,0.99,0.01
436,-1.91995613928763,2.06353231908053,-0.126895745903151,"Converged","MLE",FALSE,FALSE,0.99,0.01
437,-2.05829456122803,2.35706992970708,-0.104605547027831,"Converged","MLE",TRUE,FALSE,0.99,0.01
438,-1.88081487396824,1.98866838931581,-0.0937901557543625,"Converged","MLE",FALSE,FALSE,0.99,0.01
439,-2.14068547940473,1.38147732474088,-0.0534014027699363,"Converged","MLE",FALSE,FALSE,0.99,0.01
440,-1.29906845177885,1.47281207243227,-0.182924972581973,"Converged","MLE",FALSE,FALSE,0.99,0.01
441,-1.88632515128728,1.86881585025181,-0.0928235454902394,"Converged","MLE",TRUE,FALSE,0.99,0.01
442,-1.44240703274566,1.18948044175698,-0.149681036424464,"Converged","MLE",FALSE,FALSE,0.99,0.01
443,-3.06692251912736,4.54409341097899,-0.0568850994981831,"Converged","MLE",TRUE,FALSE,0.99,0.01
444,-1.76688452935848,1.8587467422276,-0.143116734390301,"Converged","MLE",FALSE,FALSE,0.99,0.01
445,-2.64520950073176,3.3748330525322,-0.0243858350385863,"Converged","MLE",FALSE,FALSE,0.99,0.01
446,-2.32077902343958,4.17895721678964,-0.173879297193982,"Converged","MLE",FALSE,FALSE,0.99,0.01
447,-1.96025143496903,1.55910672708811,-0.105281634305549,"Converged","CC",TRUE,FALSE,0.99,0.01
448,-2.24508038018569,2.58804641104082,-0.0578159611895845,"Converged","MLE",FALSE,FALSE,0.99,0.01
449,-1.74499474480893,1.33722867744412,-0.0887581452473885,"Converged","MLE",FALSE,FALSE,0.99,0.01
450,-1.79167402299013,1.37430922907037,-0.116418227334582,"Converged","MLE",FALSE,FALSE,0.99,0.01
451,-2.21715155764113,2.6481473820172,-0.0846150828968283,"Converged","MLE",FALSE,FALSE,0.99,0.01
452,-2.2995196345541,2.54860546241002,-0.103751827004524,"Converged","MLE",FALSE,FALSE,0.99,0.01
453,-2.18281398614482,1.70243124223407,-0.0500352865766539,"Converged","MLE",TRUE,FALSE,0.99,0.01
454,-1.67494659764344,2.2111041535673,-0.138432173223922,"Converged","MLE",TRUE,FALSE,0.99,0.01
455,-2.122108104701,2.66912457773861,-0.0951154407118091,"Converged","MLE",FALSE,FALSE,0.99,0.01
456,-2.18750628959783,1.99922277503476,-0.0545490467114253,"Converged","MLE",FALSE,FALSE,0.99,0.01
457,-1.89826015829575,1.43713574139694,-0.0869523085709104,"Converged","MLE",FALSE,FALSE,0.99,0.01
458,-2.44485016124566,3.30451533131022,-0.0954019690333734,"Converged","MLE",FALSE,FALSE,0.99,0.01
459,-1.47765773024306,1.13133832870224,-0.121477224201326,"Converged","MLE",TRUE,FALSE,0.99,0.01
460,-1.88776657218434,1.84472415869102,-0.101509528112643,"Converged","MLE",FALSE,FALSE,0.99,0.01
461,-1.88626611686125,2.38781146344123,-0.152934552368156,"Converged","MLE",FALSE,FALSE,0.99,0.01
462,-2.10917168517053,2.74485870095245,-0.108223926188304,"Converged","MLE",FALSE,FALSE,0.99,0.01
463,-2.82948973563427,3.81083487315468,-0.0420576234682047,"Converged","MLE",FALSE,FALSE,0.99,0.01
464,-1.74242617615152,1.85347201755303,-0.12407529041716,"Converged","MLE",FALSE,FALSE,0.99,0.01
465,-1.85785819006405,1.59804067585815,-0.112124368708764,"Converged","MLE",FALSE,FALSE,0.99,0.01
466,-1.91715880961896,3.07948392182261,-0.191852008169133,"Converged","MLE",TRUE,FALSE,0.99,0.01
467,-1.70399488282452,0.317330716155359,-0.0523143391905652,"Converged","MLE",FALSE,FALSE,0.99,0.01
468,-2.61460414936997,3.77686376952905,-0.104517631869626,"Converged","MLE",TRUE,FALSE,0.99,0.01
469,-2.33684892799396,2.55814309613895,-0.0731311595502423,"Converged","MLE",TRUE,TRUE,0.99,0.01
470,-1.47710181774401,0.915162570523012,-0.136818522863925,"Converged","MLE",FALSE,FALSE,0.99,0.01
471,-1.88712048274845,1.89077744571045,-0.112691096223252,"Converged","MLE",FALSE,FALSE,0.99,0.01
472,-1.63825007751682,0.72495306636474,-0.0791881289619546,"Converged","MLE",FALSE,FALSE,0.99,0.01
473,-1.68541330459703,0.983898631956114,-0.088552618705001,"Converged","MLE",TRUE,FALSE,0.99,0.01
474,-1.57908172022047,0.784996778593533,-0.0978484772958782,"Converged","MLE",TRUE,FALSE,0.99,0.01
475,-1.93338367608413,1.86770657920602,-0.115460264492485,"Converged","MLE",FALSE,FALSE,0.99,0.01
476,-1.64131240874374,2.13783166395839,-0.146145431165615,"Converged","CC",FALSE,FALSE,0.99,0.01
477,-1.97941527786499,1.45994728604987,-0.0518650418839532,"Converged","MLE",FALSE,FALSE,0.99,0.01
478,-1.91917325480063,1.59468566278428,-0.0959964740426818,"Converged","CC",TRUE,FALSE,0.99,0.01
479,-1.98755709766735,1.39777870969425,-0.0911345003463863,"Converged","MLE",FALSE,FALSE,0.99,0.01
480,-1.52699112171593,1.46074912551828,-0.150354396578445,"Converged","MLE",FALSE,FALSE,0.99,0.01
481,-1.95818863411582,1.94999689366623,-0.083927247095268,"Converged","MLE",FALSE,FALSE,0.99,0.01
482,-2.16510294696746,2.38580192248392,-0.075068889083019,"Converged","MLE",TRUE,FALSE,0.99,0.01
483,-2.48861030642279,2.8300536753768,-0.0256026459581328,"Converged","CC",TRUE,FALSE,0.99,0.01
484,-1.61196625632625,1.51339572378544,-0.10136192716197,"Converged","MLE",FALSE,FALSE,0.99,0.01
485,-2.23460142876114,2.91806860005234,-0.0933813960332658,"Converged","MLE",FALSE,FALSE,0.99,0.01
486,-1.37394664378549,0.437901981701587,-0.133094498813958,"Converged","MLE",FALSE,FALSE,0.99,0.01
487,-2.36480093138939,2.52938663119309,-0.0743816853141579,"Converged","MLE",FALSE,FALSE,0.99,0.01
488,-2.25707235169992,3.96060238877668,-0.186523025359431,"Converged","MLE",FALSE,FALSE,0.99,0.01
489,-1.9460787348435,2.20406916604838,-0.123841232905433,"Converged","MLE",FALSE,FALSE,0.99,0.01
490,-1.90085007394969,1.4070851564822,-0.0884006451819203,"Converged","MLE",FALSE,FALSE,0.99,0.01
491,-2.01656841810743,2.48575236447445,-0.111701502639644,"Converged","MLE",FALSE,FALSE,0.99,0.01
492,-2.25945855055968,1.57852521560289,-0.0330052915086213,"Converged","MLE",FALSE,FALSE,0.99,0.01
493,-1.75576468586934,1.81095812927327,-0.118660756515754,"Converged","MLE",FALSE,FALSE,0.99,0.01
