"sim","cc_beta0","cc_beta1","cc_beta2","cc_conv_msg","cc_data_resampled","tpr","fpr"
299,-0.929893902018465,-0.202710212355783,-0.205332025641367,"Converged",FALSE,0.8,0.2
300,-1.90170643984348,2.11331534290573,-0.152842417072275,"Converged",FALSE,0.8,0.2
301,-0.949170483699479,-0.689583390243675,-0.137415918313598,"Converged",FALSE,0.8,0.2
302,-2.31821990109309,3.29858330321995,-0.160423605133354,"Converged",FALSE,0.8,0.2
303,-1.95647871120034,2.26221550968105,-0.140521694756037,"Converged",FALSE,0.8,0.2
304,-1.25751786007412,0.104252595622868,-0.106655061364956,"Converged",FALSE,0.8,0.2
305,-2.34236820227001,2.03628795241677,-0.0169118145537609,"Converged",FALSE,0.8,0.2
306,-2.18989578374756,3.65218969653832,-0.139760566215077,"Converged",FALSE,0.8,0.2
307,-2.1357805556723,3.54176619738485,-0.173818619290565,"Converged",FALSE,0.8,0.2
308,-2.27036225696546,2.85801915242961,-0.0635965891073712,"Converged",FALSE,0.8,0.2
309,-1.92664805462925,1.3905029239861,-0.0605140133397049,"Converged",FALSE,0.8,0.2
310,-2.23742773722532,3.27916842305313,-0.13349575352718,"Converged",FALSE,0.8,0.2
311,-1.88176724892199,2.05498718009577,-0.102492666416784,"Converged",FALSE,0.8,0.2
312,-2.0687039197826,2.68170348120865,-0.140708106704445,"Converged",FALSE,0.8,0.2
313,-1.79276687599775,1.78127174375162,-0.159109051864837,"Converged",FALSE,0.8,0.2
314,-1.44323313641211,0.954866330685244,-0.153570753317916,"Converged",FALSE,0.8,0.2
315,-1.67699488994819,1.19883902325124,-0.112919296301424,"Converged",FALSE,0.8,0.2
316,-2.11694980421106,1.99095225570172,-0.0695345169738796,"Converged",FALSE,0.8,0.2
317,-1.74419004224978,1.08673983204562,-0.0787414876904488,"Converged",FALSE,0.8,0.2
318,-2.40907356538973,2.38570161971605,-0.027949083191032,"Converged",FALSE,0.8,0.2
319,-2.07115230818568,1.5987484136444,-0.0563978845478641,"Converged",FALSE,0.8,0.2
320,-1.98661703201748,0.334871676424764,-0.00950356149910992,"Converged",FALSE,0.8,0.2
321,-0.810971801542201,-1.41669645401404,-0.135906240669564,"Converged",FALSE,0.8,0.2
322,-1.71035167937825,1.56562931670019,-0.113469806039682,"Converged",FALSE,0.8,0.2
323,-2.43896662890863,3.61242137273213,-0.112296408356743,"Converged",FALSE,0.8,0.2
324,-1.16635884047671,0.751388829344785,-0.160959418619947,"Converged",FALSE,0.8,0.2
325,-1.02109692080607,-0.668736355392264,-0.179828367324278,"Converged",FALSE,0.8,0.2
326,-1.50439841822177,1.56234198108038,-0.158022462986897,"Converged",FALSE,0.8,0.2
327,-1.46582380372134,1.33921512802853,-0.165617493047178,"Converged",FALSE,0.8,0.2
328,-2.21383758374034,2.40638505542118,-0.0892096681832678,"Converged",FALSE,0.8,0.2
329,-2.15585267105191,4.45993136115658,-0.177230867804027,"Converged",FALSE,0.8,0.2
330,-2.21156462294026,2.79476671340383,-0.0773327412457717,"Converged",FALSE,0.8,0.2
331,-2.40216891046213,4.13057563234528,-0.108095363771654,"Converged",FALSE,0.8,0.2
332,-1.24423281799295,0.365619567275058,-0.167620153263335,"Converged",FALSE,0.8,0.2
333,-1.97115750949135,2.17692905106772,-0.142622701286938,"Converged",FALSE,0.8,0.2
334,-2.26068231749728,2.58628747490451,-0.118082891300755,"Converged",FALSE,0.8,0.2
335,-2.3689145819866,3.40801957199331,-0.110679314088287,"Converged",FALSE,0.8,0.2
336,-2.37245379301994,4.36904847280479,-0.151437158962501,"Converged",FALSE,0.8,0.2
337,-1.96168277015322,2.25706150822293,-0.0933827838849865,"Converged",FALSE,0.8,0.2
338,-1.93270294394802,3.40110211117094,-0.201764626204693,"Converged",FALSE,0.8,0.2
339,-1.90085699497256,2.16377580360919,-0.154171536253833,"Converged",FALSE,0.8,0.2
340,-2.14168373094278,1.58207066378176,-0.0364840234574223,"Converged",FALSE,0.8,0.2
341,-0.989016917837961,-0.349921928137668,-0.136063317877231,"Converged",FALSE,0.8,0.2
342,-1.87643912424565,1.59801922511676,-0.103464495212424,"Converged",FALSE,0.8,0.2
343,-1.47481971401587,0.833858479525442,-0.124920914696015,"Converged",FALSE,0.8,0.2
344,-1.83007742211405,1.93879654641424,-0.110159344326082,"Converged",FALSE,0.8,0.2
345,-2.39283628547324,2.68320342408601,-0.077352377553273,"Converged",FALSE,0.8,0.2
346,-2.14217858043028,1.71863549497468,-0.0386479986980305,"Converged",FALSE,0.8,0.2
347,-1.70984169979605,1.27809175869182,-0.0835706933463034,"Converged",FALSE,0.8,0.2
348,-1.75215421038409,2.18172241533068,-0.120318568305968,"Converged",FALSE,0.8,0.2
349,-1.64077195792208,-0.195150565298749,-0.0293594367659187,"Converged",FALSE,0.8,0.2
350,-1.85830131529752,1.12444809466213,-0.0944210448122636,"Converged",FALSE,0.8,0.2
351,-1.74453113605332,1.54358485738614,-0.116535969976126,"Converged",FALSE,0.8,0.2
352,-2.39728281543928,2.56331894720978,-0.0579586416430242,"Converged",FALSE,0.8,0.2
353,-1.79004080622869,1.80087635941261,-0.0750105983610944,"Converged",FALSE,0.8,0.2
354,-1.46206692469156,0.875218005733895,-0.132196487114547,"Converged",FALSE,0.8,0.2
355,-1.94591695714695,3.01848126793603,-0.167079183980358,"Converged",FALSE,0.8,0.2
356,-2.06463158027777,2.00536780148072,-0.0771473473115007,"Converged",FALSE,0.8,0.2
357,-2.26455691102502,2.83403149502764,-0.117352671978116,"Converged",FALSE,0.8,0.2
358,-2.1841897260773,2.62687659049928,-0.0957893882145746,"Converged",FALSE,0.8,0.2
359,-2.11667694454536,1.78202671028789,-0.0625943962132636,"Converged",FALSE,0.8,0.2
360,-1.83491807481315,1.36936098894753,-0.0876952895935999,"Converged",FALSE,0.8,0.2
361,-2.28377607346606,2.84780953937771,-0.0932598752702298,"Converged",FALSE,0.8,0.2
362,-2.19458239475345,1.99711886746319,-0.069804922018444,"Converged",FALSE,0.8,0.2
363,-1.82404450864603,2.01846257348947,-0.111002054228502,"Converged",FALSE,0.8,0.2
364,-1.64714074118143,0.995428584564753,-0.10400760520643,"Converged",FALSE,0.8,0.2
365,-2.46363135883605,4.31326915948585,-0.112288503411013,"Converged",FALSE,0.8,0.2
366,-2.56918511408536,3.51711426910593,-0.0369725377645025,"Converged",FALSE,0.8,0.2
367,-3.07405516056389,6.29844968850174,-0.116631006737707,"Converged",FALSE,0.8,0.2
368,-1.71933876942996,1.69035399797959,-0.126768856453832,"Converged",FALSE,0.8,0.2
369,-2.78933316528544,3.3042112614386,-0.0611966946078863,"Converged",FALSE,0.8,0.2
370,-3.27331939697191,5.70891210969462,-0.0820701507844173,"Converged",FALSE,0.8,0.2
371,-1.64881476977919,1.65689152753426,-0.151423811318434,"Converged",FALSE,0.8,0.2
372,-0.96728968544914,0.0935318095250045,-0.172850282991771,"Converged",FALSE,0.8,0.2
373,-2.26832901394348,2.91288729945396,-0.108853959709387,"Converged",FALSE,0.8,0.2
374,-1.34609932295591,1.01482116161025,-0.140868069857327,"Converged",FALSE,0.8,0.2
375,-2.28770928038447,3.11106412309163,-0.0866961796938622,"Converged",FALSE,0.8,0.2
376,-1.3664086782794,1.10033798008398,-0.185536231680178,"Converged",FALSE,0.8,0.2
377,-1.57396781879376,0.861536121277538,-0.0681888865928975,"Converged",FALSE,0.8,0.2
378,-2.09287635441247,3.18190316956924,-0.162229858610322,"Converged",FALSE,0.8,0.2
379,-1.54745045891664,0.503782107985351,-0.090456774022716,"Converged",FALSE,0.8,0.2
380,-1.19255413739001,0.0342995489787079,-0.14340235383763,"Converged",FALSE,0.8,0.2
381,-2.0942352392406,2.55381529771365,-0.10338623670165,"Converged",FALSE,0.8,0.2
382,-3.0252043888373,4.09602228485336,-0.0532550705761751,"Converged",FALSE,0.8,0.2
383,-1.25464694506066,0.50371156094434,-0.156963614736747,"Converged",FALSE,0.8,0.2
384,-0.653972267845057,0.0859755001654613,-0.225408448425245,"Converged",FALSE,0.8,0.2
385,-1.67066432779123,1.15758658190117,-0.112307765602811,"Converged",FALSE,0.8,0.2
386,-1.88654164240788,2.09859384891703,-0.144030790109385,"Converged",FALSE,0.8,0.2
387,-1.66666611364683,1.11179740255117,-0.113494776541399,"Converged",FALSE,0.8,0.2
388,-2.23244654117822,2.9574534949899,-0.123577616406597,"Converged",FALSE,0.8,0.2
389,-1.83569860845282,1.5787681749243,-0.142680426053835,"Converged",FALSE,0.8,0.2
390,-1.82855465036278,0.190935413192581,-0.0260347120679811,"Converged",FALSE,0.8,0.2
391,-2.71068926509525,3.92094591529783,-0.0587515115181559,"Converged",FALSE,0.8,0.2
392,-1.66500649178223,0.499946655004107,-0.057038222217496,"Converged",FALSE,0.8,0.2
393,-1.24413744136466,-0.09114400376165,-0.11901257119108,"Converged",FALSE,0.8,0.2
394,-2.06044633436522,1.90317035092891,-0.0688539764680331,"Converged",FALSE,0.8,0.2
395,-1.95551437791625,2.51378487017872,-0.181645607932213,"Converged",FALSE,0.8,0.2
396,-0.611120292808762,-2.43252791584918,-0.0757998947206456,"Converged",FALSE,0.8,0.2
397,-2.18571798766546,2.20267386443329,-0.0602869440827545,"Converged",FALSE,0.8,0.2
398,-1.68583550542765,1.23002755014305,-0.109843522896531,"Converged",FALSE,0.8,0.2
399,-1.97147956788975,3.07353293262202,-0.163849292056131,"Converged",FALSE,0.8,0.2
400,-1.89713093950603,1.54500830182755,-0.0495346783711654,"Converged",FALSE,0.8,0.2
401,-2.36702833480707,2.44249609217723,-0.0671301565386009,"Converged",FALSE,0.8,0.2
402,-1.41756022040703,0.31591551870996,-0.0881774754081218,"Converged",FALSE,0.8,0.2
403,-1.74813600963183,2.07742499887464,-0.15623289720749,"Converged",FALSE,0.8,0.2
404,-1.98800939977577,1.32573605478242,-0.0960430226341184,"Converged",FALSE,0.8,0.2
405,-2.72549391972078,5.23459616260462,-0.13503967382933,"Converged",FALSE,0.8,0.2
406,-0.835590248171676,-1.2533467116578,-0.141537145785147,"Converged",FALSE,0.8,0.2
407,-2.12984160786827,1.67151682001433,-0.0503654908915968,"Converged",FALSE,0.8,0.2
408,-1.82245664144873,1.29145914396636,-0.0624034221585243,"Converged",FALSE,0.8,0.2
409,-2.60225354721256,4.59718745100578,-0.139900378716624,"Converged",FALSE,0.8,0.2
410,-2.12231708358273,3.05702276225528,-0.144594770947675,"Converged",FALSE,0.8,0.2
411,-2.12800846812159,2.66003091231467,-0.112159320543815,"Converged",FALSE,0.8,0.2
412,-1.932495381782,2.00144734475535,-0.087742630425597,"Converged",FALSE,0.8,0.2
413,-1.68279733462984,0.557473515753328,-0.0719635751317337,"Converged",FALSE,0.8,0.2
414,-1.49619862341071,1.21286018297874,-0.143438211998343,"Converged",FALSE,0.8,0.2
415,-1.48353827806365,0.210787187563367,-0.0796808944095616,"Converged",FALSE,0.8,0.2
416,-2.3210885737505,4.492931175259,-0.208338657893611,"Converged",FALSE,0.8,0.2
417,-1.35368423540679,0.497116267793703,-0.0926940401213726,"Converged",FALSE,0.8,0.2
418,-1.02398203442219,0.724372146985445,-0.208196277571089,"Converged",FALSE,0.8,0.2
419,-1.63332877497772,2.36515731997191,-0.167987134366438,"Converged",FALSE,0.8,0.2
420,-2.01887933031203,1.17143126949659,-0.0254860850941286,"Converged",FALSE,0.8,0.2
421,-2.0753829985122,2.38336300625384,-0.098997284312346,"Converged",FALSE,0.8,0.2
422,-1.11372050487957,-0.402808877202066,-0.126978062616612,"Converged",FALSE,0.8,0.2
423,-2.2401168866999,2.46433464733504,-0.0530873943838069,"Converged",FALSE,0.8,0.2
424,-1.78016896821686,1.94810722575393,-0.161571396516581,"Converged",FALSE,0.8,0.2
425,-1.23937774575052,0.171373752597442,-0.126196768324834,"Converged",FALSE,0.8,0.2
426,-2.4382019974073,3.27440780646567,-0.0902007559651814,"Converged",FALSE,0.8,0.2
427,-2.30236557835854,2.6072256951949,-0.0729233379547719,"Converged",TRUE,0.8,0.2
428,-1.80910475467778,0.713998420272475,-0.0713984515920535,"Converged",FALSE,0.8,0.2
429,-1.74199634525233,1.66491230057926,-0.14837157876903,"Converged",FALSE,0.8,0.2
430,-2.18545251171298,3.14118848229692,-0.130857540352284,"Converged",FALSE,0.8,0.2
431,-1.60954658294018,0.531871689947254,-0.086264707000898,"Converged",FALSE,0.8,0.2
432,-1.89693105369862,1.65790967661181,-0.10218012717243,"Converged",FALSE,0.8,0.2
433,-1.82858198978389,2.55076823699155,-0.183611645048453,"Converged",FALSE,0.8,0.2
434,-2.01194962400533,1.59614820820336,-0.0759630587040482,"Converged",FALSE,0.8,0.2
435,-1.59868953942022,2.12441260158366,-0.141838482986725,"Converged",FALSE,0.8,0.2
436,-2.06527740441255,1.96443758758335,-0.0702061599472274,"Converged",FALSE,0.8,0.2
437,-2.16993688869773,2.5713070360817,-0.0789380323683641,"Converged",FALSE,0.8,0.2
438,-2.03869913328426,2.84820384987957,-0.16183770048383,"Converged",FALSE,0.8,0.2
439,-2.11652965887302,2.57831152194995,-0.0869711442020313,"Converged",FALSE,0.8,0.2
440,-1.59851965290969,0.573981053721048,-0.0847199338423082,"Converged",FALSE,0.8,0.2
441,-2.15996349402628,2.81698712414503,-0.142903071403115,"Converged",FALSE,0.8,0.2
442,-1.71636762257725,1.71780847768905,-0.137896189197658,"Converged",FALSE,0.8,0.2
443,-2.71165841440017,4.95848616311238,-0.121365943653215,"Converged",FALSE,0.8,0.2
444,-2.75426093764389,3.69239657068185,-0.0983168222891096,"Converged",FALSE,0.8,0.2
445,-1.30697300886805,0.903654888408491,-0.165276565771207,"Converged",FALSE,0.8,0.2
446,-1.72117873114287,1.92934219299942,-0.167392240360944,"Converged",FALSE,0.8,0.2
447,-1.74236407273182,1.83450130054739,-0.127757692808955,"Converged",FALSE,0.8,0.2
448,-2.37344201344451,2.16912592801627,-0.0563135723793241,"Converged",FALSE,0.8,0.2
449,-0.593576069001284,-1.72641291066222,-0.145786965667804,"Converged",FALSE,0.8,0.2
450,-2.15363882104132,2.19923361283059,-0.0722303502669397,"Converged",FALSE,0.8,0.2
451,-1.87889009395404,1.39367643156541,-0.0882812584214909,"Converged",FALSE,0.8,0.2
452,-1.93865400717042,0.93589455115462,-0.0472831319553456,"Converged",FALSE,0.8,0.2
453,-2.28065854840747,2.55826752759543,-0.0765265400607579,"Converged",FALSE,0.8,0.2
454,-1.55883149775314,1.43689156116577,-0.129821438200706,"Converged",FALSE,0.8,0.2
455,-1.6624053652183,1.59023811964005,-0.145938274985245,"Converged",FALSE,0.8,0.2
456,-2.27980511699404,2.98539236134773,-0.0868359702617833,"Converged",FALSE,0.8,0.2
457,-2.02994463769303,1.81503658630736,-0.0757281571704312,"Converged",FALSE,0.8,0.2
458,-2.14285255358595,0.989750047354184,-0.0197363829174699,"Converged",FALSE,0.8,0.2
459,-1.81449964776612,0.942742456871331,-0.0387269110806831,"Converged",FALSE,0.8,0.2
460,-1.5833795352854,1.13043682779185,-0.124003523763055,"Converged",FALSE,0.8,0.2
461,-2.39890406449837,3.33482306749063,-0.0884001841217635,"Converged",FALSE,0.8,0.2
462,-1.83986017446184,2.63994321352908,-0.192730188754459,"Converged",FALSE,0.8,0.2
463,-1.53898683521703,1.19572385914715,-0.128871214481673,"Converged",FALSE,0.8,0.2
464,-1.79732695358541,1.53007677612287,-0.0834062139275507,"Converged",FALSE,0.8,0.2
465,-1.63477948046922,0.36849579137837,-0.103241536994085,"Converged",FALSE,0.8,0.2
466,-2.39870547597452,2.36208286276466,-0.0280881726230885,"Converged",FALSE,0.8,0.2
467,-2.33524040478888,2.74886995436131,-0.0958763275942682,"Converged",FALSE,0.8,0.2
468,-1.86636106028798,2.71643687124194,-0.206996996601239,"Converged",FALSE,0.8,0.2
469,-2.06036693595699,2.30427998736523,-0.113328353276519,"Converged",FALSE,0.8,0.2
470,-2.60877471032805,3.7310247827714,-0.0886305981301022,"Converged",FALSE,0.8,0.2
471,-2.24442370099915,3.08721060774241,-0.0905724733574774,"Converged",FALSE,0.8,0.2
472,-2.77856896948432,3.7660756988297,-0.0288526643195744,"Converged",FALSE,0.8,0.2
473,-2.88038877994847,3.73191503307503,-0.0430495423032825,"Converged",FALSE,0.8,0.2
474,-1.6891465487313,1.30353620992162,-0.128384744114074,"Converged",FALSE,0.8,0.2
475,-0.949385054296247,0.102294447749547,-0.159231777436671,"Converged",FALSE,0.8,0.2
476,-2.1078011239246,2.99604959732838,-0.126806189043941,"Converged",FALSE,0.8,0.2
477,-2.64988208857363,3.21119089492363,-0.08302090286903,"Converged",FALSE,0.8,0.2
478,-1.25706487377338,0.792053317607599,-0.15813209241929,"Converged",FALSE,0.8,0.2
479,-0.747280300110187,-1.12349634576204,-0.156515464518097,"Converged",FALSE,0.8,0.2
480,-2.09762487698279,2.97134778854954,-0.1152185793192,"Converged",FALSE,0.8,0.2
481,-1.89237240056451,1.98770494230782,-0.0984602186604142,"Converged",FALSE,0.8,0.2
482,-1.81529529686751,1.44735649646125,-0.101718266214908,"Converged",FALSE,0.8,0.2
483,-1.40451505015174,1.07224961663397,-0.156004803008148,"Converged",FALSE,0.8,0.2
484,-1.68175357475242,1.31378415204519,-0.10839154877819,"Converged",FALSE,0.8,0.2
485,-2.66247047197817,3.13990618311489,-0.0311052713682063,"Converged",FALSE,0.8,0.2
486,-2.25384510329306,3.56898356347636,-0.104114042870901,"Converged",FALSE,0.8,0.2
487,-2.16765839149298,2.20335898210266,-0.0847254321042664,"Converged",FALSE,0.8,0.2
488,-1.139204465371,0.292299026805607,-0.161176598307099,"Converged",FALSE,0.8,0.2
489,-1.60652017977516,0.847127551406703,-0.104909374914654,"Converged",FALSE,0.8,0.2
490,-2.43105471253928,4.16182891825897,-0.200697084134836,"Converged",FALSE,0.8,0.2
491,-1.38396775616627,1.01259297810327,-0.176089383551919,"Converged",FALSE,0.8,0.2
492,-2.14698169949927,2.70884548152623,-0.0997326812035512,"Converged",FALSE,0.8,0.2
493,-2.43337239065666,3.51618517364709,-0.124773056476587,"Converged",FALSE,0.8,0.2
494,-1.72572117510709,0.776847081740029,-0.0746579961564356,"Converged",FALSE,0.8,0.2
495,-3.62139950839278,6.98031971551366,-0.0821120147598422,"Converged",FALSE,0.8,0.2
496,-1.01121816741931,-1.62167261789464,-0.0438851739572459,"Converged",FALSE,0.8,0.2
497,-2.27447535049879,3.31465245609672,-0.109171240792274,"Converged",FALSE,0.8,0.2
498,-2.11433679715909,2.31267536066956,-0.136418274382174,"Converged",FALSE,0.8,0.2
499,-2.22041965257957,3.24442532921464,-0.115752639561399,"Converged",FALSE,0.8,0.2
500,-2.3394961203867,2.29055389796211,-0.0273118344323843,"Converged",FALSE,0.8,0.2
501,-1.15116594648839,-0.342338725112385,-0.107547346230273,"Converged",FALSE,0.8,0.2
502,-2.34496693122246,2.62890384855666,-0.0751910566692964,"Converged",FALSE,0.8,0.2
503,-0.978395829151916,-0.909088677843383,-0.110487714026056,"Converged",FALSE,0.8,0.2
504,-2.13225872424425,2.41228107832475,-0.0849115833275462,"Converged",FALSE,0.8,0.2
505,-1.18384456235348,-0.0125033265132914,-0.119361799468027,"Converged",FALSE,0.8,0.2
506,-2.50290184961092,2.32527456258318,-0.0505595737525222,"Converged",FALSE,0.8,0.2
507,-1.15298141123452,-0.387049484672996,-0.1116423065582,"Converged",FALSE,0.8,0.2
508,-2.518664679757,3.36067136911473,-0.0885183209584977,"Converged",FALSE,0.8,0.2
509,-2.23631935605784,2.74226502062528,-0.0932990594875344,"Converged",FALSE,0.8,0.2
510,-2.11293975354114,3.40034065336134,-0.160619016470696,"Converged",FALSE,0.8,0.2
511,-1.93286553896932,1.68627569297319,-0.0816216979885412,"Converged",FALSE,0.8,0.2
512,-2.43966662762129,2.37250249508795,-0.0120539131976363,"Converged",FALSE,0.8,0.2
513,-2.29460286920584,1.58522464374332,-0.038435780212109,"Converged",FALSE,0.8,0.2
514,-0.681289103167087,-2.05216660161088,-0.114519147509656,"Converged",FALSE,0.8,0.2
515,-2.13574580901574,1.79648614049297,-0.042107501557055,"Converged",FALSE,0.8,0.2
516,-1.33996914905527,1.2742968005067,-0.157610609421584,"Converged",FALSE,0.8,0.2
517,-2.10693511301672,3.15735236521952,-0.14466215453642,"Converged",FALSE,0.8,0.2
518,-1.98170391345275,1.64789060342366,-0.0934961966451155,"Converged",FALSE,0.8,0.2
519,-2.09094038773683,2.58002398894326,-0.0981698135955072,"Converged",FALSE,0.8,0.2
520,-2.77635167733154,4.11468909466314,-0.103264491920501,"Converged",FALSE,0.8,0.2
521,-2.92106107064771,5.05578003018754,-0.112554968090992,"Converged",FALSE,0.8,0.2
522,-1.90394708819492,2.3496031627796,-0.133963937392696,"Converged",FALSE,0.8,0.2
523,-1.69305148594132,1.84183698059652,-0.141300875381907,"Converged",FALSE,0.8,0.2
524,-1.82827091771574,1.82630221525066,-0.136620639707078,"Converged",FALSE,0.8,0.2
525,-1.74448806270002,1.52084796994275,-0.136219540651856,"Converged",FALSE,0.8,0.2
526,-2.43330808056603,3.93502919382735,-0.123426224828501,"Converged",FALSE,0.8,0.2
527,-2.41857246854614,3.1325315969499,-0.0803617493113077,"Converged",FALSE,0.8,0.2
528,-2.33732707655207,3.12178555583862,-0.117331356711664,"Converged",FALSE,0.8,0.2
529,-1.78015229548154,0.205562355656003,-0.00927153518180322,"Converged",FALSE,0.8,0.2
530,-1.77434333403738,1.20613932445346,-0.0635683271326574,"Converged",FALSE,0.8,0.2
531,-2.03168842097483,2.59084365438761,-0.140852067426297,"Converged",FALSE,0.8,0.2
532,-1.65304077105807,0.645532123945955,-0.0497370832251924,"Converged",FALSE,0.8,0.2
533,-1.95259446631762,1.58048817825746,-0.0917483870025642,"Converged",FALSE,0.8,0.2
534,-2.5230207873574,3.90162683179263,-0.127377860137428,"Converged",FALSE,0.8,0.2
535,-2.16542635200742,3.1287626570544,-0.130088252283059,"Converged",FALSE,0.8,0.2
536,-1.54187606914699,1.17604640495318,-0.158254746058142,"Converged",FALSE,0.8,0.2
537,-2.55225681655385,3.21792789250575,-0.0573029462158603,"Converged",FALSE,0.8,0.2
538,-2.22658296785891,2.82436074810711,-0.100411244554072,"Converged",FALSE,0.8,0.2
539,-2.80962111654331,4.4565996653336,-0.0980986017178685,"Converged",FALSE,0.8,0.2
540,-1.85027020633996,2.53578783935932,-0.146406011043518,"Converged",FALSE,0.8,0.2
541,-2.41341163642867,3.96135952749413,-0.147944496369534,"Converged",FALSE,0.8,0.2
542,-0.457940757733757,-1.59860472904566,-0.158493704815277,"Converged",FALSE,0.8,0.2
543,-2.27092858180245,1.884024827871,-0.0399426002974865,"Converged",FALSE,0.8,0.2
544,-2.38668435213479,2.78086493937927,-0.0538046889023496,"Converged",FALSE,0.8,0.2
545,-1.48516794300002,1.17204374697334,-0.145046579393082,"Converged",FALSE,0.8,0.2
546,-1.67165910118139,1.29380658330256,-0.119528912586951,"Converged",FALSE,0.8,0.2
547,-2.64279432094873,4.01429325711078,-0.101242990258892,"Converged",FALSE,0.8,0.2
548,-2.41930458587518,2.98104677318356,-0.12501486809028,"Converged",FALSE,0.8,0.2
549,-1.43690677010894,-0.675567493569854,-0.0422804725330486,"Converged",FALSE,0.8,0.2
550,-2.64725298663962,3.24263101642754,-0.0520552316162168,"Converged",FALSE,0.8,0.2
551,-2.85758379746661,4.5616574198856,-0.0193213245721852,"Converged",FALSE,0.8,0.2
552,-2.00086724961965,1.58466280215966,-0.0438393414297115,"Converged",FALSE,0.8,0.2
553,-1.98859488189882,1.93663978353105,-0.105000943313016,"Converged",FALSE,0.8,0.2
554,-1.71130753866227,1.71418041793923,-0.162390561717191,"Converged",FALSE,0.8,0.2
555,-1.01996449804369,-0.346412049698677,-0.0955843412662332,"Converged",FALSE,0.8,0.2
556,-2.00928944642734,1.55318760698673,-0.0553953894852559,"Converged",FALSE,0.8,0.2
557,-1.53609397842961,1.10820930027222,-0.145393484304005,"Converged",FALSE,0.8,0.2
558,-1.45033277699553,0.703170340963322,-0.126230497758743,"Converged",FALSE,0.8,0.2
559,-1.50202708260497,1.68522173791365,-0.173056339814125,"Converged",FALSE,0.8,0.2
560,-1.3680858267174,0.294153099349435,-0.0964676205302641,"Converged",FALSE,0.8,0.2
561,-2.23396650668845,2.72863879074638,-0.10168557660824,"Converged",FALSE,0.8,0.2
562,-3.0430392536572,5.3935095560451,-0.0725262451070418,"Converged",FALSE,0.8,0.2
563,-2.0479576139534,1.75782502599309,-0.0499443475665441,"Converged",FALSE,0.8,0.2
564,-1.64174256272161,0.748884877370487,-0.106889820081897,"Converged",FALSE,0.8,0.2
565,-1.60887932632252,1.1261902860095,-0.104203510958463,"Converged",FALSE,0.8,0.2
566,-2.1315557103914,3.7124302371206,-0.14926169419092,"Converged",FALSE,0.8,0.2
567,-2.15477049007246,2.58842477462119,-0.123473432039042,"Converged",FALSE,0.8,0.2
568,-2.48059077957781,3.11414935302758,-0.0915190276559103,"Converged",FALSE,0.8,0.2
569,-1.27455501897008,0.154318604047994,-0.184372259042536,"Converged",FALSE,0.8,0.2
570,-1.81903135647523,1.71554564118207,-0.0958919243028504,"Converged",FALSE,0.8,0.2
571,-1.33685055953818,1.68796619547483,-0.174528802109357,"Converged",FALSE,0.8,0.2
572,-2.83439301848028,4.65229320515084,-0.0940562661001387,"Converged",FALSE,0.8,0.2
573,-2.49461470881908,3.5889327297983,-0.0732253789418308,"Converged",FALSE,0.8,0.2
574,-2.6875707605954,4.56580636004234,-0.112245260489872,"Converged",FALSE,0.8,0.2
575,-2.05310062653144,1.14770233371583,-0.010115674409966,"Converged",FALSE,0.8,0.2
576,-1.07662265076129,-0.859257104762759,-0.0862537817182848,"Converged",FALSE,0.8,0.2
577,-1.83084129279019,2.09340377628042,-0.131729558572358,"Converged",FALSE,0.8,0.2
578,-2.5885594629562,2.34142643283078,1.60872714375496e-05,"Converged",FALSE,0.8,0.2
579,-2.08751330176351,2.06411197709812,-0.0688084763722723,"Converged",FALSE,0.8,0.2
580,-2.36189783625586,3.75131270788154,-0.104871947090656,"Converged",FALSE,0.8,0.2
581,-1.46615088519202,0.883120734415467,-0.125626725187959,"Converged",FALSE,0.8,0.2
582,-1.36229179002649,1.09795019030739,-0.150906218146384,"Converged",FALSE,0.8,0.2
583,-1.98473991171315,0.797113520666718,-0.0246577445360302,"Converged",FALSE,0.8,0.2
584,-1.77653754420041,1.26919698630833,-0.0969148799246783,"Converged",FALSE,0.8,0.2
585,-2.03211896508765,2.37364324278415,-0.115686668798403,"Converged",FALSE,0.8,0.2
586,-2.30516125582449,3.83982917156084,-0.144690980290517,"Converged",FALSE,0.8,0.2
587,-1.18449460290072,1.07653021051985,-0.206343519727623,"Converged",FALSE,0.8,0.2
588,-1.99940643502884,1.38366261294317,-0.0751970925436901,"Converged",FALSE,0.8,0.2
589,-1.95442637599001,2.21801659981783,-0.104496070258721,"Converged",FALSE,0.8,0.2
590,-3.07852483575121,4.48397361391392,-0.0431424208801205,"Converged",FALSE,0.8,0.2
591,-2.08777639456513,2.3504483412586,-0.121340041698231,"Converged",FALSE,0.8,0.2
592,-1.92772520078688,1.79065211477709,-0.0703605924063287,"Converged",FALSE,0.8,0.2
593,-2.07324953349549,1.90876471604555,-0.10075815684627,"Converged",FALSE,0.8,0.2
594,-2.14576601796309,3.3604727707526,-0.165928668345849,"Converged",FALSE,0.8,0.2
595,-2.42942438735733,3.67577690108907,-0.0953196527444929,"Converged",FALSE,0.8,0.2
596,NA,NA,NA,"MAX_ITER reached",FALSE,0.8,0.2
597,-2.51497727447365,4.4782285340763,-0.1496470181465,"Converged",FALSE,0.8,0.2
598,-1.62833535352971,0.56518764264922,-0.108756456751208,"Converged",FALSE,0.8,0.2
