"sim","optMLE2_beta0","optMLE2_beta1","optMLE2_beta2","optMLE2_conv_msg","optMLE_wave1_est","optMLE_data_resampled","optMLE_sing_inf","audit_recovery"
128,-1.38475569703188,0.913893924131055,-0.210608565397169,"Converged","MLE",FALSE,FALSE,0.25
129,-1.75743396621854,1.17949737680122,-0.101671490270405,"Converged","MLE",FALSE,FALSE,0.25
130,-1.70424641769628,1.65362726395514,-0.142423176098462,"Converged","MLE",TRUE,FALSE,0.25
131,-1.71408112269636,0.970230730100733,-0.0993873960606547,"Converged","MLE",FALSE,FALSE,0.25
132,-1.96748905770948,1.74089121967036,-0.125099067814819,"Converged","MLE",FALSE,FALSE,0.25
133,-1.8283260780059,1.2230078428403,-0.0725016466664634,"Converged","MLE",FALSE,FALSE,0.25
134,NA,NA,NA,NA,"MLE",FALSE,TRUE,0.25
135,-1.80785133623506,1.57045720969031,-0.0844527986823121,"Converged","MLE",FALSE,FALSE,0.25
136,-0.907142283305552,0.2441717673449,-0.171637147742592,"Converged","CC",TRUE,FALSE,0.25
137,-1.57947609787754,1.21261549300058,-0.143438720778405,"Converged","MLE",FALSE,FALSE,0.25
138,-1.39977498029852,0.339772393552896,-0.101093162868895,"Converged","CC",TRUE,FALSE,0.25
139,NA,NA,NA,"MAX_ITER reached","MLE",FALSE,FALSE,0.25
140,-1.62749484261916,0.611650623240575,-0.0764777272117357,"Converged","CC",TRUE,FALSE,0.25
141,-2.05736357072942,2.0396882086948,-0.0627481357318986,"Converged","CC",TRUE,FALSE,0.25
142,NA,NA,NA,"MAX_ITER reached","MLE",FALSE,FALSE,0.25
143,-1.7797571676029,1.72364760769917,-0.138554669104489,"Converged","MLE",FALSE,FALSE,0.25
144,-1.67021234023182,1.83242290684907,-0.147295028448501,"Converged","MLE",FALSE,FALSE,0.25
145,NA,NA,NA,NA,"MLE",FALSE,TRUE,0.25
146,-1.37723711046709,0.665115547262809,-0.107994082478142,"Converged","MLE",FALSE,FALSE,0.25
147,NA,NA,NA,"MAX_ITER reached","MLE",FALSE,FALSE,0.25
148,NA,NA,NA,"MAX_ITER reached","MLE",TRUE,FALSE,0.25
149,-1.77019078485435,1.76116137830122,-0.103112683684209,"Converged","CC",TRUE,FALSE,0.25
150,-1.65683288089719,0.755747070743309,-0.0868497758434901,"Converged","MLE",FALSE,FALSE,0.25
151,-1.34822513270475,0.888043531956515,-0.1725183162103,"Converged","MLE",FALSE,FALSE,0.25
152,-1.56660891181812,0.14150703696625,-0.0725822229889882,"Converged","MLE",FALSE,FALSE,0.25
153,-2.25937209015361,2.87354051507815,-0.157887947629126,"Converged","MLE",FALSE,FALSE,0.25
154,NA,NA,NA,"MAX_ITER reached","MLE",FALSE,FALSE,0.25
155,-1.80346950274873,0.836552344072577,-0.0554665989464344,"Converged","MLE",FALSE,FALSE,0.25
156,-1.34713356477588,0.631124440792396,-0.17109735886982,"Converged","MLE",FALSE,FALSE,0.25
157,-1.62887030222418,0.518400653668291,-0.0825261148106795,"Converged","MLE",FALSE,FALSE,0.25
158,-1.82093384971497,1.60616204992584,-0.106071920171688,"Converged","MLE",FALSE,FALSE,0.25
159,NA,NA,NA,"MAX_ITER reached","MLE",FALSE,FALSE,0.25
160,-1.28864891532546,-0.901928524384271,-0.0578096844777835,"Converged","MLE",TRUE,FALSE,0.25
161,-2.01738483290218,1.26483419454308,-0.0401047458987649,"Converged","MLE",FALSE,FALSE,0.25
162,-1.43082765257814,1.13983864866761,-0.17591274816555,"Converged","MLE",TRUE,FALSE,0.25
163,-1.64092782213978,0.696905824391951,-0.0744150946716398,"Converged","MLE",FALSE,FALSE,0.25
164,-1.07643720240274,0.274230095939406,-0.185107390197906,"Converged","MLE",FALSE,FALSE,0.25
165,-1.82525147670074,1.95732398702426,-0.163296426165726,"Converged","MLE",FALSE,FALSE,0.25
166,-1.90321917444449,1.11968931057193,-0.04001534933443,"Converged","MLE",FALSE,FALSE,0.25
167,-1.8086903628227,0.408298431770691,-0.0583880061508235,"Converged","MLE",FALSE,FALSE,0.25
168,-1.11561591291903,-0.336072501995165,-0.112506434015055,"Converged","MLE",FALSE,FALSE,0.25
169,-1.79364967658247,1.06179379330416,-0.0658914401335097,"Converged","MLE",FALSE,FALSE,0.25
170,-1.13555511854382,0.35979720055088,-0.177949481148009,"Converged","MLE",FALSE,FALSE,0.25
171,-1.73546155273517,1.94274015406618,-0.11509242747585,"Converged","MLE",FALSE,FALSE,0.25
172,-2.02346115043841,1.21155512207983,-0.0828195260798036,"Converged","MLE",FALSE,FALSE,0.25
173,-1.77006426234014,0.517505626802848,-0.0419930098525282,"Converged","MLE",FALSE,FALSE,0.25
174,-1.61742867804142,0.983914068426264,-0.0936443530780182,"Converged","MLE",FALSE,FALSE,0.25
175,NA,NA,NA,"MAX_ITER reached","MLE",FALSE,FALSE,0.25
176,-1.64283087249153,1.59851384087493,-0.180383055349832,"Converged","CC",FALSE,FALSE,0.25
177,-1.92428159705451,0.319158210704877,-0.0242356338427392,"Converged","MLE",FALSE,FALSE,0.25
178,-1.74388986708713,0.65409411199136,-0.0831221324570503,"Converged","MLE",FALSE,FALSE,0.25
179,-2.59237501470602,2.50934410143556,-0.0902895956566899,"Converged","MLE",FALSE,FALSE,0.25
180,-1.83327234254441,2.22213591542794,-0.18633749742657,"Converged","MLE",TRUE,FALSE,0.25
181,-1.98195875437504,1.23875685062978,-0.0607416556395918,"Converged","MLE",FALSE,FALSE,0.25
182,-1.35283703561279,0.417044667916168,-0.14728118867153,"Converged","MLE",TRUE,FALSE,0.25
183,-1.01625134539695,-0.522284192618204,-0.0840961089036229,"Converged","MLE",TRUE,FALSE,0.25
184,-1.53190162172549,0.828086434452604,-0.138032062358555,"Converged","MLE",TRUE,FALSE,0.25
185,-1.73244930106809,1.45932463905815,-0.125753147971568,"Converged","MLE",FALSE,FALSE,0.25
186,-1.46284690685458,0.204420748846836,-0.101387317616394,"Converged","CC",FALSE,FALSE,0.25
187,-1.7430909776256,1.80657646344468,-0.137353876312428,"Converged","MLE",FALSE,FALSE,0.25
188,-1.76696531755364,1.2666516264422,-0.111544116548308,"Converged","MLE",FALSE,FALSE,0.25
189,-1.85286016877227,1.70287979564919,-0.133573967554339,"Converged","MLE",FALSE,FALSE,0.25
190,-1.38371275677249,0.505248801998613,-0.136356684327254,"Converged","MLE",FALSE,FALSE,0.25
191,-1.88453046835575,1.95085998302789,-0.15393813063428,"Converged","MLE",FALSE,FALSE,0.25
192,-1.57110781134699,0.950247589622164,-0.113176511681327,"Converged","MLE",FALSE,FALSE,0.25
193,-1.80929338402359,1.44273444020196,-0.109303039840541,"Converged","MLE",FALSE,FALSE,0.25
194,-2.00035165353388,2.33203127291433,-0.152574990298021,"Converged","CC",FALSE,FALSE,0.25
195,-1.77010817456956,1.66448000291189,-0.135979422948323,"Converged","CC",TRUE,FALSE,0.25
196,-1.77508703298866,1.29271885679434,-0.116928642626074,"Converged","CC",FALSE,FALSE,0.25
197,-1.64159484663605,1.34262832089338,-0.126290660708515,"Converged","MLE",TRUE,FALSE,0.25
198,-1.72827909662844,1.79117020880039,-0.158747398472549,"Converged","MLE",FALSE,FALSE,0.25
199,-2.10623518609181,1.44796845720516,-0.0644161986433853,"Converged","MLE",FALSE,FALSE,0.25
200,-1.24996277429179,0.607415192309972,-0.16136443512045,"Converged","CC",FALSE,FALSE,0.25
201,-1.34706124758879,-0.151344461492992,-0.0951554550736492,"Converged","MLE",FALSE,FALSE,0.25
202,-2.09689361849769,1.94204120693058,-0.0918143522670554,"Converged","MLE",FALSE,FALSE,0.25
203,-1.77855740846439,0.617880255013303,-0.0482978431937636,"Converged","MLE",FALSE,FALSE,0.25
204,-2.33942534195003,1.61245916350788,-0.0303439319662236,"Converged","MLE",FALSE,FALSE,0.25
205,-1.7808283596698,1.58031529616408,-0.105073106055829,"Converged","MLE",FALSE,FALSE,0.25
206,-1.78585260704303,1.71518172150055,-0.149039113455396,"Converged","MLE",FALSE,FALSE,0.25
207,-1.89428734579278,1.66189889073692,-0.0805702883767124,"Converged","MLE",FALSE,FALSE,0.25
208,-1.88327834743669,1.78641185822913,-0.127348621201259,"Converged","CC",TRUE,FALSE,0.25
209,-1.59546321845468,1.01028811088134,-0.13261316258801,"Converged","MLE",FALSE,FALSE,0.25
210,-1.5419396008941,0.790187184258351,-0.102251263204922,"Converged","MLE",FALSE,FALSE,0.25
211,-1.79247664397586,1.3715038100821,-0.109194165660432,"Converged","MLE",FALSE,FALSE,0.25
212,-1.87430325703954,0.640881514309298,-0.0461005664394965,"Converged","MLE",FALSE,FALSE,0.25
213,-1.34282935291547,-0.12807975502604,-0.067553278465762,"Converged","MLE",FALSE,FALSE,0.25
214,-1.91674513966145,1.06681304997155,-0.0490104222182014,"Converged","MLE",FALSE,FALSE,0.25
215,-2.29103204950784,1.97925871816348,-0.0534253266160324,"Converged","MLE",FALSE,FALSE,0.25
216,-1.86826192729455,1.46638991924689,-0.0956280965356282,"Converged","MLE",FALSE,FALSE,0.25
217,-1.5509045971875,0.348023921700018,-0.0866708813156019,"Converged","MLE",FALSE,FALSE,0.25
218,-1.31596666701848,0.211174428072608,-0.128221662645401,"Converged","MLE",FALSE,FALSE,0.25
219,-0.987974228594103,-0.123330151292608,-0.19142531084367,"Converged","MLE",TRUE,FALSE,0.25
220,-2.00078978733717,1.90218142308902,-0.0861328371419828,"Converged","MLE",TRUE,FALSE,0.25
221,-1.40067733639907,0.410452955068586,-0.129642347283746,"Converged","MLE",FALSE,FALSE,0.25
222,-1.76717002223558,0.70579787606991,-0.0343544355095929,"Converged","MLE",TRUE,FALSE,0.25
223,-1.68970809298686,0.953377664273535,-0.0785334650929176,"Converged","MLE",FALSE,FALSE,0.25
224,-2.11878618149356,1.81850362499541,-0.104400382312263,"Converged","MLE",FALSE,FALSE,0.25
225,-1.85381823489836,2.32389842039947,-0.184191242051896,"Converged","MLE",FALSE,FALSE,0.25
226,-1.64816497662456,0.941001462157381,-0.0943199008389574,"Converged","MLE",TRUE,FALSE,0.25
227,-1.32554069682332,0.590353149239587,-0.150897835286381,"Converged","MLE",TRUE,FALSE,0.25
228,-1.39668050673159,0.421687148507004,-0.121159492831883,"Converged","MLE",TRUE,FALSE,0.25
229,-1.93179766724726,1.82638897844093,-0.0837144326864968,"Converged","MLE",FALSE,FALSE,0.25
230,-1.89336524083513,1.81275366332657,-0.117574324928961,"Converged","MLE",FALSE,FALSE,0.25
231,-1.1693241339186,0.0816350527205645,-0.152197993359845,"Converged","MLE",FALSE,FALSE,0.25
232,-1.78799997510739,0.195251885188501,-0.0230921226417344,"Converged","MLE",FALSE,FALSE,0.25
233,-2.22520972088147,2.49472060965869,-0.107748698308247,"Converged","MLE",FALSE,FALSE,0.25
234,-1.52567298993443,1.26732695044408,-0.135532824922024,"Converged","MLE",FALSE,FALSE,0.25
235,-2.0304006994301,1.6337002591788,-0.093875726837051,"Converged","MLE",FALSE,FALSE,0.25
236,-1.49421655463045,0.972354744208569,-0.12764158707717,"Converged","MLE",FALSE,FALSE,0.25
237,-1.81374152046674,1.40481722501685,-0.132756563493187,"Converged","MLE",TRUE,FALSE,0.25
238,-1.87342183145458,0.899332503817676,-0.0406065868484674,"Converged","MLE",FALSE,FALSE,0.25
239,-2.29404491935551,2.00523814587535,-0.0544228034631417,"Converged","CC",TRUE,FALSE,0.25
240,-1.41597535517223,0.165021962062364,-0.0921515191721859,"Converged","MLE",FALSE,FALSE,0.25
241,-1.37278146454962,0.388861178693201,-0.114546701893061,"Converged","CC",FALSE,FALSE,0.25
242,-1.63351200453366,1.06329236090345,-0.101531428279043,"Converged","MLE",FALSE,FALSE,0.25
243,-1.88758585814968,2.06936039130601,-0.137687315711778,"Converged","MLE",FALSE,FALSE,0.25
244,-1.55354826539591,1.12990447635462,-0.147303784671945,"Converged","MLE",FALSE,FALSE,0.25
245,-1.28880350576927,0.316195852476426,-0.104162646795607,"Converged","MLE",FALSE,FALSE,0.25
246,-1.8848815231217,1.25836899808062,-0.0556495040789553,"Converged","MLE",FALSE,FALSE,0.25
247,NA,NA,NA,NA,"MLE",FALSE,TRUE,0.25
248,-2.24743591269876,2.2342482232558,-0.0727499514906763,"Converged","MLE",FALSE,FALSE,0.25
249,-1.22000612688148,0.339744354753988,-0.163426461773569,"Converged","MLE",FALSE,FALSE,0.25
250,-1.57030225223215,0.337810295625715,-0.0350703150019979,"Converged","MLE",FALSE,FALSE,0.25
251,-1.47887129818539,0.92766704005601,-0.111507256779126,"Converged","MLE",FALSE,FALSE,0.25
252,-1.16230851897337,0.508460023858236,-0.195675042156184,"Converged","MLE",TRUE,FALSE,0.25
253,-1.86669367394526,2.1998282736837,-0.14434552047205,"Converged","MLE",TRUE,FALSE,0.25
254,-2.12657688909615,1.52121792009082,-0.0134685791379636,"Converged","MLE",TRUE,FALSE,0.25
255,-1.93781985665048,1.14556288147667,-0.0609158793409174,"Converged","MLE",FALSE,FALSE,0.25
256,-1.55048764997893,1.08136686635719,-0.117017449863819,"Converged","MLE",TRUE,FALSE,0.25
257,-1.9799201727038,1.41459130005678,-0.0711583728605351,"Converged","MLE",FALSE,FALSE,0.25
258,-1.88620524010679,1.69110651506065,-0.117817438479356,"Converged","MLE",FALSE,FALSE,0.25
259,-2.09537740957626,1.10705024949214,-0.0375811710535104,"Converged","MLE",FALSE,FALSE,0.25
260,-1.73694430851295,0.747476289750635,-0.0835397344035891,"Converged","MLE",FALSE,FALSE,0.25
261,-1.62906700796577,0.778951381050836,-0.0952499180214691,"Converged","MLE",FALSE,FALSE,0.25
262,-2.46210519871313,2.564394654744,-0.077523890368755,"Converged","MLE",FALSE,FALSE,0.25
263,-1.7599703320413,1.98902497298187,-0.125892549647669,"Converged","MLE",TRUE,FALSE,0.25
264,-1.7894790645053,0.972458334498438,-0.0923494929582082,"Converged","MLE",FALSE,FALSE,0.25
265,-1.19281453055445,0.209400315432714,-0.103386257173845,"Converged","MLE",TRUE,FALSE,0.25
266,-2.31663520809729,2.44444474738328,-0.0786520558369162,"Converged","MLE",FALSE,FALSE,0.25
267,-1.79279599057144,1.85103009647569,-0.126574291107959,"Converged","MLE",FALSE,FALSE,0.25
268,-1.57071344960052,0.3720609484525,-0.116913176313379,"Converged","MLE",TRUE,FALSE,0.25
269,-1.91038020821178,1.17663095434704,-0.0991119331374241,"Converged","MLE",FALSE,FALSE,0.25
270,NA,NA,NA,"MAX_ITER reached","MLE",FALSE,FALSE,0.25
271,-1.6814091572203,0.878946428046492,-0.0961823899717473,"Converged","MLE",FALSE,FALSE,0.25
272,-1.46768313181239,1.49279842783543,-0.203064445541753,"Converged","MLE",FALSE,FALSE,0.25
273,-1.45970274404688,-0.375315689568311,-0.0763840532072398,"Converged","CC",TRUE,FALSE,0.25
