"sim","bcc_beta0","bcc_beta1","bcc_beta2","bcc_conv_msg","bcc_data_resampled","audit_recovery"
30,-2.05513986787411,2.76746428875566,-0.104753902866754,"Converged",FALSE,0.9
31,-1.64954143232675,1.47452404687123,-0.107492915629347,"Converged",FALSE,0.9
32,-2.48754143761764,2.82675604023131,-0.0426205579959323,"Converged",FALSE,0.9
33,-2.53041713369882,3.4045917188418,-0.111035698580816,"Converged",FALSE,0.9
34,-1.75416249955054,0.841007632218982,-0.0805748266870268,"Converged",FALSE,0.9
35,-2.75144745902884,5.00738044352969,-0.127487295018561,"Converged",FALSE,0.9
36,-1.89769256073635,2.17728209193977,-0.104425477189858,"Converged",FALSE,0.9
37,-3.04866453380791,4.78030176120277,-0.0837740264227391,"Converged",FALSE,0.9
38,-2.52269182338227,2.82490931321586,-0.0622985209739011,"Converged",FALSE,0.9
39,-1.96296589935629,2.22884739656282,-0.119728391966925,"Converged",FALSE,0.9
40,-2.5761325343412,4.70453189718574,-0.153960426846855,"Converged",FALSE,0.9
41,-1.95682151995561,2.62605848341135,-0.185698395419744,"Converged",FALSE,0.9
42,-2.20550285295327,2.25305981436848,-0.0608046007627057,"Converged",FALSE,0.9
43,-2.21309485195518,2.58068099246914,-0.112925982737493,"Converged",FALSE,0.9
44,-1.48915350216702,0.684218121450723,-0.108884531644604,"Converged",FALSE,0.9
45,-2.23362648344679,1.34849149169326,-0.00662365460178621,"Converged",FALSE,0.9
46,-1.74838349991636,2.77522890765335,-0.194491393286881,"Converged",TRUE,0.9
47,-2.22737088504602,3.666403056084,-0.175443294597691,"Converged",FALSE,0.9
48,-1.99499173423537,2.10652767839447,-0.105571858054029,"Converged",FALSE,0.9
49,-1.32143685152551,1.05235969811841,-0.166443648054805,"Converged",FALSE,0.9
50,-2.42607302160194,2.84680059005573,-0.039847253449799,"Converged",FALSE,0.9
51,-1.94654769304638,2.22124942827234,-0.147636603060607,"Converged",FALSE,0.9
52,-2.80216042141771,4.67664348211088,-0.123085117328055,"Converged",FALSE,0.9
53,-1.98106301899307,1.31566577248313,-0.060670906367541,"Converged",FALSE,0.9
54,-1.66368907493227,0.839904865559861,-0.0804583746141465,"Converged",FALSE,0.9
55,-2.52037394315586,3.36334282555882,-0.0945752891474055,"Converged",FALSE,0.9
56,-1.59008499851392,1.78644186764567,-0.180306585078303,"Converged",FALSE,0.9
57,-1.25239062410502,1.50906448335445,-0.224640548089241,"Converged",FALSE,0.9
58,-2.11848641447374,2.1031441267982,-0.0761233140217776,"Converged",FALSE,0.9
59,-1.9727265514808,1.72844271874726,-0.134374947474483,"Converged",FALSE,0.9
60,-2.72299395894611,3.55097512826109,-0.0243385938946424,"Converged",FALSE,0.9
61,-2.10487352289342,2.1503138062296,-0.0600426537931801,"Converged",FALSE,0.9
62,-2.02969132976585,1.68484210485901,-0.0671381192516694,"Converged",TRUE,0.9
63,-2.08606012933604,2.22859873770764,-0.081273489287588,"Converged",FALSE,0.9
64,-2.69211718008203,3.69292879087284,-0.072924630577493,"Converged",FALSE,0.9
65,-2.59345675805957,3.45579780536275,-0.0616297892796435,"Converged",FALSE,0.9
66,-1.95328766847286,2.80360052535173,-0.102200621435953,"Converged",FALSE,0.9
67,-2.61790905305087,4.5445396503363,-0.10443818246619,"Converged",FALSE,0.9
68,-2.25260244307018,2.28695363208218,-0.0293331038178626,"Converged",FALSE,0.9
69,-2.23792692393103,3.0821775331222,-0.109813059743705,"Converged",FALSE,0.9
70,-1.75137884764783,2.2723080373932,-0.158413264579113,"Converged",FALSE,0.9
71,-2.23020172473256,2.38273940269038,-0.0919500142655484,"Converged",FALSE,0.9
72,-2.48293829999051,3.96697838260771,-0.128945659131347,"Converged",FALSE,0.9
73,-2.43232353630816,3.69978619568959,-0.103459453751498,"Converged",FALSE,0.9
74,-1.96318983207812,2.57227838403838,-0.153503426568306,"Converged",FALSE,0.9
75,-2.4035596547684,1.96718878472584,-0.0375265337455229,"Converged",FALSE,0.9
76,-2.01971742687364,1.44141710754939,-0.0288861186905025,"Converged",FALSE,0.9
77,-2.64924347518092,2.82264766848027,-0.0384283722127647,"Converged",FALSE,0.9
78,-1.73282810515785,1.2638878261634,-0.0814120736226876,"Converged",FALSE,0.9
79,-2.43804436769165,4.55532800109609,-0.149263631288381,"Converged",FALSE,0.9
80,-1.29303181953845,-0.220552953606888,-0.0866311934324528,"Converged",FALSE,0.9
81,-2.08584986245803,1.66805538681446,-0.0584552631577004,"Converged",FALSE,0.9
82,-2.2235384436868,2.22602294020219,-0.0763835899889155,"Converged",FALSE,0.9
83,-2.66327768747879,3.63095895016004,-0.0539271801333741,"Converged",FALSE,0.9
84,-1.56076479290029,0.28916171347,-0.05872152664612,"Converged",FALSE,0.9
85,-1.93765056494207,2.54416141894328,-0.150959360814168,"Converged",FALSE,0.9
86,-1.31988363299943,-0.712345060196135,-0.0504141391106288,"Converged",TRUE,0.9
87,-0.955371735157409,0.813125796611571,-0.229955411997723,"Converged",FALSE,0.9
88,-2.92988655404171,5.36315283684304,-0.109120612452195,"Converged",FALSE,0.9
89,-1.91077761010329,2.40924752379956,-0.150350810240794,"Converged",FALSE,0.9
90,-1.97190069319794,1.29882487766915,-0.049274242950783,"Converged",FALSE,0.9
91,-1.44780484434372,0.864828829156139,-0.163824003166854,"Converged",FALSE,0.9
92,-1.71473253279512,1.552632924096,-0.0958188285481779,"Converged",FALSE,0.9
93,-1.97846884277156,1.49072839932502,-0.0416073807348447,"Converged",FALSE,0.9
94,-2.60857980635609,4.35085362013568,-0.149606381985151,"Converged",TRUE,0.9
95,-2.24976575503049,2.57356472698929,-0.0770433494596416,"Converged",FALSE,0.9
96,-2.25406861831049,2.91128985839487,-0.0887782762806688,"Converged",FALSE,0.9
97,-1.74761615632041,0.692149002625859,-0.0770934810391662,"Converged",FALSE,0.9
98,-2.4578054520068,4.39239958190394,-0.14449792361784,"Converged",FALSE,0.9
99,-2.1220291682966,3.0721166819096,-0.123029109344551,"Converged",FALSE,0.9
100,-1.90030150530073,2.50086708615476,-0.148552507161019,"Converged",FALSE,0.9
101,-2.14589402454845,2.29812955907782,-0.0898215696966694,"Converged",FALSE,0.9
102,-1.92680111442385,1.69419383101639,-0.0819458018832054,"Converged",FALSE,0.9
103,-1.4476108004008,0.749905952485441,-0.134535208127305,"Converged",FALSE,0.9
104,-1.67301137917954,0.483534088570552,-0.0673102647281934,"Converged",FALSE,0.9
105,-1.89392934383078,2.18226143508485,-0.124160485334922,"Converged",FALSE,0.9
106,-1.52760234765316,0.721797362135602,-0.130497791555274,"Converged",FALSE,0.9
107,-1.73648495570225,0.971813334072672,-0.0737999559010096,"Converged",FALSE,0.9
108,-2.31980889235785,3.68598449175838,-0.170211090485989,"Converged",FALSE,0.9
109,-1.16195969429026,0.647905932153456,-0.181618151160165,"Converged",FALSE,0.9
110,-2.05880431661731,1.49347981889462,-0.0679319608792836,"Converged",FALSE,0.9
111,-0.838571169580884,-0.937608575860557,-0.124718931649888,"Converged",FALSE,0.9
112,-1.96224002930528,1.76654957221879,-0.0785178834455635,"Converged",FALSE,0.9
113,-2.68268235982862,3.87957831875469,-0.0940526004583924,"Converged",FALSE,0.9
114,-2.38484940259557,3.12725075665637,-0.092590947228001,"Converged",FALSE,0.9
115,-2.64479014397993,3.64892416328942,-0.0404275553490157,"Converged",FALSE,0.9
116,-2.2150359054515,2.82832819879754,-0.11642342894041,"Converged",FALSE,0.9
117,-2.46686348878126,3.66218319093396,-0.112405699495227,"Converged",FALSE,0.9
118,-2.45192331587142,1.4417846986872,-0.00214638690421935,"Converged",FALSE,0.9
119,-2.26439372964267,2.50451784623151,-0.0839178675878874,"Converged",FALSE,0.9
120,-1.80827705305197,1.70108322961229,-0.109594925055174,"Converged",FALSE,0.9
121,-1.4257622665391,0.457674104656651,-0.109001534919302,"Converged",FALSE,0.9
122,-2.02337802267663,2.3408431140911,-0.141139108491279,"Converged",FALSE,0.9
123,-2.81362076871391,3.69617107607752,-0.0480786205058165,"Converged",FALSE,0.9
124,-2.39952389234943,2.69067263956568,-0.0685877864913198,"Converged",FALSE,0.9
125,-2.05034708931904,2.8677291441279,-0.169747201272865,"Converged",FALSE,0.9
126,-2.58369792712348,3.98566904942899,-0.119813951240793,"Converged",FALSE,0.9
127,-1.37080362914594,0.94848256173177,-0.128456411169916,"Converged",FALSE,0.9
128,-1.76019306008718,1.81421361320168,-0.103256604620973,"Converged",FALSE,0.9
129,-2.1223084207869,2.89824378700078,-0.143580827002225,"Converged",FALSE,0.9
130,-1.56710694793311,0.67089383359819,-0.0908919916272079,"Converged",FALSE,0.9
131,-2.30031169580819,3.96843084934171,-0.136598845419662,"Converged",FALSE,0.9
132,-1.99374944188868,2.2350139692798,-0.114562065875274,"Converged",FALSE,0.9
133,-1.38689548962528,-0.853263502287618,-0.0505677293269768,"Converged",FALSE,0.9
134,-2.0988139248656,1.2857112115182,-0.0294283349947194,"Converged",FALSE,0.9
135,-1.78564957611042,1.9105965758393,-0.145780341044198,"Converged",FALSE,0.9
136,-2.34423287533808,3.14757566318675,-0.103589481931784,"Converged",FALSE,0.9
137,-1.76040046440262,1.54877909249122,-0.0898353037978067,"Converged",TRUE,0.9
138,-2.03073768150376,1.72926556713544,-0.0376166115098888,"Converged",FALSE,0.9
139,-1.92946980348444,1.70859209594756,-0.121930301605523,"Converged",TRUE,0.9
140,-2.2568226853431,2.82104996819403,-0.124494448688456,"Converged",FALSE,0.9
141,-2.16209885372621,1.76930054076524,-0.0301507930526461,"Converged",FALSE,0.9
142,-2.1198291756289,2.36707882167929,-0.0749865013492562,"Converged",FALSE,0.9
143,-1.82313801016653,0.546942529375428,-0.00962171184552888,"Converged",FALSE,0.9
144,-1.60131452119923,1.05681725801712,-0.13377553799971,"Converged",FALSE,0.9
145,-1.92464957896896,1.99984660733691,-0.170258308337219,"Converged",TRUE,0.9
146,-1.81905484610169,1.49578778498845,-0.12092098597184,"Converged",FALSE,0.9
147,-1.9197426964187,2.3466472164926,-0.15688243162463,"Converged",FALSE,0.9
148,-2.05787810332172,2.64194465814722,-0.159626157809537,"Converged",FALSE,0.9
149,-2.51210305714867,2.65687292060367,-0.0133241484638973,"Converged",FALSE,0.9
150,-2.04444412077271,1.42091664765933,-0.00453636872710772,"Converged",FALSE,0.9
151,-2.40506573110385,3.9344993248824,-0.131169794913161,"Converged",FALSE,0.9
152,-1.83926648572746,1.26567521366386,-0.0816097963398343,"Converged",FALSE,0.9
153,-1.69243941411864,1.07182704660656,-0.102445357918238,"Converged",FALSE,0.9
154,-2.12748269520074,2.09835512838471,-0.0873143299544445,"Converged",FALSE,0.9
155,-2.39273216000144,3.72436247348804,-0.0967320602092119,"Converged",FALSE,0.9
156,-2.17733504510643,3.66408947576048,-0.193742284554994,"Converged",FALSE,0.9
157,-1.81786817823124,1.37317641884834,-0.0874679334069769,"Converged",FALSE,0.9
158,-1.87977066116721,1.88873478010798,-0.0937530232559135,"Converged",FALSE,0.9
159,-2.39498556163265,2.94843158533914,-0.113331125287651,"Converged",FALSE,0.9
160,-3.26926044056663,4.60422661857066,-0.00979747744585833,"Converged",FALSE,0.9
161,-1.13509791201669,-0.095835744943827,-0.151933591244779,"Converged",FALSE,0.9
162,-2.25151670742945,1.97328816581683,-0.0406419349809404,"Converged",FALSE,0.9
163,-1.92182373577732,1.8540280787015,-0.128111098737908,"Converged",FALSE,0.9
164,-1.90416302832761,2.7211695735631,-0.156575138700577,"Converged",FALSE,0.9
165,-1.24519066955004,-0.484874557142608,-0.0761897656324592,"Converged",FALSE,0.9
166,-1.87946290945668,2.1455264002703,-0.123054926524694,"Converged",FALSE,0.9
167,-2.38750529227617,2.29741128820191,-0.043589424173487,"Converged",FALSE,0.9
168,-2.28936312695696,2.48956907065357,-0.0709612007683271,"Converged",FALSE,0.9
169,-1.07398859937431,-0.703537798595084,-0.0991409439284914,"Converged",TRUE,0.9
170,NA,NA,NA,"MAX_ITER reached",FALSE,0.9
171,-1.81088345320853,1.16338286153596,-0.0775576908076805,"Converged",FALSE,0.9
172,-2.0301144942496,1.60751296741913,-0.0661477104303197,"Converged",TRUE,0.9
173,-2.13847522188878,2.63443386621828,-0.104379431150357,"Converged",FALSE,0.9
174,-1.7233677734974,1.74222130109993,-0.146136239893572,"Converged",FALSE,0.9
175,-1.90782574613965,3.09619928077127,-0.191444377692309,"Converged",FALSE,0.9
176,-2.08642133307593,2.59109875990695,-0.0819467102567851,"Converged",FALSE,0.9
177,-2.43998886101437,2.78683481957327,-0.0389518772712183,"Converged",FALSE,0.9
178,-1.71349515444786,0.862391552769153,-0.0784533529324988,"Converged",TRUE,0.9
179,-2.67041022972492,4.64031032459888,-0.127363729203383,"Converged",FALSE,0.9
180,-3.03857699274088,5.20031836336943,-0.138772644208848,"Converged",FALSE,0.9
181,-1.87520194630425,1.44659981827284,-0.0953795849401373,"Converged",FALSE,0.9
182,-1.14376838346038,-0.708728786800758,-0.083572378204791,"Converged",FALSE,0.9
183,-2.0499016129687,3.52724437906583,-0.157219581481516,"Converged",FALSE,0.9
184,-2.73519267818112,4.07550435630253,-0.081069908303582,"Converged",FALSE,0.9
185,-2.48814987124741,4.27600026011614,-0.150767430672994,"Converged",FALSE,0.9
186,-1.56131659532844,0.43260126352672,-0.0718064062352505,"Converged",FALSE,0.9
187,-1.86563366530713,2.16931960023629,-0.11879281065463,"Converged",FALSE,0.9
188,-2.5254838532227,3.76986629428575,-0.099529887973286,"Converged",FALSE,0.9
189,-2.35926356405325,2.590850929094,-0.0653954521954798,"Converged",TRUE,0.9
190,-2.44901070939337,3.04469639810084,-0.094601640512889,"Converged",FALSE,0.9
191,-2.88700672737475,4.27121181046506,-0.0810225580565237,"Converged",FALSE,0.9
192,-2.01112261048826,1.54282046414562,-0.0932508716417966,"Converged",FALSE,0.9
193,-2.08058224036546,2.61940304872181,-0.151885016928825,"Converged",FALSE,0.9
194,-1.79881496455564,1.94329315379053,-0.0997431288553509,"Converged",FALSE,0.9
195,-1.70774011696835,1.01848656967372,-0.105500045847812,"Converged",FALSE,0.9
196,-1.44295147575126,0.778668236893808,-0.134000465943418,"Converged",FALSE,0.9
197,-2.52949222458215,2.97185982885477,-0.0603394574832976,"Converged",FALSE,0.9
198,-2.7030393629522,3.60572124864518,-0.105363196682362,"Converged",FALSE,0.9
199,-2.21942773068397,3.33092152551942,-0.128283893417644,"Converged",FALSE,0.9
200,-1.83573508682906,1.90244601937721,-0.11442509698788,"Converged",FALSE,0.9
201,-1.77905558118133,2.08130287271676,-0.11064357220592,"Converged",FALSE,0.9
202,-1.46926570136116,0.534693637983707,-0.116092743811807,"Converged",FALSE,0.9
203,-1.86952829046552,1.19296633491123,-0.0711173204808633,"Converged",FALSE,0.9
204,-1.85494560324217,2.6452208287599,-0.149457300002322,"Converged",FALSE,0.9
205,-1.73343795000923,0.2712650766562,-0.0366146024996299,"Converged",FALSE,0.9
206,-1.85270512158778,1.26092360004431,-0.0816366587463076,"Converged",FALSE,0.9
207,-1.27103009693178,0.917935311550493,-0.112772608432263,"Converged",FALSE,0.9
208,-2.68401507426738,3.66905606876,-0.0736091380361756,"Converged",TRUE,0.9
209,-1.89606294640989,2.27088423629577,-0.173724678095405,"Converged",FALSE,0.9
210,-1.50024537264125,1.27690616020428,-0.126428895379099,"Converged",FALSE,0.9
211,-1.70295491240066,0.600324757064565,-0.0745641927901226,"Converged",FALSE,0.9
212,-1.83136407335356,1.57609765216449,-0.0710886586695381,"Converged",FALSE,0.9
213,-2.15855406591867,1.64368501845296,-0.0534379945078848,"Converged",FALSE,0.9
214,-2.18864895930133,1.25667762093884,-0.029851873671669,"Converged",TRUE,0.9
215,-2.00207154580492,2.16767443883211,-0.121548210202507,"Converged",FALSE,0.9
216,-1.40826499314258,1.32876721184607,-0.154227715646391,"Converged",FALSE,0.9
217,-2.42374504891407,2.80070253244413,-0.0622314216197629,"Converged",FALSE,0.9
218,-2.08008784513386,2.02846713914246,-0.1110241553711,"Converged",FALSE,0.9
219,-1.92441245438512,1.74741323528333,-0.106495019825867,"Converged",FALSE,0.9
220,-1.82124091499282,2.30653220516049,-0.129006109912435,"Converged",FALSE,0.9
221,-2.38890376891512,4.3449548580132,-0.20608717323724,"Converged",TRUE,0.9
222,-1.74976502400074,1.54342794070752,-0.124682957093442,"Converged",FALSE,0.9
223,-2.1296211880164,2.29359754476684,-0.0714189734612531,"Converged",FALSE,0.9
224,-1.71580896090089,1.63914918042608,-0.152961087687599,"Converged",FALSE,0.9
225,-2.1967248225612,1.74487538997852,-0.0367354387073661,"Converged",FALSE,0.9
226,-2.02272187323738,2.69053964992032,-0.160056436735486,"Converged",FALSE,0.9
227,-1.59978101549071,1.76535764114326,-0.158462438047493,"Converged",FALSE,0.9
228,-1.83062544918952,1.0897674703976,-0.0925417199492951,"Converged",FALSE,0.9
229,-2.14840200447861,2.7325843656061,-0.137888641557546,"Converged",FALSE,0.9
230,-1.3268998486545,0.488985323739531,-0.168683079821096,"Converged",FALSE,0.9
231,-1.51805206660888,1.73185388235902,-0.179061999619135,"Converged",FALSE,0.9
232,-2.15076176128279,2.66247263374696,-0.113267687461225,"Converged",FALSE,0.9
233,-2.09622544948237,1.21588611711573,-0.076043074719778,"Converged",FALSE,0.9
234,-2.25513015589351,2.69932458472865,-0.0707780438587163,"Converged",FALSE,0.9
235,-1.92482126947099,2.23514961682009,-0.137283140500091,"Converged",FALSE,0.9
236,-1.62254460400358,1.71147223567767,-0.150302396119802,"Converged",FALSE,0.9
237,-1.66177617346874,1.96073402927273,-0.120072272190219,"Converged",FALSE,0.9
238,-1.35889790189906,0.14851316683008,-0.127197624047747,"Converged",FALSE,0.9
239,-2.28603118140901,2.73048601098149,-0.0873120472323738,"Converged",FALSE,0.9
240,-3.02791821085099,4.6258536186769,-0.0569393538003871,"Converged",FALSE,0.9
241,-2.03940794840496,1.78598187361819,-0.0843489148605834,"Converged",FALSE,0.9
242,-1.74451546710895,1.21707845877833,-0.0630732489885045,"Converged",FALSE,0.9
243,-2.20776236886738,2.7092200604426,-0.115854943080967,"Converged",FALSE,0.9
244,-1.74405521681774,1.39353286349904,-0.109073466099347,"Converged",FALSE,0.9
245,-2.40548154848912,2.15241560355682,-0.0387330238749039,"Converged",FALSE,0.9
246,-1.66525622445083,1.02678951760961,-0.120745432188299,"Converged",FALSE,0.9
247,-1.84825748435436,0.638551891108815,-0.0636446775721876,"Converged",FALSE,0.9
248,-1.630946230662,0.794235892209607,-0.08960892216536,"Converged",FALSE,0.9
249,-2.39658151171607,2.90785473562166,-0.0967836563576365,"Converged",FALSE,0.9
250,-1.59616009676164,1.0512503309303,-0.0910135927481057,"Converged",FALSE,0.9
251,-1.79156521441944,1.67922743156504,-0.129825804955177,"Converged",FALSE,0.9
252,-1.99140431742815,2.75098664851351,-0.14148034594886,"Converged",FALSE,0.9
253,-2.26918576366053,2.54521354595277,-0.0662637243016127,"Converged",FALSE,0.9
254,-1.35292387942177,0.160455676627712,-0.0958992295599724,"Converged",FALSE,0.9
255,-2.09941011833652,2.50081202182385,-0.114035877720588,"Converged",FALSE,0.9
256,-1.68308611201767,1.56752764319974,-0.140242599969671,"Converged",FALSE,0.9
257,-2.18450373308079,3.22974600077592,-0.128777057133775,"Converged",FALSE,0.9
258,-1.97254185194826,2.28378345757908,-0.0927976662881987,"Converged",FALSE,0.9
259,-2.39640700865741,2.96565765817431,-0.100863782329146,"Converged",FALSE,0.9
260,-1.8073702131705,1.42847490426137,-0.11037174066589,"Converged",FALSE,0.9
261,-1.33647756224368,1.63646422581871,-0.198678967754118,"Converged",FALSE,0.9
262,-2.04894423866449,1.91706411531073,-0.0574208147957227,"Converged",FALSE,0.9
263,-1.9793667092923,1.89960871084271,-0.0848696878668171,"Converged",FALSE,0.9
264,-2.36810877935052,2.89195109395338,-0.0370048480095994,"Converged",FALSE,0.9
265,-2.26741975943218,2.79497515386476,-0.114148955681349,"Converged",FALSE,0.9
266,-1.87894805529246,1.84824101983403,-0.132354921606398,"Converged",FALSE,0.9
267,-2.02746133582598,2.77908903608419,-0.135833256617079,"Converged",FALSE,0.9
268,-1.13959213565798,-0.0466457180888201,-0.129063122057968,"Converged",FALSE,0.9
269,-1.86100519608622,0.956157979272202,-0.0801746970065444,"Converged",FALSE,0.9
270,-1.68997495870873,0.680498809514837,-0.0609301443400392,"Converged",FALSE,0.9
271,-1.99301835623583,1.68917360636784,-0.0988915357666382,"Converged",FALSE,0.9
272,-2.43186911524765,2.75106583377813,-0.0426697907777016,"Converged",FALSE,0.9
273,-1.65679032155394,1.05413822221678,-0.0918086064804622,"Converged",FALSE,0.9
274,-2.33614440030146,2.95598438271811,-0.103725817826547,"Converged",FALSE,0.9
275,-1.43365222500187,0.634567019017451,-0.103058627500639,"Converged",FALSE,0.9
276,-1.82434079368109,1.47090906189319,-0.107641463690696,"Converged",FALSE,0.9
277,-1.9910052073786,2.56878963840023,-0.127251165345144,"Converged",FALSE,0.9
278,-2.72551273099704,2.86166932984319,-0.0237043376740335,"Converged",FALSE,0.9
279,-1.96384505831614,2.73298975817869,-0.159206606053848,"Converged",FALSE,0.9
280,-1.86015531763524,2.66200595366767,-0.153452374178995,"Converged",FALSE,0.9
281,-1.51439845469612,0.915150549721861,-0.146601923182803,"Converged",FALSE,0.9
282,-2.03961353308679,1.90079200824107,-0.0805511098409104,"Converged",FALSE,0.9
283,-2.4244565005103,2.9063115817401,-0.098695506946527,"Converged",FALSE,0.9
284,-1.62557494266676,0.717418984655463,-0.113452255177811,"Converged",FALSE,0.9
285,-2.15595089203911,2.50510689592087,-0.0675709614628328,"Converged",FALSE,0.9
286,-2.14875596493906,1.3191332614606,-0.0163148089727807,"Converged",FALSE,0.9
287,-1.38532995031943,0.845505040692701,-0.187380909899296,"Converged",FALSE,0.9
288,-2.05946226307644,2.1437527886703,-0.0764360594052036,"Converged",FALSE,0.9
289,-1.53778735131713,1.42115295923028,-0.152830631917474,"Converged",FALSE,0.9
290,-2.42894500679293,2.860466704455,-0.0878290408907655,"Converged",FALSE,0.9
291,-1.97197647683713,1.46272131878113,-0.0729696620195255,"Converged",FALSE,0.9
292,-1.8883597306146,1.94529805476184,-0.0856633325953696,"Converged",FALSE,0.9
293,-2.45153466581623,2.41870897809816,-0.0377074652357989,"Converged",FALSE,0.9
294,-1.56484687302376,2.20650679916061,-0.191972890689663,"Converged",FALSE,0.9
295,-1.876376807545,2.3123787183872,-0.121812566343637,"Converged",FALSE,0.9
296,-1.46770913702622,0.946145628092002,-0.130287053330668,"Converged",FALSE,0.9
297,-1.54850656237724,-0.769770925898788,-0.0171919997975747,"Converged",FALSE,0.9
298,-2.28048049603049,3.04493724833082,-0.113975096187421,"Converged",FALSE,0.9
299,-2.3378531980859,2.65740957092435,-0.0727281559323309,"Converged",FALSE,0.9
300,-1.6665971857031,2.15096317706158,-0.168905479188356,"Converged",FALSE,0.9
301,-1.68724137975396,1.70901048366522,-0.104971870731676,"Converged",FALSE,0.9
302,-2.11950021943806,2.30802097078429,-0.0838338991735913,"Converged",FALSE,0.9
303,-1.34126058225858,0.489187209962046,-0.146821449100184,"Converged",FALSE,0.9
304,-1.40859019112778,1.80703697548495,-0.203518200223824,"Converged",FALSE,0.9
305,-1.65550446551508,1.32300649943228,-0.137643775456498,"Converged",FALSE,0.9
306,-2.40443003386442,2.70734450380924,-0.0441433975716048,"Converged",FALSE,0.9
307,-1.9851036779695,1.88588517613538,-0.102182408493584,"Converged",FALSE,0.9
308,-2.76026725091466,4.40075676096672,-0.125320547785663,"Converged",FALSE,0.9
309,-1.12580931195387,-0.440080151040283,-0.129105504709727,"Converged",FALSE,0.9
310,-1.96083395899776,1.05559940320531,-0.037821085800861,"Converged",FALSE,0.9
311,-1.02131750892867,-0.822646901489756,-0.105258948769129,"Converged",FALSE,0.9
312,-1.82600860241453,1.79533059426384,-0.137262290824089,"Converged",FALSE,0.9
313,-1.60852023262568,1.45167309143887,-0.141306317135329,"Converged",FALSE,0.9
314,-1.96370451726343,2.2173011632492,-0.122826890476475,"Converged",FALSE,0.9
315,-1.97721825164391,2.64477931284475,-0.155182053917005,"Converged",FALSE,0.9
316,-2.45096018733701,2.75349701078836,-0.0617144558025702,"Converged",FALSE,0.9
317,-1.82375467819089,1.89457669590581,-0.0959004593073505,"Converged",FALSE,0.9
318,-1.80776452643041,1.80925502793543,-0.0719085033511056,"Converged",FALSE,0.9
319,-1.78634052043246,2.00547915766168,-0.124801200659309,"Converged",FALSE,0.9
320,-2.38192987972121,2.71900526150518,-0.0861543116435749,"Converged",FALSE,0.9
321,-1.74745050544485,2.10914781741642,-0.160534907036798,"Converged",FALSE,0.9
322,-2.81539087073613,3.54611000148079,-0.0726093049024358,"Converged",FALSE,0.9
323,-1.7521073601878,2.4541918140144,-0.184099133373701,"Converged",FALSE,0.9
324,-1.71556093766606,1.71871342661286,-0.111882460663424,"Converged",FALSE,0.9
325,-1.45186820163029,0.203594156108974,-0.0664191753882249,"Converged",FALSE,0.9
326,-2.26512347085804,2.89828748998656,-0.117529142418962,"Converged",FALSE,0.9
327,-1.87112529229584,1.89131851659954,-0.148566533145245,"Converged",FALSE,0.9
