"sim","resid_beta0","resid_beta1","resid_beta2","resid_conv_msg","resid_data_resampled","audit_recovery"
42,-1.64341072037281,1.50254049473082,-0.1640114480366,"Converged",FALSE,0.5
43,-1.86777357029604,0.996140371582692,-0.0629935938120207,"Converged",FALSE,0.5
44,-1.3538310862453,1.52363269782225,-0.192644179749366,"Converged",FALSE,0.5
45,-1.89669529147205,1.27161985985942,-0.0630200445064901,"Converged",FALSE,0.5
46,-1.45918718191945,0.783721234448534,-0.127379440589748,"Converged",FALSE,0.5
47,-2.13893548029642,2.46634805880994,-0.0787245208504618,"Converged",FALSE,0.5
48,-1.97186545816036,1.47354895509137,-0.089022100412582,"Converged",FALSE,0.5
49,-1.51093557633128,0.363418041659355,-0.0635510789784892,"Converged",FALSE,0.5
50,-1.35291374998006,0.903694850607342,-0.173098323632227,"Converged",FALSE,0.5
51,-2.53773708128993,3.04550114834039,-0.094371150505923,"Converged",FALSE,0.5
52,-1.91374912459647,1.63297558045414,-0.0998928850088206,"Converged",FALSE,0.5
53,-2.0409339677351,1.52048262637255,-0.070347081770457,"Converged",FALSE,0.5
54,-1.84779497314377,1.06894221393026,-0.039195360806837,"Converged",FALSE,0.5
55,-1.52313581568358,1.35684911643404,-0.131664818872877,"Converged",FALSE,0.5
56,-1.37341470641476,-0.249196836874624,-0.105109389556574,"Converged",FALSE,0.5
57,-1.6965060238132,1.1761858457655,-0.0733451755053095,"Converged",FALSE,0.5
58,-1.77048397325693,0.9593763535467,-0.114547053479252,"Converged",FALSE,0.5
59,-1.5086623737464,0.870211612331652,-0.107939374336081,"Converged",FALSE,0.5
60,-1.43249835068453,1.43733300010396,-0.213941890730675,"Converged",FALSE,0.5
61,-1.25345367028283,-0.0123911721395128,-0.121251627012467,"Converged",FALSE,0.5
62,-1.46747929248601,1.44786375909822,-0.171946874689107,"Converged",FALSE,0.5
63,-2.13823148070055,1.91991358190679,-0.112148964993393,"Converged",TRUE,0.5
64,-2.31079151141759,3.72520155937483,-0.156153025898344,"Converged",FALSE,0.5
65,-2.11063274335266,3.10230674068589,-0.16585240069418,"Converged",FALSE,0.5
66,-2.03735559099937,1.821674908698,-0.0679448581668739,"Converged",FALSE,0.5
67,-1.1985993244245,0.0186798065746318,-0.138467623092626,"Converged",FALSE,0.5
68,-1.91956286959058,2.07945183265026,-0.108479887620106,"Converged",FALSE,0.5
69,-2.20535848512887,2.01194769729288,-0.0798681675409155,"Converged",FALSE,0.5
70,-1.5236516368256,1.07603329775774,-0.125345430166724,"Converged",FALSE,0.5
71,-1.74882166513037,0.870243617950554,-0.0587146080442621,"Converged",FALSE,0.5
72,-1.41364377065726,-0.0924462112307847,-0.0890519418259559,"Converged",FALSE,0.5
73,-1.61377433539928,0.434672532278941,-0.055669342962021,"Converged",FALSE,0.5
74,-1.43438424111876,1.62992527431784,-0.182160108500919,"Converged",FALSE,0.5
75,-1.53353446905562,0.804594857771109,-0.0877471784885696,"Converged",FALSE,0.5
76,-2.34825234717945,3.49544587773153,-0.151666872459372,"Converged",FALSE,0.5
77,-1.62671760065295,1.49972009418367,-0.138007272944714,"Converged",FALSE,0.5
78,-1.52753719441825,-0.217217878378642,-0.0616091071220764,"Converged",FALSE,0.5
79,-1.93953990471321,1.56277195185015,-0.113960196646766,"Converged",FALSE,0.5
80,-1.6907120559408,0.777188795398444,-0.0727984584880599,"Converged",FALSE,0.5
81,-1.86499726468117,2.13013892696404,-0.173525280372565,"Converged",FALSE,0.5
82,-2.13230252622141,1.89836781967453,-0.0851782068730717,"Converged",FALSE,0.5
83,-2.75845122821449,2.93700971566205,-0.0236593377651723,"Converged",FALSE,0.5
84,-1.97832323344504,1.39400546242081,-0.0678940760144518,"Converged",FALSE,0.5
85,-1.68211335818946,1.80882976106374,-0.156501057654424,"Converged",FALSE,0.5
86,-1.90040205257167,1.59025138185526,-0.149051522585659,"Converged",FALSE,0.5
87,-1.82899510852929,1.18197358133349,-0.0694402217067838,"Converged",FALSE,0.5
88,-1.28822836768427,-0.725866178614999,-0.0849193697824519,"Converged",FALSE,0.5
89,-2.07058073022918,1.62987875771114,-0.111078409942956,"Converged",FALSE,0.5
90,-1.46273592533622,0.754855189677626,-0.148651654954779,"Converged",FALSE,0.5
91,-1.46674309512931,0.393696871826476,-0.0964554029258094,"Converged",FALSE,0.5
92,-1.47517126492977,1.51808899899282,-0.175686337210961,"Converged",FALSE,0.5
93,-1.52029156918368,0.617665685956575,-0.108325125855873,"Converged",FALSE,0.5
94,-2.28043024139828,2.64653212630266,-0.111094467312708,"Converged",FALSE,0.5
95,-1.14524992715571,0.645317246423722,-0.220912638089809,"Converged",FALSE,0.5
96,-2.19527216708517,1.90814509608005,-0.0791856660112479,"Converged",FALSE,0.5
97,-1.52356940599752,0.650861707639104,-0.112991053804851,"Converged",FALSE,0.5
98,-0.97350834995231,-0.687517509245044,-0.119369882318856,"Converged",FALSE,0.5
99,-1.45104299820224,0.754640009080659,-0.124023108440986,"Converged",FALSE,0.5
100,-1.74034526806892,2.12051740896132,-0.145246711742888,"Converged",TRUE,0.5
101,-1.38364499465398,0.363541954554279,-0.125128449587365,"Converged",FALSE,0.5
102,-1.49630164069603,0.956354158247546,-0.133816522870097,"Converged",FALSE,0.5
103,-1.74931111762238,1.17086141496461,-0.0936232835341713,"Converged",FALSE,0.5
104,-2.03520340065251,2.14116594889374,-0.0846147485266622,"Converged",FALSE,0.5
105,-1.765034523045,1.5068853815642,-0.142377720772192,"Converged",FALSE,0.5
106,-2.07303297270396,1.2068423422341,-0.0535275265911675,"Converged",FALSE,0.5
107,-1.31083713883538,0.788567582649172,-0.155382771103466,"Converged",FALSE,0.5
108,-1.78847898331674,0.91772143923637,-0.0787083836460817,"Converged",FALSE,0.5
109,-1.46138123888266,0.443761403126769,-0.0976610114732115,"Converged",FALSE,0.5
110,-2.02037519065934,1.70782984042554,-0.0461406133847695,"Converged",FALSE,0.5
111,-1.67414162837709,-0.0210737531596919,-0.0338897913355087,"Converged",FALSE,0.5
112,-1.35100238586309,0.281484144324749,-0.120131364607404,"Converged",FALSE,0.5
113,-1.88334560990815,1.18440131916087,-0.0883282742618857,"Converged",FALSE,0.5
114,-2.34462956977997,2.42681790995579,-0.0601888283161367,"Converged",FALSE,0.5
115,-1.96503303151587,1.50249385882699,-0.0914229557541599,"Converged",FALSE,0.5
116,-1.9989901184439,1.8137309248833,-0.0621541922885658,"Converged",FALSE,0.5
117,-1.69544330368058,1.93342890775976,-0.136283927443018,"Converged",FALSE,0.5
118,-1.5264506782629,0.966243363162855,-0.128267167930015,"Converged",FALSE,0.5
119,-1.41572227974154,0.835937558446764,-0.159410236545096,"Converged",FALSE,0.5
120,-2.16129996624561,1.48003659083451,-0.047175734926123,"Converged",FALSE,0.5
121,-1.76899708451781,1.80382832517463,-0.124749145852944,"Converged",FALSE,0.5
122,-1.63996780171987,1.68226118650322,-0.15212356255121,"Converged",FALSE,0.5
123,-1.78167727425953,0.85759817432073,-0.0636697834364413,"Converged",FALSE,0.5
124,-1.9477549340656,0.77743486778825,-0.0194903424503253,"Converged",FALSE,0.5
125,-1.53851389355304,0.69214660494715,-0.110564198600927,"Converged",FALSE,0.5
126,-1.6647735243935,1.58093229886985,-0.157560716439067,"Converged",FALSE,0.5
127,-2.00952285822615,1.5306890156957,-0.0446303227425259,"Converged",FALSE,0.5
128,-1.70773064123532,1.19542656280958,-0.129601234712944,"Converged",FALSE,0.5
129,-1.67440272212257,1.36351048399449,-0.122512997317896,"Converged",FALSE,0.5
130,-1.6477339977249,1.05699307421047,-0.114547762306264,"Converged",FALSE,0.5
131,-2.26192205359716,1.96631023775917,-0.0370784612425974,"Converged",FALSE,0.5
132,-1.3708405730362,0.75114727610363,-0.140629602616757,"Converged",FALSE,0.5
133,-1.72482968612568,1.15662445021778,-0.0916647663991062,"Converged",FALSE,0.5
134,-2.19008088649719,2.99721795804201,-0.12071298231603,"Converged",FALSE,0.5
135,NA,NA,NA,"MAX_ITER reached",FALSE,0.5
136,-1.53492540268888,0.0521873026847356,-0.0598287812009594,"Converged",FALSE,0.5
137,-2.03000202942145,1.20495486459059,-0.0615518371617827,"Converged",FALSE,0.5
138,-1.73669224562349,1.47551229110998,-0.117806054514099,"Converged",FALSE,0.5
139,-1.88056251703287,2.08693850866853,-0.11967107777452,"Converged",FALSE,0.5
140,-1.82843700468169,2.09366976121272,-0.17254696451053,"Converged",FALSE,0.5
141,-2.2248195118737,2.31940378865807,-0.0642650878240706,"Converged",TRUE,0.5
142,-1.49927729744456,1.35240989825922,-0.131275161734005,"Converged",TRUE,0.5
143,-2.03958859079933,1.79344527872829,-0.0817161811587139,"Converged",FALSE,0.5
144,-1.92217470213024,1.55799717529727,-0.100363945428455,"Converged",FALSE,0.5
145,-2.45205464782532,2.89419429054244,-0.089086880916062,"Converged",FALSE,0.5
146,-2.21498355149681,1.51648630993379,-0.0413403483251131,"Converged",FALSE,0.5
147,-2.07136519053237,1.73943452289486,-0.0831726816515703,"Converged",FALSE,0.5
148,-1.60375042617066,0.586914785891338,-0.0697121205910365,"Converged",FALSE,0.5
149,-2.01236720664618,1.28319054115554,-0.0509723659457038,"Converged",FALSE,0.5
150,-1.76170079783147,0.580377658247683,-0.10193673680949,"Converged",FALSE,0.5
151,-1.70019325725561,1.4899703071428,-0.111412303442852,"Converged",FALSE,0.5
152,-1.89264515366681,1.99386061862166,-0.171187568404145,"Converged",FALSE,0.5
153,-2.0104753858709,1.79247858591828,-0.115040188820684,"Converged",FALSE,0.5
154,-1.79875887641583,1.31459125053777,-0.0884320179231119,"Converged",FALSE,0.5
155,-1.70011302661349,1.24900406720136,-0.106196702347808,"Converged",FALSE,0.5
156,-1.62166715350981,0.76928385827924,-0.0974662275486561,"Converged",FALSE,0.5
157,-0.680354456286048,-0.487496238344427,-0.219150041495184,"Converged",FALSE,0.5
158,-1.93307325265041,1.51539921425651,-0.0657287194390085,"Converged",FALSE,0.5
159,-1.76773754853205,1.82561847559272,-0.147661518475278,"Converged",FALSE,0.5
160,-1.3591296036552,0.433347707568385,-0.0932194403332552,"Converged",FALSE,0.5
161,-1.68597258344695,1.53399364405899,-0.166797220327883,"Converged",FALSE,0.5
162,-1.97277554442134,1.55171697201869,-0.095513631808103,"Converged",FALSE,0.5
163,-1.74890177760322,1.19216577811589,-0.151911262117081,"Converged",FALSE,0.5
164,-1.69799057451998,1.03374974032312,-0.0884916112842759,"Converged",FALSE,0.5
165,-1.15410159327741,-1.05064232228742,-0.093973604939546,"Converged",TRUE,0.5
166,-2.14565593529679,1.84456867448648,-0.0826307269508868,"Converged",FALSE,0.5
167,-2.09984164538062,3.03653497797741,-0.172920411374842,"Converged",FALSE,0.5
168,-1.56358667207309,1.44041536115785,-0.108879201761095,"Converged",FALSE,0.5
169,-1.35429185024287,0.582515358872945,-0.134384993852079,"Converged",FALSE,0.5
170,-0.632322200885997,-0.358315775857066,-0.263867934973781,"Converged",FALSE,0.5
171,-2.05276757933816,1.74451252001357,-0.0760468487371588,"Converged",FALSE,0.5
172,-2.26520526837975,1.1686201251235,0.00946424157207811,"Converged",FALSE,0.5
173,-1.50418097982036,0.428907750608862,-0.10212532416697,"Converged",FALSE,0.5
174,-2.2370897282212,1.94961194661388,-0.0650387940068345,"Converged",FALSE,0.5
175,-2.14439983692939,2.12164052889407,-0.120535434680015,"Converged",FALSE,0.5
176,-2.05622421151115,1.76582451663224,-0.0877731180598321,"Converged",FALSE,0.5
177,-1.76732792573757,1.27560914588148,-0.0969224371816784,"Converged",FALSE,0.5
178,-2.06410625370785,2.07913753695451,-0.0867309497879202,"Converged",FALSE,0.5
179,-2.25867809717448,2.68295964009371,-0.105018889472673,"Converged",FALSE,0.5
180,-2.23459614811945,2.51293673851801,-0.0885433328929894,"Converged",FALSE,0.5
181,-1.29013136907968,1.29793648134723,-0.191428135939349,"Converged",FALSE,0.5
182,-1.37073507252074,0.852223545600253,-0.140380941155596,"Converged",FALSE,0.5
183,-1.35929481440441,0.384484510079844,-0.135997787792008,"Converged",FALSE,0.5
184,-2.75821342330402,2.8052125006886,-0.0334250872176708,"Converged",FALSE,0.5
185,-1.63230875785893,1.64271015400953,-0.135131802208169,"Converged",FALSE,0.5
186,-1.81235085400456,1.72908509412858,-0.10496812423333,"Converged",FALSE,0.5
187,-1.38745304249216,0.618113317944236,-0.14802736815957,"Converged",FALSE,0.5
188,-2.07399796427607,2.48422229058788,-0.123393788673736,"Converged",FALSE,0.5
189,-2.64974162036581,3.18561862917636,-0.0559071238014108,"Converged",FALSE,0.5
190,-1.4021153056751,-0.156996653693301,-0.0796652356168485,"Converged",FALSE,0.5
191,-1.42604139422256,0.760476593816971,-0.163006555322934,"Converged",FALSE,0.5
192,-1.99065233747193,1.24973121309941,-0.0664648397038388,"Converged",FALSE,0.5
193,-1.74331216631147,1.17416096828517,-0.0937767705909958,"Converged",FALSE,0.5
194,-2.0618017108614,1.86833530417402,-0.0752797157374916,"Converged",FALSE,0.5
195,-1.77914527415412,1.14530720004763,-0.0698551747126524,"Converged",FALSE,0.5
196,-1.66250289619423,1.15932000746286,-0.11736763264767,"Converged",FALSE,0.5
197,-1.51171669067865,1.62787529379707,-0.155280102268716,"Converged",FALSE,0.5
198,-2.10149200303537,1.7176300250412,-0.0566130854737033,"Converged",FALSE,0.5
199,-2.19319879877253,2.2639398921805,-0.118267097419328,"Converged",FALSE,0.5
200,-1.65021047873455,0.73828212646745,-0.100543965037132,"Converged",FALSE,0.5
201,-2.00427602205231,1.08259443603859,-0.0594012953296749,"Converged",FALSE,0.5
202,-2.32523802067417,3.13558348645597,-0.11524908452156,"Converged",FALSE,0.5
203,-1.4165476762876,1.2218169028474,-0.175353489622973,"Converged",FALSE,0.5
204,-1.82397575764675,1.4188955043596,-0.0981777912273555,"Converged",FALSE,0.5
205,-1.99011914155608,1.77854409319123,-0.110168086182905,"Converged",FALSE,0.5
206,-1.93637534040754,1.70165311344738,-0.123764825680182,"Converged",FALSE,0.5
207,-1.80491686483653,0.953132317344659,-0.0609504454769357,"Converged",FALSE,0.5
208,-1.14920172601771,-0.163175123845853,-0.0995080193672741,"Converged",FALSE,0.5
209,-1.35374722285105,0.830782621967696,-0.159556883999871,"Converged",FALSE,0.5
210,-1.75341990818004,1.64943242272142,-0.117011131223204,"Converged",FALSE,0.5
211,-1.84984576533981,1.77509305559599,-0.0993225980206836,"Converged",FALSE,0.5
212,-1.89830281611455,1.10407650628985,-0.0515093034902601,"Converged",FALSE,0.5
213,-1.43204226281968,1.04859567551306,-0.159519529357761,"Converged",TRUE,0.5
214,-1.7933463667583,1.1324967393412,-0.0952408728365275,"Converged",FALSE,0.5
215,-1.22002804364392,-0.0497765307833874,-0.132923855866206,"Converged",FALSE,0.5
216,-2.07833724268632,2.2969915349281,-0.11570795433845,"Converged",FALSE,0.5
217,-1.71529476561102,0.979395283288902,-0.0892827840079317,"Converged",FALSE,0.5
218,-2.24075194543545,3.56108774244081,-0.15976260174992,"Converged",FALSE,0.5
219,-1.82793824908823,1.5303437093885,-0.0706290699885316,"Converged",FALSE,0.5
220,-2.29175404242173,2.26381821663428,-0.0478916954254173,"Converged",FALSE,0.5
221,-1.28549024977801,0.249840587066807,-0.117980225842876,"Converged",FALSE,0.5
222,-2.16420009007748,2.25004500090431,-0.0695063014146938,"Converged",FALSE,0.5
223,-1.93740767827698,1.60147733501654,-0.0766137311755627,"Converged",FALSE,0.5
224,-2.0384770502683,2.11835526489587,-0.105768863435397,"Converged",FALSE,0.5
225,-2.56963265860704,2.97160010912083,-0.0853704552697409,"Converged",FALSE,0.5
226,-1.54777274677671,1.14803747589711,-0.140967852629625,"Converged",FALSE,0.5
227,-1.91055484395159,0.890111059769422,-0.0748500714682279,"Converged",FALSE,0.5
228,-1.51867333675289,0.399454917870382,-0.0814271680560831,"Converged",FALSE,0.5
229,-2.50304864469307,2.75758901895768,-0.0557040724571202,"Converged",FALSE,0.5
230,-2.11075181241467,0.891335614027848,0.00432786837943869,"Converged",FALSE,0.5
231,-2.58869368903925,3.85057503721866,-0.13732302225729,"Converged",FALSE,0.5
232,-1.59105278352749,1.74702566201852,-0.16268684422581,"Converged",FALSE,0.5
233,-1.5085502365648,0.437908127173892,-0.0634701181370862,"Converged",FALSE,0.5
234,-1.78711718857466,1.60919105530416,-0.120108650203879,"Converged",FALSE,0.5
235,-1.63840027175099,1.38758077019888,-0.0826003321450985,"Converged",FALSE,0.5
236,-1.60323487190239,1.39264617237652,-0.101193790094433,"Converged",FALSE,0.5
237,-1.71460154859336,2.30235141828341,-0.196234369812277,"Converged",FALSE,0.5
238,-1.73168284665446,0.100798187625631,-0.013743232521826,"Converged",FALSE,0.5
239,-1.7437920718913,1.50661596416085,-0.121113084264796,"Converged",FALSE,0.5
240,-1.47847401995844,1.01309672780029,-0.148960303256481,"Converged",FALSE,0.5
241,-1.94197104071431,2.1677986915879,-0.133673009522296,"Converged",FALSE,0.5
242,-0.899490972020124,-0.433466183689099,-0.173613414192075,"Converged",FALSE,0.5
243,-1.53230125823854,0.826954649317618,-0.0810437522418304,"Converged",FALSE,0.5
244,-1.35294027032918,0.553397103351062,-0.118794459129501,"Converged",FALSE,0.5
245,-1.90902319561802,2.19278912458751,-0.175699782851976,"Converged",FALSE,0.5
246,-2.08664401909943,1.93689722027939,-0.0462477719581133,"Converged",FALSE,0.5
247,-1.7544870393938,1.35928565435966,-0.112360793195235,"Converged",FALSE,0.5
248,-1.97663456840281,2.73483414403497,-0.168068203263121,"Converged",FALSE,0.5
249,-1.47012187484822,0.524299948612755,-0.105471649385153,"Converged",FALSE,0.5
250,-1.82739886107222,1.31067035154775,-0.093464303218663,"Converged",FALSE,0.5
251,-2.20104832916232,2.26303479589059,-0.0881934083836221,"Converged",FALSE,0.5
252,-1.80079675894646,1.62835035146751,-0.115814826115526,"Converged",FALSE,0.5
253,-1.78945061288876,1.97558993574305,-0.10507279170307,"Converged",FALSE,0.5
254,-2.17562384408202,2.07297451468554,-0.0767174170015719,"Converged",FALSE,0.5
255,-1.69384552963177,0.492428421848332,-0.0636284012703664,"Converged",FALSE,0.5
256,-1.44619712354863,0.102015756897605,-0.105738278350035,"Converged",FALSE,0.5
257,-1.98817310477706,1.57103462344296,-0.0833677280442478,"Converged",FALSE,0.5
258,-2.15401369096763,1.74516603806138,-0.0169351231924643,"Converged",FALSE,0.5
259,-1.39799420683085,0.796950097254295,-0.104901486029936,"Converged",FALSE,0.5
260,-1.86285725534293,1.35015618047363,-0.0653475426170104,"Converged",FALSE,0.5
261,-1.60544577743817,1.11128724969294,-0.14461547690657,"Converged",FALSE,0.5
262,-2.13527188454494,1.92807537224812,-0.0586226940120041,"Converged",FALSE,0.5
263,-2.06676720863827,2.54185869106332,-0.149404048613857,"Converged",FALSE,0.5
264,-1.87315567103636,1.18631838123926,-0.0635223951104952,"Converged",FALSE,0.5
265,-1.22480219443441,0.193215122244755,-0.165378244292214,"Converged",FALSE,0.5
266,-1.97789246998805,0.939667253545749,-0.0428728673237427,"Converged",FALSE,0.5
267,-1.9679150997036,0.944072048769533,-0.00277568458539174,"Converged",FALSE,0.5
268,-1.42777234948073,1.40255682389478,-0.186746797851559,"Converged",FALSE,0.5
269,-1.34727426978172,-0.346832273759281,-0.0758792023168149,"Converged",FALSE,0.5
270,-2.13717537723793,3.90253442354604,-0.257983428620656,"Converged",FALSE,0.5
271,-2.01131706163255,1.79426778137086,-0.066349833264409,"Converged",FALSE,0.5
272,-1.71624425680269,0.902292439364312,-0.0725573408987238,"Converged",FALSE,0.5
273,-1.88603050299101,2.27799475137209,-0.133404434383755,"Converged",FALSE,0.5
274,-2.05153525616836,2.40285998682271,-0.11887725625981,"Converged",FALSE,0.5
275,-1.72891335190429,1.2124915071203,-0.0881466358221111,"Converged",FALSE,0.5
276,-1.71835704703368,1.67312904792803,-0.110575098932533,"Converged",FALSE,0.5
277,-1.88203642982957,1.74556707620984,-0.0804944073338821,"Converged",FALSE,0.5
278,-1.63261447869824,0.936893176428165,-0.117306281660216,"Converged",FALSE,0.5
279,-1.18859797832966,0.340267409840841,-0.118030496228646,"Converged",FALSE,0.5
280,-1.21098290343888,0.319297732253465,-0.168650388539278,"Converged",FALSE,0.5
281,-1.4986567744946,1.17782170342334,-0.143215842649963,"Converged",FALSE,0.5
282,-1.76120230550045,1.15412244256257,-0.067732328092654,"Converged",FALSE,0.5
283,-1.54141837914436,0.296818326681973,-0.0855953413515432,"Converged",FALSE,0.5
284,-1.53946775980114,1.22020441295392,-0.147619307202538,"Converged",FALSE,0.5
285,-2.05161590272437,1.76594961365186,-0.0802966322424695,"Converged",FALSE,0.5
286,-1.63475481293647,1.03622411466995,-0.107544040119573,"Converged",FALSE,0.5
287,-1.43156873857116,0.79662744569385,-0.165717058965056,"Converged",FALSE,0.5
288,-1.53310546573715,0.572710837840577,-0.103519838855405,"Converged",FALSE,0.5
289,-1.44758569047409,0.585370039807445,-0.115903138594872,"Converged",FALSE,0.5
290,-2.54171948742636,2.89769831639496,-0.0591018856232033,"Converged",FALSE,0.5
291,-1.55419542177261,1.15268917310639,-0.105089699921217,"Converged",FALSE,0.5
292,-1.34335932913646,0.803614483514444,-0.14861263751592,"Converged",FALSE,0.5
293,-1.67459456896106,1.76504825556279,-0.155384511547201,"Converged",FALSE,0.5
294,-1.30629179690833,0.478692841444984,-0.154249015762951,"Converged",FALSE,0.5
295,-2.04576219326493,1.95673305168934,-0.0865017329857424,"Converged",FALSE,0.5
296,-2.02432192310849,1.94009873951649,-0.0787982174641614,"Converged",FALSE,0.5
297,-1.42777746113065,0.778125805088207,-0.120496259233274,"Converged",FALSE,0.5
298,-1.85042636710168,0.629575475470547,-0.0331306801196794,"Converged",FALSE,0.5
299,-1.56486132569968,1.0822503543402,-0.136963481919186,"Converged",FALSE,0.5
300,-1.97178209769439,1.16158806417677,-0.0357738352485894,"Converged",FALSE,0.5
301,-1.53107442376254,0.661673340573003,-0.105710112534096,"Converged",FALSE,0.5
302,-1.70579965192273,1.31076602803642,-0.101351048080943,"Converged",FALSE,0.5
303,-1.85895668781459,1.65769090206011,-0.116372764608191,"Converged",FALSE,0.5
304,-1.50713144997175,0.72158003362951,-0.0943890744205676,"Converged",FALSE,0.5
305,-1.99283418603154,1.0020595781349,-0.0380100740620986,"Converged",FALSE,0.5
306,-2.05757597526483,2.10873252593974,-0.0888940298477162,"Converged",FALSE,0.5
307,-1.64036084053081,1.1204947425331,-0.152384547835981,"Converged",FALSE,0.5
308,-1.52063233633747,1.03481050323041,-0.142623686075963,"Converged",FALSE,0.5
309,-1.73047593931309,2.13690757134046,-0.175686496372327,"Converged",FALSE,0.5
310,-1.15882805715791,0.699749274834377,-0.147009807297868,"Converged",FALSE,0.5
311,-1.92802586718439,0.969335111652706,-0.0578722034493199,"Converged",FALSE,0.5
312,-1.85100384058046,1.39404673923844,-0.0714435378352679,"Converged",FALSE,0.5
313,-1.43163309090671,1.55804941588136,-0.177515930593789,"Converged",FALSE,0.5
314,-1.02748226833199,0.668553219085055,-0.205904607828576,"Converged",FALSE,0.5
315,-1.81358769233809,1.4500900118548,-0.0904296265455751,"Converged",FALSE,0.5
316,-1.69797255699129,1.27166982458611,-0.132208344535093,"Converged",FALSE,0.5
317,-1.5895453698045,1.23545117504164,-0.116745887081807,"Converged",FALSE,0.5
318,-1.94580673708932,0.970310671725085,-0.0670011720807771,"Converged",FALSE,0.5
319,-1.71204053305631,1.22593806894964,-0.117586624759905,"Converged",FALSE,0.5
320,-1.57789912562928,1.63730835293006,-0.158770689139081,"Converged",FALSE,0.5
321,-1.56232172421558,1.60912554799853,-0.164732783291383,"Converged",FALSE,0.5
322,-2.10144650722896,1.52991318541306,-0.0634145903898616,"Converged",FALSE,0.5
323,-1.79957270450947,0.472314246945549,-0.0481942416077865,"Converged",FALSE,0.5
324,-1.86696314387,1.62372252137558,-0.130810766103402,"Converged",TRUE,0.5
325,-2.1100638961551,1.80645126007285,-0.0616542462564706,"Converged",FALSE,0.5
326,-2.71567731503156,3.33463639116579,-0.0804852140998425,"Converged",FALSE,0.5
327,-2.32760017041756,2.98122468010834,-0.0921401628950023,"Converged",FALSE,0.5
