"sim","srs_beta0","srs_beta1","srs_beta2","srs_conv_msg","srs_data_resampled","audit_recovery"
74,-1.74935834558174,1.27065243335063,-0.0904898750344429,"Converged",FALSE,0.5
75,-1.68722290079248,0.956759891026096,-0.110118088418834,"Converged",FALSE,0.5
76,-1.5724320563279,0.78346748769633,-0.108850201545376,"Converged",FALSE,0.5
77,-2.14855182962441,1.4877564311466,-0.0861282422589954,"Converged",FALSE,0.5
78,-1.77074845419026,2.35257605036873,-0.178018023917688,"Converged",FALSE,0.5
79,-1.9696885495746,1.2540339237891,-0.0473626937981196,"Converged",FALSE,0.5
80,-2.15083634803585,1.79093124297929,-0.0798474677636058,"Converged",FALSE,0.5
81,-1.77168204976191,1.22322675645125,-0.0682532479833309,"Converged",FALSE,0.5
82,-2.22229561761536,1.9704041790917,-0.0646459975730751,"Converged",FALSE,0.5
83,-2.42405952720626,2.645059883254,-0.0791780024034615,"Converged",FALSE,0.5
84,-1.79160012529159,0.541870290347842,-0.0601997749284354,"Converged",FALSE,0.5
85,-2.72713758177053,4.36674294604909,-0.101907446982818,"Converged",FALSE,0.5
86,-1.71240768446207,2.30090011613403,-0.191797477038553,"Converged",FALSE,0.5
87,-1.3901938057761,1.15280193470917,-0.140299075469823,"Converged",FALSE,0.5
88,-1.82001286339763,1.28617232090575,-0.118453337184329,"Converged",FALSE,0.5
89,-1.5668894054171,0.224883570692896,-0.0515153263195893,"Converged",FALSE,0.5
90,-2.21156166023369,2.3459829684774,-0.0857053058202313,"Converged",FALSE,0.5
91,-1.20921896834602,1.19357312510012,-0.226013589003529,"Converged",FALSE,0.5
92,-2.34682333525258,3.56324745146218,-0.15307063730549,"Converged",FALSE,0.5
93,-1.42638990269856,0.0295986734730012,-0.102476230961977,"Converged",FALSE,0.5
94,-2.27476687844098,1.52132589064607,-0.0383376788185155,"Converged",FALSE,0.5
95,-1.27209695327921,0.67836277840345,-0.157127613514746,"Converged",FALSE,0.5
96,-2.20821589001275,1.98816915744484,-0.0740912669343303,"Converged",FALSE,0.5
97,-2.08556908962814,1.35007529327509,-0.0555466372134604,"Converged",FALSE,0.5
98,-1.70302044418312,1.34802696174933,-0.114293112201659,"Converged",FALSE,0.5
99,-1.47253081303809,1.09496454364259,-0.132772114681163,"Converged",FALSE,0.5
100,-2.15694660395714,2.55879366199924,-0.133605162282518,"Converged",FALSE,0.5
101,-1.93523001811873,1.70908868026682,-0.0952535941804575,"Converged",FALSE,0.5
102,-1.31688281335747,0.734368914813827,-0.132417887041235,"Converged",FALSE,0.5
103,-1.98454606143069,2.44223081528695,-0.178732515617779,"Converged",FALSE,0.5
104,-1.58137362599328,1.17020364024839,-0.122368499637042,"Converged",FALSE,0.5
105,-1.72291182312802,1.48470301879807,-0.118533371432842,"Converged",FALSE,0.5
106,-1.74825472916461,2.19168599031569,-0.150956838611833,"Converged",FALSE,0.5
107,-1.59350415100537,0.807349402277812,-0.0841320748457707,"Converged",FALSE,0.5
108,-2.01257674131051,2.17466881407763,-0.0531164211054465,"Converged",FALSE,0.5
109,-1.04074016298362,-0.630884045514561,-0.084851531911111,"Converged",FALSE,0.5
110,-1.7446461722079,1.25716560607829,-0.100380164985122,"Converged",FALSE,0.5
111,-1.84971423189204,0.896239844983464,-0.0567674207665722,"Converged",FALSE,0.5
112,-2.14671635703912,2.46403224286212,-0.102316953258979,"Converged",FALSE,0.5
113,-2.52025020963138,3.71865767703103,-0.162830190262198,"Converged",FALSE,0.5
114,-1.51285362355476,0.938324911803541,-0.120049214495537,"Converged",FALSE,0.5
115,-2.65113453426235,2.24615900532118,-0.0347870616346979,"Converged",FALSE,0.5
116,-2.24691298638585,1.9488384633382,-0.0638045923145893,"Converged",FALSE,0.5
117,-2.38597247408214,2.20582449869438,-0.0438690271570981,"Converged",FALSE,0.5
118,-1.56185213600146,0.784746339329172,-0.127989228799373,"Converged",FALSE,0.5
119,-2.08635957964079,2.14654227448143,-0.0711403495261749,"Converged",FALSE,0.5
120,-2.34836725902157,2.43526419241106,-0.0723025928833101,"Converged",FALSE,0.5
121,-1.91904974721611,2.24768376389482,-0.11917072691002,"Converged",FALSE,0.5
122,-1.54339520076208,1.34044053781423,-0.134907359418765,"Converged",FALSE,0.5
123,-1.57642077308181,0.995710544065046,-0.104541734191067,"Converged",FALSE,0.5
124,-1.67608617189115,0.383871990018871,-0.0426663132932979,"Converged",FALSE,0.5
125,-1.55605237207547,1.14576766035191,-0.146594317088102,"Converged",FALSE,0.5
126,-1.72570463604311,1.10976834991208,-0.0770052387422537,"Converged",FALSE,0.5
127,-1.86916269519359,2.33962790166634,-0.157304345953296,"Converged",FALSE,0.5
128,-1.77065415910081,1.10573782523454,-0.0907545290592344,"Converged",FALSE,0.5
129,-1.71791584484352,1.43098942796752,-0.109828397850358,"Converged",FALSE,0.5
130,-1.43216166895272,1.56551877683936,-0.20981609579849,"Converged",FALSE,0.5
131,-1.69331021629333,0.498024608338733,-0.0772374155285615,"Converged",FALSE,0.5
132,-2.04482293749471,2.79965519084514,-0.171309031333191,"Converged",FALSE,0.5
133,-1.83283910075976,0.449433619307864,-0.0382188320635809,"Converged",FALSE,0.5
134,-1.79892827165504,1.91883535624482,-0.125585802368718,"Converged",FALSE,0.5
135,-2.08488528287662,1.77003583046093,-0.0600056262320286,"Converged",FALSE,0.5
136,-1.77709656520501,0.258281365037347,-0.0410707515703382,"Converged",TRUE,0.5
137,-2.23089786612256,2.54909419863157,-0.0942283339701574,"Converged",FALSE,0.5
138,-1.21944764245645,0.205723464418364,-0.133701432865725,"Converged",FALSE,0.5
139,-2.21006189476069,1.96229787228783,-0.0834073883836104,"Converged",FALSE,0.5
140,-1.59565289925908,0.609624505857591,-0.104199671152316,"Converged",FALSE,0.5
141,-1.63920873170427,0.445078141199252,-0.0640927002405376,"Converged",TRUE,0.5
142,-1.32826788981768,-0.315077390960955,-0.0804483609599154,"Converged",FALSE,0.5
143,-1.38676353558461,1.03747988646849,-0.180126159967503,"Converged",FALSE,0.5
144,-1.42189372745372,1.67957595041533,-0.218895285673137,"Converged",FALSE,0.5
145,-1.85894825223843,0.434064689151417,-0.0259013963938582,"Converged",FALSE,0.5
146,-1.51503322266709,0.757646277395849,-0.0880779420293354,"Converged",FALSE,0.5
147,-2.70411356810426,2.57516774425511,-0.0101804479992417,"Converged",FALSE,0.5
148,-1.88360842126296,1.82099157968921,-0.0801052629731677,"Converged",FALSE,0.5
149,-1.60300851313328,1.21047797048072,-0.146138397096939,"Converged",FALSE,0.5
150,-1.21663881320829,0.568292547869207,-0.146786256864773,"Converged",FALSE,0.5
151,-2.09746682382432,1.6286811447917,-0.0770450539110196,"Converged",FALSE,0.5
152,-1.76178823897161,0.47109606170371,-0.0369731249865523,"Converged",FALSE,0.5
153,-1.77810832192655,0.803785358336016,-0.0602832869653125,"Converged",FALSE,0.5
154,-1.92340314930904,0.894075070235159,-0.053360846342966,"Converged",FALSE,0.5
155,-2.32010640956031,2.08013423339161,-0.0453944826903846,"Converged",FALSE,0.5
156,-2.25678997858444,2.42978874715685,-0.0778395400402463,"Converged",FALSE,0.5
157,-2.59942866451473,2.69764015389835,-0.0508918673034131,"Converged",TRUE,0.5
158,-2.03157944732994,1.73147067836589,-0.0817162152144811,"Converged",FALSE,0.5
159,-1.54705475478421,0.183370574457974,-0.0803333625052034,"Converged",FALSE,0.5
160,-1.6196605439556,0.0292019593718145,-0.0793956757698207,"Converged",FALSE,0.5
161,-1.66822629824227,0.942552544913261,-0.0859383418139159,"Converged",FALSE,0.5
162,-1.78959248679084,0.772941046153802,-0.0715517720367569,"Converged",FALSE,0.5
163,-2.73056149834621,3.61414911979768,-0.105454674562591,"Converged",FALSE,0.5
164,-1.00413566457047,-0.629069973140851,-0.136462280090634,"Converged",FALSE,0.5
165,-2.23219976559315,3.39583276952728,-0.192859453252548,"Converged",FALSE,0.5
166,-2.32944309040724,3.24107098349762,-0.127478671777913,"Converged",FALSE,0.5
167,-1.53932939628925,1.08345018958414,-0.145990142212759,"Converged",FALSE,0.5
168,-1.37790802865229,0.779391303155278,-0.156585047271449,"Converged",FALSE,0.5
169,-1.36453075927676,0.108366916277404,-0.10192767528755,"Converged",FALSE,0.5
170,-2.43918902737999,3.23527020020356,-0.0895093736033536,"Converged",FALSE,0.5
171,-1.53734504008981,0.704178797637677,-0.130563935404568,"Converged",FALSE,0.5
172,-1.58290246246883,1.46105031621444,-0.143912262477809,"Converged",FALSE,0.5
173,-1.99364113367638,1.24177849090759,-0.059109255381793,"Converged",FALSE,0.5
174,-1.6205686180222,0.505265578147883,-0.061114479680841,"Converged",FALSE,0.5
175,-1.53580430339309,0.848839826266949,-0.100386932054787,"Converged",FALSE,0.5
176,-1.98308294276106,1.20413639993537,-0.0416512388048733,"Converged",FALSE,0.5
177,-2.5125737402435,2.9907158816677,-0.054022455709788,"Converged",FALSE,0.5
178,-2.44777520775795,3.11240862322553,-0.104982920192719,"Converged",FALSE,0.5
179,-1.81376562835965,1.69144282773024,-0.122457281758158,"Converged",FALSE,0.5
180,-2.26736125172458,1.97498411608978,-0.0921507425078676,"Converged",FALSE,0.5
181,-1.9407921996991,1.93690974935345,-0.104624168853224,"Converged",FALSE,0.5
182,-1.76361418154923,1.37798823952219,-0.128795533047682,"Converged",FALSE,0.5
183,-1.35021185356282,0.813747718412495,-0.134686546716397,"Converged",FALSE,0.5
184,-1.49431502154936,1.42083756973651,-0.170238214983484,"Converged",FALSE,0.5
185,-2.01813493167063,1.72584717031614,-0.0896341058235026,"Converged",FALSE,0.5
186,-2.02017425910852,2.7769267666906,-0.136268842602377,"Converged",FALSE,0.5
187,-2.29919286433424,2.58725232468815,-0.0584384885577129,"Converged",FALSE,0.5
188,-1.79869589810602,0.544398090053446,-0.0603888505364821,"Converged",FALSE,0.5
189,-2.32055369765676,2.55798419784514,-0.0826017460906991,"Converged",FALSE,0.5
190,-2.39802627847096,1.60929985761968,0.00236214626812563,"Converged",FALSE,0.5
191,-2.47043705453943,2.62817342571678,-0.021199321452006,"Converged",FALSE,0.5
192,-2.04048815930178,2.81763102225923,-0.132648531425286,"Converged",FALSE,0.5
193,-1.4493435937732,1.83424348500172,-0.243113499445081,"Converged",FALSE,0.5
194,-1.76292556888111,1.73334180382807,-0.159833322938438,"Converged",FALSE,0.5
195,-2.19897732522055,2.24681472718688,-0.0810331915325165,"Converged",FALSE,0.5
196,-2.41407908101844,1.8620428153156,-0.0207045921542591,"Converged",TRUE,0.5
197,-1.29214195644135,0.24406910685918,-0.0850043073091815,"Converged",FALSE,0.5
198,-1.74064920867967,1.95463782735882,-0.144875777344244,"Converged",FALSE,0.5
199,-2.55034709333361,2.84506510615297,-0.0824656006997698,"Converged",FALSE,0.5
200,NA,NA,NA,"MAX_ITER reached",FALSE,0.5
201,-1.9933411162768,1.85016767087246,-0.0898262056616921,"Converged",FALSE,0.5
202,-1.28567169065767,0.939807387296015,-0.17129121395545,"Converged",FALSE,0.5
203,-1.58236576735774,0.713457886582005,-0.116781208087865,"Converged",FALSE,0.5
204,-1.75048317027915,1.05649818665622,-0.0804704036057448,"Converged",FALSE,0.5
205,-1.92938373511618,3.09656548208217,-0.188668537742386,"Converged",FALSE,0.5
206,-1.42149166975508,0.348302805901946,-0.0929400920798591,"Converged",FALSE,0.5
207,-1.87458647633997,1.08908279938018,-0.0584199624864497,"Converged",FALSE,0.5
208,-2.00610617415631,0.846477523566962,-0.0356393293866672,"Converged",FALSE,0.5
209,-2.3586603924087,1.22956697488281,0.0194924344116594,"Converged",FALSE,0.5
210,-1.3867658966411,0.827559244741051,-0.150550108202148,"Converged",FALSE,0.5
211,-1.78377339407302,1.70715700096427,-0.106906436879562,"Converged",FALSE,0.5
212,-2.02882686780141,1.42032928511882,-0.0369603325487637,"Converged",FALSE,0.5
213,-1.853120166974,1.51806719372166,-0.06145344096879,"Converged",FALSE,0.5
214,-1.27152057820262,1.03190306125497,-0.176744725272537,"Converged",FALSE,0.5
215,-1.90722861183972,2.57283381413095,-0.179871624223758,"Converged",FALSE,0.5
216,-1.91872579003842,2.35803970989858,-0.119213629845508,"Converged",FALSE,0.5
217,-1.75357106061942,0.487008329986195,-0.026026931212019,"Converged",FALSE,0.5
218,-1.98419013342947,2.3674765556526,-0.142868486043591,"Converged",FALSE,0.5
219,-1.70821922929121,1.48652652044026,-0.119940678069775,"Converged",FALSE,0.5
220,-2.03345496767505,1.93955996243493,-0.0867651311204604,"Converged",FALSE,0.5
221,-1.59348013428321,1.82889676308808,-0.137934666997918,"Converged",FALSE,0.5
222,-1.68728492077345,1.31915850231164,-0.129220179057826,"Converged",FALSE,0.5
223,-1.73816109513898,0.621197984692036,-0.084009580983556,"Converged",FALSE,0.5
224,-1.53066403591788,1.24044526576198,-0.112376112109432,"Converged",FALSE,0.5
225,-1.72405967670986,1.83606102312712,-0.107276276043761,"Converged",FALSE,0.5
226,-1.97476157431849,2.37310100470898,-0.112723973168728,"Converged",FALSE,0.5
227,-1.61586442765171,1.19948049634072,-0.101697075655618,"Converged",FALSE,0.5
228,-1.86049940163309,1.13504530681033,-0.0701028491972911,"Converged",FALSE,0.5
229,-2.17611312034012,2.05270992407441,-0.0946050809582998,"Converged",FALSE,0.5
230,-2.05320034962228,1.30050802301323,-0.0380320588616474,"Converged",FALSE,0.5
231,-0.994905971645425,-0.0595361400545918,-0.173148656609238,"Converged",FALSE,0.5
232,-2.67729803993564,3.1836931795258,-0.0388696060610404,"Converged",FALSE,0.5
233,-1.3296761609377,0.243675804323421,-0.100086271185665,"Converged",FALSE,0.5
234,-1.66526047469613,1.45971419095008,-0.131538469284077,"Converged",FALSE,0.5
235,-1.12381850572779,-0.152695935600192,-0.106503083026033,"Converged",FALSE,0.5
236,-1.68712501076133,0.372651685547518,-0.0682477253164902,"Converged",FALSE,0.5
237,-1.23873626984191,0.534450112185527,-0.171658417393539,"Converged",FALSE,0.5
238,-2.17458199937318,1.29348673649058,0.00680408447482164,"Converged",FALSE,0.5
239,-2.29513990041184,1.24131961019301,-0.0129818433959941,"Converged",FALSE,0.5
240,-1.66336222085731,0.447882006791074,-0.0815931070123653,"Converged",FALSE,0.5
241,-1.5086125511238,0.41929092189873,-0.076453004496965,"Converged",FALSE,0.5
242,-1.46060910574899,2.11609679970597,-0.201903775206358,"Converged",FALSE,0.5
243,-1.41060594526077,0.794135390135977,-0.132370149556632,"Converged",FALSE,0.5
244,NA,NA,NA,"MAX_ITER reached",FALSE,0.5
245,-0.915796499597147,-1.33010349317005,-0.0913253296524151,"Converged",FALSE,0.5
246,-2.25763926049891,2.72831910919443,-0.130185316966044,"Converged",FALSE,0.5
247,-1.22563545091775,0.0976862229739548,-0.149240307522383,"Converged",FALSE,0.5
248,-2.25225018399155,2.73755029995208,-0.0857290232440506,"Converged",FALSE,0.5
249,-2.13206158504404,1.38200654920492,-0.0432155313866821,"Converged",FALSE,0.5
250,-1.67788856065378,-0.111503408225201,-0.00589686404324858,"Converged",FALSE,0.5
251,-1.91446447042127,0.853047862463797,-0.0330435628902358,"Converged",FALSE,0.5
252,-2.07576251608092,2.91548111087587,-0.134190299637961,"Converged",FALSE,0.5
253,-1.94006808901976,2.10159682977051,-0.117674913720693,"Converged",FALSE,0.5
254,-1.77159636893197,1.1844679099575,-0.131771263526954,"Converged",FALSE,0.5
255,-1.91871572204133,0.973329384600052,-0.0660282722120723,"Converged",TRUE,0.5
256,-1.90781934262489,1.5914259360645,-0.0809686554112871,"Converged",FALSE,0.5
257,-2.01239217966593,1.28498046894507,-0.0868939190257344,"Converged",FALSE,0.5
258,-2.14255804472087,1.92792151554215,-0.0761596355314075,"Converged",FALSE,0.5
259,-1.76837877882888,1.16271847273037,-0.0759297475901966,"Converged",FALSE,0.5
260,-2.2498959375236,2.05302401209435,-0.030308684566252,"Converged",FALSE,0.5
261,-2.20196399425224,1.25313808898223,-0.00454074810742524,"Converged",FALSE,0.5
262,-1.64924973819711,2.14219271104917,-0.187585784966971,"Converged",FALSE,0.5
263,-1.30809549945622,1.08052911316547,-0.170214149286587,"Converged",TRUE,0.5
264,-1.39828917402324,0.464536843395221,-0.143944431872199,"Converged",FALSE,0.5
265,-1.90759414945714,2.20440596629002,-0.152323698341912,"Converged",FALSE,0.5
266,-1.62581031644417,0.985185196768046,-0.0893579126903798,"Converged",FALSE,0.5
267,-1.6229233946421,2.4350064227652,-0.181386874663004,"Converged",FALSE,0.5
268,-1.87278362488946,1.69712429415916,-0.109199915028006,"Converged",FALSE,0.5
269,-1.59221879996167,0.229091040478971,-0.082215509169824,"Converged",FALSE,0.5
270,-1.48163286290553,1.32985662910669,-0.144253821332358,"Converged",FALSE,0.5
271,-2.03041152282603,1.3542642022551,-0.0836180412943423,"Converged",FALSE,0.5
272,-2.21334921678102,3.02646555903513,-0.160267154527465,"Converged",FALSE,0.5
273,-1.46172938641733,0.414096761557355,-0.103503376888603,"Converged",FALSE,0.5
274,-1.61259852760644,1.47901605171639,-0.136990100213912,"Converged",FALSE,0.5
275,-1.86236104695384,1.79191082402302,-0.119980384783059,"Converged",FALSE,0.5
276,-2.13485727957097,1.35895910900454,-0.0361080031320135,"Converged",FALSE,0.5
277,-1.84447152693559,0.916801255184219,-0.0516352106484035,"Converged",FALSE,0.5
278,-1.03475973393452,0.698808071886669,-0.208026931089365,"Converged",FALSE,0.5
279,-1.99512447790641,1.64967378139477,-0.0489991590111813,"Converged",FALSE,0.5
280,-1.73173731660245,0.0356239179684605,-0.0510414779358284,"Converged",FALSE,0.5
281,-1.71431964781546,0.950550881631316,-0.066290208957252,"Converged",FALSE,0.5
282,-2.62907222930137,3.00790158418188,-0.0507221321222408,"Converged",FALSE,0.5
283,-1.71489244373075,1.60059224610232,-0.139680921328548,"Converged",FALSE,0.5
284,-2.11168904545772,2.60218430488136,-0.0905735413351304,"Converged",FALSE,0.5
285,-1.95377042120828,2.21794040304267,-0.129007102599109,"Converged",FALSE,0.5
286,-1.78346406190795,1.70288802767496,-0.0919900483121893,"Converged",FALSE,0.5
287,-2.11447024441987,1.99631392496249,-0.0861304591593325,"Converged",FALSE,0.5
288,-1.38627917748097,0.331703884725712,-0.147366128867302,"Converged",FALSE,0.5
289,-1.62541215821058,1.60344746238925,-0.13794297933765,"Converged",FALSE,0.5
290,-1.90820755752274,2.0977011253719,-0.139149701782083,"Converged",FALSE,0.5
291,-1.62333514042924,1.53343578810259,-0.152600827553995,"Converged",FALSE,0.5
292,-2.12855174766704,2.14572792124498,-0.0809185716105773,"Converged",FALSE,0.5
293,-2.01843016332602,2.55817190622356,-0.167971604417547,"Converged",FALSE,0.5
294,-1.49833992891107,0.875959583085536,-0.112492117605333,"Converged",FALSE,0.5
295,-2.16998058998736,1.67090262733633,-0.0709881964550325,"Converged",FALSE,0.5
296,-1.58190795748291,1.09302378021834,-0.126117841834026,"Converged",TRUE,0.5
297,-2.02356142572535,2.56458449995642,-0.131734435095036,"Converged",FALSE,0.5
298,-1.79411897148392,1.17683852633107,-0.105661071824077,"Converged",FALSE,0.5
299,-1.80039227464677,1.60141781524382,-0.0965058109492523,"Converged",FALSE,0.5
300,-2.32607939257068,1.96308088379085,-0.0349737502476705,"Converged",FALSE,0.5
301,-1.58813603165219,0.856197301782657,-0.0916303559702515,"Converged",FALSE,0.5
302,-2.00481143303053,1.62236907644993,-0.0955065041720834,"Converged",FALSE,0.5
303,-1.73703894594022,0.794702351715854,-0.0676302336028976,"Converged",FALSE,0.5
304,-2.0672020065577,2.00810415162926,-0.0973126679380815,"Converged",FALSE,0.5
305,-2.27117305626903,2.10938049415245,-0.0634993522367078,"Converged",FALSE,0.5
306,-1.63169329535131,0.713009958391263,-0.0887908189136414,"Converged",FALSE,0.5
307,-2.33595223102041,2.10788020541436,-0.0302490273243179,"Converged",FALSE,0.5
308,-1.75401824968444,0.497725236772782,-0.0572152963341097,"Converged",FALSE,0.5
309,-2.52888353138584,2.50455895814878,-0.0483629560390293,"Converged",FALSE,0.5
310,-2.20330365999642,2.62085315278205,-0.0832029732366301,"Converged",FALSE,0.5
311,-1.81359924731456,1.61273892984418,-0.0895725245673758,"Converged",FALSE,0.5
312,-1.42744513583378,-0.331929790366484,-0.0472260646692521,"Converged",FALSE,0.5
313,-1.95168837220293,1.84593693657813,-0.112072343446814,"Converged",FALSE,0.5
314,-1.90922769093472,2.08842039349504,-0.123925375231043,"Converged",FALSE,0.5
315,-2.09011049312272,2.23594204048016,-0.0969691413950325,"Converged",FALSE,0.5
316,-2.09334341571489,2.26559733511939,-0.137011397287964,"Converged",FALSE,0.5
317,-2.05557036900607,2.11249558637512,-0.109964173851587,"Converged",FALSE,0.5
318,-1.60957517691269,1.07936331881248,-0.107045869066073,"Converged",FALSE,0.5
319,-2.54441294823574,2.8219016049272,-0.0498144166723861,"Converged",TRUE,0.5
320,-1.73891783866004,0.481637450150509,-0.029376600690493,"Converged",TRUE,0.5
321,-2.79883484408046,4.06594351947682,-0.125171729969086,"Converged",FALSE,0.5
322,-1.62476284705364,0.787761049273477,-0.0791857364753448,"Converged",FALSE,0.5
323,-2.08982863527246,0.976487568622628,-0.0270293805782574,"Converged",FALSE,0.5
324,-2.21676770569611,3.10076617792186,-0.137113385442305,"Converged",FALSE,0.5
325,-2.36720360298097,2.07114453023149,-0.0331321712113941,"Converged",FALSE,0.5
326,-2.12833436617772,1.33951444754461,-0.0239796871422194,"Converged",FALSE,0.5
327,-1.5392124256656,1.04772245440142,-0.147317192522833,"Converged",FALSE,0.5
