"sim","optMLE2_beta0","optMLE2_beta1","optMLE2_beta2","optMLE2_conv_msg","optMLE_wave1_est","optMLE_data_resampled","optMLE_sing_inf","audit_recovery"
22,-1.64860963780372,1.64274089996136,-0.172840210120246,"Converged","CC",FALSE,FALSE,0.9
23,-0.964648108533624,-0.804398064032521,-0.126846173248903,"Converged","MLE",FALSE,FALSE,0.9
24,-1.41067652980333,-0.0149525902683706,-0.0950212456457602,"Converged","MLE",FALSE,FALSE,0.9
25,-2.19767478592983,3.06396881389845,-0.0947500480294348,"Converged","MLE",FALSE,FALSE,0.9
26,-1.27758270397515,-0.417151411132735,-0.0890257966183526,"Converged","MLE",FALSE,FALSE,0.9
27,-2.21464562562247,1.97530693910197,-0.0560541560921393,"Converged","MLE",FALSE,FALSE,0.9
28,-1.62739705482783,1.91544954015104,-0.177091419178026,"Converged","MLE",TRUE,FALSE,0.9
29,-2.38564176652004,2.60232113980976,-0.0355677904674575,"Converged","MLE",FALSE,FALSE,0.9
30,-1.82876357605763,1.44386667362055,-0.0982709173682433,"Converged","MLE",FALSE,FALSE,0.9
31,-1.4775959682439,-0.014488375698329,-0.0689706113223322,"Converged","MLE",FALSE,FALSE,0.9
32,-1.7284000894701,1.11359911927153,-0.0648791667880654,"Converged","MLE",FALSE,FALSE,0.9
33,-1.71475396333973,2.39628683101663,-0.157659420830822,"Converged","MLE",FALSE,FALSE,0.9
34,-1.52600460172671,0.152333999438681,-0.113476572617609,"Converged","MLE",FALSE,FALSE,0.9
35,-1.31281567360758,0.408028731955099,-0.0839467324194218,"Converged","MLE",TRUE,FALSE,0.9
36,-1.91576612432253,1.39244004847069,-0.0859412928226705,"Converged","MLE",FALSE,FALSE,0.9
37,-1.98355645803571,2.48442918507075,-0.133404744890376,"Converged","MLE",FALSE,FALSE,0.9
38,-2.58771946545785,2.77350130046129,-0.0448008417033719,"Converged","MLE",FALSE,FALSE,0.9
39,-2.24008392854936,3.13937816010275,-0.135270542959854,"Converged","MLE",FALSE,FALSE,0.9
40,-2.58354981137863,3.68288610944525,-0.082595422651398,"Converged","MLE",FALSE,FALSE,0.9
41,-1.69438536599408,1.68860225729399,-0.143137861864961,"Converged","MLE",FALSE,FALSE,0.9
42,-2.09124609414822,1.42167305971989,-0.0434032131694375,"Converged","MLE",FALSE,FALSE,0.9
43,-2.01388960457946,1.57930359531479,-0.0905267264952047,"Converged","MLE",FALSE,FALSE,0.9
44,-2.00555908510037,1.08222159194825,-0.0339138296107092,"Converged","MLE",FALSE,FALSE,0.9
45,-1.57260431985193,1.53249856463224,-0.141168206561257,"Converged","MLE",FALSE,FALSE,0.9
46,-2.25718289003064,2.22091085077396,-0.0489235623658373,"Converged","MLE",FALSE,FALSE,0.9
47,-2.09049259959823,1.82522669354956,-0.0477492835335691,"Converged","MLE",TRUE,FALSE,0.9
48,-1.9689687970974,1.17918436811749,-0.025596121796358,"Converged","MLE",FALSE,FALSE,0.9
49,-2.33849955191945,3.65453721917091,-0.163271155961883,"Converged","MLE",FALSE,FALSE,0.9
50,-2.32632509858403,1.95985146078743,-0.0139572206239337,"Converged","CC",FALSE,FALSE,0.9
51,-3.12350215304036,5.15484570354845,-0.0657840001100252,"Converged","MLE",FALSE,FALSE,0.9
52,-1.87441243925104,1.7208078934148,-0.105377353092072,"Converged","MLE",FALSE,FALSE,0.9
53,-2.2050442191104,2.64467751361412,-0.0914086037671956,"Converged","MLE",FALSE,FALSE,0.9
54,-2.36764410725658,3.12234800723489,-0.102237400268845,"Converged","MLE",FALSE,FALSE,0.9
55,-1.40454313387259,1.5346873527526,-0.190975331112903,"Converged","MLE",FALSE,FALSE,0.9
56,-2.36297331614637,2.5009021693633,-0.042997810161295,"Converged","MLE",FALSE,FALSE,0.9
57,-2.35059430691157,2.464420462317,-0.0162501817999706,"Converged","MLE",FALSE,FALSE,0.9
58,-2.1566361152411,2.28449494454206,-0.089936060566331,"Converged","MLE",FALSE,FALSE,0.9
59,-2.28364998034747,2.23890769911513,-0.0725984314695841,"Converged","MLE",FALSE,FALSE,0.9
60,-2.25774214242677,3.11418614781803,-0.13873642553864,"Converged","MLE",FALSE,FALSE,0.9
61,-2.14523995991486,2.65376611286934,-0.0856088989918072,"Converged","MLE",FALSE,FALSE,0.9
62,-1.49229686250552,1.21218672258481,-0.107493356323441,"Converged","MLE",FALSE,FALSE,0.9
63,-2.06672400597428,1.76591954724419,-0.101020808297656,"Converged","MLE",FALSE,FALSE,0.9
64,-1.75574401366567,1.08346578191798,-0.0773434722119329,"Converged","MLE",TRUE,FALSE,0.9
65,-1.4851346763833,1.86507959730892,-0.190503074212441,"Converged","MLE",FALSE,FALSE,0.9
66,-1.40337804272725,0.922447714603195,-0.173887482979592,"Converged","MLE",FALSE,FALSE,0.9
67,-1.81604281090132,1.93367864497058,-0.0983332951036308,"Converged","MLE",FALSE,FALSE,0.9
68,-2.26247862088617,1.93361813689134,-0.0330727481562115,"Converged","MLE",TRUE,FALSE,0.9
69,-1.96666416853943,2.03806759333154,-0.0933302824598201,"Converged","MLE",FALSE,FALSE,0.9
70,-2.26516411810094,1.65169323694825,0.00141627872185084,"Converged","MLE",FALSE,FALSE,0.9
71,-1.61734534868294,0.101691063523828,-0.0294723361797234,"Converged","MLE",FALSE,FALSE,0.9
72,-1.69086138140097,0.86128563284691,-0.0678756095370518,"Converged","MLE",TRUE,FALSE,0.9
73,-1.78694897036622,1.34902986989859,-0.0876977030666879,"Converged","MLE",TRUE,FALSE,0.9
74,-2.90193673932736,3.78934776201316,-0.127015209015552,"Converged","MLE",FALSE,FALSE,0.9
75,-2.36740105176275,2.07281877227864,-0.013052112033667,"Converged","MLE",FALSE,FALSE,0.9
76,-1.99172873222358,1.63380736645273,-0.065992783879949,"Converged","MLE",FALSE,FALSE,0.9
77,-2.77504026784614,4.31155892422511,-0.0895568367269001,"Converged","MLE",FALSE,FALSE,0.9
78,-1.65076318867928,1.31166771740002,-0.0988856534631598,"Converged","MLE",FALSE,FALSE,0.9
79,-1.59382528500634,1.43410998309849,-0.17497413612088,"Converged","MLE",FALSE,FALSE,0.9
80,-2.73995089008666,4.33675755314712,-0.127868541650362,"Converged","MLE",FALSE,FALSE,0.9
81,-2.33969665138404,1.44749263817466,0.0112051551181198,"Converged","MLE",FALSE,FALSE,0.9
82,-2.56471051326926,3.81171608019676,-0.113401488413403,"Converged","MLE",TRUE,FALSE,0.9
83,-2.4105545807985,2.95811359569679,-0.0848658612331556,"Converged","MLE",TRUE,FALSE,0.9
84,-1.85933847190871,1.45134693881713,-0.0939183751803278,"Converged","MLE",FALSE,FALSE,0.9
85,-1.57140457590176,1.45335871785001,-0.115598830241676,"Converged","MLE",FALSE,FALSE,0.9
86,-1.72781105495283,1.09237853828749,-0.0829511644907112,"Converged","CC",FALSE,FALSE,0.9
87,-3.03265688636986,5.36687932624457,-0.135749597592076,"Converged","MLE",FALSE,FALSE,0.9
88,-2.11220340113705,2.23058581182157,-0.0395237575827812,"Converged","CC",FALSE,FALSE,0.9
89,-2.19600794382861,2.17723088539331,-0.0707141109977334,"Converged","MLE",FALSE,FALSE,0.9
90,-2.40484370797409,3.16984581228417,-0.109171840920191,"Converged","MLE",TRUE,FALSE,0.9
91,-2.11406477823935,3.51403789769821,-0.152610685844825,"Converged","MLE",FALSE,FALSE,0.9
92,-2.43923019579719,3.22325535639179,-0.0728359570077274,"Converged","MLE",FALSE,FALSE,0.9
93,-2.21640520610933,2.59909407637855,-0.0962440711618901,"Converged","MLE",TRUE,FALSE,0.9
94,-2.4521905954428,3.4836455708667,-0.100502486930982,"Converged","MLE",FALSE,FALSE,0.9
95,-1.44765649106993,0.480878600552207,-0.0866013836177461,"Converged","MLE",FALSE,FALSE,0.9
96,-0.988920498454255,0.839265060219041,-0.188303079413763,"Converged","MLE",FALSE,FALSE,0.9
97,-1.57922226859853,1.67500109113342,-0.130728410858842,"Converged","MLE",TRUE,FALSE,0.9
98,-2.2346727779255,2.69049667555406,-0.101951332645335,"Converged","MLE",TRUE,FALSE,0.9
99,-2.35684338775157,3.30353830386609,-0.092908971770239,"Converged","MLE",FALSE,FALSE,0.9
100,-1.96879599028136,2.06343016980438,-0.132925311008019,"Converged","CC",TRUE,FALSE,0.9
101,-2.09997957774577,1.82030866845158,-0.0476480043416574,"Converged","MLE",TRUE,FALSE,0.9
102,-2.09946272786183,1.2214035358116,-0.0401103411103932,"Converged","MLE",TRUE,FALSE,0.9
103,-1.57426671074767,0.714348045490438,-0.0897816735551794,"Converged","MLE",FALSE,FALSE,0.9
104,-2.19673716040662,2.01394358825837,-0.0739370117121117,"Converged","MLE",FALSE,FALSE,0.9
105,-1.71124856974111,1.60495993150302,-0.135140801206455,"Converged","MLE",FALSE,FALSE,0.9
106,-2.44554426481991,2.93772865817892,-0.105222111661132,"Converged","MLE",FALSE,FALSE,0.9
107,-1.58447549150168,1.40753529387313,-0.148220781521669,"Converged","MLE",TRUE,FALSE,0.9
108,-1.59821630079326,0.703105325614381,-0.0867974829689971,"Converged","MLE",TRUE,FALSE,0.9
109,-2.48584675873234,2.52998750955234,-0.0427805152697428,"Converged","MLE",FALSE,FALSE,0.9
110,-2.41895855024676,2.50367117330928,-0.0650062670753578,"Converged","MLE",FALSE,FALSE,0.9
111,-2.48127795108217,2.60787365853646,-0.0370426906747221,"Converged","MLE",TRUE,FALSE,0.9
112,-2.14021452214181,2.71037725527083,-0.0842421663122014,"Converged","MLE",FALSE,FALSE,0.9
113,-1.76054398953986,1.11999469636463,-0.0797111273566543,"Converged","MLE",FALSE,FALSE,0.9
114,-1.30154009622232,0.385124370385141,-0.131260844040304,"Converged","MLE",FALSE,FALSE,0.9
115,-2.11224176567341,2.25532120693551,-0.0778948099799435,"Converged","MLE",FALSE,FALSE,0.9
116,-1.76751947371291,1.55986735816631,-0.145533929116416,"Converged","MLE",TRUE,FALSE,0.9
117,-2.46046710725997,3.49183914167282,-0.118191454250546,"Converged","MLE",FALSE,FALSE,0.9
118,-2.22978842607763,2.84138216323159,-0.106143051960198,"Converged","MLE",FALSE,FALSE,0.9
119,-1.81561457796311,1.95166908449477,-0.125153457511614,"Converged","MLE",FALSE,FALSE,0.9
120,-2.34157348716297,2.36022973188457,-0.0264438862739624,"Converged","MLE",FALSE,FALSE,0.9
121,-2.33982290984618,2.53170467895145,-0.0403616569613778,"Converged","MLE",FALSE,FALSE,0.9
122,-1.4911404971934,-0.182835870871811,-0.0569327287702444,"Converged","MLE",FALSE,FALSE,0.9
123,-2.61792186646576,2.75292479897152,-0.0469016683087997,"Converged","MLE",FALSE,FALSE,0.9
124,-1.23375825079331,1.23551931910879,-0.164476842017923,"Converged","MLE",FALSE,FALSE,0.9
125,-1.59895704280987,0.345377600387925,-0.0832335775663276,"Converged","CC",FALSE,FALSE,0.9
126,-1.45113281312535,0.523782952875522,-0.0996310714215725,"Converged","MLE",FALSE,FALSE,0.9
127,-1.1561683680362,0.438150117757612,-0.180153274887548,"Converged","MLE",FALSE,FALSE,0.9
128,-1.20222749027662,-0.527287079213238,-0.0420694137748022,"Converged","MLE",TRUE,FALSE,0.9
129,-1.66533980594718,1.04287228122016,-0.0802914913078607,"Converged","MLE",TRUE,FALSE,0.9
130,-1.97899761095303,2.40179226838502,-0.12391556364785,"Converged","MLE",FALSE,FALSE,0.9
131,-1.85134624205571,3.0238713262753,-0.186404722173708,"Converged","MLE",TRUE,FALSE,0.9
132,-2.43491793930145,2.43074893109993,-0.0123350340001288,"Converged","MLE",FALSE,FALSE,0.9
133,-2.07735204129205,2.30847752928904,-0.0872080205875001,"Converged","MLE",FALSE,FALSE,0.9
134,-2.31686182042817,2.59200743273018,-0.0981603600624784,"Converged","MLE",FALSE,FALSE,0.9
135,-1.33698657507471,0.266646051956228,-0.108581321766205,"Converged","MLE",TRUE,FALSE,0.9
136,-2.41805939803777,3.70186828507221,-0.134413867557434,"Converged","MLE",FALSE,FALSE,0.9
137,-1.71558081871958,0.590821906080055,-0.0889779617909867,"Converged","MLE",FALSE,FALSE,0.9
138,-1.27863335839419,1.52653859436182,-0.202932305470578,"Converged","MLE",FALSE,FALSE,0.9
139,-2.25328543613378,2.79718466054631,-0.115208323260972,"Converged","MLE",FALSE,FALSE,0.9
140,-1.99709977619126,1.72734813752458,-0.0867592547107528,"Converged","MLE",FALSE,FALSE,0.9
141,-2.58667285375315,3.22287801444118,-0.035215649388002,"Converged","MLE",FALSE,FALSE,0.9
142,-1.476706004083,1.52663165694928,-0.166414077013428,"Converged","MLE",FALSE,FALSE,0.9
143,-1.90001486949554,1.50529623014289,-0.0892138662660437,"Converged","MLE",FALSE,FALSE,0.9
144,-2.19175607310677,2.40510195630529,-0.0849124161873142,"Converged","MLE",FALSE,FALSE,0.9
145,-1.68953978412666,0.115609196560646,-0.0503469378812493,"Converged","MLE",TRUE,FALSE,0.9
146,-1.44133357312217,0.213384092636987,-0.135282172952657,"Converged","MLE",FALSE,FALSE,0.9
147,-2.35319786653159,2.81016331488907,-0.063934834797594,"Converged","MLE",FALSE,FALSE,0.9
148,-1.41778616361902,-0.140992156601908,-0.0529626601622021,"Converged","MLE",FALSE,FALSE,0.9
149,-1.68013368463728,1.32534900636445,-0.0940660446581594,"Converged","MLE",FALSE,FALSE,0.9
150,-2.26735539202312,2.37942062460303,-0.08873498033053,"Converged","MLE",FALSE,FALSE,0.9
151,-2.70710849655871,3.14663214877307,-0.032760469245842,"Converged","MLE",FALSE,FALSE,0.9
152,-1.72287340393087,0.65796253260103,-0.083638619225107,"Converged","MLE",FALSE,FALSE,0.9
153,-2.43583370314343,2.97644440199204,-0.0800408415784238,"Converged","MLE",FALSE,FALSE,0.9
154,-1.62188094927834,1.5937704334201,-0.179748847845457,"Converged","MLE",FALSE,FALSE,0.9
155,-2.23761538065109,3.08871036119948,-0.14585354231479,"Converged","MLE",FALSE,FALSE,0.9
156,-2.07375005088473,1.74914590027629,-0.0761445281011177,"Converged","MLE",TRUE,FALSE,0.9
157,-1.98766511747803,2.27514093336827,-0.0716892679755042,"Converged","MLE",FALSE,FALSE,0.9
158,-1.59488492482896,1.97696225415992,-0.141355249281244,"Converged","MLE",FALSE,FALSE,0.9
159,-1.59621472623488,2.06259157874991,-0.184105765162981,"Converged","MLE",FALSE,FALSE,0.9
160,-1.26832089131696,-0.457859009570738,-0.0572856831869434,"Converged","MLE",FALSE,FALSE,0.9
161,-2.12579860866515,2.11198472193242,-0.0657329822325693,"Converged","MLE",FALSE,FALSE,0.9
162,-1.13543947923396,0.475034688954037,-0.189167549236285,"Converged","CC",FALSE,FALSE,0.9
163,-2.14447828929568,2.87136431226891,-0.181859196839813,"Converged","MLE",FALSE,FALSE,0.9
164,-1.49454126175558,0.839137333452511,-0.130985914436495,"Converged","MLE",TRUE,FALSE,0.9
165,-1.32448809589627,0.08991062577852,-0.110909310352548,"Converged","MLE",FALSE,FALSE,0.9
166,-1.52448448770509,1.14090047556033,-0.145667451206676,"Converged","MLE",FALSE,FALSE,0.9
167,-2.08690300742534,2.09752084895091,-0.0748268706194926,"Converged","MLE",FALSE,FALSE,0.9
168,-2.20477056447795,2.01109277245176,-0.0443666984103924,"Converged","MLE",FALSE,FALSE,0.9
169,-2.12517048089175,3.25303075505459,-0.123621423093303,"Converged","MLE",FALSE,FALSE,0.9
170,-2.37724297474605,2.60296150371263,-0.0883815631551265,"Converged","MLE",FALSE,FALSE,0.9
171,-1.90769528601989,1.38593934821657,-0.0706811434181467,"Converged","MLE",FALSE,FALSE,0.9
172,-2.05201650670844,2.67821539820009,-0.113375179496096,"Converged","MLE",FALSE,FALSE,0.9
173,-1.85092297380891,1.3330299478632,-0.0997637169248212,"Converged","MLE",FALSE,FALSE,0.9
174,-2.36779117598289,3.27489158100515,-0.0738349901374759,"Converged","MLE",FALSE,FALSE,0.9
175,-1.69667094032941,0.966204845031806,-0.111154629206692,"Converged","MLE",FALSE,FALSE,0.9
176,-1.96326018257795,2.22242331385331,-0.130856047914714,"Converged","MLE",FALSE,FALSE,0.9
177,-1.46023906144208,0.752692661041735,-0.139852051370847,"Converged","MLE",FALSE,FALSE,0.9
178,-1.79711144893831,2.1234275839298,-0.131688589618044,"Converged","MLE",FALSE,FALSE,0.9
179,-3.48967209544167,4.97689368474175,-0.0180751399588181,"Converged","MLE",FALSE,FALSE,0.9
180,-1.67559956004452,1.30665169919916,-0.101909107467994,"Converged","MLE",FALSE,FALSE,0.9
181,-1.54860746210593,2.05235858539854,-0.168638057929821,"Converged","MLE",FALSE,FALSE,0.9
182,-2.41689696887345,2.28829091547832,-0.0162479003656646,"Converged","CC",FALSE,FALSE,0.9
183,-1.96012557108505,1.05981151798736,-0.0559543665260629,"Converged","MLE",FALSE,FALSE,0.9
184,-1.82247357445249,1.18651373706046,-0.0449314293453767,"Converged","MLE",FALSE,FALSE,0.9
185,-1.97860037609135,2.58293534133352,-0.15734040020951,"Converged","MLE",FALSE,FALSE,0.9
186,-1.93779593967704,1.73652574728202,-0.0943512360496733,"Converged","MLE",TRUE,FALSE,0.9
187,-1.81809352562631,1.08682315297923,-0.0506147006739006,"Converged","MLE",FALSE,FALSE,0.9
188,-1.97303263178631,2.72482769093265,-0.119786352516024,"Converged","MLE",FALSE,FALSE,0.9
189,-2.08961031596475,2.52673399872103,-0.0981263968854009,"Converged","MLE",FALSE,FALSE,0.9
190,-2.1298963668985,2.10370049889287,-0.12326926694043,"Converged","MLE",FALSE,FALSE,0.9
191,-1.97530599078602,1.35576021424988,-0.101685331310676,"Converged","MLE",FALSE,FALSE,0.9
192,-2.19610059320931,1.28202507357798,-0.0340342992368213,"Converged","MLE",FALSE,FALSE,0.9
193,-2.121646423458,2.26713519277659,-0.0818114899561633,"Converged","MLE",FALSE,FALSE,0.9
194,-2.2607970607928,1.69500475565659,-0.032857983444011,"Converged","MLE",FALSE,FALSE,0.9
195,-2.34972367110623,2.73164546215755,-0.0816982746441311,"Converged","MLE",FALSE,FALSE,0.9
196,-2.224647522282,2.84887294326222,-0.125109502682226,"Converged","MLE",FALSE,FALSE,0.9
197,-1.94366279315915,1.95200010963003,-0.0943480024685051,"Converged","CC",TRUE,FALSE,0.9
198,-2.32150031488353,2.43403367253603,-0.0609716406748317,"Converged","MLE",FALSE,FALSE,0.9
199,-1.39519467972467,1.01235179191088,-0.151256306886753,"Converged","MLE",FALSE,FALSE,0.9
200,-1.8192262278138,2.09212911107522,-0.164458337800646,"Converged","MLE",FALSE,FALSE,0.9
201,-1.97855615547422,2.67426436547286,-0.138966536254332,"Converged","MLE",FALSE,FALSE,0.9
202,-2.52854558710643,2.88733018842764,-0.0353710401973938,"Converged","MLE",FALSE,FALSE,0.9
203,-2.07910946194702,2.41511252698193,-0.0873014581461007,"Converged","CC",FALSE,FALSE,0.9
204,-1.70279681021872,1.02717817031327,-0.0861275853052916,"Converged","MLE",FALSE,FALSE,0.9
205,-2.43320864681042,2.89703635889036,-0.0662082187240585,"Converged","MLE",TRUE,FALSE,0.9
206,-1.98666542747154,2.80977214885281,-0.146642273559452,"Converged","MLE",TRUE,FALSE,0.9
207,-2.26190074231739,2.01708676917684,-0.0882286441955255,"Converged","MLE",FALSE,FALSE,0.9
208,-2.3438657523992,2.03769457844367,-0.0285245506446147,"Converged","MLE",FALSE,FALSE,0.9
209,-1.07610247170205,-1.03642544149857,-0.11943101094096,"Converged","MLE",FALSE,FALSE,0.9
210,-1.52190817835615,1.91321001956,-0.163091685059008,"Converged","MLE",FALSE,FALSE,0.9
211,-1.71641029335059,1.16904145331024,-0.0866032795014242,"Converged","MLE",FALSE,FALSE,0.9
212,-1.98088710582118,1.92445584709393,-0.0669566965441296,"Converged","MLE",FALSE,FALSE,0.9
213,-2.48338574434444,2.63429997610795,-0.0272520463629818,"Converged","MLE",FALSE,FALSE,0.9
214,-1.74633969893665,1.22152317681656,-0.144880280064439,"Converged","MLE",FALSE,FALSE,0.9
215,-1.7380884090778,1.13097566139169,-0.0913198374054006,"Converged","MLE",FALSE,FALSE,0.9
216,-2.39676562055582,3.10552457397709,-0.106697966478811,"Converged","MLE",FALSE,FALSE,0.9
217,-2.33096510387083,2.30418575968195,-0.03325758657954,"Converged","MLE",FALSE,FALSE,0.9
218,-2.34168555719802,2.02667739841425,-0.00413410967061264,"Converged","MLE",TRUE,FALSE,0.9
219,-2.12167846376049,2.70240827310682,-0.129697561894288,"Converged","MLE",FALSE,FALSE,0.9
220,-1.3190855628312,0.562752514323762,-0.128163540091718,"Converged","MLE",FALSE,FALSE,0.9
221,-1.85584723847288,1.8223919466178,-0.096817907198094,"Converged","MLE",FALSE,FALSE,0.9
222,-2.47735194978623,2.71592493494428,-0.0540025340248667,"Converged","MLE",FALSE,FALSE,0.9
223,-2.06987999959211,3.08435163722678,-0.132924526440557,"Converged","MLE",TRUE,FALSE,0.9
224,-2.19626677601244,2.74545123002555,-0.12557164214844,"Converged","MLE",FALSE,FALSE,0.9
225,-1.71894011377246,1.29904535068592,-0.0761166248909903,"Converged","MLE",FALSE,FALSE,0.9
226,-2.35530043508091,1.37173482685436,0.0146841955202573,"Converged","MLE",FALSE,FALSE,0.9
227,-1.79087288936227,2.21255516583095,-0.148468102919207,"Converged","MLE",FALSE,FALSE,0.9
228,-2.72479625732215,3.77933768152514,-0.0830645472999817,"Converged","MLE",FALSE,FALSE,0.9
229,-2.39152344264009,2.42578972674118,-0.0653844779415623,"Converged","MLE",FALSE,FALSE,0.9
230,-1.65968253054979,1.13131218522187,-0.125459345339662,"Converged","MLE",TRUE,FALSE,0.9
231,-1.89673292180142,2.10550661545307,-0.141703447671784,"Converged","MLE",FALSE,FALSE,0.9
232,-2.65740475391253,4.01446946078826,-0.0601050167813738,"Converged","MLE",FALSE,FALSE,0.9
233,-1.77378920319146,1.93120253840458,-0.137704494540911,"Converged","MLE",TRUE,FALSE,0.9
234,-2.15968459514052,3.2006842451435,-0.117687313852337,"Converged","MLE",TRUE,FALSE,0.9
235,-2.33522404209931,3.82439637123573,-0.166866202657537,"Converged","MLE",FALSE,FALSE,0.9
236,-1.73045855296049,2.08158891185324,-0.144744225455063,"Converged","MLE",FALSE,FALSE,0.9
237,-1.70871838861522,1.92565859185797,-0.16518908090072,"Converged","MLE",FALSE,FALSE,0.9
238,-1.80731540174794,1.73090900126648,-0.123602499245588,"Converged","MLE",FALSE,FALSE,0.9
239,-1.51825322118288,1.53842072336273,-0.213766644252714,"Converged","MLE",FALSE,FALSE,0.9
240,-1.67405384823698,1.24945128340426,-0.118556063761835,"Converged","MLE",FALSE,FALSE,0.9
241,-1.44891696193913,0.444733009662479,-0.074126121831678,"Converged","MLE",TRUE,FALSE,0.9
242,-2.53400687129252,3.83753605013803,-0.137940677823317,"Converged","MLE",FALSE,FALSE,0.9
243,-2.16023951134039,2.47015941518596,-0.118755355102886,"Converged","MLE",TRUE,FALSE,0.9
244,-2.23707779909463,2.66832277753518,-0.0808520473618595,"Converged","MLE",FALSE,FALSE,0.9
245,-1.75546984508928,1.28927236461818,-0.07476880282598,"Converged","MLE",FALSE,FALSE,0.9
246,-1.83809604652229,1.50422970037717,-0.109341456408248,"Converged","MLE",TRUE,FALSE,0.9
247,NA,NA,NA,"MAX_ITER reached","MLE",FALSE,FALSE,0.9
248,-2.15645426209949,2.58589135107333,-0.0950875771240599,"Converged","CC",FALSE,FALSE,0.9
249,-2.16149567692754,1.37428507063803,-0.0275795969035108,"Converged","MLE",FALSE,FALSE,0.9
250,-2.34304250144077,3.25394075263844,-0.145513916895277,"Converged","MLE",FALSE,FALSE,0.9
251,-1.98510486928221,1.57693490764231,-0.111011022805798,"Converged","MLE",TRUE,FALSE,0.9
252,-2.18822627933899,1.9541619188067,-0.0346223697793024,"Converged","MLE",FALSE,FALSE,0.9
253,-1.97054300403408,1.80154134948926,-0.115227052844142,"Converged","MLE",FALSE,FALSE,0.9
254,-2.40935041315123,2.99723358393267,-0.110919144548038,"Converged","MLE",FALSE,FALSE,0.9
255,-2.12614896990214,2.12710009955302,-0.0776528627460241,"Converged","MLE",FALSE,FALSE,0.9
256,-1.82528516177922,1.29502973179986,-0.068958348550622,"Converged","MLE",FALSE,FALSE,0.9
257,-2.26761874016738,2.61144482417274,-0.0839154458936824,"Converged","MLE",FALSE,FALSE,0.9
258,-1.40878048060948,1.52921657306003,-0.187546081755857,"Converged","MLE",FALSE,FALSE,0.9
259,-1.98014398703889,1.86327891295212,-0.0905966016585549,"Converged","MLE",FALSE,FALSE,0.9
260,-1.96147181653536,2.64470312601424,-0.13085651702602,"Converged","MLE",FALSE,FALSE,0.9
261,-1.98438115168356,2.52595285462855,-0.141679122068579,"Converged","MLE",FALSE,FALSE,0.9
262,-2.44062666954959,3.44736145616503,-0.108824489775677,"Converged","MLE",FALSE,FALSE,0.9
263,-2.7515524150492,3.92737106264035,-0.0711502981260971,"Converged","MLE",FALSE,FALSE,0.9
264,-1.97002605174561,1.39311242945441,-0.0776747435612018,"Converged","MLE",FALSE,FALSE,0.9
265,-1.33679029128108,-0.308726120223612,-0.119907487665213,"Converged","MLE",FALSE,FALSE,0.9
266,-2.14643775007291,3.031012069653,-0.115635000663422,"Converged","MLE",FALSE,FALSE,0.9
267,-1.65007480911942,1.58999146879076,-0.132670829339957,"Converged","MLE",FALSE,FALSE,0.9
268,-2.3012822883056,2.54840636585488,-0.0794785817545413,"Converged","MLE",FALSE,FALSE,0.9
