"sim","score_beta0","score_beta1","score_beta2","score_conv_msg","score_data_resampled","audit_recovery"
31,-1.36853717750675,1.11964871182603,-0.170606551301758,"Converged",FALSE,0.25
32,-1.02010060426422,0.165700040023192,-0.164274538747542,"Converged",FALSE,0.25
33,-2.20235521339506,1.10901212169547,0.00393561219647666,"Converged",FALSE,0.25
34,-1.55873324168041,0.740595184049064,-0.101263794626906,"Converged",FALSE,0.25
35,-1.8763643426736,0.980936045973885,-0.0404226264858894,"Converged",FALSE,0.25
36,-1.56620947944862,0.70539249141366,-0.104713412892796,"Converged",FALSE,0.25
37,-1.21638459040843,0.176186922656076,-0.146215570362446,"Converged",FALSE,0.25
38,-1.97806448341785,1.61917790927334,-0.043232129716349,"Converged",FALSE,0.25
39,-1.47251449969566,0.524455477114886,-0.142906449132674,"Converged",FALSE,0.25
40,-1.87892905607896,1.37230381442154,-0.106779158602205,"Converged",TRUE,0.25
41,-1.84896420122931,1.30619369066107,-0.0901198784102997,"Converged",FALSE,0.25
42,-1.39444214102329,0.460784419935481,-0.165333298282268,"Converged",FALSE,0.25
43,-1.5668680425934,0.472560741302869,-0.0949284390043754,"Converged",TRUE,0.25
44,-2.18482210682463,1.48368054774548,-0.0424775443460848,"Converged",FALSE,0.25
45,-2.16254757466862,1.98159007397944,-0.0759408503030925,"Converged",FALSE,0.25
46,-1.52042534131747,1.39729637961431,-0.164896601862813,"Converged",FALSE,0.25
47,-1.73544334492543,0.806657021217556,-0.0626171006556193,"Converged",TRUE,0.25
48,-1.79887653762588,0.607802405336311,-0.0647987800800029,"Converged",TRUE,0.25
49,-1.54256494546533,0.491886225797978,-0.123399773084961,"Converged",FALSE,0.25
50,-1.60882823199289,0.91666363861517,-0.0749784109442864,"Converged",FALSE,0.25
51,-1.76887399807973,1.39624670433377,-0.113944866547848,"Converged",FALSE,0.25
52,-2.05691916964242,1.63329941314512,-0.0761840313731133,"Converged",TRUE,0.25
53,-2.4853418118494,2.26568067829055,-0.0440330381394343,"Converged",TRUE,0.25
54,-1.88809654330994,0.753971588637807,-0.0172031279878389,"Converged",FALSE,0.25
55,-1.69210392413938,1.21403213578112,-0.104204037003895,"Converged",TRUE,0.25
56,-2.00615865235751,1.90060615775352,-0.0847723404959671,"Converged",FALSE,0.25
57,-1.23420175341896,0.835731478771051,-0.159614928565686,"Converged",FALSE,0.25
58,-1.71494766470184,1.21945419346777,-0.101346948582262,"Converged",FALSE,0.25
59,-1.08382495222345,-0.108672472067937,-0.154640525978479,"Converged",FALSE,0.25
60,-1.96355028072176,1.92346505896643,-0.0842760331113333,"Converged",FALSE,0.25
61,-0.985709790693252,-0.697121477436894,-0.12959872979929,"Converged",FALSE,0.25
62,-1.99908532837381,0.662849156069899,-0.0245077193013251,"Converged",TRUE,0.25
63,-2.01006106504812,1.54906117543218,-0.0564621496815769,"Converged",TRUE,0.25
64,-1.57612786955139,1.04922675380303,-0.102644367145607,"Converged",FALSE,0.25
65,-1.50377976178341,0.344606957592834,-0.0664855719329185,"Converged",TRUE,0.25
66,-1.28171711093043,0.0261845339810741,-0.0872028117186892,"Converged",FALSE,0.25
67,-1.70637376086192,1.10757347283096,-0.0772461076019587,"Converged",TRUE,0.25
68,-1.92065248781345,1.35637578480138,-0.0591081251108007,"Converged",TRUE,0.25
69,-1.80994684033182,2.00869653626539,-0.129555023080153,"Converged",FALSE,0.25
70,-2.10716861831449,1.66551346665917,-0.0871571720941185,"Converged",FALSE,0.25
71,-1.88292481996395,1.37226944066805,-0.0787861838929432,"Converged",FALSE,0.25
72,-1.42169548166345,0.527754056235234,-0.116778238361261,"Converged",FALSE,0.25
73,-1.79747614106778,1.69775507017965,-0.137819258704049,"Converged",FALSE,0.25
74,-1.47308304681861,1.30667073478763,-0.165293538372832,"Converged",FALSE,0.25
75,-1.467331763543,0.594483540590029,-0.10579397755607,"Converged",FALSE,0.25
76,-2.04315369303279,0.721640868759532,-0.0371426398313126,"Converged",FALSE,0.25
77,-2.13834651601848,1.69259143984532,-0.0689663146661954,"Converged",FALSE,0.25
78,-2.5461206683527,1.25895255203711,0.0173991012960141,"Converged",FALSE,0.25
79,-1.60483058264058,1.47050860378888,-0.140748534934921,"Converged",FALSE,0.25
80,-1.57199989837807,0.950039458880255,-0.114998154239381,"Converged",FALSE,0.25
81,-1.65540931185096,0.362805295866318,-0.0665618007004975,"Converged",FALSE,0.25
82,-1.81728749972235,1.69707175749619,-0.0981439733412539,"Converged",FALSE,0.25
83,-1.60911008544377,0.95447380562706,-0.0805081324195469,"Converged",FALSE,0.25
84,-1.52880374302399,1.94139234703954,-0.226035715772391,"Converged",FALSE,0.25
85,-1.9190389128328,0.873696502207495,-0.0368537227264214,"Converged",FALSE,0.25
86,-1.60745585097278,1.39778597623856,-0.169358559152498,"Converged",FALSE,0.25
87,-1.46616215117046,0.873930574539804,-0.139397604034948,"Converged",FALSE,0.25
88,-1.7643703520087,0.849817290458225,-0.0988758210669917,"Converged",FALSE,0.25
89,-1.76426379528972,0.0999654595851635,-0.0315927296203314,"Converged",TRUE,0.25
90,-1.61755189657023,1.01304281760998,-0.129231856682987,"Converged",FALSE,0.25
91,-1.53642559171216,0.884477661823233,-0.106136557087471,"Converged",FALSE,0.25
92,-1.58810859817586,2.15423510905151,-0.170691082353603,"Converged",FALSE,0.25
93,-2.0987632275227,2.19766516145038,-0.0751953866825274,"Converged",FALSE,0.25
94,-1.51569823874423,0.925889606026121,-0.103666258659082,"Converged",FALSE,0.25
95,-2.11388350670697,1.80845872574867,-0.03708180364238,"Converged",FALSE,0.25
96,-2.28877336863482,2.35706638950415,-0.0705993382619564,"Converged",FALSE,0.25
97,-1.48681493316575,1.63976189211207,-0.177635250064565,"Converged",FALSE,0.25
98,-1.25442690759198,0.47241471077953,-0.111442927583092,"Converged",FALSE,0.25
99,-1.43118748949159,-0.022975987727848,-0.0461760642214652,"Converged",FALSE,0.25
100,-1.67821739057947,1.14639440529346,-0.0871288699556174,"Converged",TRUE,0.25
101,-1.55980809976944,0.20368085821023,-0.0639860857865776,"Converged",FALSE,0.25
102,-2.02510419588543,1.90865737156624,-0.0793538526624903,"Converged",FALSE,0.25
103,-1.57194556160597,0.92130109820621,-0.101361331587542,"Converged",TRUE,0.25
104,-1.54114470443763,-0.464871756392888,-0.0705519190576339,"Converged",TRUE,0.25
105,-2.13279385463835,1.73616364960914,-0.0899633426086739,"Converged",FALSE,0.25
106,-1.22885734303955,-0.0206569838693818,-0.104811318055196,"Converged",FALSE,0.25
107,-1.48868392493473,1.42005641480767,-0.183463138571862,"Converged",FALSE,0.25
108,-1.42467884755227,1.37788335440861,-0.176548832300219,"Converged",TRUE,0.25
109,-1.49095541255673,-0.0392130211486231,-0.0937567869817802,"Converged",FALSE,0.25
110,-1.68055671333602,1.21357849860724,-0.122367829029187,"Converged",FALSE,0.25
111,-2.25497731456231,2.39070663751576,-0.101710292347296,"Converged",FALSE,0.25
112,-1.46233445310987,0.67866015734999,-0.127227898151253,"Converged",FALSE,0.25
113,-1.42609488966961,0.735076055726265,-0.128849911526268,"Converged",TRUE,0.25
114,-1.45426283528288,-0.0925745141899106,-0.0791259061816069,"Converged",FALSE,0.25
115,-1.18973642693776,0.95038171828427,-0.185441531654125,"Converged",FALSE,0.25
116,-1.87320976264004,1.03987763637871,-0.0514673762838054,"Converged",FALSE,0.25
117,-1.74650724439522,1.98204672387576,-0.174610768899526,"Converged",FALSE,0.25
118,-2.25851704361144,1.71744554237984,-0.0165410508857917,"Converged",FALSE,0.25
119,-1.57159646461817,0.0851570936047941,-0.0309081975203109,"Converged",TRUE,0.25
120,-1.31453159828668,0.362668954238723,-0.0615797745154941,"Converged",FALSE,0.25
121,-1.35966439829732,1.20797471217326,-0.173763956728704,"Converged",FALSE,0.25
122,-1.33490956805976,0.0928747312657349,-0.0916250545041081,"Converged",FALSE,0.25
123,-1.97472985594899,0.943131240906671,-0.0346188680586231,"Converged",TRUE,0.25
124,-1.96139203027165,1.2593900164434,-0.0692991091684362,"Converged",FALSE,0.25
125,NA,NA,NA,"MAX_ITER reached",FALSE,0.25
126,-1.52627465348077,0.100473532820303,-0.0626063644638134,"Converged",FALSE,0.25
127,-1.46031551157429,0.146238609362897,-0.0992168750011651,"Converged",TRUE,0.25
128,-1.92402672337439,1.58674212442871,-0.107177878727093,"Converged",FALSE,0.25
129,-1.44204832335989,0.581903353635927,-0.124426348006469,"Converged",FALSE,0.25
130,-1.85884479595429,1.13525784348872,-0.100123696332892,"Converged",FALSE,0.25
131,-1.41642484222271,0.727765282745053,-0.108272773126863,"Converged",FALSE,0.25
132,-1.88041566025467,1.62623702584647,-0.080239004709409,"Converged",FALSE,0.25
133,-1.79597107909468,1.29822068846409,-0.12878801404096,"Converged",FALSE,0.25
134,-1.40296338827019,0.190850379682827,-0.120622863911792,"Converged",FALSE,0.25
135,-1.48243095406159,0.445442457656023,-0.083506473599613,"Converged",FALSE,0.25
136,-1.70870962720985,1.48194899993869,-0.140431465267528,"Converged",TRUE,0.25
137,-1.75421555154223,1.22300420872693,-0.129626416008429,"Converged",TRUE,0.25
138,-1.73719587491433,1.36347432984994,-0.0998048152019792,"Converged",FALSE,0.25
139,-1.44284641922089,0.34315626419854,-0.0446275115948245,"Converged",FALSE,0.25
140,-1.16845933879218,-0.164560484787135,-0.136084162210942,"Converged",FALSE,0.25
141,-1.47189107849235,0.822076714233901,-0.133387771905323,"Converged",TRUE,0.25
142,-1.84898883569632,1.24967210836858,-0.0805344838322578,"Converged",FALSE,0.25
143,-1.80403143263144,1.71690057368304,-0.157279373613996,"Converged",FALSE,0.25
144,-2.11578569838566,1.15842910061284,-0.0276089700778795,"Converged",FALSE,0.25
145,-1.61993852073493,1.15326160752624,-0.129233105189505,"Converged",FALSE,0.25
146,-0.996450947402587,0.11533112627007,-0.173521081621607,"Converged",FALSE,0.25
147,-1.86462460411018,2.3023615084201,-0.177471757557705,"Converged",FALSE,0.25
148,-1.52319720389976,0.816510932028336,-0.118918930449907,"Converged",FALSE,0.25
149,-2.24469718486213,1.75277412409354,-0.0618356510166536,"Converged",FALSE,0.25
150,-1.72354693553542,1.02698318190196,-0.118925872858949,"Converged",TRUE,0.25
151,NA,NA,NA,"MAX_ITER reached",FALSE,0.25
152,-2.05983561694642,1.67812923243469,-0.0994822737979831,"Converged",FALSE,0.25
153,NA,NA,NA,"MAX_ITER reached",FALSE,0.25
154,-1.95320123288841,1.5808084430708,-0.0917066462012192,"Converged",TRUE,0.25
155,-1.52524653270358,0.0696979193611645,-0.0712118991052061,"Converged",FALSE,0.25
156,-1.80600381009776,0.759546820992134,-0.0896919237054402,"Converged",FALSE,0.25
157,-1.83870117742667,3.16076578113824,-0.2491660525277,"Converged",FALSE,0.25
158,-1.64610925787627,1.37519690493499,-0.13208558066313,"Converged",FALSE,0.25
159,-1.82943204363258,0.953924603144629,-0.0996576282403802,"Converged",FALSE,0.25
160,-1.6079627136782,0.625472135740459,-0.0969766154338872,"Converged",FALSE,0.25
161,-1.7142046930457,1.44974956803257,-0.129091303752624,"Converged",TRUE,0.25
162,-1.87148384239252,0.809511762267813,-0.0439619835816764,"Converged",FALSE,0.25
163,-1.99293774028722,1.31389411207292,-0.060375532347588,"Converged",FALSE,0.25
164,-1.68125420512765,1.62848554947466,-0.164603792940904,"Converged",FALSE,0.25
165,-1.86701546371051,1.32649076700135,-0.0667999894349321,"Converged",FALSE,0.25
166,-1.22571607590562,-0.191660947680594,-0.0990409472316238,"Converged",TRUE,0.25
167,-1.63204591463192,0.513564879424544,-0.0898071356905673,"Converged",FALSE,0.25
168,-1.90114374089305,1.81994379554193,-0.121618612224917,"Converged",FALSE,0.25
169,-1.52687133250627,-0.0850018093667275,-0.0766169426005643,"Converged",FALSE,0.25
170,-1.6815991058691,1.47102509774897,-0.162294681555342,"Converged",FALSE,0.25
171,-1.72048939361065,0.508270110286279,-0.111435728414414,"Converged",FALSE,0.25
172,-1.74768824047056,0.797036374748426,-0.076560235487476,"Converged",FALSE,0.25
173,-2.11229708903439,1.63653217870626,-0.0670080962715057,"Converged",FALSE,0.25
174,-1.44180121667303,-0.468271433037288,-0.0566530172844001,"Converged",FALSE,0.25
175,-1.43358319175908,0.804685034040674,-0.16431087418451,"Converged",FALSE,0.25
176,-1.7550902652811,1.52510901698385,-0.129865706192462,"Converged",FALSE,0.25
177,-1.83907612835678,0.602900138641977,-0.0688506329395354,"Converged",FALSE,0.25
178,-1.95911447040079,1.46165336148009,-0.0796780829324854,"Converged",FALSE,0.25
179,-1.23982008271457,0.784669104436524,-0.173757535025443,"Converged",FALSE,0.25
180,-2.1644425142889,2.22052220497008,-0.135120024492911,"Converged",FALSE,0.25
181,-1.63820877660159,0.801700856060096,-0.0848093079635257,"Converged",FALSE,0.25
182,-1.8862362280488,1.3534462403384,-0.109973710559482,"Converged",TRUE,0.25
183,-0.974706053129957,0.370863913147514,-0.187168566258654,"Converged",FALSE,0.25
184,-1.78955889676694,1.47081421061751,-0.121274836870401,"Converged",FALSE,0.25
185,-1.97326475166217,1.39881357806783,-0.0649728299399351,"Converged",FALSE,0.25
186,-1.80535835423252,1.38178168501062,-0.0854266049589577,"Converged",FALSE,0.25
187,-1.67302661849932,1.67438679866283,-0.168316902357426,"Converged",TRUE,0.25
188,-1.29498476113071,1.0756934549775,-0.184752284701779,"Converged",FALSE,0.25
189,-1.15790549350399,-0.423361772263681,-0.107387067850605,"Converged",FALSE,0.25
190,-2.29272880655807,0.931671100975197,0.0258852777051445,"Converged",TRUE,0.25
191,-1.99235532111085,1.48361800136517,-0.107864198358413,"Converged",TRUE,0.25
192,-1.52149821709645,0.742838783844807,-0.0817685092728644,"Converged",FALSE,0.25
193,-1.37781861837454,-0.101375498619938,-0.0742812658202182,"Converged",FALSE,0.25
194,-1.68912101773465,1.33046279701667,-0.119307392107442,"Converged",FALSE,0.25
195,-1.36653630881788,0.378855271981951,-0.0948771545051902,"Converged",TRUE,0.25
196,-1.76572922172286,1.31798338523031,-0.0651396797649099,"Converged",FALSE,0.25
197,-1.95155499384522,1.54683270962259,-0.0759883891715773,"Converged",FALSE,0.25
198,-1.19273564665459,0.419263459366341,-0.183208571330124,"Converged",TRUE,0.25
199,-1.86852655446798,1.33715810683328,-0.0813845796083756,"Converged",FALSE,0.25
200,-1.63957181200421,0.581878259194927,-0.0509611243416811,"Converged",FALSE,0.25
201,-1.96016941356785,1.59832148097391,-0.0831944680004748,"Converged",TRUE,0.25
202,-1.8114229204927,1.75481864770595,-0.13247080588849,"Converged",FALSE,0.25
203,-1.32127098692766,0.302186638715251,-0.128458198556439,"Converged",FALSE,0.25
204,-1.31169715691804,-0.510105886495469,-0.077356308484633,"Converged",FALSE,0.25
205,-2.00442346093798,2.26129469742632,-0.155836884180147,"Converged",FALSE,0.25
206,-1.92218146554196,1.24728458757917,-0.0893582005298487,"Converged",FALSE,0.25
207,-1.26177463698517,0.492008081848125,-0.159134852042351,"Converged",FALSE,0.25
208,-1.53985020199907,0.969452439717798,-0.144240781641178,"Converged",FALSE,0.25
209,-1.22901014143676,0.433200062213939,-0.170766891299922,"Converged",FALSE,0.25
210,-1.94835595633442,1.95768302149925,-0.101564427299123,"Converged",FALSE,0.25
211,-1.1312558125993,-0.464347811718362,-0.0956573214089175,"Converged",TRUE,0.25
212,-1.98315364786978,2.21122294931489,-0.117437867224202,"Converged",FALSE,0.25
213,-1.28424418948702,0.303289526351534,-0.123882993693672,"Converged",FALSE,0.25
214,-2.77605173294032,2.33311531237345,0.0117744970447572,"Converged",TRUE,0.25
215,-1.76370050409747,0.940075605648717,-0.115444925817849,"Converged",FALSE,0.25
216,-1.76085397239269,1.4290418685946,-0.11515544243215,"Converged",FALSE,0.25
217,-1.10424839865588,0.653417874125042,-0.181636281008576,"Converged",FALSE,0.25
218,-1.94301931354408,1.71497760879486,-0.086943880743054,"Converged",TRUE,0.25
219,-1.15163374271585,-0.265089539216667,-0.163270619877271,"Converged",FALSE,0.25
220,-2.00984040498534,1.29414282029869,-0.0749343233516055,"Converged",FALSE,0.25
221,-1.26586975646429,0.00377305239519565,-0.0961846538933336,"Converged",FALSE,0.25
222,-2.06541776124076,1.66221216106099,-0.105020129775365,"Converged",FALSE,0.25
223,-1.68234432151293,1.37817286686815,-0.102774813979479,"Converged",FALSE,0.25
224,-1.22434363300438,-0.229035580459641,-0.0729655258885193,"Converged",FALSE,0.25
225,-1.48356991411629,0.646631166138532,-0.102936866553275,"Converged",FALSE,0.25
226,-1.28624334326452,0.171519587015756,-0.110859923397199,"Converged",FALSE,0.25
227,-2.08169251970665,1.66038110215635,-0.058799569959173,"Converged",FALSE,0.25
228,-1.34861881934956,0.983113329168483,-0.14041645037632,"Converged",FALSE,0.25
229,-2.0815783388033,1.38569760675471,-0.0594953269794916,"Converged",FALSE,0.25
230,-2.02559443621688,1.56852070361894,-0.0622640199918019,"Converged",FALSE,0.25
231,-1.74424009443886,1.35603046139934,-0.125112680753664,"Converged",TRUE,0.25
232,-1.55063673176437,1.02647374569387,-0.113341448060805,"Converged",FALSE,0.25
233,-1.63666537496181,0.646563130484097,-0.0735950715805742,"Converged",FALSE,0.25
234,-1.21565430493073,0.478100319357306,-0.17972665814329,"Converged",FALSE,0.25
235,-2.04062373650072,2.14175974483253,-0.120024684588128,"Converged",FALSE,0.25
236,-1.57585518093035,0.144379164025665,-0.0164136672248572,"Converged",TRUE,0.25
237,-1.98445134193913,1.78989156991008,-0.0898860182065011,"Converged",FALSE,0.25
238,-1.6211012849217,0.820531175882505,-0.091893670497382,"Converged",TRUE,0.25
239,-2.02663341233227,1.58878566757767,-0.0851028865853973,"Converged",FALSE,0.25
240,-1.95348576967945,1.34820156174008,-0.0753076886299568,"Converged",FALSE,0.25
241,-1.12056524712891,-0.0354797033904566,-0.122572994569036,"Converged",FALSE,0.25
242,-1.85779694800929,1.31470915226556,-0.0732407869135838,"Converged",FALSE,0.25
243,-1.0916046438422,1.19247934359929,-0.237304912373177,"Converged",TRUE,0.25
244,-1.40930714460993,0.390534942737524,-0.0933846427036499,"Converged",FALSE,0.25
245,-1.42079434550449,0.698573912656586,-0.132927113157786,"Converged",FALSE,0.25
246,-1.97487856397292,1.31746758820679,-0.0507936411956329,"Converged",FALSE,0.25
247,-2.43352282516037,2.41790034281714,-0.0748839642005639,"Converged",FALSE,0.25
248,-1.58387257116463,0.143736076993347,-0.0554671451701148,"Converged",FALSE,0.25
249,-1.718913533338,1.3492043004951,-0.0936928513505313,"Converged",FALSE,0.25
250,-2.05098356684683,2.18264387746601,-0.115659068455616,"Converged",TRUE,0.25
251,-1.46546389700125,0.603051454639038,-0.099770986853152,"Converged",FALSE,0.25
252,-2.12236150673587,2.38498439688502,-0.145821496413485,"Converged",FALSE,0.25
253,-1.49794171401092,0.215690537799347,-0.0527337081824628,"Converged",TRUE,0.25
254,-1.82763796619634,1.2802685762859,-0.0689056816318873,"Converged",FALSE,0.25
255,-1.69028094786397,1.03742310967017,-0.0920831442797751,"Converged",FALSE,0.25
256,-1.14969330903539,-0.679473210192197,-0.0940520380593474,"Converged",FALSE,0.25
257,-1.89080647832159,1.07290878146442,-0.0408601672831111,"Converged",FALSE,0.25
258,-1.40576762238984,0.764829709975596,-0.156694078324259,"Converged",FALSE,0.25
259,-1.86754248783246,1.46097169012096,-0.0990578658694157,"Converged",FALSE,0.25
260,-1.98924333897105,2.07117844043834,-0.114150647988376,"Converged",FALSE,0.25
261,-1.14611349058396,-0.210598479341933,-0.100377965972241,"Converged",TRUE,0.25
262,-2.08528258779731,2.1811311668365,-0.0992043885847729,"Converged",FALSE,0.25
263,-1.77463571251544,0.976278484163339,-0.0845330459663041,"Converged",FALSE,0.25
264,NA,NA,NA,"MAX_ITER reached",FALSE,0.25
265,-1.46108806979341,1.23271613643908,-0.158834381437504,"Converged",FALSE,0.25
266,-1.79476220095769,0.690511888440828,-0.0495191894007859,"Converged",FALSE,0.25
267,-2.07409994146751,2.144862543183,-0.102315801040339,"Converged",FALSE,0.25
268,-1.25690532180966,-0.261933952332764,-0.0771835344024675,"Converged",FALSE,0.25
269,-2.25412504337226,2.47448759780485,-0.071913408459339,"Converged",FALSE,0.25
270,-1.42457085302093,-0.0335712804784697,-0.102406467975023,"Converged",TRUE,0.25
271,-1.33517561609713,0.028844027462684,-0.10522820661588,"Converged",FALSE,0.25
272,-1.50074714986277,0.5934594798869,-0.135003240346201,"Converged",FALSE,0.25
273,-1.54318689799212,0.878926236454222,-0.129416246172183,"Converged",FALSE,0.25
274,-2.23580100268423,1.51200802641132,-0.0515348276080358,"Converged",FALSE,0.25
275,-1.8183121375706,0.864043281348008,-0.0681755075495736,"Converged",TRUE,0.25
276,-2.02266664847239,2.26263129236139,-0.145995692326879,"Converged",FALSE,0.25
277,-1.81947793571761,1.30415177415571,-0.0832996455711093,"Converged",TRUE,0.25
278,-1.79776673547398,1.06373380805261,-0.0930084270575682,"Converged",FALSE,0.25
279,-1.36823317752907,1.13969438335971,-0.161856609696081,"Converged",FALSE,0.25
280,-2.02547022226348,1.43602420839509,-0.065726246903711,"Converged",FALSE,0.25
281,-1.38330443920307,0.256343770259002,-0.130956479939489,"Converged",TRUE,0.25
282,-1.84087746442231,1.48878363815654,-0.109384081621913,"Converged",TRUE,0.25
283,-1.76026699037606,0.791521269352416,-0.0405052298600817,"Converged",FALSE,0.25
284,-1.58988303399765,1.14687848592785,-0.101384352934051,"Converged",FALSE,0.25
285,-1.85762405210558,2.11424093388851,-0.159543749788681,"Converged",FALSE,0.25
286,-2.12908029266547,1.42957971646522,-0.020095329531033,"Converged",FALSE,0.25
287,-1.71013824650106,1.04787306373152,-0.0720893895361378,"Converged",TRUE,0.25
288,-1.3587327180557,0.726368149481063,-0.174559126697628,"Converged",FALSE,0.25
289,-1.7534503454887,0.656204136807028,-0.0577041020701308,"Converged",FALSE,0.25
290,-1.50213671385587,0.698277562993323,-0.133572296757073,"Converged",FALSE,0.25
291,-1.48161052769091,1.2827415509638,-0.148032934448601,"Converged",TRUE,0.25
292,-1.3242758512118,0.973399631151422,-0.153795239482919,"Converged",FALSE,0.25
293,-1.93285396642254,1.28407588951125,-0.0372656635555356,"Converged",FALSE,0.25
294,-2.11255538161423,1.64787557502453,-0.08360563744209,"Converged",FALSE,0.25
295,-1.87262151757157,1.85108839313391,-0.110121268525872,"Converged",FALSE,0.25
296,-1.56577604699894,0.098431136964723,-0.0690608339755648,"Converged",TRUE,0.25
297,-1.56742762355216,0.517313645455121,-0.0581316785847431,"Converged",FALSE,0.25
298,-1.9720178363373,1.28947033956186,-0.0652436792271973,"Converged",FALSE,0.25
299,-1.60642482899468,2.13907170038683,-0.194877146587106,"Converged",TRUE,0.25
300,-1.27165030129991,0.556529121069601,-0.157727912378525,"Converged",FALSE,0.25
301,-1.60252119133841,0.504837333448732,-0.0796384833740491,"Converged",TRUE,0.25
302,-2.04571049788562,1.35578548137116,-0.0561831353422613,"Converged",FALSE,0.25
303,-2.32129712836479,2.79712963255,-0.0828408188310968,"Converged",TRUE,0.25
304,-2.26187690163302,1.23680802110737,0.0127990950342816,"Converged",FALSE,0.25
305,-1.51715481707296,1.06906245820516,-0.10944181285029,"Converged",TRUE,0.25
306,-1.52908986117917,0.705798145583905,-0.110781996865526,"Converged",TRUE,0.25
307,-1.75428380164729,1.38646386193161,-0.116314365141033,"Converged",FALSE,0.25
308,-1.37867932158075,0.201576551770607,-0.115440866667141,"Converged",FALSE,0.25
309,-2.08523280839159,0.97355745064325,-0.0417312413870927,"Converged",FALSE,0.25
310,-2.55186650749177,2.70318202948612,-0.110855676569317,"Converged",FALSE,0.25
311,-1.71828064492687,0.480528442988026,-0.0584779502597537,"Converged",FALSE,0.25
312,-1.62718816668235,1.61043500845168,-0.128956215465896,"Converged",FALSE,0.25
313,-1.64145842505692,0.908425211267945,-0.104034035634323,"Converged",TRUE,0.25
314,-1.55695336295692,0.825755987829332,-0.117165320296101,"Converged",FALSE,0.25
315,-1.71386188228829,1.0829586005434,-0.0856470092446544,"Converged",FALSE,0.25
316,-1.6925746254931,0.706067275768508,-0.083308436679979,"Converged",FALSE,0.25
317,-1.77429326557255,1.12853002508297,-0.127746256506606,"Converged",TRUE,0.25
318,-1.41772755182069,0.41810947304942,-0.109554980170133,"Converged",FALSE,0.25
319,-1.5396765419987,0.935711021089284,-0.107476631478724,"Converged",FALSE,0.25
320,-1.28468588342527,0.358647896380901,-0.0900279778489823,"Converged",FALSE,0.25
321,-1.77052608358869,0.917764880396932,-0.0828994074697973,"Converged",TRUE,0.25
322,-1.64449407191234,1.70318918979587,-0.176102080005968,"Converged",FALSE,0.25
323,-1.52318502289481,0.227876901452704,-0.070611158461284,"Converged",FALSE,0.25
324,-1.3001781949756,0.805859950188293,-0.147395699685601,"Converged",FALSE,0.25
325,-1.69537888798818,0.955764471894356,-0.111157815544022,"Converged",FALSE,0.25
326,-2.20824825824734,2.59705559775237,-0.0994423079303799,"Converged",FALSE,0.25
327,-1.71839925887779,0.826186826215849,-0.125865001723556,"Converged",FALSE,0.25
328,-1.86173797813597,0.306460980677344,-0.0135773567161157,"Converged",FALSE,0.25
