"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr"
1,-2.53814516017584,0.08033205476448,0.0167362189359737,"Converged",FALSE,-3.29274364790558,2.28794487266253,0.0169568509402945,"Converged",FALSE,-3.30906928299065,2.37968763267136,0.0172782648590358,"Converged",FALSE,-2.98586524010956,1.33266899455338,0.0169926383019644,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.95,0.05
2,-0.611678566684763,-0.760946457361861,-0.0153460281358396,"Converged",FALSE,-0.557970228111841,-0.890279012741963,-0.0154243259689695,"Converged",FALSE,-0.423874592862169,-1.28746923957866,-0.0152250010270014,"Converged",FALSE,-0.85903452777097,0.00296847543977634,-0.014841895817204,"Converged",FALSE,-0.759673113381672,-0.303014488998864,-0.0148902805362623,"Converged",FALSE,0.95,0.05
3,-1.65317951309502,1.68660051836861,-0.0129880512144748,"Converged",FALSE,-1.60239586486324,1.57612720685673,-0.0133569818681712,"Converged",FALSE,-1.98036761685327,2.76173111717,-0.0127948671775287,"Converged",FALSE,-1.72487945204199,2.05087585357588,-0.0127637614395009,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05
4,-1.79820282059238,2.17457054048703,-0.0111280454208509,"Converged",FALSE,-1.89475592053782,2.29069559100543,-0.0109016780794789,"Converged",FALSE,-1.66055850977501,1.69288228331424,-0.0106085898635909,"Converged",FALSE,-1.74318763222546,1.78708755354352,-0.0102908505408895,"Converged",FALSE,-1.7898636844818,2.00484124806001,-0.0096251026445402,"Converged",FALSE,0.95,0.05
5,-3.22547086823939,2.41107550792624,0.018536548469499,"Converged",FALSE,-3.05655367168951,1.73111085856531,0.0184468657365526,"Converged",FALSE,-3.09449403780944,1.95295701647521,0.0180055834225045,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05
6,-2.07388275932604,2.61893476952781,-0.00966305147972898,"Converged",FALSE,-1.73028696215631,1.59309584885521,-0.0106204890119554,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.95,0.05
7,-0.981353297359417,0.444215542470821,-0.0211083684938687,"Converged",FALSE,-0.738755108721554,-0.364630245932066,-0.0211244677843625,"Converged",FALSE,-0.854695291054934,0.0116663267263656,-0.0211307967190259,"Converged",FALSE,-0.607651001959782,-0.819344476488069,-0.0211232909450289,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05
8,-1.36356841718562,1.67845851388789,-0.0200990791982769,"Converged",FALSE,-1.50563395913154,2.25416432145378,-0.0199140736490848,"Converged",FALSE,-1.42786275510406,1.9512192681458,-0.0198798457805337,"Converged",FALSE,-1.53951071159982,2.13911419356866,-0.019933631424175,"Converged",FALSE,-1.46338371382646,2.12954002751155,-0.0202117058402941,"Converged",FALSE,0.95,0.05
9,-1.05221308710988,0.186088695598737,-0.0186131565925587,"Converged",FALSE,-0.818619977068774,-0.557884735388621,-0.0184101089736019,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.811880558475011,-0.622297683168912,-0.0184606950903981,"Converged",FALSE,0.95,0.05
10,-2.3369333679124,0.731618543187025,0.00659172968061342,"Converged",FALSE,-2.68683114398581,1.8146929515179,0.0065126403385927,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.95,0.05
