"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr"
1,-0.354018535780888,-0.6610260972937,-0.0267853168560915,"Converged",FALSE,-0.258171850153434,-0.902249999156696,-0.0270876586934519,"Converged",FALSE,-0.108323430625014,-1.51276415667794,-0.0270355879221389,"Converged",FALSE,-0.867589622141194,1.07449981582128,-0.0268988887214787,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5
2,-2.10609324802167,3.1233264639995,-0.015424807866078,"Converged",FALSE,-1.24458484842437,0.245342476788962,-0.0142847915722771,"Converged",FALSE,-0.710703385614293,-1.48198903017592,-0.0142218781766149,"Converged",FALSE,-1.25651715266656,0.276288762627327,-0.014150790646598,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5
3,-1.7347101102788,-0.368632268448475,0.00219236516486754,"Converged",FALSE,-2.75819545559252,3.13401410919199,0.00195400495908868,"Converged",FALSE,-1.79268784214429,-0.173272240037312,0.00211482228839938,"Converged",FALSE,-2.25006876208511,1.37057617881454,0.00175158444061638,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5
4,-0.699574943905486,-3.54524115699985,-0.0020284805745266,"Converged",FALSE,-1.94568667434153,0.602389148523721,-0.00192566838779021,"Converged",FALSE,-1.8129573748942,0.172684635270803,-0.00211608685304212,"Converged",FALSE,-1.90016334263708,0.485806960143926,-0.00212229316073752,"Converged",FALSE,-1.67517819250092,-0.292694471474528,-0.00215966421904377,"Converged",FALSE,0.5,0.5
5,-0.115185458916176,-0.579128188898478,-0.0293464330419651,"Converged",FALSE,-1.3095198608402,3.39161521503461,-0.030378760380855,"Converged",FALSE,-1.43129265005872,3.70542954490454,-0.0302888526284394,"Converged",FALSE,0.851743168424341,-3.32792472269006,-0.0301970896019492,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5
6,-3.08455296022331,3.37671950858812,0.00602907212426701,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.62882927497254,1.67773919587153,0.00626500248476065,"Converged",FALSE,-2.15703495249981,0.303644795975758,0.00596424466392259,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5
7,-1.09199948234239,-0.148711852885296,-0.0160838496376644,"Converged",FALSE,-0.905156783374883,-0.688315079229023,-0.0161790091272411,"Converged",FALSE,-0.115064959076063,-3.35838874944232,-0.0174819484379308,"Converged",FALSE,-1.17375704916403,0.104445347115029,-0.016046369908408,"Converged",FALSE,-1.71658766433812,1.80822691349843,-0.0165409939505985,"Converged",FALSE,0.5,0.5
8,-0.526901285684794,-0.0763770199962856,-0.0226951316766581,"Converged",FALSE,0.0111382429217963,-1.69962995514353,-0.0234147097922308,"Converged",FALSE,-0.0844361996476834,-1.57094884076968,-0.0228844538893147,"Converged",FALSE,-0.621429518880369,0.222622110734171,-0.0226377792510443,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5
9,-2.27124463367882,3.45651177488134,-0.00950208078734358,"Converged",FALSE,-1.93778312991105,2.64124726571325,-0.00949901993957171,"Converged",FALSE,-1.43418305846347,1.01360537892134,-0.0096583249431591,"Converged",FALSE,-0.926892896635398,-0.490178975765138,-0.0103682940302443,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5
10,-2.80750358073596,2.46889909159495,0.00346028497127359,"Converged",FALSE,NA,NA,NA,"MAX_ITER reached",FALSE,-2.08283005164317,0.2330272387826,0.0030255943857731,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.13783633582138,0.411652352144617,0.00302526186089248,"Converged",FALSE,0.5,0.5
