"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr"
1,-1.38676000713049,2.13562688034692,-0.0206956810121934,"Converged",FALSE,-1.67210916761688,3.22315989217527,-0.020738654527385,"Converged",FALSE,-1.52051049324829,2.42553391853812,-0.020623019989668,"Converged",FALSE,-0.716024313165325,0.0183203943770689,-0.0203888214843766,"Converged",FALSE,-0.45425011243966,-0.700569425412909,-0.0206218105596913,"Converged",FALSE,0.8,0.2
2,-2.61983105595805,1.53727862977049,0.0101975695968892,"Converged",FALSE,-2.63663029375833,1.70737143865365,0.0103348822034939,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.45735092942086,1.22106963974187,0.0100068682685296,"Converged",FALSE,-2.41857649640435,0.910590872133727,0.0101550432283544,"Converged",FALSE,0.8,0.2
3,-1.59341820907631,1.04936047547167,-0.00812670050874024,"Converged",FALSE,-1.60799985245923,1.1584165574578,-0.00837911026014371,"Converged",FALSE,-2.37492118029437,3.27263281469318,-0.00787985108032901,"Converged",FALSE,-1.39078178300962,0.499155679884703,-0.0083994382765593,"Converged",FALSE,-2.1621418355553,2.82249440394538,-0.00842243364639483,"Converged",FALSE,0.8,0.2
4,-2.20206357129793,1.38164267253336,0.00320906509527432,"Converged",FALSE,-2.49382653840291,2.32457016154556,0.00245472785216827,"Converged",FALSE,-2.60666039646478,2.82558892735539,0.00260960807853732,"Converged",FALSE,-1.75592918586206,0.0188295656276772,0.00297649471885412,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2
5,-3.15370273525598,2.01209039247337,0.0160319191519245,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.83745679427347,1.00913986589526,0.0166357322679341,"Converged",FALSE,-2.75418323399267,0.660294903818493,0.0168691860157049,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2
6,-1.84679771955052,0.590041727700328,-0.00197834867388018,"Converged",FALSE,-2.58710212151026,3.06969188326497,-0.0031053547019597,"Converged",FALSE,-1.73256735408819,0.256541109076219,-0.00198383304592213,"Converged",FALSE,-2.02886840054819,1.1903908372679,-0.00190912482561817,"Converged",FALSE,-1.98783990337252,1.07132025934871,-0.00184484452587711,"Converged",FALSE,0.8,0.2
7,-0.405312105744591,0.570739864294446,-0.035836744800148,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.897116689811673,2.1135511328526,-0.0358529124580927,"Converged",FALSE,-0.570456632572235,1.1000448950587,-0.0356042445934086,"Converged",FALSE,-1.26522637790439,3.38638310417959,-0.0366041320327563,"Converged",FALSE,0.8,0.2
8,-3.18631464916267,3.67056255511364,0.00957006038735122,"Converged",FALSE,-3.0816552553928,3.27007157862654,0.00849164843392023,"Converged",FALSE,-2.59538301791739,2.11349022449021,0.00743921260638864,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2
9,-2.53920400780051,1.65933235396726,0.00614060310144158,"Converged",FALSE,-2.39257832047209,1.08772658405512,0.0063595253889135,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.8,0.2
10,-2.24096480469117,2.60586440422519,-0.00495778241130327,"Converged",FALSE,-4.03914769701883,8.03393221275742,-0.00105732185796458,"Converged",FALSE,-2.24394180023494,2.62628922101873,-0.00511099614430214,"Converged",FALSE,-1.82113666390225,1.1511572209851,-0.00476835439339908,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2
