"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr"
1,-1.89010035661114,1.7575874981324,-0.00602749489455006,"Converged",FALSE,-1.97391552585321,1.99956996958094,-0.00589141768283612,"Converged",FALSE,-1.81363114946605,1.35810112811804,-0.00522085274598366,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
2,-0.287145273095833,-0.661607148877186,-0.0240033171635615,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.399193410361914,-0.299282957908842,-0.0242612996424205,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.386942218126535,-0.337047756030297,-0.0240812801850515,"Converged",FALSE,0.99,0.01
3,-1.15806296354646,1.91639034311398,-0.0247177536803234,"Converged",FALSE,-1.30136300922602,2.26596608252497,-0.0247364286747242,"Converged",FALSE,-1.12501459223562,1.63027492804982,-0.0240634491972276,"Converged",FALSE,-1.07780487372101,1.5789301816611,-0.0249004539968608,"Converged",FALSE,-1.10436691369312,1.62114558118117,-0.0243712333330933,"Converged",FALSE,0.99,0.01
4,-2.39260732216072,1.87771694312814,0.00154578995702941,"Converged",FALSE,-2.2543470542347,1.51370791245278,0.00172997899110613,"Converged",FALSE,-2.18885549292632,1.3300330140248,0.00153382117984235,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,-2.3029845235344,1.54304151167343,0.00192080822767601,"Converged",FALSE,0.99,0.01
5,-1.02129443402628,0.0072825056155854,-0.0147373054563073,"Converged",FALSE,-1.00899311247514,-0.0279586569988897,-0.0147578412144604,"Converged",FALSE,-1.08797904782705,0.196907450718375,-0.014616156686611,"Converged",FALSE,-1.17748742142614,0.453674850519929,-0.0145168890126528,"Converged",FALSE,-0.805071242298469,-0.573934958726221,-0.0151799650138902,"Converged",FALSE,0.99,0.01
6,-2.2440524721656,1.69583340538218,-0.00164481585847821,"Converged",FALSE,-2.46173254113077,2.47207410832705,-0.00193506507966754,"Converged",FALSE,-2.09650963210438,1.35682335920005,-0.00143725789674213,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
7,-2.37221101418444,1.46295379844544,0.00331821720840168,"Converged",FALSE,-2.54250110509097,1.8655879528441,0.00372893827835908,"Converged",FALSE,-2.39771616195997,1.55190106108513,0.00328473807831365,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
8,-1.96979048604252,1.39259859350436,-0.00397173508693196,"Converged",FALSE,-1.86543726339118,1.08303157096917,-0.00360158735421172,"Converged",FALSE,-2.12214442200556,2.007860784445,-0.00426929122805437,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.18075184357375,1.95342193745937,-0.00354540970454897,"Converged",FALSE,0.99,0.01
9,-1.39821157944512,0.931372724725148,-0.0123751021576547,"Converged",FALSE,-1.46208349672906,1.0860801779318,-0.0121323517341425,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.13427140382417,0.0617378697253079,-0.0122683783462174,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
10,-1.92151858422033,1.3070890809682,-0.00343424348986256,"Converged",FALSE,-2.08647679641138,1.69135999659136,-0.00274427553721025,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
11,-1.6133681395215,0.784844489045382,-0.00995141678035309,"Converged",FALSE,-1.69614257368731,1.07668981396008,-0.010249018459199,"Converged",FALSE,-1.33503079600655,-0.24239284268709,-0.00909649786932081,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.49204932069045,0.327300100908985,-0.00952250809593815,"Converged",FALSE,0.99,0.01
12,-2.23009790837029,0.376630207822568,0.00414833630266871,"Converged",FALSE,-2.5059185361484,1.25498230236314,0.00413992442158491,"Converged",FALSE,-2.28820552604266,0.558624655714633,0.0041870854097812,"Converged",FALSE,-2.16852801361018,0.185497801395645,0.0041599671533276,"Converged",FALSE,-2.23294790143347,0.389374127014691,0.00426233301168018,"Converged",FALSE,0.99,0.01
13,-0.724421753576218,1.05916282574039,-0.0282936195344966,"Converged",FALSE,-0.771765696664548,1.19411579161272,-0.028208767499985,"Converged",FALSE,-0.965518839129457,1.79066656634433,-0.0277236122159086,"Converged",FALSE,-0.917257779541126,1.68741580801491,-0.0282280991600988,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01
14,-1.34250537486309,-0.0886970852038316,-0.00619816448314107,"Converged",FALSE,-1.37139790122056,0.00186256837096465,-0.00615523907670441,"Converged",FALSE,-1.12834571257861,-0.678656200027062,-0.00650200104685104,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.33252994975522,-0.110383541876315,-0.00620836001249181,"Converged",FALSE,0.99,0.01
15,-1.51753853751375,0.656417553700713,-0.00849071306345326,"Converged",FALSE,-1.54075299590068,0.710594592257905,-0.00842889706195955,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.40043179953065,0.294032091620362,-0.00867030313557982,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
16,-0.818135628982849,0.0750799958108654,-0.0195148269980628,"Converged",FALSE,-1.08677551835001,0.975307621745583,-0.0200436571110958,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.767442506757099,-0.0948700738382543,-0.0194549617175591,"Converged",FALSE,-0.357246405970657,-1.30618505851909,-0.0193259337311993,"Converged",FALSE,0.99,0.01
