"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr"
1,-1.80132739197387,0.166994707511241,0.00249230566175164,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.73463001160186,-0.0421638889218812,0.00244391935700878,"Converged",FALSE,-1.74593811884509,-0.00644875082455299,0.00244067247582644,"Converged",FALSE,-1.80243798808168,0.158551070390149,0.00250564864759951,"Converged",FALSE,0.99,0.01
2,-1.40299696480478,0.0641382683315931,-0.00788056427354109,"Converged",FALSE,-1.32227896412693,-0.20644054091337,-0.0077921584120909,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.41312707030849,0.0975331366245666,-0.00791389455059356,"Converged",FALSE,0.99,0.01
3,-1.25352654140867,1.05908786152755,-0.0176662416460907,"Converged",FALSE,-1.32344185962986,1.21600944677639,-0.0175249106111739,"Converged",FALSE,-1.46244117932259,1.75453791272075,-0.0181082889271674,"Converged",FALSE,-1.44378284201308,1.65525636621457,-0.0173312226702266,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01
4,-0.926440579160799,-0.179779342142255,-0.014265099752089,"Converged",FALSE,-1.18125046819156,0.677720693993687,-0.0144393670954208,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.14391926989722,0.514677074538439,-0.0142954577976498,"Converged",FALSE,-1.13614205394313,0.495728622432706,-0.0144808518518758,"Converged",FALSE,0.99,0.01
5,-1.77069300008368,0.66498530292055,-0.00341443418587763,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.69813896678041,0.420786291566175,-0.00341005329366508,"Converged",FALSE,-1.59452927630338,0.0889385070222644,-0.00337903157623481,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
6,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,-1.17352889365007,1.05991505281041,-0.0195877004282631,"Converged",FALSE,-0.87983217077535,0.175916757487922,-0.0200290551940874,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
7,-1.93663546651432,2.57525175231608,-0.0134502620271677,"Converged",FALSE,-1.95055301184456,2.66193054213039,-0.0129937363351827,"Converged",FALSE,-1.92529007678903,2.39507452466796,-0.0124108365247441,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.87491144810551,2.28724735899984,-0.0130315187713671,"Converged",FALSE,0.99,0.01
8,-1.28503201212965,2.08767155335042,-0.0265253067374396,"Converged",FALSE,-1.12013888681031,1.58645644927537,-0.0263276918803437,"Converged",FALSE,-1.18178960003975,1.82386545687941,-0.0263989211342683,"Converged",FALSE,-0.977031254448442,1.12906611783287,-0.026376165383198,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01
9,-1.69987398587985,0.489261387358248,0.00105304843346374,"Converged",FALSE,-1.78734529315488,0.820887763376526,0.000697514350894308,"Converged",FALSE,-1.65430669236542,0.350521129329676,0.00106096146137217,"Converged",FALSE,-1.83061562139723,0.905049117362861,0.00100664841642076,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01
10,-1.21879829047055,1.7285077768594,-0.0220015104113271,"Converged",FALSE,-1.05489372244284,1.35290020169661,-0.0220944678514092,"Converged",FALSE,-1.27241307365438,2.05682045749656,-0.0219747206938673,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01
11,-1.56364085047625,1.77832076390361,-0.017500698012886,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.36395303433595,1.17450390702506,-0.0176759766693031,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01
12,-1.87699042273822,1.46647007021467,-0.00417994143418514,"Converged",FALSE,-1.92587969544847,1.69898413605257,-0.00451822818313738,"Converged",FALSE,-2.00251993614466,1.93168754180501,-0.00444921254276423,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.84955550364351,1.2938760108921,-0.00444172749670599,"Converged",FALSE,0.99,0.01
13,-0.7112258260404,-0.953674343254979,-0.0118969333057046,"Converged",FALSE,-0.856854385431499,-0.446439016129106,-0.0117219497233577,"Converged",FALSE,-0.773956471170717,-0.728693450526211,-0.0118026479826587,"Converged",FALSE,-0.982534426856542,-0.0707281126706976,-0.0116644106789757,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
