"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr"
1,-1.0814067937912,-0.081618209996906,-0.0155096758718909,"Converged",FALSE,-1.13644558775283,0.0994287506534099,-0.0155343791259504,"Converged",FALSE,-1.34058097397179,0.748154775636093,-0.0156076714784225,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01
2,-2.12450916472282,2.1961424510889,-0.00316567408849801,"Converged",FALSE,-2.03520780527852,1.66688123128435,-0.00334954970778257,"Converged",FALSE,-1.95878832611075,1.58709000493618,-0.00333027927275173,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
3,-1.51496419576847,1.44363954111589,-0.00866178433877773,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.36448289629554,0.959116982028927,-0.00881194127326197,"Converged",FALSE,NA,NA,NA,"MAX_ITER reached",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01
4,-1.15841549173016,1.13411238815649,-0.0192778965065684,"Converged",FALSE,-1.26539972690319,1.50530534142495,-0.0195142908325243,"Converged",FALSE,-1.23997999421573,1.38263146592692,-0.0194852410254831,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01
5,-1.1510073611293,1.8793757852272,-0.0250814838545662,"Converged",FALSE,-1.17177532323659,1.88519586286956,-0.0250207879175489,"Converged",FALSE,-0.841580008130875,0.94826036527786,-0.0257921170511084,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
6,-1.92818748790555,0.289171286295842,0.00246355824427181,"Converged",FALSE,-2.06696285139984,0.753419554041903,0.00230951769109949,"Converged",FALSE,-1.931823037333,0.291622529530406,0.00251103341979767,"Converged",FALSE,-1.92310806992365,0.260041666717493,0.00251096313292545,"Converged",FALSE,NA,NA,NA,"MAX_ITER reached",FALSE,0.99,0.01
7,-0.448439722581999,-0.554126147797149,-0.0213931060522199,"Converged",FALSE,-0.278979920996435,-1.03882979058708,-0.0218532737677603,"Converged",FALSE,-0.411685698222726,-0.639094421856494,-0.0217418707407311,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
8,-2.22354667976411,2.78190358040518,-0.00750498589646153,"Converged",FALSE,-2.08794961545558,2.3607474896249,-0.00792299214130369,"Converged",FALSE,-2.11147445337855,2.62001255987656,-0.00843042263926302,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
9,-1.85306848105741,0.616466727588859,-0.0047586265574087,"Converged",FALSE,-1.77453059177143,0.332934029139302,-0.00455447384077826,"Converged",FALSE,-1.71384634476797,0.1636512196576,-0.00465971689915683,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.81986358894606,0.544339704119155,-0.00488065036895511,"Converged",FALSE,0.99,0.01
10,-1.98158909999095,-0.234536251705246,0.00884667713471449,"Converged",FALSE,-1.9259515410976,-0.411027607825181,0.0089968752428595,"Converged",FALSE,-2.03520115746091,-0.0435257368806557,0.00869378480727535,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.8573254301949,-0.659784171245856,0.00914360235562615,"Converged",FALSE,0.99,0.01
