"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr"
1,-3.4998556923405,1.86355093318171,0.0245305631453062,"Converged",FALSE,-3.77793269461404,2.67922257241901,0.024122843824346,"Converged",FALSE,-3.31776569947313,1.14131357164896,0.025379850077737,"Converged",FALSE,-3.42641819282634,1.56614307751818,0.0251142188591322,"Converged",FALSE,-3.55436873639451,2.07184565936154,0.0240242655426006,"Converged",FALSE,0.8,0.2
2,-1.74762105393184,0.0873135272739126,0.00183860335574205,"Converged",FALSE,-1.99467556423138,0.894313370091087,0.00187151578347887,"Converged",FALSE,-2.09663721598874,1.22324498417515,0.0016324655483759,"Converged",FALSE,-1.80368661230517,0.273613430184204,0.0018541921165719,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.8,0.2
3,-1.75617903730657,2.28622859278634,-0.0160260977666099,"Converged",FALSE,-2.00919579582143,2.89807733251128,-0.0154473628721297,"Converged",FALSE,-1.66409820732572,2.10478376036125,-0.0168596533392794,"Converged",FALSE,-1.85874046721574,2.58971332620506,-0.0160051058534572,"Converged",FALSE,-1.55370841237821,1.57045425787516,-0.0159732416586897,"Converged",FALSE,0.8,0.2
4,-1.97594210368188,0.576610726182999,0.00200003802432511,"Converged",FALSE,-2.46679475856299,2.21897447815581,0.00227623426076043,"Converged",FALSE,-2.41484660152239,1.92863738273239,0.00245876271828333,"Converged",FALSE,-3.18084171734902,4.31313254058462,0.00236417327993092,"Converged",FALSE,-2.75627281316078,2.71448421418207,0.00259285953796717,"Converged",FALSE,0.8,0.2
5,-0.929545482105097,-0.303743645742891,-0.017699450603471,"Converged",FALSE,-1.24085776331205,0.91564092757971,-0.0189574505385123,"Converged",FALSE,-1.33363514527651,1.17253680083965,-0.0187390806536342,"Converged",FALSE,-0.820493132379094,-0.686098484339294,-0.0174546198607315,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2
6,-1.2531663739088,-2.14753725976382,0.00501191724195351,"Converged",FALSE,-0.873777043637985,-3.69207020438172,0.00464033472898514,"Converged",FALSE,-1.92516150860392,-0.170180726156111,0.00567990356840001,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.99909446477802,0.049944325198946,0.00574335623862024,"Converged",FALSE,0.8,0.2
7,-1.36300611848532,0.969570362013981,-0.0165146197091377,"Converged",FALSE,-1.88408709670303,2.41672829961714,-0.0158157774653602,"Converged",FALSE,-1.24988416704065,0.566039005966207,-0.0162373789388741,"Converged",FALSE,-1.1474010071649,0.208180841663857,-0.0159658475022923,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2
8,-1.84616162381305,1.62057337013577,-0.00774710965162655,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.6738476841691,1.04118958612222,-0.00762657119266802,"Converged",FALSE,-1.50225813176441,0.508243578805149,-0.0076994925001718,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2
9,-2.12660721717903,4.01264596768825,-0.0195148095573663,"Converged",FALSE,-1.6594178154078,2.69910665501927,-0.0200308322563876,"Converged",FALSE,-1.80178074586416,2.88462037324379,-0.0198516550922519,"Converged",FALSE,-1.21065193127495,1.35881772590455,-0.0203281366273858,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2
10,-1.28996749212918,1.60284629268054,-0.0197422355711598,"Converged",FALSE,-2.09417147147326,4.15076255542705,-0.0192392468105052,"Converged",FALSE,-1.94959909958578,3.55348249391474,-0.0184929784992566,"Converged",FALSE,-1.86875341411062,3.25923125542518,-0.0189114072562974,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2
