"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr"
1,-2.69961038992575,2.3423508793016,0.00254681961662447,"Converged",FALSE,-2.60889632755197,1.89651505486461,0.0022206424752914,"Converged",FALSE,-2.65976217874788,2.15658462145512,0.00304163299712679,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.33310544834303,1.11905703751346,0.00235401264429001,"Converged",FALSE,0.95,0.05
2,-2.15641752169494,3.51132839046292,-0.014179640306972,"Converged",FALSE,-1.99742404050052,3.34169775173399,-0.0154491344300814,"Converged",FALSE,-1.89805093769252,2.9001161209718,-0.0133365710528928,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.95,0.05
3,-1.37566633972365,0.987238752620576,-0.0138465365149361,"Converged",FALSE,-1.4619887144827,1.1622102737174,-0.013594121224356,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05
4,-1.90081573894323,1.30567813713576,-0.00351591180003384,"Converged",FALSE,-1.93885551061532,1.4584916943224,-0.00348534379408221,"Converged",FALSE,-1.85188788763643,1.21821796293024,-0.00375861149400936,"Converged",FALSE,-2.22745247460752,2.52954480273115,-0.00433386903800992,"Converged",FALSE,-2.31719728971526,2.73006955713667,-0.0039493746366442,"Converged",FALSE,0.95,0.05
5,-0.950813828150166,0.319050513790304,-0.0194860753168127,"Converged",FALSE,-0.528596993451179,-0.970746705425244,-0.0194662075393811,"Converged",FALSE,-0.741326733180811,-0.336905520952384,-0.0195856223245239,"Converged",FALSE,-0.725834593295906,-0.419111749335919,-0.0193857289130098,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.95,0.05
6,-1.79763136308095,-1.49725466381515,0.01289194852872,"Converged",FALSE,-1.91397521605624,-1.02299280394257,0.0125277011522176,"Converged",FALSE,-2.00230115316222,-0.825701589864209,0.012684479122664,"Converged",FALSE,-2.02667699614223,-0.747354571975986,0.01264508235809,"Converged",FALSE,-1.77292462588074,-1.51350496775866,0.0127565076331814,"Converged",FALSE,0.95,0.05
7,-1.45784667393116,0.901643207753867,-0.00843583068719453,"Converged",FALSE,-1.6416026673511,1.617769674985,-0.00919321781241521,"Converged",FALSE,-1.8445067013774,2.20538247651264,-0.00923982452210877,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.57448347070991,1.24558211069408,-0.00852912707513617,"Converged",FALSE,0.95,0.05
8,-1.2115425858098,-0.811784856014939,-0.00790458616103273,"Converged",FALSE,-1.35989165827898,-0.310168444154577,-0.00797386605322143,"Converged",FALSE,-1.22212918063093,-0.784340192538445,-0.00812500923492552,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.95,0.05
9,NA,NA,NA,"B-spline error",FALSE,-0.297470725127085,-1.22247628956014,-0.0205528696451228,"Converged",FALSE,-0.137630824196822,-1.79920459383541,-0.0207003262892278,"Converged",FALSE,-0.388231825455953,-1.02510855462259,-0.0205174782028716,"Converged",FALSE,-0.334231471257287,-1.13996674729257,-0.020637829481124,"Converged",FALSE,0.95,0.05
10,-0.998143654947205,2.6418363618886,-0.033122857591159,"Converged",FALSE,-0.759511902543679,1.65472251284878,-0.032575461606984,"Converged",FALSE,-0.551768810011068,1.0106364542401,-0.0318827123436784,"Converged",FALSE,-0.907325923788382,2.40148440655873,-0.0332919505554363,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.95,0.05
11,-2.69391841122158,1.58717139259903,0.0113818188113378,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.71527316324042,1.59299947223401,0.011505033611751,"Converged",FALSE,-2.21656552251688,-0.0219280984775158,0.011521835278627,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.95,0.05
12,-3.28669968128422,3.40412055077562,0.0108593581881262,"Converged",FALSE,-2.94056872175503,2.08791233213312,0.0112618117770274,"Converged",FALSE,-2.73023949953278,1.47146688896263,0.0108538048901216,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.70973502352976,1.41922100359958,0.0104075621540801,"Converged",FALSE,0.95,0.05
13,-0.295717549152259,1.14227482984303,-0.0378888981248075,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.13736567149471,-0.294048675358082,-0.0376072309790159,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.95,0.05
14,-1.12139463956273,0.414838261350454,-0.0163050175443603,"Converged",FALSE,-1.27711611785146,0.915800577310738,-0.0161181043295004,"Converged",FALSE,-1.21571314368137,0.691432170079797,-0.0162918200050012,"Converged",FALSE,-1.08223667021011,0.264437149947134,-0.0160615204904588,"Converged",FALSE,-1.21288426794918,0.640503981464097,-0.0159506421633228,"Converged",FALSE,0.95,0.05
15,0.166347619109659,-0.349170936045443,-0.0372301072082333,"Converged",FALSE,0.134042846582202,-0.243488105653576,-0.0371434321417125,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.032941391580689,0.101181588404539,-0.0372918005816113,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05
16,-0.493305376041288,-0.10276817098686,-0.0250639624255256,"Converged",FALSE,-0.124641339463667,-1.28375976516109,-0.0247464356876606,"Converged",FALSE,-0.345826804704906,-0.590081729524554,-0.0249951276124972,"Converged",FALSE,-0.429006906001737,-0.292206606997835,-0.0250572177756702,"Converged",FALSE,-0.834716477145652,0.961178558782995,-0.0250957697760282,"Converged",FALSE,0.95,0.05
17,-1.30345134517864,0.102214348209693,-0.0117208522619004,"Converged",FALSE,-1.40408409655714,0.472700126306775,-0.0119101022154812,"Converged",FALSE,-1.38203561180979,0.387403521130104,-0.0118521664147568,"Converged",FALSE,-1.60944959192901,1.17705513512355,-0.0122989778376147,"Converged",FALSE,-1.60177156200996,1.04116726171451,-0.0120692741890062,"Converged",FALSE,0.95,0.05
18,NA,NA,NA,"B-spline error",FALSE,-1.70929016573343,0.981169645271424,-0.0082102615917623,"Converged",FALSE,-1.87841451459887,1.55185461365677,-0.00857119639950844,"Converged",FALSE,-1.88950738963411,1.43554359690618,-0.00821961048358505,"Converged",FALSE,-1.91687135166053,1.60943695791396,-0.00828763539298143,"Converged",FALSE,0.95,0.05
19,-0.954623288362275,3.21594282994633,-0.0351623222390174,"Converged",FALSE,-0.829892018785236,2.81390785167437,-0.0350316477151195,"Converged",FALSE,-0.86842000975201,2.85999588672247,-0.0345750105262409,"Converged",FALSE,-0.842999323940784,2.85648636940613,-0.0340461397706194,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05
20,-2.7069127461152,1.66795475463452,0.00728811006227061,"Converged",FALSE,-2.39046532881076,0.769716001094717,0.0066737069280064,"Converged",FALSE,-3.03981894960185,2.58767843267205,0.00825877944207412,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MAX_ITER reached",FALSE,0.95,0.05
21,-2.11710072330811,1.46421492683554,-0.000219864390783113,"Converged",FALSE,-1.49265148235184,-0.590869870930892,0.000173102228484437,"Converged",FALSE,-2.02084194261915,1.19477858346793,-0.000283983256607895,"Converged",FALSE,-1.89536936831557,0.769515590514042,0.000108907578236176,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.95,0.05
22,-1.66987694063194,0.996910885805428,-0.00752411862003983,"Converged",FALSE,-1.59547041178893,0.729198264387932,-0.00765097670302975,"Converged",FALSE,-1.60220969114043,0.767140846720848,-0.00784566095470767,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.54761837059367,0.614857193017183,-0.00782548993044337,"Converged",FALSE,0.95,0.05
23,-0.584228323954817,0.030582778475152,-0.0269744130520465,"Converged",FALSE,-0.492735508337349,-0.283702623260728,-0.026972227560519,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,-0.339456094900856,-0.72471184806987,-0.0268194494631819,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05
24,-1.88632555682558,1.782504500742,-0.0110938471879477,"Converged",FALSE,-1.68088978798381,1.23622061060434,-0.0112446114799572,"Converged",FALSE,-1.77941789180034,1.39776918883417,-0.0106144384307588,"Converged",FALSE,-1.46194360577356,0.51805122997364,-0.0110576526251442,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.95,0.05
25,-1.60712835501223,0.751258279123835,-0.00624023110266885,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.80685292692677,1.42006147682702,-0.00649498648990124,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.95,0.05
26,NA,NA,NA,"B-spline error",FALSE,-0.782867887845141,-0.558961890023395,-0.0156040535435374,"Converged",FALSE,-0.904388322090622,-0.189354929424868,-0.015607338768004,"Converged",FALSE,NA,NA,NA,"MAX_ITER reached",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.95,0.05
